"projectFileName","moduleName","dependentProjectFileName","dependentModulePathName","forwardToBackwardBalance","numberForward","numberBackward","forwardDependencyExamples","backwardDependencyExamples","Source Cypher File: domains/cyclic-dependencies/queries/Cyclic_Dependencies_for_Typescript.cypher"
"react-router","./lib/rsc/server.rsc.ts","react-router","./index.ts",0.4222222222222222,32,13,"matchRSCServerRequest->DecodeFormStateFunction,RSCRouteMatch->Params,RSCActionPayload->RSCRenderPayload,RSCPayload->RSCRenderPayload,replace->replace,matchRSCServerRequest->RouteMatch,matchRSCServerRequest->LoadServerActionFunction,matchRSCServerRequest->DecodeReplyFunction,RSCMatch->RSCPayload","RSCRouteManifest<-RSCRenderPayload,RouteDiscovery<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload,RSCActionPayload<-RSCPayload,RSCRedirectPayload<-RSCPayload,RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload,RSCRouteConfigEntry<-RSCRouteConfig,RSCRouteManifest<-RSCRouteMatch",""
"react-router","./index.ts","react-router","./lib/router/history.ts",0.4,49,21,"createMemoryHistory->MemoryHistory,createRouter->invariant,generatePath->invariant,createMemoryHistory->MemoryHistoryOptions,createBrowserHistory->UrlHistoryOptions,createHashHistory->UrlHistoryOptions,createRouter->Action,RouterState->Action,createMemoryHistory->Action","Action<-Update,Location<-Update,InitialEntry<-MemoryHistoryOptions,parsePath<-createLocation,To<-createLocation,Location<-createLocation,Path<-createLocation,parsePath<-createMemoryHistory,createPath<-createMemoryHistory",""
"react-router","./index-react-server.ts","react-router","./index.ts",0.37349397590361444,57,26,"createStaticHandler->InstrumentRouteFunction,createStaticHandler->DataStrategyResult,matchRSCServerRequest->DecodeFormStateFunction,RSCRouteMatch->Params,RSCPayload->RSCRenderPayload,replace->replace,createStaticHandler->isRouteErrorResponse,matchRSCServerRequest->RouteMatch,createStaticHandler->RouteMatch","MiddlewareNextFunction<-MiddlewareFunction,RSCRouteManifest<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload,RouterContextProvider<-createRouter,isRouteErrorResponse<-createRouter,RouterContext<-createContext,CookieOptions<-createCookie,Cookie<-createCookie,MiddlewareFunction<-RouteObject",""
"react-router","./lib/dom/ssr/routeModules.ts","react-router","./index.ts",0.37142857142857144,24,11,"ClientActionFunctionArgs->ActionFunctionArgs,loadRouteModule->RouteModules,MetaMatch->MetaDescriptor,MetaArgs->Params,ServerRouteModule->ActionFunction,RouteModule->MiddlewareFunction,ServerRouteModule->MiddlewareFunction,ClientLoaderFunction->ClientLoaderFunctionArgs,ClientActionFunction->ClientActionFunctionArgs","RouteModules<-getPatchRoutesOnNavigationFunction,ClientLoaderFunction<-RSCRouteManifest,ClientActionFunction<-RSCRouteManifest,LinksFunction<-RSCRouteManifest,MetaFunction<-RSCRouteManifest,ClientLoaderFunction<-MetaFunction,RouteModules<-useFogOFWarDiscovery,ClientActionFunctionArgs<-ClientActionFunction,ClientLoaderFunctionArgs<-ClientLoaderFunction",""
"react-router","./dom-export.ts","react-router","./index.ts",0.3333333333333333,6,3,"RSCPayload->RSCRenderPayload,RSCRenderPayload->RSCRouteManifest,RSCManifestPayload->RSCRouteManifest,RSCRenderPayload->RSCRouteMatch,RSCPayload->RSCManifestPayload,RSCRenderPayload->Location","RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload,RSCPayload<-RSCMatch",""
"react-router","./index-react-server.ts","react-router","./lib/dom/ssr/routeModules.ts",0.3333333333333333,4,2,"RSCRouteManifest->ClientLoaderFunction,RSCRouteManifest->ClientActionFunction,RSCRouteManifest->LinksFunction,RSCRouteManifest->MetaFunction","MiddlewareFunction<-ServerRouteModule,MiddlewareFunction<-RouteModule",""
"react-router","./index-react-server.ts","react-router","./lib/router/instrumentation.ts",0.3333333333333333,2,1,"createStaticHandler->getRouteInstrumentationUpdates,createStaticHandler->InstrumentRouteFunction","MiddlewareFunction<-getRouteInstrumentationUpdates",""
"react-router-express","./index.ts","react-router-express","./server.ts",0.3333333333333333,4,2,"createRequestHandler->GetLoadContextFunction,createRequestHandler->createRemixRequest,createRequestHandler->RequestHandler,createRequestHandler->sendRemixResponse","RequestHandler<-createRequestHandler,GetLoadContextFunction<-createRequestHandler",""
"react-router","./index.ts","react-router","./lib/types/route-data.ts",0.3333333333333333,2,1,"ClientActionFunctionArgs->SerializeFrom,ClientLoaderFunctionArgs->SerializeFrom","AppLoadContext<-ServerDataFunctionArgs",""
"react-router-architect","./index.ts","react-router-architect","./server.ts",0.3333333333333333,4,2,"createRequestHandler->GetLoadContextFunction,createRequestHandler->sendReactRouterResponse,createRequestHandler->createReactRouterRequest,createRequestHandler->RequestHandler","RequestHandler<-createRequestHandler,GetLoadContextFunction<-createRequestHandler",""
"react-router","./index-react-server.ts","react-router","./lib/server-runtime/cookies.ts",0.2727272727272727,7,4,"createCookieSessionStorage->isCookie,CookieOptions->CookieSignatureOptions,isCookie->IsCookieFunction,createCookie->CookieOptions,createCookieSessionStorage->createCookie,createCookieSessionStorage->Cookie,createCookie->Cookie","IsCookieFunction<-isCookie,CookieSignatureOptions<-CookieOptions,CookieOptions<-createCookie,Cookie<-createCookie",""
"react-router","./index.ts","react-router","./lib/server-runtime/cookies.ts",0.2727272727272727,7,4,"createCookieSessionStorage->isCookie,CookieOptions->CookieSignatureOptions,isCookie->IsCookieFunction,createCookie->CookieOptions,createCookieSessionStorage->createCookie,createCookieSessionStorage->Cookie,createCookie->Cookie","IsCookieFunction<-isCookie,CookieSignatureOptions<-CookieOptions,CookieOptions<-createCookie,Cookie<-createCookie",""
"react-router","./lib/dom/dom.ts","react-router","./index.ts",0.2727272727272727,7,4,"URLSearchParamsInit->ParamKeyValuePair,createSearchParams->ParamKeyValuePair,getSearchParamsForLocation->createSearchParams,getFormSubmissionInfo->SubmitTarget,createSearchParams->URLSearchParamsInit,SubmitOptions->FetcherSubmitOptions,defaultMethod->HTMLFormMethod","ParamKeyValuePair<-createSearchParams,URLSearchParamsInit<-createSearchParams,FetcherSubmitOptions<-SubmitOptions,ParamKeyValuePair<-URLSearchParamsInit",""
"react-router-dev","./config/routes.ts","react-router-dev","./routes.ts",0.25925925925925924,17,10,"relative->route,configRoutesToRouteManifest->route,prefix->route,routeConfigEntrySchema->index,relative->index,configRoutesToRouteManifest->index,routeConfigEntrySchema->RouteConfigEntry,route->RouteConfigEntry,validateRouteConfig->RouteConfigEntry","RouteConfigEntry<-RouteConfig,prefix<-relative,route<-relative,layout<-relative,index<-relative,RouteConfigEntry<-route,RouteConfigEntry<-index,RouteConfigEntry<-prefix,route<-prefix",""
"react-router","./lib/context.ts","react-router","./index.ts",0.25,10,6,"RouteContextObject->RouteMatch,RouteContextObject->RouteObject,Navigator->To,DataRouterContextObject->ClientOnErrorFunction,DataRouterStateContext->Router,DataRouterContextObject->Router,ViewTransitionContextObject->Location,Navigator->NavigateOptions,DataRouterContextObject->StaticHandlerContext","RouteContextObject<-RouteContext,AwaitContext<-AwaitContextProvider,NavigateOptions<-Navigator,ViewTransitionContextObject<-ViewTransitionContext,FetchersContextObject<-FetchersContext,DataRouterContextObject<-DataRouterContext",""
"react-router","./index-react-server.ts","react-router","./lib/router/router.ts",0.23076923076923078,8,5,"createStaticHandler->isRedirectResponse,createStaticHandler->isResponse,createStaticHandler->StaticHandler,createStaticHandler->isMutationMethod,createStaticHandler->getStaticContextFromError,createStaticHandler->isDataWithResponseInit,createStaticHandler->CreateStaticHandlerOptions,createStaticHandler->StaticHandlerContext","RouterContextProvider<-createStaticHandler,isRouteErrorResponse<-createStaticHandler,isRouteErrorResponse<-getStaticContextFromError,RouterContextProvider<-createRouter,isRouteErrorResponse<-createRouter",""
"react-router","./lib/router/instrumentation.ts","react-router","./index.ts",0.16666666666666666,14,10,"instrumentHandler->RequestHandler,ServerInstrumentation->InstrumentRouteFunction,ClientInstrumentation->InstrumentRouteFunction,getRouteInstrumentationUpdates->InstrumentRouteFunction,getRouteInstrumentationUpdates->ActionFunctionArgs,getRouteInstrumentationUpdates->MiddlewareFunction,getRouteInstrumentationUpdates->LoaderFunction,ClientInstrumentation->InstrumentRouterFunction,instrumentClientSideRouter->InstrumentRouterFunction","InstrumentRouterFunction<-ClientInstrumentation,InstrumentRouteFunction<-ClientInstrumentation,getRouteInstrumentationUpdates<-createRouter,InstrumentRouterFunction<-createRouter,instrumentClientSideRouter<-createRouter,InstrumentRouteFunction<-createRouter,ClientInstrumentation<-RouterInit,InstrumentRequestHandlerFunction<-ServerInstrumentation,InstrumentRouteFunction<-ServerInstrumentation",""
"react-router-dev","./config.ts","react-router-dev","./config/config.ts",0.14285714285714285,4,3,"ReactRouterConfig->PrerenderPaths,ReactRouterConfig->ServerBundlesFunction,ReactRouterConfig->Preset,Preset->ReactRouterConfig","ReactRouterConfig<-Preset,ServerBundlesFunction<-ReactRouterConfig,Preset<-ReactRouterConfig",""
"react-router","./index.ts","react-router","./lib/router/utils.ts",0.13227513227513227,107,82,"AwaitContextProvider->TrackedPromise,createRouter->isAbsoluteUrl,PathMatch->Params,MetaArgs->Params,RouteMatch->Params,RSCRouteMatch->Params,DataStrategyFunctionArgs->DataStrategyMatch,createRouter->DataStrategyMatch,createRouter->convertRouteMatchToUiMatch","DataStrategyResult<-DataStrategyMatch,RouteMatch<-DataStrategyMatch,ShouldRevalidateFunctionArgs<-DataStrategyMatch,DataRouteObject<-DataStrategyMatch,UIMatch<-convertRouteMatchToUiMatch,DataRouteMatch<-convertRouteMatchToUiMatch,data<-convertRouteMatchToUiMatch,BaseRouteObject<-DataIndexRouteObject,RedirectFunction<-redirect",""
"react-router","./index.ts","react-router","./lib/dom/ssr/entry.ts",0.1111111111111111,5,4,"EntryContext->FrameworkContextObject,ServerBuild->AssetsManifest,getPatchRoutesOnNavigationFunction->AssetsManifest,useFogOFWarDiscovery->AssetsManifest,ServerBuild->FutureConfig","DataRouteObject<-EntryContext,StaticHandlerContext<-EntryContext,RouteModules<-FrameworkContextObject,AssetsManifest<-FrameworkContextObject",""
"react-router","./index-react-server.ts","react-router","./dom-export.ts",0.09090909090909091,6,5,"matchRSCServerRequest->DecodeReplyFunction,matchRSCServerRequest->DecodeActionFunction,RSCPayload->RSCRenderPayload,RSCPayload->RSCManifestPayload,matchRSCServerRequest->DecodeFormStateFunction,RSCMatch->RSCPayload","RSCRouteManifest<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload,RSCRouteManifest<-RSCManifestPayload,RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload",""
"react-router","./dom-export.ts","react-router","./lib/rsc/server.rsc.ts",0.06666666666666667,8,7,"RSCPayload->RSCActionPayload,RSCRenderPayload->RSCRouteManifest,RSCManifestPayload->RSCRouteManifest,RSCPayload->RSCRedirectPayload,RSCRenderPayload->RouteDiscovery,RSCPayload->RSCRenderPayload,RSCRenderPayload->RSCRouteMatch,RSCPayload->RSCManifestPayload","RSCRenderPayload<-RSCActionPayload,RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload,DecodeReplyFunction<-matchRSCServerRequest,DecodeActionFunction<-matchRSCServerRequest,DecodeFormStateFunction<-matchRSCServerRequest,RSCPayload<-RSCMatch",""
"react-router","./index-react-server.ts","react-router","./lib/rsc/server.rsc.ts",0.05555555555555555,19,17,"RSCPayload->RSCActionPayload,RSCMatch->RSCPayload,matchRSCServerRequest->LoadServerActionFunction,RSCRenderPayload->RSCRouteManifest,RSCRouteMatch->RSCRouteManifest,RSCManifestPayload->RSCRouteManifest,matchRSCServerRequest->DecodeReplyFunction,matchRSCServerRequest->DecodeFormStateFunction,RSCPayload->RSCRedirectPayload","RSCRenderPayload<-RSCActionPayload,RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload,matchRoutes<-matchRSCServerRequest,RouterContextProvider<-matchRSCServerRequest,RSCMatch<-matchRSCServerRequest,DecodeActionFunction<-matchRSCServerRequest,LoadServerActionFunction<-matchRSCServerRequest,DecodeFormStateFunction<-matchRSCServerRequest",""
"react-router","./lib/router/links.ts","react-router","./index.ts",0,2,2,"LinkDescriptor->PageLinkDescriptor,PageLinkDescriptor->HtmlLinkDescriptor","HtmlLinkDescriptor<-PageLinkDescriptor,PageLinkDescriptor<-LinkDescriptor",""
"react-router","./lib/server-runtime/build.ts","react-router","./index.ts",0,6,6,"ServerEntryModule->HandleDocumentRequestFunction,ServerEntryModule->HandleDataRequestFunction,ServerEntryModule->ServerInstrumentation,ServerBuild->ServerEntryModule,ServerBuild->AssetsManifest,ServerEntryModule->HandleErrorFunction","ServerBuild<-createRequestHandler,ServerEntryModule<-ServerBuild,HandleDocumentRequestFunction<-ServerEntryModule,HandleDataRequestFunction<-ServerEntryModule,HandleErrorFunction<-ServerEntryModule,ServerBuild<-CreateRequestHandlerFunction",""
"react-router-node","./server.ts","react-router-node","./index.ts",0,1,1,"createRequestListener->RequestListenerOptions","RequestListenerOptions<-createRequestListener",""
"react-router-cloudflare","./worker.ts","react-router-cloudflare","./index.ts",0,5,5,"createPagesFunctionHandler->createRequestHandler,createPagesFunctionHandlerParams->GetLoadContextFunction,createRequestHandler->RequestHandler,createRequestHandler->createPagesFunctionHandlerParams,createPagesFunctionHandler->createPagesFunctionHandlerParams","RequestHandler<-createRequestHandler,createPagesFunctionHandlerParams<-createRequestHandler,createPagesFunctionHandlerParams<-createPagesFunctionHandler,createRequestHandler<-createPagesFunctionHandler,GetLoadContextFunction<-createPagesFunctionHandlerParams",""
