"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
11,,3,0.375,0.0009819967266775777,5.207386363636363,0.013333333333333334,""
11,,4,0.19047619047619047,0.001309328968903437,2.6450216450216453,0.016877637130801686,""
22,,3,0.09375,0.0009819967266775777,1.3018465909090908,0.012048192771084338,""
22,,9,0.16666666666666666,0.0029459901800327334,2.3143939393939394,0.033962264150943396,""
33,,8,0.07272727272727272,0.002618657937806874,1.0099173553719007,0.024844720496894408,""
66,,3,0.1875,0.0009819967266775777,2.6036931818181817,0.012875536480686695,""
66,,3,0.3333333333333333,0.0009819967266775777,14.143518518518517,0.038461538461538464,""
66,,9,0.36,0.0029459901800327334,36.66,0.1956521739130435,""
91,,3,0.375,0.0009819967266775777,26.64244186046512,0.0625,""
91,,5,0.21739130434782608,0.0016366612111292963,16.603260869565215,0.08620689655172414,""
91,,6,0.24,0.0019639934533551553,3.1333333333333333,0.023715415019762844,""
104,,3,0.75,0.0009819967266775777,88.12499999999999,0.1111111111111111,""
110,,38,0.3220338983050847,0.012438625204582651,4.471879815100155,0.12666666666666668,""
121,,9,0.19148936170212766,0.0029459901800327334,2.659090909090909,0.03488372093023256,""
132,,9,0.36,0.0029459901800327334,9.998181818181816,0.07142857142857142,""
160,,3,0.23076923076923078,0.0009819967266775777,3.2045454545454546,0.013043478260869565,""
182,,3,0.23076923076923078,0.0009819967266775777,8.392857142857142,0.031914893617021274,""
182,,4,0.10256410256410256,0.001309328968903437,6.962962962962964,0.05,""
182,,8,0.17777777777777778,0.002618657937806874,6.465608465608466,0.06611570247933884,""
198,,3,0.06382978723404255,0.0009819967266775777,3.6111111111111107,0.030612244897959183,""
198,,4,0.3076923076923077,0.001309328968903437,14.461538461538462,0.05405405405405406,""
242,,19,0.09644670050761421,0.006219312602291326,1.3392939547761882,0.04773869346733668,""
264,,6,0.09230769230769231,0.0019639934533551553,1.2818181818181817,0.021505376344086023,""
364,,4,0.26666666666666666,0.001309328968903437,18.945736434108525,0.07407407407407407,""
444,,8,0.14814814814814814,0.002618657937806874,3.481481481481482,0.045454545454545456,""
455,,9,0.34615384615384615,0.0029459901800327334,4.519230769230769,0.035856573705179286,""
462,,19,0.2638888888888889,0.006219312602291326,7.328914141414141,0.1165644171779141,""
476,,3,0.08571428571428572,0.0009819967266775777,5.81904761904762,0.03896103896103896,""
506,,18,0.13846153846153847,0.005891980360065467,1.9227272727272726,0.05421686746987952,""
637,,9,0.2571428571428571,0.0029459901800327334,3.3571428571428577,0.03461538461538462,""
726,,8,0.06779661016949153,0.002618657937806874,1.051363675471049,0.026058631921824105,""
728,,3,0.11538461538461539,0.0009819967266775777,4.196428571428571,0.028037383177570093,""
990,,5,0.0423728813559322,0.0016366612111292963,0.9957627118644068,0.0205761316872428,""
1494,,4,0.16666666666666666,0.001309328968903437,10.833333333333334,0.05970149253731343,""
1848,,5,0.10638297872340426,0.0016366612111292963,2.5,0.029069767441860465,""
2904,,6,0.1111111111111111,0.0019639934533551553,1.7230682459108853,0.024489795918367346,""
60846,,31,0.23846153846153847,0.010147299509001636,3.697969543147208,0.10472972972972973,""
,,3,0.13636363636363635,0.0009819967266775777,1.5039382999671806,0.010135135135135136,""
,,3,0.14285714285714285,0.0009819967266775777,1.5755544094894276,0.010169491525423728,""
,,3,0.08333333333333333,0.0009819967266775777,0.3971658866354654,0.004451038575667656,""
,,4,0.04819277108433735,0.001309328968903437,0.7181898325007346,0.014084507042253521,""
,,5,0.060240963855421686,0.0016366612111292963,0.27024397148063617,0.006587615283267457,""
,,6,0.24,0.0019639934533551553,2.646931407942238,0.02027027027027027,""
,,7,0.25,0.0022913256955810145,2.7572202166064983,0.02348993288590604,""
,,12,0.14457831325301204,0.003927986906710311,1.594536992736288,0.034482758620689655,""
,,16,0.5,0.005237315875613748,2.3829953198127924,0.0243531202435312,""
,,17,0.5151515151515151,0.005564648117839607,2.4552072992010587,0.0258751902587519,""
,,17,0.5151515151515151,0.005564648117839607,2.4552072992010587,0.0258751902587519,""
,,17,0.5151515151515151,0.005564648117839607,2.4552072992010587,0.0258751902587519,""
,,20,0.5882352941176471,0.006546644844517185,2.803523905662109,0.030534351145038167,""
,,20,0.5555555555555556,0.006546644844517185,2.6477725775697696,0.030441400304414,""
,,20,0.5,0.006546644844517185,2.3829953198127924,0.030257186081694403,""
,,21,0.5675675675675675,0.006873977086743044,2.705021714382089,0.0319634703196347,""
,,21,0.5675675675675675,0.006873977086743044,2.705021714382089,0.0319634703196347,""
,,21,0.5675675675675675,0.006873977086743044,2.705021714382089,0.0319634703196347,""
,,21,0.5526315789473685,0.006873977086743044,2.6338369324246655,0.031914893617021274,""
,,24,0.11707317073170732,0.007855973813420621,1.7112848640448126,0.06153846153846154,""
,,24,0.11707317073170732,0.007855973813420621,0.5251960889652949,0.027842227378190254,""
,,26,0.12682926829268293,0.00851063829787234,1.853891936048547,0.06701030927835051,""
,,26,0.12682926829268293,0.00851063829787234,0.5689624297124029,0.030232558139534883,""
,,27,0.1291866028708134,0.0088379705400982,0.579537550323546,0.031286210892236384,""
,,27,0.13106796116504854,0.0088379705400982,1.4455329290946688,0.05921052631578947,""
,,28,0.10108303249097472,0.009165302782324058,0.45346353048447546,0.030107526881720432,""
