"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-server-connector-5.0.1","axon-server-connector-5.0.1","embeddingsFastRandomProjection","0.33290577,0.008747018,-0.8259388,0.5972702,0.0700552,-0.8570727,-0.037376188,-0.5968468,-0.36950508,-0.21144976,-0.7471701,0.160396,0,0.7573459,0.30329233,-0.28349805",""
"axon-test-5.0.1","axon-test-5.0.1","embeddingsFastRandomProjection","0.3251566,0.008983328,-0.80224425,0.57844126,0.071563035,-0.8364608,-0.041646212,-0.58334154,-0.34881476,-0.21612242,-0.7453947,0.1779894,0,0.7398623,0.3035013,-0.28900307",""
"axon-tracing-opentelemetry-5.0.1","axon-tracing-opentelemetry-5.0.1","embeddingsFastRandomProjection","0.32149142,0.00873536,-0.741519,0.5149912,0.06841907,-0.7787409,-0.039339587,-0.5231837,-0.29992932,-0.20371905,-0.7169666,0.21371537,0,0.6664794,0.30468214,-0.2693092",""
"axon-spring-boot-autoconfigure-5.0.1","axon-spring-boot-autoconfigure-5.0.1","embeddingsFastRandomProjection","0.31642488,0.00828855,-0.8608849,0.63141346,0.06738253,-0.87760746,-0.04276622,-0.6430404,-0.41202322,-0.21267986,-0.7313461,0.10071915,0,0.7977239,0.2921449,-0.28660348",""
"axon-modelling-5.0.1","axon-modelling-5.0.1","embeddingsFastRandomProjection","0.32596081,0.008832503,-0.83173,0.60978544,0.07086914,-0.8620758,-0.039440148,-0.6106839,-0.37828684,-0.21601734,-0.7477467,0.14835045,0,0.77297676,0.29806572,-0.29038557",""
"axon-messaging-5.0.1","axon-messaging-5.0.1","embeddingsFastRandomProjection","0.2842523,0.0067998106,-0.80685085,0.5919748,0.055801496,-0.8226993,-0.041758902,-0.6035447,-0.40815413,-0.18313003,-0.6342124,0.045649752,0,0.7364801,0.26752344,-0.24415332",""
"axon-conversion-5.0.1","axon-conversion-5.0.1","embeddingsFastRandomProjection","0.3266253,0.00885829,-0.8063138,0.5785354,0.07153724,-0.8404199,-0.043897156,-0.5837492,-0.35117847,-0.21473286,-0.74397385,0.17501366,0,0.7383721,0.30661815,-0.28766644",""
"axon-update-5.0.1","axon-update-5.0.1","embeddingsFastRandomProjection","0.23618542,0.0070503773,-0.74783677,0.59799445,0.06138251,-0.7629055,-0.042387806,-0.5941899,-0.39187017,-0.19225584,-0.6109358,0.015625805,0,0.7417176,0.21185602,-0.26807547",""
"axon-metrics-micrometer-5.0.1","axon-metrics-micrometer-5.0.1","embeddingsFastRandomProjection","0.32240352,0.008788478,-0.74907565,0.5225356,0.06894847,-0.7861289,-0.03972966,-0.5304743,-0.3053344,-0.2056269,-0.72160614,0.2107941,0,0.675472,0.30516428,-0.27217674",""
"axon-common-5.0.1","axon-common-5.0.1","embeddingsFastRandomProjection","0.34229922,0.008158058,-0.81350946,0.55065703,0.06432083,-0.8433571,-0.043065064,-0.56759435,-0.35034552,-0.19846752,-0.7240005,0.17991386,0,0.7041466,0.32897925,-0.25915188",""
"axon-eventsourcing-5.0.1","axon-eventsourcing-5.0.1","embeddingsFastRandomProjection","0.32220593,0.008611422,-0.83996964,0.603229,0.06898483,-0.8699157,-0.050196096,-0.61952966,-0.38296694,-0.2178947,-0.73775303,0.14272404,0,0.7690152,0.31125745,-0.2887546",""
