"filePath","commitCount","coChangeRate","maxLift","avgLift","Source Cypher File: domains/git-history/queries/statistics/List_git_files_that_were_changed_together_with_another_file.cypher"
"AxonFramework-5.1.0/.github/workflows/pullrequest.yml",375,0.0005310937699160164,5.085714285714286,2.6368687092908982,""
"AxonFramework-5.1.0/axon-5/api-changes.md",232,0.0002508802436133676,3.330503144654088,1.121274878877402,""
"AxonFramework-5.1.0/eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/AggregateBasedStorageEngineTestSuite.java",194,0.00041385077479691446,4.979035396590067,2.675122487453984,""
"AxonFramework-5.1.0/eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/AggregateBasedJpaEventStorageEngine.java",170,0.000500643474112315,5.255692852981161,2.5279827337758007,""
"AxonFramework-5.1.0/.github/workflows/main.yml",169,0.00047672509605023385,5.075356415478615,1.8479094510838963,""
"AxonFramework-5.1.0/eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/StorageEngineTestSuite.java",162,0.0005647747873378888,5.335934526075372,2.490552239668962,""
"AxonFramework-5.1.0/eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/DefaultEventStoreTransaction.java",123,0.0006839488873319321,6.047328959700094,3.5177586254533852,""
"AxonFramework-5.1.0/eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/DefaultEventStoreTransactionTest.java",100,0.0012201818070892562,6.194230499929982,3.3668120384362537,""
"AxonFramework-5.1.0/eventsourcing/src/test/java/org/axonframework/eventsourcing/configuration/EventSourcingConfigurerTest.java",97,0.0009330152745181024,11.003826906093613,4.062214802366236,""
"AxonFramework-5.1.0/.github/workflows/slack-release-notification.yml",87,0.0015896217796455326,19.16923076923077,5.259641993649395,""
"AxonFramework-5.1.0/eventsourcing/src/main/java/org/axonframework/eventsourcing/configuration/EventSourcingConfigurationDefaults.java",86,0.00091005291005291,6.083984375,2.6652931262291126,""
"AxonFramework-5.1.0/eventsourcing/src/test/java/org/axonframework/eventsourcing/configuration/EventSourcingConfigurationDefaultsTest.java",81,0.0010018552875695733,7.416666666666666,3.3704814712690974,""
"AxonFramework-5.1.0/eventsourcing/src/test/java/org/axonframework/eventsourcing/eventstore/SimpleEventStoreTest.java",79,0.0013970185149162673,4.9661219609406135,2.470450322896378,""
"AxonFramework-5.1.0/docs/_playbook/playbook.yaml",77,0.001772967994473866,24.67326732673267,8.871658577419986,""
"AxonFramework-5.1.0/mvnw",74,0.002564102564102564,39.93589743589743,20.52829521708731,""
"AxonFramework-5.1.0/.mvn/wrapper/maven-wrapper.properties",73,0.001806930693069307,31.150000000000002,19.10071765552038,""
"AxonFramework-5.1.0/.github/workflows/release-notes.yml",69,0.001953290870488323,15.872611464968152,9.642085158966891,""
"AxonFramework-5.1.0/eventsourcing/src/main/java/org/axonframework/eventsourcing/configuration/EventSourcingConfigurer.java",68,0.0013483502538071065,14.601562500000002,4.514433333408566,""
"AxonFramework-5.1.0/test/src/main/java/org/axonframework/test/fixture/AxonTestGiven.java",63,0.0019540942928039703,11.594292803970223,7.451509006623686,""
"AxonFramework-5.1.0/.github/workflows/docs.yml",62,0.0016370501412615848,20.595041322314046,5.056751161201665,""
"AxonFramework-5.1.0/test/src/main/java/org/axonframework/test/fixture/AxonTestPhase.java",57,0.002349837160407305,8.31442679834512,6.278367201175858,""
"AxonFramework-5.1.0/build/parent/pom.xml",54,0.0005306395188868362,5.498676081200353,2.2568060516586725,""
"AxonFramework-5.1.0/docs/_playbook/package-lock.json",53,0.0012728146013448608,15.575000000000001,5.855845124373067,""
