"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.extension.metrics.micrometer.GlobalMetricRegistry","GlobalMetricRegistry","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:23","axon-metrics-micrometer-5.0.0",1,19,0,0.13157894736842105,0.18944341618191435,0.22650000000000003,0.03705658381808569,114,32,1,0,1,16,9.002954501658678,4.048807068713359,0,0,-0.05299117154191019,"","","",0,0,0,14.818349838256836,13.352418899536133,""
"org.axonframework.extension.metrics.micrometer.MessageTimerMonitor$Builder","MessageTimerMonitor$Builder","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:24","axon-metrics-micrometer-5.0.0",2,3,0,0.5,0.2781724951115217,0.3475580613068852,0.06938556619536351,2,32,1,0,0,16,9.002954501658678,4.048807068713359,0.16982857506139362,0,-0.06570976317107818,"","","",0,0,0,14.799553871154785,13.420122146606445,""
"org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor$Builder","EventProcessorLatencyMonitor$Builder","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:25","axon-metrics-micrometer-5.0.0",2,3,0,0.5,0.22220796086921937,0.24626971039502504,0.02406174952580567,4.5,32,0.4120887531289101,0,0,16,9.002954501658678,4.048807068713359,0.5178481057047439,0,-0.08552843854212239,"","","",0,0,0,14.718108177185059,13.24465274810791,""
"org.axonframework.extension.metrics.micrometer.MessageTimerMonitor","MessageTimerMonitor","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:26","axon-metrics-micrometer-5.0.0",3,5,0,0.4666666666666667,0.2622944949051362,0.34580455000955895,0.08351005510442278,41,32,1,0,0,16,9.002954501658678,4.048807068713359,0.25633248945364595,0,-0.061077321746345004,"","","",0,0,0,14.792839050292969,13.416901588439941,""
"org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor","EventProcessorLatencyMonitor","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:27","axon-metrics-micrometer-5.0.0",2,6,0,0.42857142857142855,0.18655993833735765,0.20559543086084983,0.01903549252349218,12.333333333333332,32,0.4120887531289101,0,0,16,9.002954501658678,4.048807068713359,0.6809952561968222,0,-0.08440035476224517,"","","",0,0,0,14.536364555358887,13.133556365966797,""
"org.axonframework.extension.metrics.micrometer.CapacityMonitor","CapacityMonitor","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:28","axon-metrics-micrometer-5.0.0",2,5,0,0.4,0.20106072456972549,0.2245361865723937,0.0234754620026682,19.5,-1,0,1,0,277,0,0,0,0,-0.003426177443636713,"","","",0,0,0,14.134689331054688,12.689769744873047,""
"org.axonframework.extension.metrics.micrometer.MessageCountingMonitor","MessageCountingMonitor","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:29","axon-metrics-micrometer-5.0.0",2,4,0,0.5,0.17743050218119324,0.21524918964469827,0.03781868746350503,35,32,1,0,0,16,9.002954501658678,4.048807068713359,0.2423569650647979,0,-0.06719208258754239,"","","",0,0,0,14.846452713012695,13.29250717163086,""
"org.axonframework.extension.metrics.micrometer.TagsUtil","TagsUtil","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:30","axon-metrics-micrometer-5.0.0",1,2,0,0.6666666666666666,0.15524956051695268,0.1565262711864407,0.001276710669488007,1.3333333333333333,32,1,0,0,16,9.002954501658678,4.048807068713359,0.31009384161683856,0,-0.0724275231732362,"","","",0,0,0,14.783278465270996,13.339861869812012,""
"org.axonframework.extension.metrics.micrometer.CapacityMonitor$1","CapacityMonitor$1","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:31","axon-metrics-micrometer-5.0.0",1,3,0,0.6666666666666666,0.16920426479754738,0.1760257852618002,0.006821520464252828,3,-1,0,1,0,277,0,0,0,1,0.009067740628921572,"nodeEmbeddingPCA_32","nodeEmbeddingPCA_7","nodeEmbeddingPCA_25",-0.16815119233835613,-0.09089987124141279,-0.07039160900977189,14.017221450805664,12.566854476928711,""
"org.axonframework.extension.metrics.micrometer.MessageTimerMonitor$1","MessageTimerMonitor$1","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:33","axon-metrics-micrometer-5.0.0",1,2,0,1,0.17708179425498602,0.19409006448585314,0.017008270230867123,0,32,1,0,0,16,9.002954501658678,4.048807068713359,0.33293775682053217,0,-0.05831597213700135,"","","",0,0,0,14.867120742797852,13.42367172241211,""
"org.axonframework.extension.metrics.micrometer.MessageCountingMonitor$1","MessageCountingMonitor$1","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:34","axon-metrics-micrometer-5.0.0",1,2,0,1,0.1770968388411623,0.19574044456403972,0.018643605722877404,0,32,0.6419571555937424,0,0,16,9.002954501658678,4.048807068713359,0.4609971014061961,0,-0.06261011561408991,"","","",0,0,0,14.657578468322754,13.232834815979004,""
"org.axonframework.extension.springboot.DistributedCommandBusProperties$JGroupsProperties$Gossip","DistributedCommandBusProperties$JGroupsProperties$Gossip","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:869","axon-spring-boot-autoconfigure-5.0.0",2,1,7,1,0.26841662512293546,1.2152125102657494,0.946795885142814,1,-1,0,1,0,277,0,0,0,0,-0.01601469273562639,"","","",0,0,0,13.672235488891602,16.577524185180664,""
"org.axonframework.extension.springboot.DistributedCommandBusProperties$JGroupsProperties","DistributedCommandBusProperties$JGroupsProperties","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1031","axon-spring-boot-autoconfigure-5.0.0",2,1,7,1,0.23327164704929282,1.2417290102032876,1.0084573631539948,0,-1,0,1,0,277,0,0,0,0,-0.025774748869890896,"","","",0,0,0,13.704370498657227,16.453014373779297,""
"org.axonframework.extension.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails","AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1033","axon-spring-boot-autoconfigure-5.0.0",1,2,5,0.6666666666666666,0.18269947391494962,0.20464285714285718,0.021943383227907565,0,-1,0,1,0,277,0,0,0,0,-0.014097795220959941,"","","",0,0,0,12.405645370483398,7.495161056518555,""
"org.axonframework.extension.springboot.actuator.axonserver.AxonServerStatusAggregator","AxonServerStatusAggregator","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1037","axon-spring-boot-autoconfigure-5.0.0",1,1,5,0,0.17792493448146765,0.19250000000000003,0.014575065518532382,1,46,0.10255487946782901,0,0,44,18.412018756614998,8.893984077675585,0.6088377027905181,0,-0.04042041221985332,"","","",0,0,0,13.020466804504395,8.202296257019043,""
"org.axonframework.extension.springboot.actuator.axonserver.AxonServerHealthIndicator","AxonServerHealthIndicator","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1038","axon-spring-boot-autoconfigure-5.0.0",1,2,5,0.3333333333333333,0.18723324597529017,0.2066666666666667,0.01943342069137652,0,46,0.17873917668907713,0,0,44,18.412018756614998,8.893984077675585,0.32501919900885806,0,-0.04981460304137675,"","","",0,0,0,13.040074348449707,8.17877197265625,""
"org.axonframework.extension.springboot.TimeoutProperties","TimeoutProperties","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1559","axon-spring-boot-autoconfigure-5.0.0",1,2,10,0.6666666666666666,0.18236461858890918,0.19250000000000003,0.010135381411090855,0,13,1,0,0,13,17.635875101201236,6.353164554107934,0.0492732289197264,0,-0.028354483324316837,"","","",0,0,0,19.309297561645508,21.106990814208984,""
"org.axonframework.extension.springboot.TimeoutProperties$TransactionTimeoutProperties","TimeoutProperties$TransactionTimeoutProperties","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1561","axon-spring-boot-autoconfigure-5.0.0",3,1,10,0.5,0.2406439196694257,0.2722785714285715,0.03163465175914579,0,13,1,0,0,13,17.635875101201236,6.353164554107934,0.02060355358375415,0,-0.030599678169641764,"","","",0,0,0,19.323415756225586,21.124366760253906,""
"org.axonframework.extension.springboot.util.RegisterDefaultEntities","RegisterDefaultEntities","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1620","axon-spring-boot-autoconfigure-5.0.0",2,1,9,0.3333333333333333,0.16309160811394383,0.1673541666666667,0.004262558552722867,2,-1,0,1,0,277,0,0,0,0,-0.05338133318126975,"","","",0,0,0,12.357416152954102,17.199806213378906,""
"org.axonframework.extension.springboot.util.jpa.ContainerManagedEntityManagerProvider","ContainerManagedEntityManagerProvider","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1622","axon-spring-boot-autoconfigure-5.0.0",1,1,9,1,0.16177434923281375,0.16509294871794875,0.003318599485134993,0,-1,0,1,0,277,0,0,0,0,-0.049896917259947826,"","","",0,0,0,12.408673286437988,17.425861358642578,""
"org.axonframework.extension.springboot.ConverterProperties","ConverterProperties","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1640","axon-spring-boot-autoconfigure-5.0.0",3,1,11,0.5,0.205756055485153,0.27107729144517784,0.06532123596002484,0,21,1,0,1,8,8.932419489952736,3.1539994662089157,0,0,-0.052006620085533695,"","","",0,0,0,15.423111915588379,8.031878471374512,""
