"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"react-router-7.17.0/docs/upgrading","upgrading","react-router-7.17.0/docs","docs","Matt Brophy","Brooks Lybrand","Ryan Florence",21,5,111,"2024-11-14","2026-06-04","2026-06-04",18,584,17,"ff6a4fea561d67b1e61002522096797afb9ff55e","react-router-7.17.0/docs/upgrading/v6.md",3,1,""
"react-router-7.17.0/integration","integration","react-router-7.17.0","react-router-7.17.0","Matt Brophy","Mark Dalgleish","Pedro Cattori",61,183,950,"2026-03-25","2026-06-04","2026-06-04",18,88,17,"ff67b74a33c9f13fac28afc4923d0bf5628998ec","react-router-7.17.0/integration/vite-unused-route-exports-test.ts",2,1,""
"react-router-7.17.0/integration/assets","assets","react-router-7.17.0/integration","integration","Matt Brophy","Chance Strickland","Kent C. Dodds",6,2,17,"2022-04-05","2022-05-17","2024-11-22",577,1538,1496,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.17.0/integration/assets/touploadtoobig.txt",3,1,""
"react-router-7.17.0/integration/helpers","helpers","react-router-7.17.0/integration","integration","Matt Brophy","Mark Dalgleish","Pedro Cattori",24,91,329,"2026-03-23","2026-05-14","2026-05-14",39,91,38,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/vite.ts",3,1,""
"react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Jacob Ebey",10,9,69,"2025-02-24","2026-04-21","2026-04-21",62,482,61,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/app","app","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,4,25,"2025-02-24","2025-07-24","2025-07-24",333,482,332,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/app/routes","routes","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/app","app","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,1,19,"2025-02-24","2025-02-24","2025-03-06",473,482,482,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/public","public","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-02-24","2025-02-24","2025-03-06",473,482,482,"c838b33e3f6c41c263ee8522a336539db23d7ad5","react-router-7.17.0/integration/helpers/cloudflare-dev-proxy-template/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/rsc-vite","rsc-vite","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Jacob Ebey","Mark Dalgleish",7,15,47,"2025-08-25","2026-05-14","2026-05-14",39,300,38,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/rsc-vite/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/rsc-vite-framework","rsc-vite-framework","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Jacob Ebey",5,9,39,"2025-07-28","2026-04-21","2026-04-21",62,329,61,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/rsc-vite-framework/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/rsc-vite-framework/app","app","react-router-7.17.0/integration/helpers/rsc-vite-framework","rsc-vite-framework","Matt Brophy","Mark Dalgleish",,2,3,3,"2025-07-28","2025-07-28","2025-08-07",319,329,329,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.17.0/integration/helpers/rsc-vite-framework/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/rsc-vite-framework/app/routes","routes","react-router-7.17.0/integration/helpers/rsc-vite-framework/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-07-28","2025-07-28","2025-08-07",319,329,329,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.17.0/integration/helpers/rsc-vite-framework/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/rsc-vite-framework/public","public","react-router-7.17.0/integration/helpers/rsc-vite-framework","rsc-vite-framework","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-07-28","2025-07-28","2025-08-07",319,329,329,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.17.0/integration/helpers/rsc-vite-framework/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/rsc-vite/public","public","react-router-7.17.0/integration/helpers/rsc-vite","rsc-vite","Matt Brophy","Jacob Ebey",,2,1,4,"2025-06-26","2025-06-26","2025-07-16",341,360,360,"f153b191e1c52bc8fb0e485bfd5d8ec2a8752104","react-router-7.17.0/integration/helpers/rsc-vite/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/rsc-vite/src","src","react-router-7.17.0/integration/helpers/rsc-vite","rsc-vite","Matt Brophy","Jacob Ebey","Mark Dalgleish",5,9,32,"2025-08-25","2026-05-14","2026-05-14",39,300,38,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.17.0/integration/helpers/rsc-vite/src/routes/root.tsx",5,1,""
"react-router-7.17.0/integration/helpers/rsc-vite/src/config","config","react-router-7.17.0/integration/helpers/rsc-vite/src","src","Matt Brophy","Mark Dalgleish",,2,3,7,"2025-08-25","2025-08-25","2025-09-12",283,300,300,"c0a2a3bc92e569f9fa207973137fc799156c6acd","react-router-7.17.0/integration/helpers/rsc-vite/src/config/request-context.ts",6,1,""
"react-router-7.17.0/integration/helpers/rsc-vite/src/routes","routes","react-router-7.17.0/integration/helpers/rsc-vite/src","src","Matt Brophy","Jacob Ebey",,2,2,4,"2025-06-26","2025-06-26","2025-07-16",341,360,360,"f153b191e1c52bc8fb0e485bfd5d8ec2a8752104","react-router-7.17.0/integration/helpers/rsc-vite/src/routes/root.tsx",6,1,""
"react-router-7.17.0/integration/helpers/vite-5-template","vite-5-template","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Pedro Cattori",8,9,81,"2024-12-17","2025-12-17","2025-12-17",187,552,186,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/vite-5-template/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/vite-5-template/app","app","react-router-7.17.0/integration/helpers/vite-5-template","vite-5-template","Matt Brophy","Mark Dalgleish","Pedro Cattori",6,3,30,"2024-12-17","2024-12-17","2024-12-20",549,552,552,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.17.0/integration/helpers/vite-5-template/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/vite-5-template/app/routes","routes","react-router-7.17.0/integration/helpers/vite-5-template/app","app","Matt Brophy","Mark Dalgleish","Pedro Cattori",6,1,21,"2024-12-17","2024-12-17","2024-12-20",549,552,552,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.17.0/integration/helpers/vite-5-template/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/vite-5-template/public","public","react-router-7.17.0/integration/helpers/vite-5-template","vite-5-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2024-12-17","2024-12-17","2024-12-20",549,552,552,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.17.0/integration/helpers/vite-5-template/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/vite-6-template","vite-6-template","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Pedro Cattori",7,9,46,"2024-12-17","2025-12-17","2025-12-17",187,552,186,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/vite-6-template/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/vite-6-template/app","app","react-router-7.17.0/integration/helpers/vite-6-template","vite-6-template","Matt Brophy","Mark Dalgleish",,2,3,3,"2024-12-17","2024-12-17","2024-12-20",549,552,552,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.17.0/integration/helpers/vite-6-template/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/vite-6-template/app/routes","routes","react-router-7.17.0/integration/helpers/vite-6-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2024-12-17","2024-12-17","2024-12-20",549,552,552,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.17.0/integration/helpers/vite-6-template/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/vite-6-template/public","public","react-router-7.17.0/integration/helpers/vite-6-template","vite-6-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2024-12-17","2024-12-17","2024-12-20",549,552,552,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.17.0/integration/helpers/vite-6-template/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/vite-7-beta-template","vite-7-beta-template","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Michaël De Boey","Mark Dalgleish",4,9,15,"2025-06-05","2025-12-17","2025-12-17",187,381,186,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/vite-7-beta-template/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/vite-7-beta-template/app","app","react-router-7.17.0/integration/helpers/vite-7-beta-template","vite-7-beta-template","Matt Brophy","Mark Dalgleish",,2,3,3,"2025-06-05","2025-06-05","2025-06-27",360,381,381,"d424be65a191065a6a47015f91164974ab715d62","react-router-7.17.0/integration/helpers/vite-7-beta-template/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/vite-7-beta-template/app/routes","routes","react-router-7.17.0/integration/helpers/vite-7-beta-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-06-05","2025-06-05","2025-06-27",360,381,381,"d424be65a191065a6a47015f91164974ab715d62","react-router-7.17.0/integration/helpers/vite-7-beta-template/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/vite-7-beta-template/public","public","react-router-7.17.0/integration/helpers/vite-7-beta-template","vite-7-beta-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-06-05","2025-06-05","2025-06-27",360,381,381,"d424be65a191065a6a47015f91164974ab715d62","react-router-7.17.0/integration/helpers/vite-7-beta-template/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/vite-8-template","vite-8-template","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Michaël De Boey",4,9,22,"2026-03-23","2026-03-23","2026-04-02",81,91,91,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/vite-8-template/vite.config.ts",4,1,""
"react-router-7.17.0/integration/helpers/vite-8-template/app","app","react-router-7.17.0/integration/helpers/vite-8-template","vite-8-template","Matt Brophy","Mark Dalgleish",,2,3,7,"2026-03-23","2026-03-23","2026-04-02",81,91,91,"c97fd4c1e43e880787986dd23352e045ff4de4c5","react-router-7.17.0/integration/helpers/vite-8-template/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/vite-8-template/app/routes","routes","react-router-7.17.0/integration/helpers/vite-8-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,7,"2026-03-23","2026-03-23","2026-04-02",81,91,91,"c97fd4c1e43e880787986dd23352e045ff4de4c5","react-router-7.17.0/integration/helpers/vite-8-template/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/vite-8-template/public","public","react-router-7.17.0/integration/helpers/vite-8-template","vite-8-template","Matt Brophy","Mark Dalgleish",,2,1,7,"2026-03-23","2026-03-23","2026-04-02",81,91,91,"c97fd4c1e43e880787986dd23352e045ff4de4c5","react-router-7.17.0/integration/helpers/vite-8-template/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","react-router-7.17.0/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Michael Jackson",9,14,55,"2025-02-24","2025-12-17","2025-12-17",187,482,186,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/wrangler.toml",4,1,""
"react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/app","app","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","Matt Brophy","Mark Dalgleish","Michael Jackson",3,4,14,"2025-02-24","2025-07-24","2025-07-24",333,482,332,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/app/routes/_index.tsx",5,1,""
"react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/app/routes","routes","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-02-24","2025-02-24","2025-03-06",473,482,482,"c838b33e3f6c41c263ee8522a336539db23d7ad5","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/app/routes/_index.tsx",6,1,""
"react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/public","public","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,1,18,"2025-02-24","2025-02-24","2025-03-06",473,482,482,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/public/favicon.ico",5,1,""
"react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/workers","workers","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","Matt Brophy","Mark Dalgleish",,2,1,12,"2025-02-24","2025-07-24","2025-07-24",333,482,332,"f77ca631ab6016e138716edf785c20d70b2855df","react-router-7.17.0/integration/helpers/vite-plugin-cloudflare-template/workers/app.ts",5,1,""
"react-router-7.17.0/integration/rsc","rsc","react-router-7.17.0/integration","integration","Matt Brophy","Jacob Ebey","Mark Dalgleish",4,4,57,"2026-03-25","2026-05-05","2026-05-05",48,88,47,"fd0763ec07fae56373141b767fd07062274bcf3b","react-router-7.17.0/integration/rsc/utils.ts",3,1,""
"react-router-7.17.0/jest","jest","react-router-7.17.0","react-router-7.17.0","Matt Brophy","Mark Dalgleish","Jacob Ebey",5,2,28,"2024-03-22","2025-07-24","2025-07-24",333,821,332,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.17.0/jest/transform.js",2,1,""
"react-router-7.17.0/packages","packages","react-router-7.17.0","react-router-7.17.0","Matt Brophy","github-actions[bot]","Michael Jackson",265,447,3501,"2026-06-01","2026-06-04","2026-06-04",18,20,17,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.17.0/packages/react-router/vendor/turbo-stream-v2/utils.ts",2,1,""
"react-router-7.17.0/packages/create-react-router","create-react-router","react-router-7.17.0/packages","packages","Matt Brophy","github-actions[bot]","Pedro Cattori",10,38,244,"2026-04-13","2026-06-04","2026-06-04",18,69,17,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.17.0/packages/create-react-router/utils.ts",3,1,""
"react-router-7.17.0/packages/create-react-router/.changes",".changes","react-router-7.17.0/packages/create-react-router","create-react-router","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",70,69,69,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.17.0/packages/create-react-router/.changes/.gitkeep",4,1,""
"react-router-7.17.0/packages/create-react-router/__tests__","__tests__","react-router-7.17.0/packages/create-react-router","create-react-router","Matt Brophy","Michael Jackson","Mark Dalgleish",7,20,28,"2024-11-22","2026-03-23","2026-03-23",91,576,90,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.17.0/packages/create-react-router/__tests__/setupAfterEnv.ts",4,1,""
"react-router-7.17.0/packages/create-react-router/__tests__/fixtures","fixtures","react-router-7.17.0/packages/create-react-router/__tests__","__tests__","Michael Jackson","Mark Dalgleish","Pedro Cattori",4,15,12,"2024-11-22","2024-12-20","2024-12-20",549,576,548,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/with-ignored-dir/package.json",5,1,""
"react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic","basic","react-router-7.17.0/packages/create-react-router/__tests__/fixtures","fixtures","Michael Jackson","Mark Dalgleish","Matt Brophy",4,9,8,"2024-10-31","2024-12-20","2024-12-20",549,599,548,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/vite.config.ts",6,1,""
"react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/app","app","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic","basic","Michael Jackson","Mark Dalgleish",,2,3,5,"2024-10-31","2024-11-19","2024-11-22",577,599,579,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/app/routes/home.tsx",7,1,""
"react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/app/routes","routes","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/app","app","Michael Jackson","Mark Dalgleish",,2,1,3,"2024-10-31","2024-10-31","2024-11-22",577,599,599,"c6afcf85f2003d93e77f901e2b4ecdef5e83fd97","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/app/routes/home.tsx",8,1,""
"react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/public","public","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic","basic","Michael Jackson","Mark Dalgleish",,2,1,3,"2024-10-31","2024-10-31","2024-11-22",577,599,599,"c6afcf85f2003d93e77f901e2b4ecdef5e83fd97","react-router-7.17.0/packages/create-react-router/__tests__/fixtures/basic/public/favicon.ico",7,1,""
