"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
5,,3,0.2727272727272727,0.000968054211035818,3.7232679215058067,0.01276595744680851,""
5,,4,0.16,0.0012907389480477573,2.1843171806167403,0.016129032258064516,""
10,,3,0.075,0.000968054211035818,1.023898678414097,0.011363636363636364,""
10,,9,0.14516129032258066,0.002904162633107454,1.9817393775756715,0.03214285714285714,""
15,,3,0.15789473684210525,0.000968054211035818,5.825187969924812,0.03,""
15,,8,0.06451612903225806,0.0025814778960955146,0.8807730567002985,0.023323615160349854,""
15,,9,0.36,0.002904162633107454,37.188,0.1956521739130435,""
30,,3,0.13636363636363635,0.000968054211035818,1.8616339607529033,0.012195121951219513,""
30,,3,0.075,0.000968054211035818,1.0613013698630138,0.01171875,""
30,,9,0.36,0.002904162633107454,8.99709677419355,0.06428571428571428,""
45,,3,0.058823529411764705,0.000968054211035818,2.94022770398482,0.02727272727272727,""
50,,44,0.36065573770491804,0.01419812842852533,4.923665775980357,0.14426229508196722,""
55,,9,0.17647058823529413,0.002904162633107454,2.4091733609743455,0.03345724907063197,""
64,,3,0.23076923076923078,0.000968054211035818,3.1504574720433753,0.012658227848101266,""
90,,4,0.3076923076923077,0.0012907389480477573,12.54655870445344,0.047058823529411764,""
90,,6,0.07894736842105263,0.001936108422071636,1.0777880825411545,0.020202020202020204,""
105,,20,0.23809523809523808,0.006453694740238786,5.950460829493088,0.10638297872340426,""
108,,11,0.1774193548387097,0.0035495321071313327,3.7659080866106938,0.05583756345177665,""
110,,20,0.091324200913242,0.006453694740238786,1.2467563816305596,0.046948356807511735,""
120,,3,0.75,0.000968054211035818,80.14655172413794,0.1,""
120,,4,0.36363636363636365,0.0012907389480477573,19.10015408320493,0.06060606060606061,""
120,,5,0.21739130434782608,0.0016134236850596966,15.667340748230535,0.08196721311475409,""
120,,6,0.24,0.001936108422071636,2.939762845849802,0.022058823529411766,""
120,,8,0.06557377049180328,0.0025814778960955146,0.9279137660004491,0.024024024024024024,""
180,,5,0.040983606557377046,0.0016134236850596966,0.869919155625421,0.019011406844106463,""
225,,4,0.16,0.0012907389480477573,9.722352941176473,0.05555555555555555,""
230,,18,0.1232876712328767,0.005808325266214908,1.6831211152012553,0.05070422535211268,""
240,,3,0.23076923076923078,0.000968054211035818,7.15153846153846,0.02727272727272727,""
240,,4,0.10256410256410256,0.0012907389480477573,6.6217948717948705,0.04819277108433735,""
240,,7,0.14583333333333334,0.002258793159083575,4.519374999999999,0.04964539007092199,""
240,,7,0.30434782608695654,0.002258793159083575,15.98599852616065,0.09333333333333334,""
285,,5,0.09803921568627451,0.0016134236850596966,2.080983078162772,0.026041666666666668,""
441,,10,0.16129032258064516,0.003226847370119393,2.2823685373398144,0.03690036900369004,""
600,,9,0.34615384615384615,0.002904162633107454,4.240042566129522,0.03333333333333333,""
688,,3,0.08571428571428572,0.000968054211035818,5.533928571428571,0.0375,""
840,,9,0.2571428571428571,0.002904162633107454,3.149745906267645,0.03225806451612903,""
960,,3,0.10344827586206896,0.000968054211035818,3.205862068965517,0.023809523809523808,""
10812,,34,0.2328767123287671,0.010971281058405937,3.2953649840495403,0.1027190332326284,""
,,4,0.19047619047619047,0.0012907389480477573,1.9481376709099483,0.0125,""
,,32,0.13852813852813853,0.010325911584382058,0.6089343280832642,0.035398230088495575,""
,,34,0.14847161572052403,0.010971281058405937,0.6526433150608566,0.03777777777777778,""
,,34,0.14847161572052403,0.010971281058405937,1.9747362108064548,0.0794392523364486,""
,,35,0.15350877192982457,0.011293965795417877,1.570045162410978,0.07056451612903226,""
,,35,0.15021459227467812,0.011293965795417877,1.5363532061360643,0.06986027944111776,""
,,36,0.1188118811881188,0.011616650532429816,0.5222666947545818,0.037037037037037035,""
,,36,0.1572052401746725,0.011616650532429816,2.090897164383305,0.08450704225352113,""
,,349,0.524812030075188,0.11261697321716682,2.3069396896496563,0.3418217433888345,""
