"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"axon-common-5.1.1","axon-common-5.1.1",0.6726921029522529,0,10,0,""
"axon-messaging-5.1.1","axon-messaging-5.1.1",0.5511709891407102,0.24282071739881386,7,2,""
"axon-conversion-5.1.1","axon-conversion-5.1.1",0.4134909118636946,0.15038310929126542,5,1,""
"axon-modelling-5.1.1","axon-modelling-5.1.1",0.19124436785233465,0.36603727774545064,2,3,""
"axon-eventsourcing-5.1.1","axon-eventsourcing-5.1.1",0.16949247467135237,0.4087907492755274,2,4,""
"axon-server-connector-5.1.1","axon-server-connector-5.1.1",0.08613381424271624,0.4466814948791787,1,5,""
"axon-metrics-micrometer-5.1.1","axon-metrics-micrometer-5.1.1",0,0.2735996696379022,0,2,""
"axon-test-5.1.1","axon-test-5.1.1",0,0.3114904152415535,0,3,""
"axon-tracing-opentelemetry-5.1.1","axon-tracing-opentelemetry-5.1.1",0,0.2735996696379022,0,2,""
"axon-update-5.1.1","axon-update-5.1.1",0,0.15038310929126542,0,1,""
"axoniq-spring-boot-autoconfigure-5.1.1","axoniq-spring-boot-autoconfigure-5.1.1",0,0.3852928491191722,0,4,""
