"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
0,1,-0.0014077766656495796,47,"AxonTestFixture,AxonTestThenNothing,ParameterResolver,Message,CommandHandlingComponent,PayloadConvertingCommandBusConnector,AnnotationRoutingStrategy,SpanFactory,GenericResultMessage","org.axonframework.test.fixture.AxonTestFixture,org.axonframework.test.fixture.AxonTestThenNothing,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.core.annotation.Message,org.axonframework.messaging.commandhandling.CommandHandlingComponent,org.axonframework.messaging.commandhandling.distributed.PayloadConvertingCommandBusConnector,org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy,org.axonframework.messaging.tracing.SpanFactory,org.axonframework.messaging.core.GenericResultMessage",""
1,1,-0.0017446006393401592,25,"AxonTestPhase$Then$Event,AxonTestPhase$When$Command,CommandResultMessage,MessageStream$Empty,Context$ResourceKey,MessageDecorator,NoHandlerForEventException,TransactionMethodExecutionException,JdbcTokenStore","org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.fixture.AxonTestPhase$When$Command,org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.MessageDecorator,org.axonframework.messaging.eventhandling.NoHandlerForEventException,org.axonframework.messaging.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore",""
2,1,-0.0008001276825045649,9,"MatcherExecutionException,MessageStream,SequentialPolicy,MessagingConfigurer,QueryHandlingComponent,TaggedEventMessage,AxonServerConfiguration$Builder,DetectedVulnerabilitySeverity,DefaultComponentRegistry$1","org.axonframework.test.matchers.MatcherExecutionException,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.sequencing.SequentialPolicy,org.axonframework.messaging.core.configuration.MessagingConfigurer,org.axonframework.messaging.queryhandling.QueryHandlingComponent,org.axonframework.eventsourcing.eventstore.TaggedEventMessage,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder,org.axonframework.update.api.DetectedVulnerabilitySeverity,org.axonframework.common.configuration.DefaultComponentRegistry$1",""
3,1,-0.00039671008936118825,11,"RecordingEventStore,MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember,PooledStreamingEventProcessorModule,ProcessorEventHandlingComponents,ProcessingLifecycle,QueryBus,SimpleContext,StorageEngineBackedEventStore,DelayedTask","org.axonframework.test.fixture.RecordingEventStore,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorModule,org.axonframework.messaging.eventhandling.processing.ProcessorEventHandlingComponents,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle,org.axonframework.messaging.queryhandling.QueryBus,org.axonframework.messaging.core.SimpleContext,org.axonframework.eventsourcing.eventstore.StorageEngineBackedEventStore,org.axonframework.update.common.DelayedTask",""
4,1,-4.6822465867541165e-05,9,"SequencingPolicy,EventGateway,TracingHandlerEnhancerDefinition$1,OpenTelemetrySpan,EventTags,Internal,ConnectionWrapperFactory$ConnectionCloseHandler,ContentTypeConverter,PassThroughConverter","org.axonframework.messaging.core.annotation.SequencingPolicy,org.axonframework.messaging.eventhandling.gateway.EventGateway,org.axonframework.messaging.tracing.TracingHandlerEnhancerDefinition$1,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan,org.axonframework.eventsourcing.annotation.EventTags,org.axonframework.common.annotation.Internal,org.axonframework.common.jdbc.ConnectionWrapperFactory$ConnectionCloseHandler,org.axonframework.conversion.ContentTypeConverter,org.axonframework.conversion.PassThroughConverter",""
5,1,-2.262731041475445e-05,10,"AxonTestPhase$When,AxonTestPhase$Then$Message,ReplayContextParameterResolverFactory$ReplayContextParameterResolver,DefaultDispatchInterceptorRegistry$GenericInterceptorDefinition,CompletionCallbackMessageStream,ConverterProperties$ConverterType,EntityMissingAfterLoadOrCreateException,EnvironmentVariableUsagePropertyProvider,TypeReference$2","org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.messaging.eventhandling.replay.annotation.ReplayContextParameterResolverFactory$ReplayContextParameterResolver,org.axonframework.messaging.core.interception.DefaultDispatchInterceptorRegistry$GenericInterceptorDefinition,org.axonframework.messaging.core.CompletionCallbackMessageStream,org.axonframework.extension.springboot.ConverterProperties$ConverterType,org.axonframework.eventsourcing.EntityMissingAfterLoadOrCreateException,org.axonframework.update.configuration.EnvironmentVariableUsagePropertyProvider,org.axonframework.common.TypeReference$2",""
6,1,-0.00020437245076032216,5,"EventMessage,DuplicateCommandHandlerSubscriptionException,LegacyMessageSupportingContext,AxonTimeoutAutoConfiguration,RoutingKeyCommandTargetResolver","org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.commandhandling.DuplicateCommandHandlerSubscriptionException,org.axonframework.messaging.core.unitofwork.LegacyMessageSupportingContext,org.axonframework.extension.springboot.autoconfig.AxonTimeoutAutoConfiguration,org.axonframework.modelling.entity.annotation.RoutingKeyCommandTargetResolver",""
7,1,-0.0008948791000073051,13,"ProcessingContext,Event,ConfigToken,SubscribingEventProcessorsConfigurer,EventTypeRestrictableOrEventCriteria,EventsCondition,EventCoordinator,TagResolver,UpdateCheckRequest","org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.messaging.eventhandling.annotation.Event,org.axonframework.messaging.eventhandling.processing.streaming.token.store.ConfigToken,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorsConfigurer,org.axonframework.messaging.eventstreaming.EventTypeRestrictableOrEventCriteria,org.axonframework.messaging.eventstreaming.EventsCondition,org.axonframework.eventsourcing.eventstore.EventCoordinator,org.axonframework.eventsourcing.eventstore.TagResolver,org.axonframework.update.api.UpdateCheckRequest",""
8,1,-6.750792611344097e-05,10,"AxonFrameworkExtension,EventCriteria,DefaultEventProcessorSpanFactory$Builder,QueryResponse,DefaultHandlerInterceptorRegistry$2,MessageTypeSpanAttributesProvider,GenericTaggedEventMessage,AxonServerConfiguration,GrpcMessageSizeExceededException","org.axonframework.test.extension.AxonFrameworkExtension,org.axonframework.messaging.eventstreaming.EventCriteria,org.axonframework.messaging.eventhandling.tracing.DefaultEventProcessorSpanFactory$Builder,org.axonframework.messaging.queryhandling.annotation.QueryResponse,org.axonframework.messaging.core.interception.DefaultHandlerInterceptorRegistry$2,org.axonframework.messaging.tracing.attributes.MessageTypeSpanAttributesProvider,org.axonframework.eventsourcing.eventstore.GenericTaggedEventMessage,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.axonserver.connector.util.GrpcMessageSizeExceededException",""
9,1,-0.00011251795535220443,15,"ListMatcher,DelegatingCommandBusConnector,RoutingStrategy,CommandGateway,InMemoryTokenStore$ProcessAndSegmentId,EventTrackerStatus,SimpleQueryUpdateEmitter,OnErrorContinueMessageStream,RetryOutcome","org.axonframework.test.matchers.ListMatcher,org.axonframework.messaging.commandhandling.distributed.DelegatingCommandBusConnector,org.axonframework.messaging.commandhandling.RoutingStrategy,org.axonframework.messaging.commandhandling.gateway.CommandGateway,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore$ProcessAndSegmentId,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.EventTrackerStatus,org.axonframework.messaging.queryhandling.SimpleQueryUpdateEmitter,org.axonframework.messaging.core.OnErrorContinueMessageStream,org.axonframework.messaging.core.retry.RetryOutcome",""
