"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",19,14,"org.axonframework.test.fixture.AxonTestPhase$Then,org.axonframework.messaging.commandhandling.CommandHandlerRegistry,org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.PostgresTokenTableFactory,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$RunState,org.axonframework.messaging.core.interception.DefaultHandlerInterceptorRegistry$4,org.axonframework.extension.springboot.EventProcessorProperties,org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker,org.axonframework.eventsourcing.eventstore.jpa.JpaPollingEventCoordinator,org.axonframework.common.ObjectUtils,org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.common.configuration.BaseModule,org.axonframework.modelling.RepositoryAlreadyRegisteredException,org.axonframework.conversion.jackson2.ByteArrayToJsonNodeConverter","AxonTestPhase$Then,CommandHandlerRegistry,CommandMessageHandlerInterceptorChain,PostgresTokenTableFactory,Coordinator$RunState,DefaultHandlerInterceptorRegistry$4,EventProcessorProperties,AggregateBasedConsistencyMarker,JpaPollingEventCoordinator,ObjectUtils,PersistenceExceptionResolver,BaseModule,RepositoryAlreadyRegisteredException,ByteArrayToJsonNodeConverter",""
"communityMaximumKCutId",56,21,"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing,org.axonframework.test.util.RecordingCommandBus,org.axonframework.test.fixture.RecordingComponentsRegistry,org.axonframework.test.matchers.ListWithAllOfMatcher,org.axonframework.messaging.monitoring.interception.MonitoringEventDispatchInterceptor,org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.TrackerStatus,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorConfiguration,org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$CustomizationPhase,org.axonframework.messaging.queryhandling.distributed.DelegatingQueryBusConnector,org.axonframework.messaging.queryhandling.tracing.DefaultQueryUpdateEmitterSpanFactory,org.axonframework.messaging.queryhandling.tracing.QueryBusSpanFactory,org.axonframework.messaging.core.unitofwork.transaction.jdbc.JdbcTransactionalExecutorProvider$1,org.axonframework.messaging.core.timeout.AxonTimeoutException,org.axonframework.messaging.core.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.extension.springboot.TokenStoreProperties,org.axonframework.eventsourcing.eventstore.EventCoordinator$1,org.axonframework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine$1,org.axonframework.axonserver.connector.TopologyChange$HandlerSubscription,org.axonframework.update.detection.MachineId,org.axonframework.modelling.configuration.StateBasedEntityModule$MessagingMetamodelPhase","AxonTestPhase$Then$Nothing,RecordingCommandBus,RecordingComponentsRegistry,ListWithAllOfMatcher,MonitoringEventDispatchInterceptor,AnnotatedHandlerInspector,TrackerStatus,PooledStreamingEventProcessorConfiguration,EventProcessorModule$CustomizationPhase,DelegatingQueryBusConnector,DefaultQueryUpdateEmitterSpanFactory,QueryBusSpanFactory,JdbcTransactionalExecutorProvider$1,AxonTimeoutException,HandlerTimeoutHandlerEnhancerDefinition,TokenStoreProperties,EventCoordinator$1,AggregateBasedAxonServerEventStorageEngine$1,TopologyChange$HandlerSubscription,MachineId,StateBasedEntityModule$MessagingMetamodelPhase",""
"communityMaximumKCutId",97,11,"org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.fixture.AxonTestThenCommand,org.axonframework.test.util.RecordingMessageMonitor$1,org.axonframework.messaging.core.interception.DispatchInterceptorRegistry,org.axonframework.messaging.core.annotation.MultiParameterResolverFactory,org.axonframework.messaging.core.CompletionCallbackMessageStream,org.axonframework.extension.springboot.autoconfig.ObjectMapperAutoConfiguration$JacksonConfiguredCondition$GeneralDefaultCondition,org.axonframework.eventsourcing.eventstore.TooManyTagsOnEventMessageException,org.axonframework.axonserver.connector.query.AxonServerQueryBusConnector$AxonServerUpdateCallback,org.axonframework.common.function.ThrowingFunction,org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor$Builder","AxonTestPhase$Then$Event,AxonTestThenCommand,RecordingMessageMonitor$1,DispatchInterceptorRegistry,MultiParameterResolverFactory,CompletionCallbackMessageStream,ObjectMapperAutoConfiguration$JacksonConfiguredCondition$GeneralDefaultCondition,TooManyTagsOnEventMessageException,AxonServerQueryBusConnector$AxonServerUpdateCallback,ThrowingFunction,EventProcessorLatencyMonitor$Builder",""
"communityMaximumKCutId",41,13,"org.axonframework.test.fixture.AxonTestPhase$When$Nothing,org.axonframework.messaging.eventstreaming.EventTypeRestrictableEventCriteria,org.axonframework.messaging.queryhandling.GenericQueryMessage,org.axonframework.messaging.core.FluxMessageStream,org.axonframework.messaging.core.RemoteHandlingException,org.axonframework.extension.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,org.axonframework.extension.springboot.UpdateCheckerProperties$1,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$AggregateSource,org.axonframework.update.configuration.PropertyFileUsagePropertyProvider,org.axonframework.common.lock.PessimisticLockFactory$DisposableLock,org.axonframework.common.configuration.ComponentFactory,org.axonframework.modelling.entity.PolymorphicEntityMetamodel$Builder","AxonTestPhase$When$Nothing,EventTypeRestrictableEventCriteria,GenericQueryMessage,FluxMessageStream,RemoteHandlingException,AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,UpdateCheckerProperties$1,EventStore,AggregateBasedJpaEventStorageEngine$AggregateSource,PropertyFileUsagePropertyProvider,PessimisticLockFactory$DisposableLock,ComponentFactory,PolymorphicEntityMetamodel$Builder",""
"communityMaximumKCutId",81,15,"org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.test.fixture.AxonTestThenNothing,org.axonframework.test.matchers.PayloadsMatcher,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator,org.axonframework.messaging.eventstreaming.StartingFrom,org.axonframework.messaging.core.FluxUtils,org.axonframework.messaging.queryhandling.configuration.SimpleQueryHandlingModule,org.axonframework.messaging.core.MonoUtils,org.axonframework.messaging.core.unitofwork.UnitOfWork$UnitOfWorkProcessingContext,org.axonframework.extension.springboot.service.connection.AxonServerConnectionDetails,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingAppender,org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,org.axonframework.common.infra.FilesystemStyleComponentDescriptor$SymbolicLink,org.axonframework.common.lifecycle.ShutdownInProgressException","AxonTestPhase$When,AxonTestThenNothing,PayloadsMatcher,Coordinator,StartingFrom,FluxUtils,SimpleQueryHandlingModule,MonoUtils,UnitOfWork$UnitOfWorkProcessingContext,AxonServerConnectionDetails,OpenTelemetrySpanFactory,InterceptingEventStore$InterceptingAppender,TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,FilesystemStyleComponentDescriptor$SymbolicLink,ShutdownInProgressException",""
"communityMaximumKCutId",92,8,"org.axonframework.test.fixture.AxonTestPhase$When$Event,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.TokenEntry,org.axonframework.messaging.queryhandling.distributed.PayloadConvertingQueryBusConnector,org.axonframework.messaging.core.annotation.PayloadParameterResolver,org.axonframework.common.property.DirectPropertyAccessStrategy,org.axonframework.modelling.entity.annotation.CommandTargetResolverDefinition,org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition","AxonTestPhase$When$Event,ProcessingLifecycle$Phase,TokenEntry,PayloadConvertingQueryBusConnector,PayloadParameterResolver,DirectPropertyAccessStrategy,CommandTargetResolverDefinition,AnnotatedEntityIdResolverDefinition",""
"communityMaximumKCutId",87,15,"org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.test.fixture.AxonTestWhen,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$ResultCallback,org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy$RoutingKeyResolver,org.axonframework.messaging.commandhandling.gateway.ConvertingCommandGateway$ConvertingCommandResult,org.axonframework.messaging.eventhandling.annotation.EventHandlingMember,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$ComponentsPhase,org.axonframework.messaging.queryhandling.annotation.QueryHandler,org.axonframework.extension.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.axonserver.connector.util.GrpcMessageSizeWarningThresholdReachedException,org.axonframework.update.UpdateCheckerConfigurationEnhancer,org.axonframework.common.configuration.DecoratorDefinition,org.axonframework.modelling.entity.ConcreteEntityMetamodel,org.axonframework.conversion.ChainedConverter$RouteCalculator,org.axonframework.conversion.avro.SpecificRecordBaseConverterStrategy","AxonTestPhase$Then$Message,AxonTestWhen,CommandBusConnector$ResultCallback,AnnotationRoutingStrategy$RoutingKeyResolver,ConvertingCommandGateway$ConvertingCommandResult,EventHandlingMember,EventHandlingComponentsConfigurer$ComponentsPhase,QueryHandler,AxonAutoConfiguration,GrpcMessageSizeWarningThresholdReachedException,UpdateCheckerConfigurationEnhancer,DecoratorDefinition,ConcreteEntityMetamodel,ChainedConverter$RouteCalculator,SpecificRecordBaseConverterStrategy",""
"communityMaximumKCutId",94,6,"org.axonframework.test.fixture.AxonTestPhase$Then$Command,org.axonframework.test.util.MessageMonitorReport,org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.extension.springboot.autoconfig.AxonTimeoutAutoConfiguration,org.axonframework.eventsourcing.eventstore.AnnotationBasedTagResolver,org.axonframework.axonserver.connector.query.AxonServerQueryDispatchException","AxonTestPhase$Then$Command,MessageMonitorReport,DelayedMessageStream,AxonTimeoutAutoConfiguration,AnnotationBasedTagResolver,AxonServerQueryDispatchException",""
"communityMaximumKCutId",79,15,"org.axonframework.test.matchers.FieldFilter,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler,org.axonframework.messaging.core.annotation.Message,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStoreConfiguration,org.axonframework.messaging.eventhandling.processing.streaming.token.store.UnableToRetrieveIdentifierException,org.axonframework.messaging.eventhandling.processing.streaming.token.MergedTrackingToken,org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition,org.axonframework.messaging.queryhandling.distributed.DistributedQueryBusConfiguration,org.axonframework.messaging.core.annotation.MethodInvokingMessageHandlingMember,org.axonframework.messaging.core.annotation.SourceId,org.axonframework.eventsourcing.annotation.reflection.EntityCreator,org.axonframework.axonserver.connector.util.ProcessingInstructionUtils,org.axonframework.axonserver.connector.query.AbstractQueryResponseMessageStream,org.axonframework.common.infra.ComponentDescriptor,org.axonframework.common.configuration.ModuleBuilder","FieldFilter,ProcessingLifecycle$ErrorHandler,Message,JdbcTokenStoreConfiguration,UnableToRetrieveIdentifierException,MergedTrackingToken,MethodQueryHandlerDefinition,DistributedQueryBusConfiguration,MethodInvokingMessageHandlingMember,SourceId,EntityCreator,ProcessingInstructionUtils,AbstractQueryResponseMessageStream,ComponentDescriptor,ModuleBuilder",""
"communityMaximumKCutId",34,7,"org.axonframework.test.matchers.IgnoreField,org.axonframework.test.matchers.NonTransientFieldsFilter,org.axonframework.messaging.core.Metadata,org.axonframework.messaging.queryhandling.distributed.QueryBusConnector,org.axonframework.extension.springboot.autoconfig.UpdateCheckerAutoConfiguration$1,org.axonframework.axonserver.connector.util.ExceptionConverter,org.axonframework.conversion.ChainingContentTypeConverter","IgnoreField,NonTransientFieldsFilter,Metadata,QueryBusConnector,UpdateCheckerAutoConfiguration$1,ExceptionConverter,ChainingContentTypeConverter",""
