"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-messaging-5.0.3",4,20,95,1,18,4.75,4.777964772622445,3,"org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.conversion,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.core.correlation,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.queryhandling.tracing,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.tracing.attributes,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.tracing,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core",""
"axon-messaging-5.0.3",7,16,61,1,18,3.8124999999999996,4.277362894744066,2,"org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core.conversion,org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.configuration,org.axonframework.messaging.monitoring,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.correlation,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.core.interception",""
"axon-messaging-5.0.3",3,15,57,1,14,3.8,3.3636714634883282,3,"org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.monitoring,org.axonframework.messaging.queryhandling,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.unitofwork",""
"axon-messaging-5.0.3",8,14,95,1,39,6.785714285714286,10.319351287218154,1,"org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception,org.axonframework.messaging.queryhandling.tracing,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.core.retry,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core",""
"axon-messaging-5.0.3",10,14,59,1,18,4.214285714285714,4.627319733073123,2,"org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.pooled",""
"axon-messaging-5.0.3",2,10,33,1,11,3.3000000000000003,2.9832867780352594,2,"org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.retry,org.axonframework.messaging.core,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.commandhandling",""
"axon-messaging-5.0.3",9,9,47,2,14,5.222222222222222,3.5276684147527875,4,"org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.tracing,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.annotation",""
"axon-messaging-5.0.3",11,9,36,1,12,4,3.3166247903554,3,"org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.configuration",""
"axon-messaging-5.0.3",6,8,15,1,6,1.875,1.7268882005337975,1,"org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core.retry,org.axonframework.messaging.core",""
"axon-messaging-5.0.3",0,7,15,1,6,2.142857142857143,1.864454471471609,1,"org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling",""
