"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.7,9,"org.axonframework.messaging.commandhandling.tracing.CommandBusSpanFactory,org.axonframework.messaging.eventhandling.configuration.EventProcessorCustomization,org.axonframework.messaging.eventstreaming.OrEventCriteriaBuilder,org.axonframework.messaging.eventstreaming.EventTypeRestrictableOrEventCriteria,org.axonframework.messaging.core.OnNextMessageStream,org.axonframework.messaging.core.MappedMessageStream,org.axonframework.messaging.core.annotation.PayloadParameterResolver,org.axonframework.messaging.core.FluxMessageStream,org.axonframework.common.configuration.DecoratorDefinition$CompletedDecoratorDefinition",""
0.68,1,"org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$CustomizationPhase",""
0.67,97,"org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.matchers.PayloadMatcher,org.axonframework.test.AxonAssertionError,org.axonframework.test.util.CallbackBehavior,org.axonframework.test.extension.AxonFrameworkExtension,org.axonframework.test.util.DefaultCallbackBehavior,org.axonframework.test.util.MessageMonitorReport,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$2,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$3",""
0.64,3,"org.axonframework.messaging.core.MessageDecorator,org.axonframework.messaging.eventstreaming.TrackingTokenSource,org.axonframework.common.configuration.ApplicationConfigurer",""
0.62,4,"org.axonframework.messaging.core.GenericResultMessage,org.axonframework.messaging.eventstreaming.EventCriterion,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityFactoryPhase,org.axonframework.modelling.entity.PolymorphicEntityMetamodel$Builder",""
0.61,3,"org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$EventHandlingPhase,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$InterceptingHandler,org.axonframework.messaging.queryhandling.interception.QueryMessageHandlerInterceptorChain$InterceptingHandler",""
0.6,26,"org.axonframework.test.fixture.AxonTestPhase$When$Nothing,org.axonframework.test.fixture.AxonTestPhase$When$Event,org.axonframework.test.fixture.AxonTestPhase$When$Command,org.axonframework.test.util.RecordingMessageMonitor,org.axonframework.messaging.core.ResultMessage,org.axonframework.messaging.commandhandling.DuplicateCommandHandlerSubscriptionException,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$DefaultProcessingEntry,org.axonframework.messaging.core.annotation.DefaultParameterResolverFactory$AnnotatedMetadataParameterResolver,org.axonframework.messaging.core.annotation.MultiHandlerEnhancerDefinition",""
0.58,2,"org.axonframework.messaging.core.MessageDispatchInterceptorChain,org.axonframework.modelling.entity.PolymorphicEntityMetamodelBuilder",""
0.57,7,"org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$Handler,org.axonframework.update.UpdateCheckerHttpClient,org.axonframework.common.configuration.ComponentFactory,org.axonframework.modelling.entity.child.ListEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.ListEntityChildMetamodel,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel",""
0.56,4,"org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingHandler,org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain$InterceptingHandler,org.axonframework.messaging.eventhandling.interception.EventMessageHandlerInterceptorChain,org.axonframework.modelling.entity.ConcreteEntityMetamodel$Builder",""
0.54,5,"org.axonframework.test.util.RecordingMessageMonitor$1,org.axonframework.messaging.core.unitofwork.transaction.TransactionalExecutorProvider,org.axonframework.messaging.queryhandling.QueryHandlingComponent,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$SubscriptionQueryInterceptingDispatcher,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$SubscribeToUpdatesInterceptingDispatcher",""
0.53,5,"org.axonframework.test.fixture.AxonTestPhase$Setup,org.axonframework.messaging.eventhandling.processing.streaming.pooled.ClaimTask,org.axonframework.messaging.core.FluxUtils,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$2,org.axonframework.modelling.configuration.StateBasedEntityModule",""
0.52,6,"org.axonframework.test.fixture.AxonTestPhase$Then$Command,org.axonframework.messaging.core.sequencing.SequentialPerAggregatePolicy,org.axonframework.messaging.eventhandling.processing.streaming.token.WrappedToken,org.axonframework.messaging.eventhandling.gateway.EventPublishingUtils,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule,org.axonframework.modelling.annotation.EntityIdResolverDefinition",""
0.5,54,"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing,org.axonframework.test.extension.AxonTestFixtureProvider,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$ResultCallback,org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.eventhandling.replay.annotation.ReplayParameterResolverFactory,org.axonframework.messaging.eventhandling.replay.GenericResetContext,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation.TrackingTokenParameterResolverFactory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.TokenTableFactory,org.axonframework.messaging.eventhandling.processing.streaming.pooled.MaxSegmentProvider",""
0.49,4,"org.axonframework.messaging.eventhandling.EventHandler,org.axonframework.messaging.queryhandling.distributed.QueryBusConnector$Handler,org.axonframework.messaging.queryhandling.interception.QueryMessageHandlerInterceptorChain,org.axonframework.messaging.core.interception.LoggingInterceptor",""
0.48,10,"org.axonframework.test.fixture.AxonTestWhen$Command,org.axonframework.test.fixture.AxonTestWhen$Event,org.axonframework.test.fixture.AxonTestWhen$Nothing,org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$QueryInterceptingDispatcher,org.axonframework.messaging.core.unitofwork.ResourceOverridingProcessingContext,org.axonframework.messaging.tracing.TracingHandlerEnhancerDefinition$1,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityIdResolverPhase,org.axonframework.modelling.configuration.StateBasedEntityModule$MessagingMetamodelPhase",""
0.47,19,"org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$GenericMonitorDefinition,org.axonframework.messaging.commandhandling.RoutingStrategy,org.axonframework.messaging.core.sequencing.SequentialPolicy,org.axonframework.messaging.eventhandling.processing.streaming.pooled.SplitTask,org.axonframework.messaging.eventhandling.configuration.EventProcessorModule,org.axonframework.messaging.queryhandling.GenericQueryResponseMessage,org.axonframework.messaging.queryhandling.GenericSubscriptionQueryUpdateMessage,org.axonframework.messaging.core.CompletionCallbackMessageStream",""
0.46,7,"org.axonframework.test.fixture.AxonTestThenNothing,org.axonframework.messaging.eventhandling.InterceptingEventSink$InterceptingPublisher,org.axonframework.messaging.core.conversion.DelegatingMessageConverter,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.TrackerStatus,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$InterceptingResponseUpdateDispatcher,org.axonframework.messaging.core.DelegatingMessageStream,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$ScannedEntityCreator",""
0.45,2,"org.axonframework.messaging.commandhandling.GenericCommandResultMessage,org.axonframework.messaging.eventhandling.DelegatingEventHandlingComponent",""
0.44,8,"org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.messaging.commandhandling.gateway.CommandGateway,org.axonframework.messaging.eventhandling.conversion.DelegatingEventConverter,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.SequencingEventHandlingComponent,org.axonframework.messaging.queryhandling.GenericQueryMessage,org.axonframework.messaging.queryhandling.distributed.DelegatingQueryBusConnector,org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingEventStoreTransaction",""
0.43,15,"org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus$DistributedHandler,org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain,org.axonframework.messaging.commandhandling.distributed.DelegatingCommandBusConnector,org.axonframework.messaging.commandhandling.tracing.TracingCommandBus$TracingHandler,org.axonframework.messaging.commandhandling.configuration.CommandHandlingModule,org.axonframework.messaging.eventhandling.TerminalEventMessage,org.axonframework.messaging.eventhandling.processing.streaming.StreamingEventProcessor,org.axonframework.messaging.queryhandling.configuration.QueryHandlingModule,org.axonframework.messaging.core.retry.RetryPolicy",""
0.42,9,"org.axonframework.test.fixture.RecordingEventSink,org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingDispatcher,org.axonframework.messaging.eventstreaming.EventTypeRestrictableEventCriteria,org.axonframework.messaging.eventhandling.configuration.DefaultEventHandlingComponentsConfigurer,org.axonframework.messaging.eventhandling.processing.streaming.pooled.MergeTask,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$1,org.axonframework.common.configuration.DefaultComponentRegistry$LocalConfiguration,org.axonframework.common.configuration.DecoratedComponent,org.axonframework.conversion.ChainingContentTypeConverter",""
0.41,2,"org.axonframework.messaging.core.annotation.WrappedMessageHandlingMember,org.axonframework.messaging.commandhandling.GenericCommandMessage",""
0.4,45,"org.axonframework.test.fixture.Reporter,org.axonframework.messaging.commandhandling.annotation.CommandHandlingMember,org.axonframework.messaging.commandhandling.tracing.DefaultCommandBusSpanFactory,org.axonframework.messaging.eventhandling.replay.ResetContext,org.axonframework.messaging.eventhandling.annotation.SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver,org.axonframework.messaging.eventhandling.annotation.EventAppenderParameterResolverFactory,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver,org.axonframework.messaging.eventhandling.processing.streaming.pooled.CoordinatorTask,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$CompletePhase",""
0.39,7,"org.axonframework.test.fixture.AxonTestPhase$Then$MessageAssertions,org.axonframework.messaging.commandhandling.CommandHandlerRegistry,org.axonframework.messaging.eventhandling.configuration.EventProcessingConfigurer,org.axonframework.messaging.queryhandling.distributed.PayloadConvertingQueryBusConnector$1,org.axonframework.messaging.core.annotation.AnnotatedMessageHandlingMemberDefinition,org.axonframework.eventsourcing.eventstore.AggregateBasedEventStorageEngineUtils,org.axonframework.axonserver.connector.event.EventProcessorInfoUtils",""
0.38,13,"org.axonframework.messaging.commandhandling.interception.CommandSequencingInterceptor,org.axonframework.messaging.eventhandling.processing.streaming.pooled.DefaultWorkPackageEventFilter,org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorContext,org.axonframework.messaging.queryhandling.tracing.DefaultQueryBusSpanFactory,org.axonframework.messaging.core.unitofwork.UnitOfWork$UnitOfWorkProcessingContext,org.axonframework.messaging.core.unitofwork.transaction.jdbc.JdbcTransactionalExecutorProvider,org.axonframework.messaging.core.timeout.TimeoutWrappedMessageHandlingMember,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.eventsourcing.eventstore.EventCoordinator",""
0.37,4,"org.axonframework.messaging.core.annotation.HandlerDefinition,org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$Builder,org.axonframework.messaging.eventhandling.processing.ProcessorEventHandlingComponents",""
0.36,17,"org.axonframework.test.fixture.AxonTestPhase,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector,org.axonframework.messaging.eventhandling.replay.annotation.ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember,org.axonframework.messaging.eventstreaming.StreamableEventSource,org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorHandler,org.axonframework.messaging.eventhandling.tracing.TracingEventHandlingComponent,org.axonframework.messaging.core.interception.HandlerInterceptorRegistry,org.axonframework.messaging.core.unitofwork.LegacyMessageSupportingContext,org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember",""
0.35,6,"org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry,org.axonframework.messaging.commandhandling.CommandHandlingComponent,org.axonframework.messaging.eventhandling.InterceptingEventSink,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$Builder,org.axonframework.messaging.queryhandling.distributed.QueryBusConnector,org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition",""
0.33,105,"org.axonframework.test.matchers.IgnoreField,org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.server.AxonServerContainer,org.axonframework.test.FixtureResourceParameterResolverFactory,org.axonframework.messaging.core.MessageHandlerInterceptorChain,org.axonframework.messaging.monitoring.MultiMessageMonitor,org.axonframework.messaging.commandhandling.distributed.PayloadConvertingCommandBusConnector,org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactoryConfigurationEnhancer,org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus",""
0.32,14,"org.axonframework.messaging.monitoring.NoOpMessageMonitor,org.axonframework.messaging.commandhandling.annotation.MethodCommandHandlerDefinition$MethodCommandHandlingMember,org.axonframework.messaging.eventhandling.interception.InterceptingEventHandlingComponent,org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$RequiredComponentPhase,org.axonframework.messaging.core.interception.DispatchInterceptorRegistry,org.axonframework.messaging.queryhandling.QueryHandler,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus,org.axonframework.axonserver.connector.util.ExceptionConverter",""
0.31,8,"org.axonframework.test.fixture.RecordingComponentsRegistry,org.axonframework.messaging.commandhandling.gateway.CommandDispatcher,org.axonframework.messaging.commandhandling.tracing.TracingCommandBus,org.axonframework.messaging.eventhandling.annotation.MethodEventHandlerDefinition$MethodEventMessageHandlingMember,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.EventTrackerStatus,org.axonframework.messaging.core.annotation.MultiHandlerDefinition,org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,org.axonframework.modelling.repository.SimpleRepository",""
0.3,14,"org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition,org.axonframework.messaging.core.ConfigurationApplicationContext,org.axonframework.messaging.core.EmptyApplicationContext,org.axonframework.messaging.queryhandling.NoHandlerForQueryException,org.axonframework.messaging.queryhandling.gateway.QueryGateway,org.axonframework.messaging.core.annotation.MultiParameterResolverFactory,org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorDefinition",""
0.29,22,"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler,org.axonframework.messaging.monitoring.interception.MonitoringCommandHandlerInterceptor,org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.core.LegacyResources,org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken,org.axonframework.messaging.eventhandling.SimpleEventHandlingComponent,org.axonframework.messaging.eventhandling.replay.annotation.ReplayContextParameterResolverFactory$ReplayContextParameterResolver,org.axonframework.messaging.eventhandling.gateway.DefaultEventGateway,org.axonframework.messaging.eventhandling.processing.EventProcessor",""
0.28,5,"org.axonframework.test.fixture.RecordingEventBus,org.axonframework.messaging.core.GenericMessage,org.axonframework.messaging.eventhandling.processing.streaming.pooled.EventSchedulingProcessingContext,org.axonframework.common.configuration.LazyInitializedComponentDefinition,org.axonframework.modelling.StateManager",""
0.27,24,"org.axonframework.test.fixture.AxonTestPhase$Then,org.axonframework.test.fixture.AxonTestPhase$Given,org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.test.fixture.RecordingCommandBus,org.axonframework.messaging.monitoring.interception.MonitoringEventHandlerInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringQueryHandlerInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringSubscriptionQueryUpdateDispatchInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringEventDispatchInterceptor,org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactory",""
0.26,6,"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.eventstore.AppendCondition,org.axonframework.eventsourcing.configuration.EventSourcingConfigurer,org.axonframework.update.UpdateChecker,org.axonframework.common.tx.TransactionalExecutor",""
0.25,17,"org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy,org.axonframework.messaging.commandhandling.gateway.ConvertingCommandGateway,org.axonframework.messaging.commandhandling.gateway.DefaultCommandGateway,org.axonframework.messaging.eventhandling.gateway.EventAppender,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember,org.axonframework.messaging.eventhandling.gateway.ProcessingContextEventAppender,org.axonframework.eventsourcing.annotation.EventSourcedEntity,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactoryDefinition,org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker",""
0.24,15,"org.axonframework.messaging.eventhandling.EventHandlingComponent,org.axonframework.messaging.eventhandling.EventSubscribers,org.axonframework.messaging.eventhandling.annotation.AnnotatedEventHandlingComponent,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.TokenEntry,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorsConfigurer,org.axonframework.messaging.core.ApplicationContext,org.axonframework.messaging.queryhandling.SimpleQueryHandlingComponent,org.axonframework.extension.springboot.autoconfig.UpdateCheckerAutoConfiguration$1,org.axonframework.eventsourcing.EventSourcedEntityFactory",""
0.23,12,"org.axonframework.test.fixture.AxonTestFixture$Customization,org.axonframework.messaging.commandhandling.SimpleCommandHandlingComponent,org.axonframework.messaging.commandhandling.annotation.AnnotatedCommandHandlingComponent,org.axonframework.messaging.eventhandling.EventSink,org.axonframework.messaging.eventstreaming.StreamingCondition,org.axonframework.messaging.core.Context,org.axonframework.messaging.queryhandling.gateway.DefaultQueryGateway,org.axonframework.messaging.tracing.SpanAttributesProvider,org.axonframework.axonserver.connector.event.TaggedEventConverter",""
0.22,22,"org.axonframework.test.fixture.AxonTestThenCommand,org.axonframework.test.fixture.AxonTestGiven,org.axonframework.messaging.commandhandling.CommandHandler,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus,org.axonframework.messaging.core.sequencing.SequencingPolicy,org.axonframework.messaging.commandhandling.gateway.CommandResult,org.axonframework.messaging.commandhandling.configuration.SimpleCommandHandlingModule,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.SequenceCachingEventHandlingComponent,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.SequenceOverridingEventHandlingComponent",""
0.21,15,"org.axonframework.test.fixture.CommandValidator,org.axonframework.messaging.core.unitofwork.UnitOfWork,org.axonframework.messaging.eventhandling.replay.annotation.ReplayParameterResolverFactory$ReplayParameterResolver,org.axonframework.messaging.core.SubscribableEventSource,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorModule,org.axonframework.messaging.queryhandling.distributed.DistributedQueryBus,org.axonframework.messaging.queryhandling.annotation.AnnotatedQueryHandlingComponent,org.axonframework.messaging.core.retry.RetryPolicy$Outcome,org.axonframework.eventsourcing.eventstore.SourcingCondition",""
0.2,22,"org.axonframework.test.fixture.MessagesRecordingConfigurationEnhancer,org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.messaging.commandhandling.retry.RetryingCommandBus,org.axonframework.messaging.commandhandling.configuration.CommandHandlingModule$CommandHandlerPhase,org.axonframework.messaging.eventhandling.annotation.SequenceNumberParameterResolverFactory,org.axonframework.messaging.eventhandling.annotation.TimestampParameterResolverFactory,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorConfiguration,org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition$MethodQueryHandlingMember,org.axonframework.messaging.queryhandling.configuration.QueryHandlingModule$QueryHandlerPhase",""
0.19,17,"org.axonframework.test.fixture.AxonTestWhen,org.axonframework.messaging.eventhandling.GenericEventMessage,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessor,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$CoordinationTask,org.axonframework.messaging.core.RemoteExceptionDescription,org.axonframework.messaging.core.interception.DefaultHandlerInterceptorRegistry,org.axonframework.messaging.core.timeout.UnitOfWorkTimeoutInterceptorBuilder,org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.eventsourcing.eventstore.EventStore",""
0.18,19,"org.axonframework.test.fixture.RecordingEventStore,org.axonframework.test.fixture.AxonTestFixture,org.axonframework.test.fixture.AxonTestThenMessage,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase,org.axonframework.messaging.core.MessageDispatchInterceptor,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBusConfigurationEnhancer,org.axonframework.messaging.commandhandling.NoHandlerForCommandException,org.axonframework.messaging.queryhandling.distributed.DistributedQueryBusConfigurationEnhancer",""
0.17,30,"org.axonframework.test.util.RecordingCommandBus,org.axonframework.messaging.core.MessageHandlerInterceptor,org.axonframework.messaging.commandhandling.SimpleCommandBus,org.axonframework.messaging.tracing.SpanFactory,org.axonframework.messaging.core.annotation.SequencingPolicy,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment,org.axonframework.messaging.eventhandling.configuration.EventProcessorConfiguration,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorModule,org.axonframework.messaging.queryhandling.QueryExecutionException",""
0.16,8,"org.axonframework.messaging.commandhandling.CommandBus,org.axonframework.messaging.core.annotation.AbstractAnnotatedParameterResolverFactory,org.axonframework.messaging.eventhandling.SimpleEventBus,org.axonframework.messaging.eventstreaming.EventCriteria,org.axonframework.messaging.core.configuration.MessagingConfigurer,org.axonframework.modelling.EntityIdResolver,org.axonframework.modelling.entity.annotation.AnnotatedEntityModelRoutingKeyMatcher,org.axonframework.modelling.SimpleStateManager",""
0.15,8,"org.axonframework.messaging.monitoring.MessageMonitor,org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory,org.axonframework.messaging.eventhandling.conversion.EventConverter,org.axonframework.messaging.eventhandling.EventBus,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessor,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$ComponentsPhase,org.axonframework.messaging.eventstreaming.Tag",""
0.14,6,"org.axonframework.test.matchers.FieldFilter,org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolver,org.axonframework.eventsourcing.eventstore.AnnotationBasedTagResolver,org.axonframework.conversion.jackson.JacksonConverter",""
0.13,12,"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBusConfiguration,org.axonframework.messaging.eventhandling.replay.annotation.ReplayAwareMessageHandlerWrapper,org.axonframework.messaging.queryhandling.QueryResponseMessage,org.axonframework.messaging.queryhandling.distributed.DistributedQueryBusConfiguration,org.axonframework.messaging.core.configuration.reflection.ConfigurationParameterResolverFactory,org.axonframework.extension.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration$AggregateBasedJpaEventStorageEngineConfigurationEnhancer,org.axonframework.common.caching.WeakReferenceCache",""
0.12,6,"org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorConfiguration,org.axonframework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.modelling.configuration.SimpleStateBasedEntityModule,org.axonframework.extension.metrics.micrometer.MetricsConfigurationEnhancer",""
0.11,7,"org.axonframework.messaging.core.conversion.MessageConverter,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.queryhandling.SimpleQueryBus,org.axonframework.eventsourcing.configuration.AnnotatedEventSourcedEntityModule,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel,org.axonframework.conversion.Converter",""
