"projectName","shortCodeUnitName","codeUnitName","betweenness","rank","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionArchetypeBottleneck.cypher"
,"axon-eventsourcing-5.0.3","/axon-eventsourcing-5.0.3.jar",6,1,""
,"axon-conversion-5.0.3","/axon-conversion-5.0.3.jar",6,2,""
,"axon-spring-boot-autoconfigure-5.0.3","/axon-spring-boot-autoconfigure-5.0.3.jar",6,3,""
