"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"react-router-7.16.0/playground/split-route-modules-spa/app/routes","routes","react-router-7.16.0/playground/split-route-modules-spa/app","app","Matt Brophy","Mark Dalgleish",,2,4,5,"2025-01-30","2025-01-30","2025-02-18",475,494,494,"e02e1951c0ea48eeaec1788177ae0e4a7474dcac","react-router-7.16.0/playground/split-route-modules-spa/app/routes/unsplittable.tsx",5,1,""
"react-router-7.16.0/playground/split-route-modules-spa/public","public","react-router-7.16.0/playground/split-route-modules-spa","split-route-modules-spa","Matt Brophy","Mark Dalgleish",,2,1,5,"2025-01-30","2025-01-30","2025-02-18",475,494,494,"e02e1951c0ea48eeaec1788177ae0e4a7474dcac","react-router-7.16.0/playground/split-route-modules-spa/public/favicon.ico",4,1,""
"react-router-7.16.0/playground/split-route-modules/app","app","react-router-7.16.0/playground/split-route-modules","split-route-modules","Matt Brophy","Mark Dalgleish",,2,6,5,"2025-01-30","2025-01-30","2025-02-18",475,494,494,"e02e1951c0ea48eeaec1788177ae0e4a7474dcac","react-router-7.16.0/playground/split-route-modules/app/routes/unsplittable.tsx",4,1,""
"react-router-7.16.0/playground/split-route-modules/app/routes","routes","react-router-7.16.0/playground/split-route-modules/app","app","Matt Brophy","Mark Dalgleish",,2,4,5,"2025-01-30","2025-01-30","2025-02-18",475,494,494,"e02e1951c0ea48eeaec1788177ae0e4a7474dcac","react-router-7.16.0/playground/split-route-modules/app/routes/unsplittable.tsx",5,1,""
"react-router-7.16.0/playground/split-route-modules/public","public","react-router-7.16.0/playground/split-route-modules","split-route-modules","Matt Brophy","Mark Dalgleish",,2,1,5,"2025-01-30","2025-01-30","2025-02-18",475,494,494,"e02e1951c0ea48eeaec1788177ae0e4a7474dcac","react-router-7.16.0/playground/split-route-modules/public/favicon.ico",4,1,""
"react-router-7.16.0/playground/vite-plugin-cloudflare","vite-plugin-cloudflare","react-router-7.16.0/playground","playground","Matt Brophy","Mark Dalgleish","Pedro Cattori",8,15,32,"2026-01-30","2026-02-23","2026-02-23",105,129,104,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.16.0/playground/vite-plugin-cloudflare/wrangler.toml",3,1,""
"react-router-7.16.0/playground/vite-plugin-cloudflare/app","app","react-router-7.16.0/playground/vite-plugin-cloudflare","vite-plugin-cloudflare","Matt Brophy","Mark Dalgleish","Edmund Hung",3,5,6,"2026-01-30","2026-01-30","2026-02-23",105,129,129,"c5c834848b4eff8912d2593d0a9c3011a026ffdf","react-router-7.16.0/playground/vite-plugin-cloudflare/app/routes/static.tsx",4,1,""
"react-router-7.16.0/playground/vite-plugin-cloudflare/app/routes","routes","react-router-7.16.0/playground/vite-plugin-cloudflare/app","app","Matt Brophy","Mark Dalgleish","Edmund Hung",3,2,6,"2026-01-30","2026-01-30","2026-02-23",105,129,129,"c5c834848b4eff8912d2593d0a9c3011a026ffdf","react-router-7.16.0/playground/vite-plugin-cloudflare/app/routes/static.tsx",5,1,""
"react-router-7.16.0/playground/vite-plugin-cloudflare/public","public","react-router-7.16.0/playground/vite-plugin-cloudflare","vite-plugin-cloudflare","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-03-04","2025-03-04","2025-03-06",459,461,461,"c5c834848b4eff8912d2593d0a9c3011a026ffdf","react-router-7.16.0/playground/vite-plugin-cloudflare/public/favicon.ico",4,1,""
"react-router-7.16.0/playground/vite-plugin-cloudflare/workers","workers","react-router-7.16.0/playground/vite-plugin-cloudflare","vite-plugin-cloudflare","Matt Brophy","Mark Dalgleish",,2,1,7,"2025-03-04","2025-03-19","2025-03-19",446,461,445,"f77ca631ab6016e138716edf785c20d70b2855df","react-router-7.16.0/playground/vite-plugin-cloudflare/workers/app.ts",4,1,""
"react-router-7.16.0/scripts","scripts","react-router-7.16.0","react-router-7.16.0","Matt Brophy","Remix Run Bot","Michaël De Boey",10,27,109,"2026-05-18","2026-05-27","2026-05-27",12,20,11,"fdcdcef106cc9b66ff2f4652aeade5bb22d147f9","react-router-7.16.0/scripts/utils/process.ts",2,1,""
"react-router-7.16.0/scripts/bench","bench","react-router-7.16.0/scripts","scripts","Matt Brophy",,,1,1,7,"2026-03-18","2026-05-05","2026-05-05",34,81,33,"bd35829f608821203393394364d1918d05d40347","react-router-7.16.0/scripts/bench/passthrough-requests.bench.mjs",3,1,""
"react-router-7.16.0/scripts/changes","changes","react-router-7.16.0/scripts","scripts","Matt Brophy","Remix Run Bot","Ryan Florence",3,8,22,"2026-04-14","2026-05-05","2026-05-05",34,54,33,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.16.0/scripts/changes/version.ts",3,1,""
"react-router-7.16.0/scripts/previews","previews","react-router-7.16.0/scripts","scripts","Matt Brophy",,,1,2,11,"2026-05-18","2026-05-18","2026-05-19",20,20,20,"d81965079ba8e5b1f2d08922e2991df80f75db82","react-router-7.16.0/scripts/previews/pr.ts",3,1,""
"react-router-7.16.0/scripts/utils","utils","react-router-7.16.0/scripts","scripts","Matt Brophy","Remix Run Bot",,2,6,25,"2026-04-13","2026-05-18","2026-05-18",21,55,20,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.16.0/scripts/utils/process.ts",3,1,""
"react-router-7.16.0/static","static","react-router-7.16.0","react-router-7.16.0","Chance Strickland","Matt Brophy",,2,1,2,"2021-11-10","2021-11-10","2024-03-27",803,1670,1670,"e68e1530eff294a3e597aaf2dcb83ea028481619","react-router-7.16.0/static/base-branch.png",2,1,""
"react-router-7.16.0/tutorials/address-book","tutorials/address-book","react-router-7.16.0","react-router-7.16.0","Matt Brophy","Brooks Lybrand","MX",6,11,22,"2024-12-10","2026-01-07","2026-01-07",152,544,151,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.16.0/tutorials/address-book/vite.config.ts",3,2,""
"react-router-7.16.0/tutorials/address-book/app","app","react-router-7.16.0/tutorials/address-book","address-book","Matt Brophy","Brooks Lybrand","MX",4,4,11,"2024-12-10","2025-07-24","2025-07-24",319,544,318,"fa9c688eec5f324afcc057ced6d31def61cd12f4","react-router-7.16.0/tutorials/address-book/app/routes.ts",4,1,""
"react-router-7.16.0/tutorials/address-book/public","public","react-router-7.16.0/tutorials/address-book","address-book","Matt Brophy","Brooks Lybrand",,2,1,3,"2024-12-10","2024-12-10","2024-12-20",535,544,544,"5d96537148d768b304be3bea7237a12351127807","react-router-7.16.0/tutorials/address-book/public/favicon.ico",4,1,""
