"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"./cli.ts","cli",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,27,""
"./cli.ts","cli",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,2,""
"./copy-template.ts","copy-template",0.15206477732793525,0.15206103310709293,1,0,0.007751937984496124,0.007751937984496124,8.948723170950825e-19,8.858734047991136e-19,2,33,""
"./index.ts","create-react-router",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.1701322730473066e-18,0,28,""
"./loading-indicator.ts","loading-indicator",0.15103238866396762,0.15103051655354646,0,0,0.007751937984496124,0.007751937984496124,8.948723170950825e-19,8.858734047991136e-19,1,12,""
"./prompt.ts","prompt",0.15877530364372472,0.15875939070514483,5,0,0.007751937984496124,0.007751937984496124,8.948723170950825e-19,1.5007855479923437e-18,1,2,""
"./prompts-confirm.ts","prompts-confirm",0.17918032607506293,0.17882779213625774,0,0,0.011627906976744186,0.010335917312661497,1.1477432694542382e-18,1.340261633023216e-18,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",0.17188524455629722,0.1716208441021933,3,0,0.011627906976744186,0.010335917312661497,1.1477432694542382e-18,1.5905896935691818e-18,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",0.5022570471553808,0.5010264948784237,0,0,0.03746770025839793,0.031007751937984496,4.291364232442553e-18,8.858734047991136e-19,8,14,""
"./prompts-select.ts","prompts-select",0.17601576864749116,0.175705844228577,1,0,0.01937984496124031,0.01744186046511628,2.36416530771976e-18,1.340261633023216e-18,3,6,""
"./prompts-text.ts","prompts-text",0.17918032607506293,0.17882779213625774,0,0,0.011627906976744186,0.010335917312661497,1.1477432694542382e-18,1.340261633023216e-18,1,8,""
"./utils.ts","utils",1.2269413226782617,1.2085808417745258,0,0,0.06976744186046512,0.06976744186046512,8.366425905629057e-18,0,36,28,""
"./flatRoutes.ts","flatRoutes",0.19250000000000003,0.18864637305699483,0,0,0.007751937984496124,0.007751937984496124,6.50416320830718e-27,2.452802124283947e-27,1,15,""
"./index.ts","react-router-fs-routes",0.15000000000000002,0.15000000000000002,0,0,0,0,0,3.1414910903615096e-27,0,5,""
"./manifest.ts","manifest",0.3418276699029127,0.3340346035851347,0,0,0.015503875968992248,0.015503875968992248,1.1582460384757071e-26,0,3,0,""
"./normalizeSlashes.ts","normalizeSlashes",0.20679733009708742,0.2025665227884125,0,0,0.015503875968992248,0.015503875968992248,1.1582460384757071e-26,0,2,3,""
"./config.ts","config",1.4592375318539754,0.6759771418479462,9,0,0.0516795865633075,0.046511627906976744,4.865038649806764e-09,1.359238213418809e-09,5,0,""
"./manifest.ts","manifest",0.1507331343529136,0.15072325233984993,0,0,0.023901808785529718,0.019933554817275746,4.411681136532936e-09,0,2,0,""
"./routes.ts","routes",4.04872680184805,2.000946126575158,0,0,0.06653746770025838,0.058409951325040566,3.1864264538534167e-10,1.218446202209019e-09,9,0,""
"./cli/commands.ts","commands",0.2775,0.27072837632776936,39,2.119999999999999,0.007751937984496124,0.007751937984496124,1.7626323758204515e-39,4.555382336676661e-09,5,16,""
"./cli/detectPackageManager.ts","detectPackageManager",0.19674102770066781,0.16876767762933506,0,0,0.050387596899224806,0.04678848283499446,4.533575132738276e-10,0,1,1,""
"./cli/run.ts","run",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.8663514884254628e-40,0,9,""
"./cli/useJavascript.ts","useJavascript",0.16275000000000003,0.16221663525644456,0,0,0.011627906976744186,0.010335917312661497,1.1287900823538042e-09,0,1,6,""
