"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.config","config",0,"53,13",0,"53,8,2",,0,0,11,12,428,10010,""
"org.axonframework.actuator","actuator",1,"5,97",1,"5,5,0",,0,0,1,0,2,0,""
"org.axonframework.actuator.axonserver","axonserver",1,"5,97",1,"5,5,0",,0,0,2,1,2,3,""
"org.axonframework.springboot","springboot",1,"5,97",1,"5,5,0",,0,0,5,2,67,28,""
"org.axonframework.springboot.service.connection","connection",1,"115,97",1,"115,5,0",,0,1,2,0,7,8,""
"org.axonframework.springboot.autoconfig","autoconfig",1,"5,97",1,"5,5,0",,0,0,11,4,68,6473,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",0,"13,13",1,"5,5,0",,0,0,9,7,1,297,""
"org.axonframework.springboot.util","util",1,"5,97",1,"5,5,0",,0,0,5,10,20,61,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",0,"13,13",1,"5,5,0",,0,0,2,12,1,1,""
"org.axonframework.springboot.util.jpa","jpa",1,"5,97",1,"5,5,0",,0,0,2,6,1,1,""
"org.axonframework.tracing.opentelemetry","opentelemetry",2,"74,20",2,"84,1,8",,0,0,4,6,7,37,""
"org.axonframework.eventsourcing","eventsourcing",3,"111,101",3,"111,0,1",,0,0,11,9,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",3,"111,101",3,"111,0,1",,0,0,9,3,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",0,"13,13",0,"53,8,2",,0,0,11,14,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0,"53,13",0,"53,8,2",,0,0,3,0,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",0,"16,13",0,"16,8,2",,0,0,9,11,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",0,"16,13",0,"16,8,2",,0,0,5,0,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",0,"13,13",0,"53,8,2",,0,0,10,19,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",0,"13,13",0,"53,8,2",,0,0,10,12,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",0,"53,13",0,"53,8,2",,0,0,9,2,29,17,""
"org.axonframework.axonserver.connector","connector",2,"20,20",2,"84,1,8",,0,0,10,7,129,763,""
"org.axonframework.axonserver.connector.processor","processor",2,"20,20",2,"84,1,8",,0,0,8,0,4,109,""
"org.axonframework.axonserver.connector.util","util",2,"20,20",2,"84,1,8",,0,0,9,1,76,93,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",2,"20,20",2,"84,1,8",,0,0,4,0,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",2,"20,20",2,"84,1,8",,0,0,2,15,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",2,"20,20",2,"84,1,8",,0,0,2,12,1,5,""
"org.axonframework.axonserver.connector.query","query",2,"20,20",2,"84,1,8",,0,0,10,3,49,1544,""
"org.axonframework.axonserver.connector.query.subscription","subscription",2,"20,20",2,"84,1,8",,0,0,9,18,8,238,""
"org.axonframework.axonserver.connector.event.util","util",2,"20,20",2,"84,1,8",,0,0,4,16,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",2,"20,20",2,"84,1,8",,0,0,10,3,82,1178,""
"org.axonframework.axonserver.connector.command","command",2,"20,20",2,"84,1,8",,0,0,10,2,27,932,""
"org.axonframework.commandhandling","commandhandling",3,"33,101",3,"33,0,1",,0,0,11,9,1945,691,""
"org.axonframework.commandhandling.callbacks","callbacks",3,"33,101",3,"33,0,1",,0,0,6,14,9,39,""
"org.axonframework.commandhandling.distributed","distributed",3,"33,101",3,"33,0,1",,0,0,10,0,58,738,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",3,"33,101",3,"33,0,1",,0,0,3,16,12,34,""
"org.axonframework.commandhandling.gateway","gateway",3,"33,101",3,"33,0,1",,0,0,9,1,101,443,""
"org.axonframework.common.annotation","annotation",3,"101,101",3,"111,0,1",,0,0,9,10,22,3,""
"org.axonframework.common","common",3,"101,101",3,"111,0,1",,0,0,11,17,1066,23,""
"org.axonframework.common.caching","caching",3,"111,101",3,"111,0,1",,0,0,5,0,37,49,""
"org.axonframework.common.digest","digest",3,"101,101",3,"111,0,1",,0,0,3,11,2,1,""
"org.axonframework.common.io","io",0,"13,13",0,"53,8,2",,0,0,8,16,10,0,""
"org.axonframework.common.jdbc","jdbc",4,"41,71",4,"69,10,11",,0,0,10,18,73,56,""
"org.axonframework.common.jpa","jpa",4,"58,71",4,"58,2,11",,0,0,8,6,19,6,""
"org.axonframework.common.legacyjpa","legacyjpa",4,"58,71",4,"58,2,11",,0,0,7,0,17,6,""
"org.axonframework.common.stream","stream",0,"53,13",0,"53,8,2",,0,0,7,15,33,5,""
"org.axonframework.common.lock","lock",3,"101,101",3,"111,0,1",,0,0,7,4,46,25,""
"org.axonframework.common.property","property",3,"101,101",3,"111,0,1",,0,0,5,8,24,15,""
"org.axonframework.common.transaction","transaction",0,"53,13",0,"53,8,2",,0,0,10,5,368,6,""
"org.axonframework.deadline","deadline",5,"48,74",5,"52,25,5",,0,0,11,3,256,338,""
"org.axonframework.deadline.annotation","annotation",3,"101,101",3,"111,0,1",,0,0,3,17,6,29,""
"org.axonframework.deadline.dbscheduler","dbscheduler",5,"48,74",5,"52,25,5",,0,0,9,1,10,488,""
"org.axonframework.deadline.jobrunr","jobrunr",5,"48,74",5,"52,25,5",,0,0,9,0,7,419,""
"org.axonframework.deadline.quartz","quartz",5,"48,74",5,"52,25,5",,0,0,8,0,5,453,""
"org.axonframework.eventhandling","eventhandling",0,"53,13",0,"53,8,2",,0,0,11,1,6120,1563,""
"org.axonframework.eventhandling.async","async",0,"53,13",0,"53,8,2",,0,0,8,2,52,87,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",4,"41,71",4,"69,10,11",,0,0,8,0,37,560,""
"org.axonframework.eventhandling.deadletter","deadletter",0,"53,13",0,"53,8,2",,0,0,8,2,11,391,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",4,"58,71",4,"58,2,11",,0,0,8,0,27,317,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",4,"58,71",4,"58,2,11",,0,0,8,6,11,330,""
"org.axonframework.eventhandling.gateway","gateway",0,"53,13",0,"53,8,2",,0,0,5,0,15,52,""
"org.axonframework.eventhandling.interceptors","interceptors",3,"111,101",3,"111,0,1",,0,0,3,4,0,28,""
"org.axonframework.eventhandling.pooled","pooled",0,"53,13",0,"53,8,2",,0,0,10,6,62,962,""
"org.axonframework.eventhandling.replay","replay",2,"74,20",2,"84,1,8",,0,0,5,15,12,72,""
"org.axonframework.eventhandling.scheduling","scheduling",5,"87,74",5,"88,25,5",,0,0,8,13,25,2,""
"org.axonframework.eventhandling.scheduling.java","java",2,"20,20",2,"84,1,8",,0,0,8,4,6,76,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",5,"87,74",5,"88,25,5",,0,0,9,2,5,209,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",5,"87,74",5,"88,25,5",,0,0,8,6,10,202,""
"org.axonframework.eventhandling.tokenstore","tokenstore",4,"67,71",4,"69,10,11",,0,0,9,3,83,42,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",4,"67,71",4,"69,10,11",,0,0,6,0,3,25,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",4,"67,71",4,"69,10,11",,0,0,6,15,19,195,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",5,"87,74",5,"88,25,5",,0,0,8,6,10,214,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",4,"71,71",4,"72,10,11",,0,0,7,5,11,119,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",4,"71,71",4,"72,10,11",,0,0,7,15,4,106,""
"org.axonframework.lifecycle","lifecycle",2,"20,20",2,"84,1,8",,0,0,10,18,104,10,""
"org.axonframework.messaging","messaging",2,"74,20",2,"84,1,8",,0,0,11,5,10051,133,""
"org.axonframework.messaging.annotation","annotation",3,"101,101",3,"111,0,1",,0,0,11,6,1111,299,""
"org.axonframework.messaging.correlation","correlation",2,"74,20",2,"84,1,8",,0,0,5,0,32,14,""
"org.axonframework.messaging.deadletter","deadletter",4,"58,71",4,"58,2,11",,0,0,8,4,206,105,""
"org.axonframework.messaging.interceptors","interceptors",2,"74,20",2,"111,0,1",,0,0,10,3,12,119,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",2,"74,20",3,"111,0,1",,0,0,3,14,1,27,""
"org.axonframework.messaging.responsetypes","responsetypes",2,"74,20",2,"84,1,8",,0,0,9,15,107,65,""
"org.axonframework.messaging.timeout","timeout",1,"5,97",1,"5,5,0",,0,0,9,0,15,68,""
"org.axonframework.messaging.unitofwork","unitofwork",3,"111,101",3,"111,0,1",,0,0,11,7,260,123,""
"org.axonframework.monitoring","monitoring",0,"53,13",0,"53,8,2",,0,0,10,2,199,21,""
"org.axonframework.queryhandling","queryhandling",2,"74,20",2,"84,1,8",,0,0,10,0,436,1141,""
"org.axonframework.queryhandling.annotation","annotation",3,"101,101",3,"111,0,1",,0,0,6,15,4,199,""
"org.axonframework.queryhandling.registration","registration",2,"74,20",2,"84,1,8",,0,0,4,9,9,13,""
"org.axonframework.serialization","serialization",5,"87,74",5,"88,25,5",,0,0,11,8,1771,176,""
"org.axonframework.serialization.avro","avro",5,"87,74",5,"88,25,5",,0,0,3,5,26,136,""
"org.axonframework.serialization.converters","converters",5,"87,74",5,"88,25,5",,0,0,1,18,0,7,""
"org.axonframework.serialization.json","json",5,"87,74",5,"88,25,5",,0,0,4,14,9,87,""
"org.axonframework.serialization.upcasting","upcasting",5,"87,74",5,"88,25,5",,0,0,1,9,11,5,""
"org.axonframework.serialization.upcasting.event","event",5,"87,74",5,"88,25,5",,0,0,10,7,45,188,""
"org.axonframework.serialization.xml","xml",5,"87,74",5,"88,25,5",,0,0,8,2,22,28,""
"org.axonframework.tracing","tracing",2,"74,20",2,"84,1,8",,0,0,11,16,635,122,""
"org.axonframework.updates.api","api",1,"97,97",6,"97,26,7",,0,2,2,18,18,5,""
"org.axonframework.tracing.attributes","attributes",1,"5,97",1,"5,5,0",,0,0,6,10,6,43,""
"org.axonframework.updates","updates",1,"97,97",6,"97,26,7",,0,2,4,10,11,51,""
"org.axonframework.updates.configuration","configuration",3,"101,101",3,"111,0,1",,0,0,4,9,16,15,""
"org.axonframework.updates.detection","detection",1,"97,97",6,"97,26,7",,0,2,3,9,5,1,""
"org.axonframework.util","util",0,"53,13",0,"53,8,2",,0,0,9,5,5,6,""
"org.axonframework.modelling.command","command",3,"101,101",3,"111,0,1",,0,0,11,13,276,847,""
"org.axonframework.modelling.command.inspection","inspection",3,"101,101",3,"111,0,1",,0,0,11,11,82,793,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",3,"101,101",3,"111,0,1",,0,0,7,5,2,164,""
"org.axonframework.modelling.saga","saga",6,"104,104",7,"106,9,4",,0,0,9,2,263,432,""
"org.axonframework.modelling.saga.metamodel","metamodel",6,"104,104",7,"106,9,4",,0,0,5,17,15,67,""
"org.axonframework.modelling.saga.repository","repository",6,"104,104",7,"106,9,4",,0,0,8,9,81,231,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",7,"118,33",8,"118,15,3",,0,0,4,16,5,15,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",6,"104,104",7,"106,9,4",,0,0,8,0,20,118,""
"org.axonframework.modelling.saga.repository.jpa","jpa",6,"104,104",7,"106,9,4",,0,0,8,3,14,86,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",6,"104,104",7,"106,9,4",,0,0,7,1,5,81,""
