"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: Community_Detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-messaging-4.12.1",6,24,137,1,29,5.708333333333334,5.81212500738321,4,"org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.scheduling.java,org.axonframework.messaging.correlation,org.axonframework.serialization.upcasting,org.axonframework.commandhandling.distributed,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.lifecycle,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.messaging.annotation,org.axonframework.deadline.jobrunr,org.axonframework.deadline.quartz,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.serialization.converters,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.serialization.xml,org.axonframework.serialization.json,org.axonframework.serialization.upcasting.event,org.axonframework.deadline,org.axonframework.messaging,org.axonframework.serialization.avro,org.axonframework.serialization",""
"axon-messaging-4.12.1",10,18,99,1,23,5.5,6.002450479987809,3,"org.axonframework.common.jpa,org.axonframework.common.legacyjpa,org.axonframework.common.transaction,org.axonframework.deadline,org.axonframework.messaging.correlation,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.serialization,org.axonframework.commandhandling,org.axonframework.queryhandling,org.axonframework.common,org.axonframework.messaging.interceptors,org.axonframework.tracing,org.axonframework.common.jdbc,org.axonframework.eventhandling.replay,org.axonframework.messaging,org.axonframework.messaging.unitofwork,org.axonframework.eventhandling,org.axonframework.messaging.annotation",""
"axon-messaging-4.12.1",11,17,105,1,18,6.176470588235294,5.592799993268656,4,"org.axonframework.common.transaction,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.common.jpa,org.axonframework.common.legacyjpa,org.axonframework.common,org.axonframework.eventhandling.scheduling.java,org.axonframework.common.jdbc,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.commandhandling.gateway,org.axonframework.eventhandling,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.async,org.axonframework.messaging.deadletter",""
"axon-messaging-4.12.1",5,16,70,1,26,4.375,6.206179715949794,2,"org.axonframework.common.digest,org.axonframework.common.io,org.axonframework.messaging.interceptors,org.axonframework.queryhandling,org.axonframework.serialization,org.axonframework.common.annotation,org.axonframework.eventhandling.replay,org.axonframework.lifecycle,org.axonframework.queryhandling.annotation,org.axonframework.util,org.axonframework.deadline.annotation,org.axonframework.common,org.axonframework.eventhandling,org.axonframework.commandhandling,org.axonframework.common.property,org.axonframework.messaging.annotation",""
"axon-messaging-4.12.1",0,13,31,1,12,2.3846153846153846,3.2025630761017427,1,"org.axonframework.commandhandling.gateway,org.axonframework.deadline,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.pooled,org.axonframework.lifecycle,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.unitofwork,org.axonframework.serialization.upcasting.event,org.axonframework.common.transaction,org.axonframework.messaging.correlation,org.axonframework.messaging,org.axonframework.eventhandling",""
"axon-messaging-4.12.1",3,11,96,1,41,8.727272727272727,11.190093020979845,6,"org.axonframework.util,org.axonframework.queryhandling.annotation,org.axonframework.lifecycle,org.axonframework.common,org.axonframework.queryhandling.registration,org.axonframework.monitoring,org.axonframework.tracing.attributes,org.axonframework.eventhandling,org.axonframework.messaging.responsetypes,org.axonframework.tracing,org.axonframework.queryhandling",""
"axon-messaging-4.12.1",4,9,14,1,4,1.5555555555555556,1.0137937550497034,1,"org.axonframework.common.caching,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.messaging.interceptors,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.queryhandling,org.axonframework.common,org.axonframework.eventhandling,org.axonframework.common.lock",""
"axon-messaging-4.12.1",2,8,85,1,25,10.625000000000002,10.44629120788809,4,"org.axonframework.messaging.annotation,org.axonframework.common,org.axonframework.messaging,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.commandhandling,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway",""
"axon-eventsourcing-4.12.1",9,8,64,2,18,8,6.301927142889365,4,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.eventstore",""
"axon-messaging-4.12.1",8,8,29,1,9,3.625,2.9246489410818914,2,"org.axonframework.common,org.axonframework.common.jpa,org.axonframework.common.legacyjpa,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.common.jdbc,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.jdbc",""
"axon-test-4.12.1",15,7,60,1,22,8.571428571428571,7.764387566686397,5,"org.axonframework.test.utils,org.axonframework.test,org.axonframework.test.deadline,org.axonframework.test.eventscheduler,org.axonframework.test.aggregate,org.axonframework.test.saga,org.axonframework.test.matchers",""
"axon-server-connector-4.12.1",14,7,39,1,11,5.571428571428571,4.07664661444276,5,"org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.event.axon",""
"axon-messaging-4.12.1",9,7,20,1,6,2.857142857142857,2.1157009420498154,2,"org.axonframework.common,org.axonframework.common.jdbc,org.axonframework.messaging,org.axonframework.serialization,org.axonframework.serialization.upcasting.event,org.axonframework.serialization.upcasting,org.axonframework.eventhandling",""
"axon-messaging-4.12.1",16,7,16,1,5,2.2857142857142856,1.6035674514745464,2,"org.axonframework.commandhandling,org.axonframework.messaging.annotation,org.axonframework.queryhandling,org.axonframework.commandhandling.distributed,org.axonframework.eventhandling,org.axonframework.common,org.axonframework.messaging",""
"axon-modelling-4.12.1",8,6,32,2,10,5.333333333333334,2.943920288775949,4,"org.axonframework.modelling.saga.repository.inmemory,org.axonframework.modelling.saga.repository.legacyjpa,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository",""
"axon-spring-boot-autoconfigure-4.12.1",14,6,18,1,5,3,1.8973665961010275,2,"org.axonframework.actuator,org.axonframework.springboot,org.axonframework.actuator.axonserver,org.axonframework.springboot.util,org.axonframework.springboot.service.connection,org.axonframework.springboot.autoconfig",""
"axon-server-connector-4.12.1",6,6,15,1,5,2.5,1.6431676725154984,2,"org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.util",""
"axon-messaging-4.12.1",7,5,64,1,37,12.8,15.84929020492716,3,"org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.common.stream,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling",""
