"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","authorityRank","bottleneckRank","bridgeRank","hubRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/config/config.ts",1,0.06606235029987251,3,0,3,0,3,0,"pageToArticleRankDifference","pageRank","nodeEmbeddingPCA_18",-0.16984416323421145,-0.11942882819397536,-0.0706507063493474,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router/index.ts",2,0.06386175057807086,0,1,7,0,0,0,"pageRank","articleRank","pageToArticleRankDifference",-0.19011637165671935,-0.18240107156506175,-0.179389691949639,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router/index-react-server.ts",3,0.06019246705884307,0,4,4,0,0,0,"pageRank","articleRank","pageToArticleRankDifference",-0.1936621835695237,-0.16820589542125264,-0.1553893329654306,""
"react-router-express","server","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-express/server.ts",4,0.032021556202270096,6,0,1,0,0,0,"nodeEmbeddingPCA_10","pageToArticleRankDifference","nodeEmbeddingPCA_16",-0.15653404971323667,-0.1520065556422473,-0.11353322322531281,""
"react-router-express","react-router-express","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-express/index.ts",5,0.02381936563569842,7,0,2,0,0,0,"nodeEmbeddingPCA_10","pageToArticleRankDifference","nodeEmbeddingPCA_16",-0.15676042766599257,-0.1513415031791229,-0.11353322322531281,""
"react-router","utils","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router/lib/router/utils.ts",6,0.008396083077476302,0,0,5,0,0,0,"pageRank","articleRank","incomingDependencies",-0.166240427254352,-0.15506957936908222,-0.13203915899546387,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/config/routes.ts",7,0.0005946380755896818,1,0,6,0,0,0,"pageToArticleRankDifference","pageRank","articleRank",-0.19915921728054678,-0.18097048527467072,-0.13513848812020313,""
