"projectName","shortCodeUnitName","codeUnitName","pageRank","articleRank","normalizedPageRankToArticleRankDifference","rank","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionArchetypeAuthority.cypher"
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/config/routes.ts",4.461491636605723,2.168635745649512,0.25043282573588027,1,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/routes.ts",4.00791738082675,2.0587465137052523,0.20766869225891682,2,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/config/config.ts",2.2445283496166737,0.8425843918543324,0.16781526867368723,3,""
"react-router","server","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router/lib/rsc/server.rsc.ts",2.1341684438745743,1.689666129673621,0.017407420304145882,4,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/config.ts",1.831841689818877,0.779241099558537,0.12303568959063953,5,""
"react-router-express","server","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-express/server.ts",0.9997042353362876,0.20253899617114057,0.10467748006493499,6,""
"react-router-express","react-router-express","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-express/index.ts",0.9997042353362876,0.22436761256765872,0.10118011051951373,7,""
"react-router-dev","is-react-router-repo","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-dev/config/is-react-router-repo.ts",0.8544045935448658,0.6908801771107141,0.00709639368321284,8,""
"react-router-node","stream","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-node/stream.ts",0.32877776477948756,0.266278903456829,0.005165094569249549,9,""
"react-router-architect","react-router-architect","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.11.0/source/react-router-7.11.0/packages/react-router-architect/index.ts",0.30954984038730227,0.23467146293569605,0.007669994152541545,10,""
