"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext","centralityCloseness",0.2963237282356952,""
"org.axonframework.messaging.core.Message","Message","centralityCloseness",0.2836997326462481,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey","centralityCloseness",0.26862074744427683,""
"org.axonframework.common.TypeReference","TypeReference","centralityCloseness",0.25862121594880216,""
"org.axonframework.common.annotation.Internal","Internal","centralityCloseness",0.2573486056739645,""
"org.axonframework.messaging.core.Context","Context","centralityCloseness",0.2373970976758433,""
"org.axonframework.conversion.Converter","Converter","centralityCloseness",0.23634258118563053,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent","centralityCloseness",0.23006017400636233,""
"org.axonframework.common.Assert","Assert","centralityCloseness",0.22521679455986027,""
"org.axonframework.messaging.core.MessageType","MessageType","centralityCloseness",0.2186677097636002,""
"org.axonframework.common.StringUtils","StringUtils","centralityCloseness",0.20771095831943504,""
"org.axonframework.messaging.core.ApplicationContext","ApplicationContext","centralityCloseness",0.20190679312426527,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle","ProcessingLifecycle","centralityCloseness",0.20105212359062102,""
"org.axonframework.messaging.core.Metadata","Metadata","centralityCloseness",0.20049503035928376,""
"org.axonframework.messaging.core.unitofwork.ResourceOverridingProcessingContext","ResourceOverridingProcessingContext","centralityCloseness",0.19937746453248534,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor","centralityCloseness",0.19155483416964592,""
"org.axonframework.common.FutureUtils","FutureUtils","centralityCloseness",0.18517524931474894,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName","centralityCloseness",0.1835719721463417,""
"org.axonframework.common.TypeReference$1","TypeReference$1","centralityCloseness",0.18072325933771716,""
"org.axonframework.common.TypeReference$2","TypeReference$2","centralityCloseness",0.18072325933771716,""
"org.axonframework.messaging.core.EmptyContext","EmptyContext","centralityCloseness",0.1731146167806785,""
"org.axonframework.messaging.core.SimpleContext","SimpleContext","centralityCloseness",0.1731146167806785,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase","centralityCloseness",0.15642074732327438,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler","ProcessingLifecycle$ErrorHandler","centralityCloseness",0.15559938636861712,""
"org.axonframework.common.ReflectionUtils","ReflectionUtils","centralityCloseness",0.1551386365165893,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$DefaultPhases","ProcessingLifecycle$DefaultPhases","centralityCloseness",0.15139076060589726,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage","centralityCloseness",0.14864789127084208,""
"org.axonframework.messaging.core.MessageStream","MessageStream","centralityCloseness",0.1481130834976989,""
"org.axonframework.messaging.core.Metadata$MetadataCollector","Metadata$MetadataCollector","centralityCloseness",0.14702414503326988,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException","centralityCloseness",0.1463113455839469,""
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException","centralityCloseness",0.13903036083293593,""
"org.axonframework.common.ObjectUtils","ObjectUtils","centralityCloseness",0.137421033073207,""
"org.axonframework.common.AxonException","AxonException","centralityCloseness",0.1300267226569956,""
"org.axonframework.common.TypeReflectionUtils","TypeReflectionUtils","centralityCloseness",0.12363055721195257,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single","centralityCloseness",0.1199330177812624,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry","centralityCloseness",0.11849689242428517,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty","centralityCloseness",0.11624682184506553,""
"org.axonframework.common.configuration.Configuration","Configuration","centralityCloseness",0.10215759849906192,""
"org.axonframework.common.TypeReflectionUtils$VarMap","TypeReflectionUtils$VarMap","centralityCloseness",0.10215438047874636,""
"org.axonframework.common.TypeReflectionUtils$VarMap$ParameterizedTypeImpl","TypeReflectionUtils$VarMap$ParameterizedTypeImpl","centralityCloseness",0.10212821388538601,""
"org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException","TypeReflectionUtils$VarMap$UnresolvedTypeVariableException","centralityCloseness",0.10212821388538601,""
"org.axonframework.messaging.core.SimpleEntry","SimpleEntry","centralityCloseness",0.10162539962158282,""
"org.axonframework.messaging.core.MessageStreamUtils","MessageStreamUtils","centralityCloseness",0.10047519421333463,""
"org.axonframework.messaging.core.CompletionCallbackMessageStream","CompletionCallbackMessageStream","centralityCloseness",0.09971831892735848,""
"org.axonframework.messaging.core.DelayedMessageStream$Single","DelayedMessageStream$Single","centralityCloseness",0.0996245105370223,""
"org.axonframework.messaging.core.FilteringMessageStream","FilteringMessageStream","centralityCloseness",0.09953087847824689,""
"org.axonframework.messaging.core.MappedMessageStream","MappedMessageStream","centralityCloseness",0.09953087847824689,""
"org.axonframework.messaging.core.OnNextMessageStream","OnNextMessageStream","centralityCloseness",0.09953087847824689,""
"org.axonframework.messaging.core.IteratorMessageStream","IteratorMessageStream","centralityCloseness",0.09943742225432366,""
"org.axonframework.messaging.core.CloseCallbackMessageStream","CloseCallbackMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.ConcatenatingMessageStream","ConcatenatingMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.EmptyMessageStream","EmptyMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.FailedMessageStream","FailedMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.IgnoredEntriesMessageStream","IgnoredEntriesMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.OnErrorContinueMessageStream","OnErrorContinueMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.SingleValueMessageStream","SingleValueMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.messaging.core.TruncateFirstMessageStream","TruncateFirstMessageStream","centralityCloseness",0.09934414137040778,""
"org.axonframework.common.BuilderUtils","BuilderUtils","centralityCloseness",0.09747733747733747,""
"org.axonframework.messaging.core.CompletionCallbackMessageStream$Single","CompletionCallbackMessageStream$Single","centralityCloseness",0.08602831413554403,""
"org.axonframework.messaging.core.FilteringMessageStream$Single","FilteringMessageStream$Single","centralityCloseness",0.08595848595848594,""
"org.axonframework.messaging.core.MappedMessageStream$Single","MappedMessageStream$Single","centralityCloseness",0.08595848595848594,""
"org.axonframework.messaging.core.OnNextMessageStream$Single","OnNextMessageStream$Single","centralityCloseness",0.08595848595848594,""
"org.axonframework.messaging.core.CompletionCallbackMessageStream$Empty","CompletionCallbackMessageStream$Empty","centralityCloseness",0.0841819194760371,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage","centralityCloseness",0.08148209154633138,""
"org.axonframework.messaging.core.AbstractMessageStream$FetchResult","AbstractMessageStream$FetchResult","centralityCloseness",0.078387013102039,""
"org.axonframework.messaging.core.DelayedMessageStream","DelayedMessageStream","centralityCloseness",0.0779829563334718,""
"org.axonframework.messaging.core.AbstractMessageStream","AbstractMessageStream","centralityCloseness",0.07752624795084531,""
"org.axonframework.messaging.core.AbstractMessageStream$FetchResult$Value","AbstractMessageStream$FetchResult$Value","centralityCloseness",0.07690693878057712,""
"org.axonframework.messaging.core.AbstractMessageStream$FetchResult$Completed","AbstractMessageStream$FetchResult$Completed","centralityCloseness",0.07679539862280979,""
"org.axonframework.messaging.core.AbstractMessageStream$FetchResult$Error","AbstractMessageStream$FetchResult$Error","centralityCloseness",0.07679539862280979,""
"org.axonframework.messaging.core.MessageStreamUtils$Reducer","MessageStreamUtils$Reducer","centralityCloseness",0.07542795918864295,""
"org.axonframework.messaging.core.DelegatingMessageStream","DelegatingMessageStream","centralityCloseness",0.07521367521367521,""
"org.axonframework.common.configuration.ComponentNotFoundException","ComponentNotFoundException","centralityCloseness",0.06711341171435069,""
"org.axonframework.messaging.core.ResultMessage","ResultMessage","centralityCloseness",0.06621750663129974,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage","centralityCloseness",0.06395452122934803,""
"org.axonframework.messaging.core.AbstractMessageStream$FetchResult$NotReady","AbstractMessageStream$FetchResult$NotReady","centralityCloseness",0.062257998060467196,""
"org.axonframework.messaging.core.DelayedMessageStream$Empty","DelayedMessageStream$Empty","centralityCloseness",0.06196656214210339,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver","centralityCloseness",0.05292615000480169,""
"org.axonframework.common.configuration.ComponentBuilder","ComponentBuilder","centralityCloseness",0.05149021624666324,""
"org.axonframework.conversion.ConversionException","ConversionException","centralityCloseness",0.04772393538913362,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken","centralityCloseness",0.047099076071038685,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory","centralityCloseness",0.04555894423735833,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver","centralityCloseness",0.04461317179763782,""
"org.axonframework.messaging.core.MessageHandler","MessageHandler","centralityCloseness",0.043537527138813314,""
"org.axonframework.messaging.core.GenericMessage","GenericMessage","centralityCloseness",0.042808257333397,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage","centralityCloseness",0.04278639815120502,""
"org.axonframework.common.configuration.ComponentDefinition","ComponentDefinition","centralityCloseness",0.042689152756266856,""
"org.axonframework.common.configuration.LifecycleRegistry","LifecycleRegistry","centralityCloseness",0.04267650158061117,""
"org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition","ComponentDefinition$IncompleteComponentDefinition","centralityCloseness",0.0410366694237662,""
"org.axonframework.messaging.core.MessageTypeNotResolvedException","MessageTypeNotResolvedException","centralityCloseness",0.038948941399921784,""
"org.axonframework.common.configuration.ComponentRegistry","ComponentRegistry","centralityCloseness",0.036112360673764186,""
"org.axonframework.common.annotation.AnnotationUtils","AnnotationUtils","centralityCloseness",0.03580893137106155,""
"org.axonframework.common.configuration.Component","Component","centralityCloseness",0.034860482654600296,""
"org.axonframework.messaging.eventstreaming.Tag","Tag","centralityCloseness",0.034574249280131635,""
"org.axonframework.common.IdentifierFactory","IdentifierFactory","centralityCloseness",0.03451083966105425,""
"org.axonframework.messaging.core.MessageDecorator","MessageDecorator","centralityCloseness",0.03412808214966488,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember","centralityCloseness",0.0339146683276238,""
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria","centralityCloseness",0.03373884833738848,""
"org.axonframework.common.configuration.ComponentLifecycleHandler","ComponentLifecycleHandler","centralityCloseness",0.03361094716593438,""
"org.axonframework.common.configuration.ComponentDefinition$ComponentCreator","ComponentDefinition$ComponentCreator","centralityCloseness",0.03347728295096716,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler","centralityCloseness",0.03345379452762003,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.FirstTrackingToken","FirstTrackingToken","centralityCloseness",0.03337484198411351,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.LatestTrackingToken","LatestTrackingToken","centralityCloseness",0.03337484198411351,""
"org.axonframework.messaging.core.AbstractMessage","AbstractMessage","centralityCloseness",0.03314705237782161,""
"org.axonframework.messaging.core.ConversionCache","ConversionCache","centralityCloseness",0.03314705237782161,""
"org.axonframework.common.configuration.Module","Module","centralityCloseness",0.03286449257323043,""
"org.axonframework.common.configuration.Component$Identifier","Component$Identifier","centralityCloseness",0.03202515582428246,""
"org.axonframework.common.configuration.LifecycleHandler","LifecycleHandler","centralityCloseness",0.0318079416670966,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage","centralityCloseness",0.03082504796790511,""
"org.axonframework.common.configuration.ComponentDefinition$1","ComponentDefinition$1","centralityCloseness",0.03036125900087714,""
"org.axonframework.common.configuration.ComponentDefinition$2","ComponentDefinition$2","centralityCloseness",0.03036125900087714,""
"org.axonframework.messaging.core.conversion.MessageConverter","MessageConverter","centralityCloseness",0.02865282865282865,""
"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage","SubscriptionQueryUpdateMessage","centralityCloseness",0.02837334060738316,""
"org.axonframework.common.DefaultIdentifierFactory","DefaultIdentifierFactory","centralityCloseness",0.027855747024338247,""
"org.axonframework.common.configuration.ComponentDecorator","ComponentDecorator","centralityCloseness",0.02779063042220937,""
"org.axonframework.common.configuration.DecoratorDefinition","DecoratorDefinition","centralityCloseness",0.027647569444444443,""
"org.axonframework.messaging.core.ConversionCache$Target","ConversionCache$Target","centralityCloseness",0.027133798101540037,""
"org.axonframework.common.configuration.DecoratorDefinition$PartialDecoratorDefinition","DecoratorDefinition$PartialDecoratorDefinition","centralityCloseness",0.027117922520221372,""
"org.axonframework.common.configuration.ConfigurationEnhancer","ConfigurationEnhancer","centralityCloseness",0.027084270505323138,""
"org.axonframework.messaging.monitoring.MessageMonitor","MessageMonitor","centralityCloseness",0.02704739704739705,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor","centralityCloseness",0.026931980056980054,""
"org.axonframework.messaging.eventhandling.conversion.EventConverter","EventConverter","centralityCloseness",0.026804123711340208,""
"org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory","UnitOfWorkFactory","centralityCloseness",0.0265139116202946,""
"org.axonframework.eventsourcing.eventstore.Position","Position","centralityCloseness",0.02595609183844478,""
"org.axonframework.modelling.entity.EntityMetamodel","EntityMetamodel","centralityCloseness",0.02587142326272761,""
"org.axonframework.common.configuration.LazyInitializedComponentDefinition","LazyInitializedComponentDefinition","centralityCloseness",0.025803990915552782,""
"org.axonframework.messaging.eventstreaming.EventTypeRestrictableEventCriteria","EventTypeRestrictableEventCriteria","centralityCloseness",0.02567901234567901,""
"org.axonframework.common.AxonTransientException","AxonTransientException","centralityCloseness",0.025587717895410204,""
"org.axonframework.common.configuration.ComponentFactory","ComponentFactory","centralityCloseness",0.025469412477286492,""
"org.axonframework.messaging.eventstreaming.EventCriterion","EventCriterion","centralityCloseness",0.025396825396825397,""
"org.axonframework.messaging.core.MessageDispatchInterceptor","MessageDispatchInterceptor","centralityCloseness",0.025187510901796616,""
"org.axonframework.common.configuration.SearchScope","SearchScope","centralityCloseness",0.025184731160826777,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback","centralityCloseness",0.025042062049936066,""
"org.axonframework.common.configuration.OverridePolicy","OverridePolicy","centralityCloseness",0.024887273706171345,""
"org.axonframework.messaging.eventstreaming.AnyEvent","AnyEvent","centralityCloseness",0.024717765894236483,""
"org.axonframework.messaging.eventstreaming.OrEventCriteria","OrEventCriteria","centralityCloseness",0.024717765894236483,""
"org.axonframework.messaging.eventstreaming.TagFilteredEventCriteria","TagFilteredEventCriteria","centralityCloseness",0.02458628841607565,""
"org.axonframework.messaging.eventstreaming.OrEventCriteriaBuilder","OrEventCriteriaBuilder","centralityCloseness",0.024521072796934867,""
