"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext",0.5085342510418683,0.006012205845192116,226,5,""
"org.axonframework.messaging.core.Message","Message",0.43685233793328887,0.03725666164131931,234,6,""
"org.axonframework.messaging.core.MessageStream","MessageStream",0.3340935469236133,0.03843222338726961,127,21,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage",0.29169200082983116,0.022218513307815185,137,3,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor",0.215785124933418,0,90,0,""
"org.axonframework.common.annotation.Internal","Internal",0.2030412690654918,0,148,0,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty",0.15941356300318837,0.04197876067996991,52,5,""
"org.axonframework.messaging.core.MessageType","MessageType",0.14610367370129906,0.007578685027252714,61,3,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage",0.1293579794110119,0.022218513307815185,67,3,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName",0.12911403799820262,0.003214971675224264,66,3,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry",0.1258358860743644,0.023246959539600758,64,3,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single",0.11632746103913748,0.03755343954485795,45,7,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken",0.094142031100015,0.005223315018633263,60,4,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey",0.08930206575790092,0,50,0,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor",0.08249552032859543,0.05524400418454295,32,4,""
"org.axonframework.common.configuration.Configuration","Configuration",0.07797187126077047,0.004762636201812318,93,3,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage",0.07619596756362791,0.022218513307815185,37,3,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent",0.07551204319071546,0.00891165922634059,46,1,""
"org.axonframework.common.FutureUtils","FutureUtils",0.07461436933640524,0,41,0,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage",0.07084960367728144,0.022564153624510558,30,4,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember",0.06434014175307394,0.06122630353169038,38,4,""
"org.axonframework.messaging.core.MessageDispatchInterceptor","MessageDispatchInterceptor",0.06348098289209991,0.05395770658897404,29,4,""
"org.axonframework.conversion.Converter","Converter",0.06342487971487047,0.003118554147826492,52,1,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver",0.06203028000122349,0.025494545183773736,32,4,""
"org.axonframework.messaging.core.MessageHandlerInterceptorChain","MessageHandlerInterceptorChain",0.058187075337148855,0.05284094981764867,19,3,""
"org.axonframework.messaging.core.Metadata","Metadata",0.05704304795553506,2.133392621974693e-57,41,1,""
"org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory","UnitOfWorkFactory",0.052700243505651036,0.0015664553113793863,25,2,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver",0.0492475983517007,0.021001836672503778,47,1,""
"org.axonframework.messaging.eventhandling.EventHandlingComponent","EventHandlingComponent",0.04910757011674453,0.08421123273218717,18,12,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory",0.04811537269490523,0.0020338650051131557,40,1,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler",0.04455770347767374,0.03453510567627357,22,5,""
"org.axonframework.messaging.core.conversion.MessageConverter","MessageConverter",0.044109352518983035,0.020660831388437263,24,2,""
"org.axonframework.messaging.monitoring.MessageMonitor","MessageMonitor",0.04296951957718178,0.01921756354521179,26,2,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage",0.04034657878695813,0.022564153624510558,22,4,""
"org.axonframework.messaging.eventhandling.conversion.EventConverter","EventConverter",0.03930575210718277,0.014665888697897797,17,2,""
"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage","SubscriptionQueryUpdateMessage",0.038563914863434724,0.024230417511833725,21,5,""
"org.axonframework.common.configuration.ComponentBuilder","ComponentBuilder",0.03782736050701495,0.0032201420099299675,36,1,""
"org.axonframework.common.TypeReference","TypeReference",0.03771739684412461,2.2370243019797356e-51,46,2,""
