"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","bridgeRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"axon-messaging-5.1.1","core","org.axonframework.messaging.core",1,0.05741088065550337,7,0,1,"pageRank","articleRank","incomingDependencies",-0.18875659753957633,-0.15387342266080964,-0.13531545496760441,""
"axon-common-5.1.1","annotation","org.axonframework.common.annotation",2,0.05063237790304287,2,0,3,"pageRank","articleRank","incomingDependencies",-0.16958076876512304,-0.14134332104352296,-0.12650429874647673,""
"axon-messaging-5.1.1","unitofwork","org.axonframework.messaging.core.unitofwork",3,0.024540911438772794,6,0,2,"pageRank","incomingDependencies","articleRank",-0.17382178989179642,-0.14481933901045305,-0.1433869729858901,""
"axon-common-5.1.1","configuration","org.axonframework.common.configuration",4,0.022013329441179175,5,0,5,"pageRank","articleRank","incomingDependencies",-0.1570438325417877,-0.13579057016593654,-0.11321546089979044,""
"axon-common-5.1.1","common","org.axonframework.common",5,0.012654989167940833,4,0,16,"pageRank","articleRank","pageToArticleRankDifference",-0.19607512962433557,-0.17247371162975286,-0.13344459212347187,""
"axon-messaging-5.1.1","annotation","org.axonframework.messaging.core.annotation",6,0.006738913274815461,3,0,17,"betweenness","pageRank","articleRank",-0.12347243612416489,-0.10854524692792833,-0.09041497371918174,""
"axon-common-5.1.1","util","org.axonframework.common.util",7,0.0007665945633936744,1,0,127,"nodeEmbeddingPCA_16","nodeEmbeddingPCA_10","nodeEmbeddingPCA_11",-0.102992917611348,-0.06717577573827474,-0.060580462766068766,""
