"codeUnitName","shortCodeUnitName","projectName","betweenness","articleRank","degree","incomingDependencies","outgoingDependencies","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/queries/AnomalyDetectionDependencyHungryOrchestrators.cypher"
"org.axonframework.messaging.core","core","axon-messaging-5.0.3",1028.333333333333,4.317171793992322,12840,12499,341,""
"org.axonframework.messaging.core.unitofwork","unitofwork","axon-messaging-5.0.3",376.1166666666667,1.1140154603814527,11733,11625,108,""
"org.axonframework.messaging.core.annotation","annotation","axon-messaging-5.0.3",1192.9444444444443,0.7260974173259707,979,512,467,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","axon-messaging-5.0.3",131.83333333333331,0.48144212355964033,444,425,19,""
