"codeUnitName","shortCodeUnitName","projectName","betweenness","pageRank","degree","incomingDependencies","outgoingDependencies","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/queries/AnomalyDetectionPopularBottlenecks.cypher"
"org.axonframework.messaging.core","core","axon-messaging-5.0.3",1028.3333333333333,5.9792582474940374,12840,12499,341,""
"org.axonframework.messaging.core.unitofwork","unitofwork","axon-messaging-5.0.3",376.1166666666666,1.55996260223945,11733,11625,108,""
"org.axonframework.messaging.core.annotation","annotation","axon-messaging-5.0.3",1192.9444444444443,0.984301675453282,979,512,467,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","axon-messaging-5.0.3",131.83333333333331,0.627717667026193,444,425,19,""
