"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.actuator","actuator","embeddingsNode2Vec","-0.27848443,-0.51596856,0.15711571,-0.095515065,0.30441844,-0.20955627,-0.6456505,-0.8314901,0.18534157,-0.10323081,-0.08475349,0.13497995,0.0333578,0.08637395,-0.5244571,0.21101126,0.771186,-0.30403396,-0.18120946,-0.22602904,-0.06634167,0.18112609,0.41772288,-0.47176257,0.25376135,-0.1411047,0.04807637,-0.054999396,-0.53071845,-0.786237,-0.35332933,-0.10695206",""
"org.axonframework.actuator.axonserver","axonserver","embeddingsNode2Vec","-0.21344908,-0.55773824,0.15052009,-0.07363449,0.11928295,-0.13807006,-0.693444,-0.9978017,0.22924772,0.03633624,0.06585515,0.12864727,-0.013131641,-0.040548597,-0.44833502,0.21916577,0.7775443,-0.3437192,-0.20818157,-0.15579945,-0.025325738,0.40827492,0.4811573,-0.45407706,0.29179123,-0.13727336,0.22016802,-0.18598358,-0.4652638,-0.8616243,-0.35862973,-0.011702799",""
"org.axonframework.springboot","springboot","embeddingsNode2Vec","-0.06974876,-0.17995752,0.12367039,0.15411402,0.47293082,-0.059991725,-0.5813089,-0.2906202,-0.101586506,0.08305625,0.28058323,-0.0020788168,-0.031343214,-0.165968,-0.6408381,0.2690552,0.7064576,-0.06811396,0.006362845,0.41176105,-0.1552019,0.30259344,0.13775338,-0.5718497,0.013004593,0.08627855,0.34941572,0.03839214,0.014951244,-0.6024815,-0.14139906,0.4817996",""
"org.axonframework.springboot.service.connection","connection","embeddingsNode2Vec","0.27788398,0.42721754,0.15970664,-0.20399423,0.064194106,-0.19338833,-1.4541757,-0.5616139,0.14250274,-0.3959054,-0.3145623,-0.26194882,0.33199015,-0.7643452,-1.3301424,-0.5505952,0.29902735,-0.20448399,0.4766051,0.31346443,0.005248097,0.04253797,0.047289412,-0.29993376,0.26623842,-0.5646073,0.65910923,0.34420088,-0.22108267,-0.45267695,-0.08926847,0.618952",""
"org.axonframework.springboot.autoconfig","autoconfig","embeddingsNode2Vec","0.029369147,-0.07531168,-0.15261815,-0.007130723,0.6147959,-0.0925888,-0.37265772,-0.38389933,-0.10043051,0.045661863,0.032660797,-0.20240796,-0.19783236,-0.15012233,-0.64134896,0.17708556,0.6227832,0.08546062,-0.13214344,0.15435402,-0.12299127,0.0808432,0.0986935,-0.31356624,0.08566104,-0.025061585,0.26279226,0.2791819,-0.092007615,-0.48066235,-0.21521653,-0.11251348",""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa","embeddingsNode2Vec","-0.2530509,0.28541565,0.64569074,0.034537956,0.49460799,-0.35631204,-0.30511063,-0.039381485,-0.49414715,0.036319353,0.40980288,-0.1511159,-0.009329163,-0.20994247,-0.7615892,0.80120987,0.5513107,0.3058921,0.10450285,-0.13238628,-0.22588606,-0.20734201,0.1653491,0.25769898,-0.31851104,-0.08516214,0.061587,0.15436694,-0.41434324,-0.7122289,-0.26473707,0.26733696",""
"org.axonframework.springboot.util","util","embeddingsNode2Vec","0.12756056,0.13535345,0.2324677,0.1817561,0.52348053,-0.38901752,-0.41883174,-0.0998519,-0.30757138,0.33944207,0.5099638,-0.19097663,-0.059761547,-0.1300196,-0.7306222,0.47047597,0.7600294,0.09388283,-0.025050163,0.21239522,-0.26478556,-0.00840745,0.111427985,-0.23683213,-0.044299893,0.07834694,0.41767973,0.266076,-0.083929226,-0.74499863,-0.17409055,0.3603509",""
"org.axonframework.springboot.util.legacyjpa","legacyjpa","embeddingsNode2Vec","-0.15489577,0.12884238,0.49614206,-0.025517546,0.50942737,-0.3400455,-0.3781436,-0.113920175,-0.25692597,-0.060686022,0.3740256,-0.15514931,0.094474964,-0.13946395,-0.8181597,0.44093716,0.43266594,0.1743922,0.05853674,0.038301103,-0.188764,-0.17304213,0.17815691,-0.01568333,-0.13021603,-0.0444812,0.10244936,0.080030955,-0.3384893,-0.445738,-0.23717383,0.16662727",""
"org.axonframework.springboot.util.jpa","jpa","embeddingsNode2Vec","0.040555865,0.0550995,0.049365684,-0.0064835437,0.42000598,-0.24747866,-0.4787807,-0.13045062,0.038014475,-0.11984559,0.14149167,-0.08479845,0.0056025437,-0.075686514,-0.68811613,0.049217787,0.49744415,-0.07379476,-0.13853772,0.1984992,-0.1365361,-0.07063412,0.052151788,-0.33171335,0.10308051,-0.0787928,0.2700021,0.18793073,-0.18683524,-0.44097444,-0.19119635,0.17091936",""
"org.axonframework.test","test","embeddingsNode2Vec","-1.0723927,0.14612877,-0.030961502,-0.18197332,0.40367305,0.0089001525,-0.1817781,-0.35375628,-0.115600124,-0.7806361,-0.07948328,-0.24219012,-0.35883206,-0.06631256,-0.47202927,-0.15977009,0.5499643,0.24856971,-0.9354998,0.10199503,-0.12704928,0.27505413,-0.2687837,-0.10444434,-0.08265345,-0.22705095,0.48371664,-0.13599648,-0.2383924,0.005300281,-0.39148045,-0.2232413",""
"org.axonframework.test.deadline","deadline","embeddingsNode2Vec","-1.0582396,0.27961767,-0.060582273,-0.26496884,0.3962249,-0.026640128,-0.14651841,-0.28459474,0.0035125301,-0.6343165,-0.11838261,-0.14201057,-0.29444107,-0.03373603,-0.5417191,-0.10610584,0.64283884,0.18655723,-0.83546126,0.17986205,-0.074251644,0.17039287,-0.3573971,-0.1311777,-0.021215409,-0.22195445,0.43048796,-0.19497606,-0.23420402,-0.07884441,-0.33536226,-0.09545914",""
"org.axonframework.test.eventscheduler","eventscheduler","embeddingsNode2Vec","-1.033733,0.078765996,0.2296971,-0.24310906,0.25470805,-0.07686455,-0.28825116,-0.4669587,0.0058685103,-0.7207719,0.18105371,-0.145988,-0.19446735,-0.11788773,-0.5463844,-0.29746178,0.4476395,0.3878383,-0.66916126,0.011929975,-0.2089409,0.16188166,-0.33006248,-0.044815544,-0.060748126,-0.109523706,0.375158,-0.0728998,-0.3138816,0.09409002,-0.34099126,0.024099667",""
