"artifactName","dependencyTypeIsInterface","artifactDependencies","artifactDependencyPackages","dependentPackagesRate","minPackageSpread","maxPackageSpread","avgPackageSpread","stdPackageSpread","per5PackageSpread","minPackageCount","maxPackageCount","avgPackageCount","stdPackageCount","per5PackageCount","minTypeSpread","maxTypeSpread","avgTypeSpread","stdTypeSpread","per5TypeSpread","Source Cypher File: Artifact_Dependencies/Usage_and_spread_of_internal_artifact_dependents.cypher"
"axon-conversion-5.0.3",false,1,2,80,80,80,80,0,80,4,4,4,0,4,20,20,20,0,20,""
"axon-conversion-5.0.3",true,1,1,80,80,80,80,0,80,4,4,4,0,4,22.857142857142858,22.857142857142858,22.857142857142858,0,22.857142857142858,""
"axon-eventsourcing-5.0.3",true,3,24,80.95238095238095,42.85714285714286,100,80.95238095238095,32.9914439536929,100,3,7,5.666666666666667,2.309401076758503,7,12,46,27.666666666666668,17.15614564327703,25,""
"axon-eventsourcing-5.0.3",false,3,15,66.66666666666667,28.571428571428573,100,66.66666666666666,35.95159254890833,71.42857142857143,2,7,4.666666666666667,2.516611478423583,5,4,31,21,14.798648586948742,28,""
"axon-messaging-5.0.3",false,2,9,47.45762711864407,6.779661016949152,88.13559322033898,47.45762711864407,57.52733135076996,6.779661016949152,4,52,28,33.94112549695428,4,0.690846286701209,36.96027633851468,18.825561312607945,25.646359939408462,0.690846286701209,""
"axon-messaging-5.0.3",true,2,9,44.06779661016949,22.033898305084744,66.10169491525423,44.06779661016948,31.160637815000396,22.033898305084744,13,39,26,18.384776310850235,13,5.699481865284974,20.898100172711572,13.298791018998273,10.747046069847356,5.699481865284974,""
"axon-metrics-micrometer-5.0.3",true,1,1,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0,66.66666666666667,2,2,2,0,2,18.75,18.75,18.75,0,18.75,""
"axon-modelling-5.0.3",false,2,9,92.85714285714286,85.71428571428572,100,92.85714285714286,10.101525445522102,85.71428571428572,6,7,6.5,0.7071067811865476,6,20.652173913043477,23.913043478260867,22.282608695652172,2.305782982130046,20.652173913043477,""
"axon-modelling-5.0.3",true,2,14,100,100,100,100,0,100,7,7,7,0,7,32.608695652173914,46.73913043478261,39.673913043478265,9.99172625589687,32.608695652173914,""
"axon-server-connector-5.0.3",false,3,17,73.33333333333334,40,100,73.33333333333333,30.550504633038937,80,2,5,3.6666666666666665,1.5275252316519468,4,11.11111111111111,38.888888888888886,26.388888888888886,14.095682729294747,29.166666666666664,""
"axon-server-connector-5.0.3",true,3,19,66.66666666666667,40,80,66.66666666666667,23.09401076758503,80,2,4,3.3333333333333335,1.1547005383792515,4,11.11111111111111,34.72222222222222,19.907407407407405,12.904962837746622,13.88888888888889,""
"axon-spring-boot-autoconfigure-5.0.3",false,3,13,33.333333333333336,28.571428571428573,42.85714285714286,33.333333333333336,8.247860988423227,28.571428571428573,2,3,2.3333333333333335,0.5773502691896258,2,4,12,7.5555555555555545,4.073400617738524,6.666666666666666,""
"axon-spring-boot-autoconfigure-5.0.3",true,2,5,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,28.571428571428573,2,2,2,0,2,5.333333333333333,21.333333333333332,13.333333333333332,11.313708498984761,5.333333333333333,""
"axon-test-5.0.3",true,2,12,50,33.333333333333336,66.66666666666667,50,23.570226039551585,33.333333333333336,2,4,3,1.4142135623730951,2,19.230769230769234,38.46153846153847,28.84615384615385,13.598207330510531,19.230769230769234,""
"axon-test-5.0.3",false,2,6,66.66666666666667,33.333333333333336,100,66.66666666666666,47.14045207910317,33.333333333333336,2,6,4,2.8284271247461903,2,11.53846153846154,20.512820512820515,16.02564102564103,6.34583008757158,11.53846153846154,""
"axon-update-5.0.3",false,1,2,100,100,100,100,0,100,5,5,5,0,5,86.95652173913044,86.95652173913044,86.95652173913044,0,86.95652173913044,""
