"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.11.0/config","config","embeddingsNode2Vec","-1.5786608,0.33663604,-0.7641744,-0.16240935,-0.11927767,-0.898776,-1.0846739,-0.24791226,0.074761175,0.7238842,-1.1152376,-0.5332106,-0.30924433,0.004679967,1.118637,0.39330083,0.09841634,0.0646788,-0.19896187,-1.08482,0.06567103,0.11327328,0.06304563,-0.25206086,-0.32385182,-0.39265013,-0.058130838,0.7357772,-0.3053631,0.35109594,0.14863448,0.00065032346",""
"react-router-7.11.0/manifest","manifest","embeddingsNode2Vec","-1.1090095,0.01055989,-0.022381397,0.22404845,-0.048504967,-0.32036644,-0.42797533,0.0015619427,-0.18781437,0.5197518,-0.36147583,-0.16687095,0.072279885,0.05575666,0.4846406,0.15215549,0.05188968,-0.05065063,-0.12466489,-0.50873446,0.06871336,0.114898555,0.32653973,-0.2980441,-0.0051271114,-0.22211707,-0.12697013,0.049106523,-0.14495492,-0.009570855,-0.07209624,0.22001076",""
"react-router-7.11.0/routes","routes","embeddingsNode2Vec","-1.6167573,0.088704765,-0.29371595,0.42581642,-0.19601361,-0.48672858,-0.96267235,-0.07984563,-0.3805343,0.56065387,-0.76247084,-0.3924452,0.26532766,0.12777936,1.088237,0.1624854,-0.11862979,-0.0035672493,-0.2478617,-1.2410368,0.1359172,0.14375031,0.78309786,-0.49122903,0.1074422,-0.50518423,-0.17089556,0.13073781,-0.3522378,-0.049150437,0.015706005,0.40127414",""
"react-router-7.11.0/commands","commands","embeddingsNode2Vec","-1.7508919,-0.27089462,-0.7240537,0.4299639,0.38789687,-0.30965352,-0.9959866,-0.2741977,-0.08358602,1.1230569,-0.0542025,-0.2320222,-0.5554253,-0.09260014,1.2429221,-0.16905245,0.6183508,-0.23714167,0.16865447,-0.9047306,0.0917966,0.54424787,-0.062104322,-0.5114021,0.13249522,-0.36701605,-0.013707354,0.13286299,-0.2745581,0.22456591,-0.1649943,-0.27103278",""
"react-router-7.11.0/detectPackageManager","detectPackageManager","embeddingsNode2Vec","-1.1320881,0.5236151,-0.6714116,-0.3965116,-0.06356326,-0.66116035,-0.78115976,-0.30971238,0.14828919,0.5088079,-0.88301253,-0.38966098,-0.3850991,-0.058296893,0.8123714,0.3358977,0.11958013,0.044294093,0.0022366932,-0.7363012,0.07487165,0.02959756,-0.0783082,-0.0564727,-0.28734216,-0.31972158,-0.073545285,0.59351987,-0.30258176,0.2728185,0.3016369,-0.013474087",""
"react-router-7.11.0/run","run","embeddingsNode2Vec","-1.6782742,-0.21189177,-0.7759976,0.37882566,0.47980288,-0.15800351,-0.9364151,-0.47942054,0.003306519,1.0834906,0.110788494,-0.048515312,-0.7880669,-0.09709169,1.3626317,-0.23527767,0.67558765,-0.26717982,0.3693016,-0.8953146,0.14091596,0.63977844,-0.06103179,-0.52156764,0.09142474,-0.3906757,0.022091871,0.107312225,-0.2568136,0.24113542,-0.13059795,-0.39042485",""
"react-router-7.11.0/useJavascript","useJavascript","embeddingsNode2Vec","-1.3982756,-0.16438943,-0.54449475,0.2786907,0.39383078,-0.111149184,-0.6578235,-0.33680463,0.025012696,0.8987506,0.13399315,0.025037015,-0.66266596,-0.05324013,1.0475905,-0.15619308,0.5747774,-0.22744921,0.3111111,-0.6555938,0.11806121,0.49639338,-0.06509711,-0.39717975,0.04819405,-0.3091084,0.0052814824,0.08658282,-0.14612125,0.18569857,-0.096572444,-0.35136023",""
"react-router-7.11.0/config","config","embeddingsNode2Vec","-1.5672985,0.5123845,-0.5488292,-0.17197883,-0.18435426,-0.8254947,-1.0577163,-0.23104297,-0.045325186,0.85349023,-0.8132043,-0.6235419,-0.27272967,0.0024161143,0.95477057,0.3945527,0.08956842,0.04352011,-0.23931968,-1.0141097,0.06220581,0.095853835,0.15326726,-0.23455887,-0.3905554,-0.45526212,0.07335575,0.76784986,-0.3799981,0.21398616,0.15928409,-0.19120258",""
"react-router-7.11.0/format","format","embeddingsNode2Vec","-1.589834,-0.15532045,-0.27561057,0.4018845,-0.11391817,-0.54160845,-0.9872927,0.035147026,-0.4306248,0.67996985,-0.81347287,-0.5265579,0.35312983,0.033623625,0.95077384,0.17045538,-0.12449112,-0.09609841,-0.25628972,-1.1131556,0.1883408,0.25319874,0.71200496,-0.4811849,0.009871129,-0.3990666,-0.1995252,0.07043453,-0.44123217,0.054942433,-0.016301021,0.5107925",""
"react-router-7.11.0/is-react-router-repo","is-react-router-repo","embeddingsNode2Vec","-1.6887978,-0.15523346,-0.19350576,0.46240073,0.095791355,-0.38560992,-0.674685,-0.19707413,-0.16603939,0.9811265,-0.24949975,-0.08853866,-0.35155904,0.11034965,0.94259775,0.037260804,0.24315771,-0.2105114,-0.14024128,-0.79773486,0.0806951,0.40920013,0.31587836,-0.6869747,-0.20297824,-0.27526835,0.03333731,0.087395,-0.049921155,0.07859356,-0.28077278,-0.050847393",""
