"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.common","common","centralityHarmonic",0.7845528455284553,""
"org.axonframework.common.annotation","annotation","centralityHarmonic",0.6829268292682927,""
"org.axonframework.messaging.core","core","centralityHarmonic",0.6666666666666666,""
"org.axonframework.messaging.core.unitofwork","unitofwork","centralityHarmonic",0.6165311653116531,""
"org.axonframework.common.infra","infra","centralityHarmonic",0.5691056910569106,""
"org.axonframework.common.configuration","configuration","centralityHarmonic",0.5203252032520326,""
"org.axonframework.messaging.eventhandling","eventhandling","centralityHarmonic",0.5176151761517614,""
"org.axonframework.conversion","conversion","centralityHarmonic",0.4986449864498645,""
"org.axonframework.messaging.core.annotation","annotation","centralityHarmonic",0.4444444444444445,""
"org.axonframework.messaging.commandhandling","commandhandling","centralityHarmonic",0.39051490514905146,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction","centralityHarmonic",0.3611111111111111,""
"org.axonframework.messaging.core.sequencing","sequencing","centralityHarmonic",0.35027100271002704,""
"org.axonframework.messaging.core.conversion","conversion","centralityHarmonic",0.3491869918699187,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","centralityHarmonic",0.3369918699186992,""
"org.axonframework.messaging.eventhandling.replay","replay","centralityHarmonic",0.3326558265582656,""
"org.axonframework.common.lifecycle","lifecycle","centralityHarmonic",0.32588075880758804,""
"org.axonframework.common.util","util","centralityHarmonic",0.30284552845528456,""
"org.axonframework.messaging.eventhandling.conversion","conversion","centralityHarmonic",0.2997289972899729,""
"org.axonframework.messaging.core.interception.annotation","annotation","centralityHarmonic",0.29200542005420055,""
"org.axonframework.messaging.queryhandling","queryhandling","centralityHarmonic",0.28943089430894303,""
"org.axonframework.messaging.eventhandling.annotation","annotation","centralityHarmonic",0.2886178861788618,""
"org.axonframework.messaging.commandhandling.annotation","annotation","centralityHarmonic",0.287940379403794,""
"org.axonframework.common.tx","tx","centralityHarmonic",0.2834688346883469,""
"org.axonframework.messaging.queryhandling.annotation","annotation","centralityHarmonic",0.2784552845528455,""
"org.axonframework.common.property","property","centralityHarmonic",0.2658536585365853,""
"org.axonframework.messaging.core.configuration.reflection","reflection","centralityHarmonic",0.2420054200542005,""
"org.axonframework.common.io","io","centralityHarmonic",0.22804878048780486,""
"org.axonframework.common.function","function","centralityHarmonic",0.2238482384823848,""
"org.axonframework.messaging.eventhandling.gateway","gateway","centralityHarmonic",0.21829268292682924,""
"org.axonframework.messaging.commandhandling.gateway","gateway","centralityHarmonic",0.2181571815718157,""
"org.axonframework.messaging.eventstreaming","eventstreaming","centralityHarmonic",0.13617886178861788,""
"org.axonframework.eventsourcing.eventstore","eventstore","centralityHarmonic",0.12195121951219512,""
"org.axonframework.modelling","modelling","centralityHarmonic",0.12195121951219512,""
"org.axonframework.modelling.repository","repository","centralityHarmonic",0.11382113821138211,""
"org.axonframework.modelling.entity","entity","centralityHarmonic",0.11111111111111112,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting","centralityHarmonic",0.10365853658536585,""
"org.axonframework.modelling.annotation","annotation","centralityHarmonic",0.0975609756097561,""
"org.axonframework.eventsourcing.snapshot.store","store","centralityHarmonic",0.09485094850948511,""
"org.axonframework.messaging.monitoring","monitoring","centralityHarmonic",0.09485094850948511,""
"org.axonframework.eventsourcing.snapshot.api","api","centralityHarmonic",0.09349593495934959,""
"org.axonframework.modelling.entity.annotation","annotation","centralityHarmonic",0.08401084010840107,""
"org.axonframework.eventsourcing.annotation","annotation","centralityHarmonic",0.08130081300813008,""
"org.axonframework.modelling.entity.child","child","centralityHarmonic",0.08130081300813008,""
"org.axonframework.messaging.eventhandling.processing","processing","centralityHarmonic",0.07994579945799458,""
"org.axonframework.eventsourcing","eventsourcing","centralityHarmonic",0.07046070460704607,""
"io.axoniq.framework.axonserver.connector.api","api","centralityHarmonic",0.06504065040650407,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store","centralityHarmonic",0.06300813008130081,""
"org.axonframework.eventsourcing.annotation.reflection","reflection","centralityHarmonic",0.05555555555555556,""
"org.axonframework.eventsourcing.handler","handler","centralityHarmonic",0.053116531165311655,""
"org.axonframework.messaging.monitoring.configuration","configuration","centralityHarmonic",0.0521680216802168,""
"io.axoniq.framework.axonserver.connector.util","util","centralityHarmonic",0.04878048780487805,""
"org.axonframework.messaging.eventhandling.configuration","configuration","centralityHarmonic",0.04742547425474254,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling","centralityHarmonic",0.04607046070460705,""
"org.axonframework.messaging.core.interception","interception","centralityHarmonic",0.0440379403794038,""
"org.axonframework.messaging.tracing","tracing","centralityHarmonic",0.04065040650406504,""
"org.axonframework.messaging.core.configuration","configuration","centralityHarmonic",0.03997289972899729,""
"org.axonframework.messaging.commandhandling.configuration","configuration","centralityHarmonic",0.039566395663956644,""
"org.axonframework.messaging.core.correlation","correlation","centralityHarmonic",0.039566395663956644,""
"org.axonframework.messaging.queryhandling.configuration","configuration","centralityHarmonic",0.039566395663956644,""
"org.axonframework.messaging.eventhandling.interception","interception","centralityHarmonic",0.03861788617886179,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming","centralityHarmonic",0.03861788617886179,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing","centralityHarmonic",0.03794037940379404,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled","centralityHarmonic",0.03590785907859079,""
"org.axonframework.conversion.jackson","jackson","centralityHarmonic",0.03143631436314363,""
"org.axonframework.messaging.commandhandling.interception","interception","centralityHarmonic",0.03143631436314363,""
"org.axonframework.messaging.monitoring.interception","interception","centralityHarmonic",0.03143631436314363,""
"org.axonframework.messaging.queryhandling.gateway","gateway","centralityHarmonic",0.03143631436314363,""
"org.axonframework.messaging.queryhandling.interception","interception","centralityHarmonic",0.03143631436314363,""
"io.axoniq.framework.axonserver.connector.shared","shared","centralityHarmonic",0.03116531165311653,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory","centralityHarmonic",0.03008130081300813,""
"org.axonframework.common.jdbc","jdbc","centralityHarmonic",0.028455284552845527,""
"io.axoniq.framework.axonserver.connector.api.command","command","centralityHarmonic",0.025067750677506776,""
"io.axoniq.framework.axonserver.connector.api.query","query","centralityHarmonic",0.025067750677506776,""
