"projectName","shortCodeUnitName","codeUnitName","betweenness","rank","Source Cypher File: domains/archetypes/labels/ArchetypeBottleneck.cypher"
,"axon-spring-boot-autoconfigure-5.0.3","/axon-spring-boot-autoconfigure-5.0.3.jar",6,1,""
,"axon-eventsourcing-5.0.3","/axon-eventsourcing-5.0.3.jar",6,2,""
,"axon-conversion-5.0.3","/axon-conversion-5.0.3.jar",6,3,""
