"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.16.0/cli","cli","embeddingsNode2Vec","-0.01470169,0.008536227,-0.013555387,0.009473083,-0.004789828,-0.011540235,-0.010545975,0.010051113,-0.0026173946,-0.0058329273,-0.007487405,0.01345207,0.0069451085,0.010482795,0.0030240975,-0.0053632413,0.01257292,-0.013838545,-0.009422306,0.0029038908,-0.013311115,-0.0035134126,-0.01489971,-0.0062236935,0.008738475,-0.004211025,-0.00303612,0.014699927,-0.013124807,-0.010075048,0.0056308894,0.013210251",""
"react-router-7.16.0/copy-template","copy-template","embeddingsNode2Vec","-1.936468,0.4098897,0.25332472,0.311035,0.24325897,-0.3957596,-0.3534872,0.48498827,-0.17543004,-1.827528,-0.4584603,-0.2974555,0.42794055,-0.39100683,-0.19251655,-0.022476293,-0.5093892,-0.18558286,0.32585615,-0.17696695,0.013894492,0.0076642865,-0.35718298,-0.25446373,-0.03526429,-0.34458154,-0.22607936,-0.03985615,0.19878706,0.0040192343,0.29702082,0.28839988",""
"react-router-7.16.0/create-react-router","create-react-router","embeddingsNode2Vec","-2.6346447,0.455303,0.262871,0.2977323,0.34121192,-0.5749223,-0.5665714,0.6815474,-0.21775953,-2.4365377,-0.5036647,-0.30724338,0.40517035,-0.44757912,-0.28024337,-0.033533413,-0.76307404,-0.23263581,0.5570183,-0.2117465,0.14080338,0.01729215,-0.47846183,-0.31182382,0.072876774,-0.5199175,-0.13686836,0.0050367266,0.34668514,0.12678322,0.3907712,0.4097193",""
"react-router-7.16.0/loading-indicator","loading-indicator","embeddingsNode2Vec","-2.1130636,0.407199,0.24855499,0.32380933,0.2787259,-0.44675806,-0.43311813,0.5134749,-0.18486106,-2.0333607,-0.50065905,-0.3117517,0.442447,-0.42368403,-0.18809313,0.012832358,-0.5348882,-0.18053842,0.3537885,-0.22241661,-0.008767643,0.0194521,-0.35968453,-0.22391197,-0.051563445,-0.3538168,-0.25515518,-0.051125567,0.20873854,-0.014393552,0.31576344,0.33323628",""
"react-router-7.16.0/prompt","prompt","embeddingsNode2Vec","-2.4305687,0.47174978,0.2754489,0.38038003,0.29705748,-0.527662,-0.4367775,0.6371838,-0.23206556,-2.278979,-0.56763273,-0.31949577,0.47308737,-0.47160572,-0.22421484,-0.031010278,-0.6418634,-0.19747783,0.43656638,-0.24047342,0.017182352,0.023943586,-0.42444897,-0.26201943,-0.043881793,-0.42245194,-0.2830138,-0.056498766,0.22675732,0.036497187,0.3720009,0.3765591",""
"react-router-7.16.0/prompts-confirm","prompts-confirm","embeddingsNode2Vec","-2.4938765,0.52468616,0.31638804,0.5005457,0.30823526,-0.60772467,-0.532123,0.67825145,-0.23514763,-2.3950713,-0.55005264,-0.32157728,0.44961503,-0.52796805,-0.23745777,0.042872474,-0.6824723,-0.30044013,0.5163126,-0.25758448,0.05754908,0.1066589,-0.51940465,-0.30176923,-0.003770468,-0.4807029,-0.19435705,-0.054853987,0.3734555,0.08709016,0.3927828,0.29289874",""
"react-router-7.16.0/prompts-multi-select","prompts-multi-select","embeddingsNode2Vec","-2.4166462,0.5193315,0.3342852,0.58225924,0.33681855,-0.6336554,-0.5581622,0.6671131,-0.23101917,-2.3765802,-0.5475995,-0.32391065,0.45363578,-0.55286896,-0.25496668,0.10354244,-0.6746896,-0.3480381,0.44146374,-0.2716476,0.02763689,0.15510955,-0.5475989,-0.25773436,-0.02909802,-0.46371987,-0.18155879,-0.08653019,0.40880767,0.0847572,0.40872416,0.2650688",""
"react-router-7.16.0/prompts-prompt-base","prompts-prompt-base","embeddingsNode2Vec","-2.5834782,0.35572967,0.2223624,0.20013432,0.27266875,-0.56886584,-0.5781524,0.7760867,-0.2877413,-2.556486,-0.5914653,-0.31949887,0.46285006,-0.44573414,-0.280406,-0.054282904,-0.66852266,-0.008773889,0.6882135,-0.281686,0.082331374,0.08988179,-0.3111854,-0.10167035,0.043579727,-0.39743465,-0.14842246,-0.017645158,0.20720153,0.018949766,0.39486516,0.44336426",""
"react-router-7.16.0/prompts-select","prompts-select","embeddingsNode2Vec","-2.553058,0.459115,0.31178594,0.40633422,0.31867743,-0.60304755,-0.53267914,0.67922026,-0.26524803,-2.498978,-0.5735667,-0.33643693,0.4576377,-0.5020339,-0.23083204,0.011544313,-0.66240203,-0.17281076,0.51030177,-0.275333,0.0022518348,0.11130882,-0.43479407,-0.20357507,-0.036248192,-0.4297198,-0.21719,-0.023888148,0.30432346,0.039603505,0.36361334,0.3592803",""
"react-router-7.16.0/prompts-text","prompts-text","embeddingsNode2Vec","-2.4079015,0.45999926,0.29150748,0.44190016,0.3258328,-0.581082,-0.5746972,0.6632615,-0.21371204,-2.4072945,-0.5366287,-0.32901618,0.45528847,-0.48699883,-0.23559095,0.05876781,-0.6570119,-0.2530236,0.48644623,-0.2691407,0.062111385,0.10102295,-0.46656471,-0.24158527,0.012502811,-0.41574454,-0.17822598,-0.048333,0.36572832,0.028138839,0.3677973,0.33039582",""
"react-router-7.16.0/utils","utils","embeddingsNode2Vec","-2.5264847,0.5004305,0.32205525,0.4887176,0.31017157,-0.56259805,-0.4613309,0.6757723,-0.25529853,-2.5466774,-0.6480592,-0.40618825,0.5780188,-0.52394664,-0.23095824,-0.02505254,-0.58833945,-0.15939692,0.3555233,-0.2745264,-0.1300167,0.14407392,-0.36993954,-0.1721615,-0.17939049,-0.32466045,-0.41691047,-0.039860506,0.24082373,-0.031058857,0.4013214,0.3700314",""
"react-router-7.16.0/binaryTypes","binaryTypes","embeddingsNode2Vec","-1.6444985,1.5119934,0.5427004,0.1797619,-0.55943614,-0.07360274,0.6733932,0.23310605,-0.37959713,-0.50259846,-0.40168542,-0.7596966,1.1461048,-0.0016244134,-0.41420817,-1.0507499,0.5378743,-0.33478144,0.48090315,-0.35658458,-0.20616862,-0.76569885,-0.050110172,-1.1675223,-1.5237553,-0.46487638,-1.3852667,-0.46614134,-1.032651,0.020100174,0.36157566,0.24023585",""
"react-router-7.16.0/react-router-architect","react-router-architect","embeddingsNode2Vec","-1.8138607,1.6472882,0.56505805,0.21461263,-0.5820613,-0.2201746,0.69426465,0.3229056,-0.48318124,-0.5799046,-0.40136003,-0.76614046,1.162278,-0.023729343,-0.4495528,-1.0778105,0.5327062,-0.40143096,0.6121992,-0.45859417,-0.26149952,-0.71120244,-0.04166071,-1.2044569,-1.7606882,-0.5374247,-1.4833758,-0.54015166,-1.0954789,0.15230763,0.3741516,0.25413552",""
"react-router-7.16.0/server","server","embeddingsNode2Vec","-1.8000064,1.6869417,0.566262,0.15598494,-0.6988691,-0.17291431,0.7355834,0.32226324,-0.44686946,-0.48658884,-0.4045029,-0.82130206,1.2260225,0.024908971,-0.53144455,-1.1598513,0.6263814,-0.46879843,0.6949721,-0.47566652,-0.17632572,-0.8142206,-0.04598869,-1.2868952,-1.8325517,-0.54264563,-1.510754,-0.5096239,-1.1536736,0.10853617,0.44654426,0.25876185",""
"react-router-7.16.0/arcTableSessionStorage","arcTableSessionStorage","embeddingsNode2Vec","-0.9578739,0.8625767,0.35649812,0.058830116,-0.3640162,-0.02317325,0.4411318,0.09430743,-0.2017105,-0.36760402,-0.2857724,-0.5052231,0.7136546,-0.024302075,-0.214978,-0.6628023,0.3472663,-0.19155218,0.224587,-0.22412558,-0.1410927,-0.52019876,-0.089525804,-0.7553187,-0.84557396,-0.2595669,-0.9100348,-0.27606195,-0.6314008,-0.083443925,0.2678714,0.20172334",""
"react-router-7.16.0/react-router-express","react-router-express","embeddingsNode2Vec","-1.743481,1.011436,0.25700602,-0.21271083,0.12941645,-0.14644074,0.7531657,0.9999026,0.442452,-1.561873,-0.7256782,-0.1277491,0.66754055,-0.6407775,-0.13962252,-0.8516583,-0.46729067,0.45843205,0.69638306,-0.43493962,-0.9324932,-1.0087926,-0.7198767,0.020128949,1.852681,-0.6734467,-0.82520586,0.6092984,-0.099173695,-1.3864614,1.1450021,-0.5382998",""
