"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.16.0/cli","cli","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.16.0/copy-template","copy-template","embeddingsFastRandomProjection","-0.25454822,-0.025553934,0.50237983,0.47039017,-0.34438318,-0.114894345,-0.10915783,0.13383585,-0.22256605,0.26120806,-0.12844266,-0.01289466,0,-0.19126816,0.0132769635,0.45860678,0.2485023,0.0326008,0.636598,-0.22260508,-0.46522486,0.12848167,0.5407171,0.018214338,0.09588087,0.056667656,-0.50811636,-0.87244105,-0.10911882,-0.22493374,-0.1468849,-0.13421819",""
"react-router-7.16.0/create-react-router","create-react-router","embeddingsFastRandomProjection","-0.27919078,-0.03297466,0.36418477,0.33594656,-0.3766221,-0.13148797,-0.11244681,0.14817673,-0.2488587,0.2741193,-0.13686429,-0.0176581,0,-0.19893678,0.011054037,0.31787473,0.27522933,0.021138776,0.5057575,-0.234526,-0.3290695,0.12253154,0.4043647,0.013495728,0.10139278,0.06396813,-0.38322598,-0.7656703,-0.12677954,-0.2360884,-0.15479538,-0.14157268",""
"react-router-7.16.0/loading-indicator","loading-indicator","embeddingsFastRandomProjection","-0.27330148,-0.032241195,0.4098829,0.38177022,-0.37127784,-0.12798648,-0.11273061,0.14629176,-0.24341919,0.27369186,-0.13608898,-0.017113164,0,-0.19769178,0.01197625,0.36532223,0.2705235,0.02514464,0.5510378,-0.23322922,-0.37532222,0.12589899,0.4502834,0.014669478,0.10075436,0.061673813,-0.42513877,-0.80643326,-0.12292059,-0.2354612,-0.15451324,-0.14115487",""
"react-router-7.16.0/prompt","prompt","embeddingsFastRandomProjection","-0.3295768,-0.07486594,0.46002537,0.41587132,-0.43617478,-0.14195575,-0.14453264,0.037646726,-0.10431131,0.30997914,-0.15386003,0.112464875,0,-0.21313374,0.006644576,0.4102924,0.2982867,0.021444995,0.6167816,-0.109784365,-0.4134004,0.15933307,0.47889346,0.12779973,0.13788806,-0.0627319,-0.45744848,-0.7277374,-0.13905959,-0.2921733,-0.16297552,-0.15675616",""
"react-router-7.16.0/prompts-confirm","prompts-confirm","embeddingsFastRandomProjection","-0.35446984,-0.085496604,0.38247004,0.32899362,-0.4546347,-0.1484404,-0.15066011,-0.014034003,-0.04944247,0.3126619,-0.1564122,0.16903551,0,-0.21771646,0.0024485653,0.3246522,0.30642313,0.01145821,0.5399201,-0.05270002,-0.3274231,0.15966976,0.39170855,0.17603575,0.14821155,-0.11121768,-0.38025036,-0.5918112,-0.14740254,-0.30409113,-0.16043127,-0.15745007",""
"react-router-7.16.0/prompts-multi-select","prompts-multi-select","embeddingsFastRandomProjection","-0.34933537,-0.08229089,0.38177702,0.33187395,-0.45193052,-0.14855424,-0.14834242,0.00458391,-0.07159987,0.31235877,-0.15626098,0.14969736,0,-0.2169296,0.003403199,0.32593507,0.3069913,0.012533439,0.53946143,-0.072811544,-0.32969785,0.15747264,0.39452225,0.15943244,0.14493921,-0.09385543,-0.38198885,-0.6144646,-0.14713074,-0.30044758,-0.16184027,-0.15768446",""
"react-router-7.16.0/prompts-prompt-base","prompts-prompt-base","embeddingsFastRandomProjection","-0.36780852,-0.06260325,0.39255342,0.32134753,-0.44715104,-0.14648037,-0.14707354,-0.025580272,-0.05921777,0.3077477,-0.1541819,0.17825647,0,-0.23459257,0.0025539391,0.31574488,0.30263135,0.011303729,0.54778355,-0.060859215,-0.31937844,0.15582334,0.40326393,0.1862544,0.14451961,-0.10144798,-0.39196023,-0.6095553,-0.14543208,-0.29778057,-0.15870498,-0.15523012",""
"react-router-7.16.0/prompts-select","prompts-select","embeddingsFastRandomProjection","-0.35074985,-0.08299373,0.38230604,0.33148298,-0.4527471,-0.14859454,-0.148942,0.00022533536,-0.06652074,0.31255698,-0.15635742,0.15429065,0,-0.21728054,0.003183744,0.325909,0.30698887,0.012288944,0.54000574,-0.06821053,-0.32944608,0.1580472,0.39424753,0.16338961,0.14575824,-0.09789362,-0.3819586,-0.6097103,-0.14725222,-0.3014211,-0.16157806,-0.15769973",""
"react-router-7.16.0/prompts-text","prompts-text","embeddingsFastRandomProjection","-0.35446984,-0.085496604,0.38247004,0.32899362,-0.4546347,-0.1484404,-0.15066011,-0.014034003,-0.04944247,0.3126619,-0.1564122,0.16903551,0,-0.21771646,0.0024485653,0.3246522,0.30642313,0.01145821,0.5399201,-0.05270002,-0.3274231,0.15966976,0.39170855,0.17603575,0.14821155,-0.11121768,-0.38025036,-0.5918112,-0.14740254,-0.30409113,-0.16043127,-0.15745007",""
"react-router-7.16.0/utils","utils","embeddingsFastRandomProjection","-0.33094674,-0.08749631,0.4258307,0.38651785,-0.4434912,-0.1447478,-0.14696065,0.026049957,-0.08314153,0.31093305,-0.15476261,0.12589268,0,-0.20635048,0.005056517,0.3815359,0.30158705,0.017307878,0.58282983,-0.08759095,-0.38444126,0.15921201,0.44092572,0.13792239,0.14190415,-0.08159788,-0.42361784,-0.6710279,-0.14251123,-0.29682666,-0.16189575,-0.15699917",""
"react-router-7.16.0/binaryTypes","binaryTypes","embeddingsFastRandomProjection","0.5772572,-0.2798583,0,-0.033581384,-0.23589163,0,-0.2798583,-0.28268602,-0.23871933,-0.2798583,0.269473,-0.030753657,-0.23589163,0.23589163,0.013213009,0.28268602,-0.31061193,0,0,0.2798583,0.269473,0.26664528,0,-0.26664528,-0.010385305,0.5744295,0.0028277263,-0.26664528,-0.2798583,0,0.0028277263,-0.26664528",""
"react-router-7.16.0/react-router-architect","react-router-architect","embeddingsFastRandomProjection","0.57725,-0.27986178,0,-0.033570666,-0.23590238,0,-0.27986178,-0.28268954,-0.23873018,-0.27986178,0.26947308,-0.030742902,-0.23590238,0.23590238,0.0132164955,0.28268954,-0.3106047,0,0,0.27986178,0.26947308,0.26664528,0,-0.26664528,-0.010388702,0.57442224,0.0028277624,-0.26664528,-0.27986178,0,0.0028277624,-0.26664528",""
"react-router-7.16.0/server","server","embeddingsFastRandomProjection","0.57725024,-0.27986166,0,-0.033570997,-0.23590204,0,-0.27986166,-0.2826894,-0.23872975,-0.27986166,0.26947302,-0.030743271,-0.23590204,0.23590204,0.0132163465,0.2826894,-0.3106049,0,0,0.27986166,0.26947302,0.2666453,0,-0.2666453,-0.010388643,0.5744225,0.0028277265,-0.2666453,-0.27986166,0,0.0028277265,-0.2666453",""
"react-router-7.16.0/arcTableSessionStorage","arcTableSessionStorage","embeddingsFastRandomProjection","0.57722735,-0.27986178,0,-0.03367282,-0.2358798,0,-0.27986178,-0.2827917,-0.23880972,-0.27986178,0.26955262,-0.030742902,-0.2358798,0.2358798,0.013239086,0.2827917,-0.3106047,0,0,0.27986178,0.26955262,0.2666227,0,-0.2666227,-0.01030916,0.5742974,0.0029299196,-0.2666227,-0.27986178,0,0.0029299196,-0.2666227",""
"react-router-7.16.0/react-router-express","react-router-express","embeddingsFastRandomProjection","0,0,0,0,-0.3779645,0,0,0,0.3333333,0.3333333,0.3779645,-0.3333333,0,0,-0.3779645,0,0,0,0.3333333,0,0,0,-0.3333333,0,0,-0.044631183,0.3779645,0.044631183,0,0.3333333,0.044631183,0",""
"react-router-7.16.0/server","server","embeddingsFastRandomProjection","0,0,0,0,-0.37796447,0,0,0,0.3333333,0.3333333,0.37796447,-0.3333333,0,0,-0.37796447,0,0,0,0.3333333,0,0,0,-0.3333333,0,0,-0.044631153,0.37796447,0.044631153,0,0.3333333,0.044631153,0",""
"react-router-7.16.0/react-router-node","react-router-node","embeddingsFastRandomProjection","-0.51662624,-0.25772128,-0.2581989,-0.2581989,-0.25608063,-0.25537455,0.2570152,0.25772128,0.2581989,-0.25842732,-0.2570152,-0.25772128,-0.0011836886,0.0011836886,-0.2581989,0.2605456,0,-0.25890496,-0.0028243426,0.2605456,0.00070608564,0.25772128,-0.25537455,0,-0.2605456,0,-0.51592016,0.2574928,0.00047761202,0.2581989,0,0",""
"react-router-7.16.0/server","server","embeddingsFastRandomProjection","-0.51662624,-0.25772125,-0.25819892,-0.25819892,-0.25608066,-0.25537458,0.2570152,0.25772125,0.25819892,-0.2584273,-0.2570152,-0.25772125,-0.0011837184,0.0011837184,-0.25819892,0.2605456,0,-0.258905,-0.0028243423,0.2605456,0.0007060856,0.25772125,-0.25537458,0,-0.2605456,0,-0.51592016,0.25749284,0.00047767162,0.25819892,0,0",""
"react-router-7.16.0/stream","stream","embeddingsFastRandomProjection","-0.51662624,-0.25772125,-0.2581989,-0.2581989,-0.25608063,-0.25537455,0.25701517,0.25772125,0.2581989,-0.25842735,-0.25701517,-0.25772125,-0.0011837184,0.0011837184,-0.2581989,0.2605456,0,-0.25890496,-0.0028243426,0.2605456,0.00070608564,0.25772125,-0.25537455,0,-0.2605456,0,-0.51592016,0.2574928,0.00047764182,0.2581989,0,0",""
"react-router-7.16.0/fileStorage","fileStorage","embeddingsFastRandomProjection","-0.51662624,-0.25772125,-0.2581989,-0.2581989,-0.25608063,-0.25537455,0.25701517,0.25772125,0.2581989,-0.25842735,-0.25701517,-0.25772125,-0.0011837184,0.0011837184,-0.2581989,0.2605456,0,-0.25890496,-0.0028243426,0.2605456,0.00070608564,0.25772125,-0.25537455,0,-0.2605456,0,-0.51592016,0.2574928,0.00047764182,0.2581989,0,0",""
"react-router-7.16.0/config","config","embeddingsFastRandomProjection","0.43313068,0.2232712,0.018400874,0.37951446,-0.0073178057,-0.076175205,0.14219384,-0.0598162,0.091853425,-0.28022474,0.20269276,0.018474018,-0.17598481,0.04414907,0.35811538,0.02428437,-0.42172363,-0.09852325,-0.25704783,0.23255008,0.25010934,0.38773048,0.38227022,-0.12651253,0.25769237,0.26666602,-0.03235154,-0.36974812,-0.06842378,-0.4361218,0.6730866,-0.30484113",""
"react-router-7.16.0/manifest","manifest","embeddingsFastRandomProjection","0.3837448,-0.020295458,0.02080762,0.5085707,-0.2552625,-0.32831383,0.0012282273,-0.33294895,0.024197482,-0.40281117,0.06799564,0.04463467,-0.02091568,-0.26488385,0.0039158408,0.007358849,-0.43379596,0.3082504,0.0068390165,0.09502078,0.19495897,0.40221065,0.28323585,0.17303225,0.31131345,0.24618804,-0.29015177,0.072784014,-0.35852644,0.049770787,0.14584902,-0.36242574",""
"react-router-7.16.0/routes","routes","embeddingsFastRandomProjection","0.37365234,-0.04096519,0.015742792,0.5981684,-0.24091566,-0.3042742,0.026681546,-0.23812729,0.0615849,-0.31001052,0.017991684,-0.022309132,-0.038471192,-0.2808642,0.033253502,0.00090298057,-0.37479332,0.30276746,-0.014668563,0.22947857,0.23666337,0.38118428,0.3068393,0.2676424,0.3307821,0.3200578,-0.3051818,-0.014991527,-0.28854504,-0.015074814,0.09146007,-0.28968397",""
"react-router-7.16.0/commands","commands","embeddingsFastRandomProjection","0.5622037,0.043141216,0.024567466,0.3540327,-0.06842917,0.124078214,-0.031773597,-0.44825214,0.088551745,-0.31638563,0.07866781,-0.031781532,-0.013553283,-0.4765395,0.09284192,-0.06336108,-0.19063331,-0.19033498,-0.066573456,0.24028765,0.47245565,0.4289197,0.35027313,-0.044834767,0.18676333,0.18350618,-0.1299585,-0.34879467,-0.28246668,-0.13136688,0.5057753,-0.07203393",""
"react-router-7.16.0/detectPackageManager","detectPackageManager","embeddingsFastRandomProjection","0.4361508,0.23480505,0.017568791,0.36219785,-0.0065938784,-0.072176784,0.1417351,-0.046752308,0.088502795,-0.2754296,0.20182249,0.019167839,-0.17558964,0.058616288,0.35847792,0.012515064,-0.41258094,-0.10321902,-0.2666449,0.22522749,0.24111533,0.377209,0.37865523,-0.12784654,0.25343996,0.26457328,-0.018746063,-0.37196308,-0.043302417,-0.4482336,0.67983997,-0.28993553",""
"react-router-7.16.0/run","run","embeddingsFastRandomProjection","0.7840736,0.2658518,0.042214602,-0.24752958,-0.2519973,0.07933173,-0.3117605,-0.36200404,0.18782727,0.094866246,0.09150158,-0.26589057,0.045043282,-0.17448492,0.09770696,-0.18035738,0.21162342,-0.10294256,-0.047962382,0.27444488,0.14922,0.029777735,-0.11891271,0.041622557,0.27804774,0.34489226,-0.25252107,-0.27554598,-0.051530726,-0.20534897,0.47129458,0.16680522",""
"react-router-7.16.0/useJavascript","useJavascript","embeddingsFastRandomProjection","0.7840736,0.26585183,0.04221461,-0.24752958,-0.25199732,0.07933171,-0.31176051,-0.36200407,0.18782729,0.094866276,0.09150158,-0.26589057,0.04504329,-0.17448492,0.09770696,-0.18035737,0.21162342,-0.102942556,-0.047962382,0.27444488,0.14921999,0.029777735,-0.11891273,0.04162256,0.27804774,0.34489226,-0.25252107,-0.27554598,-0.051530726,-0.20534898,0.47129458,0.16680522",""
"react-router-7.16.0/config","config","embeddingsFastRandomProjection","0.6576602,0.22592206,0.011964755,0.45709708,-0.2838675,-0.3439909,0.008691643,-0.093149126,0.041611254,-0.3611515,0.023781113,0.014473393,-0.034983993,-0.12531598,0.029643552,-0.20554826,-0.4598211,0.32695758,-0.24865429,0.0986473,0.11826462,0.4243528,0.41535136,0.30768833,0.35390878,0.36354235,-0.09675099,-0.018361345,0.10269797,-0.28354844,0.34449577,-0.15286256",""
