"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
1,,"./prompts-confirm.ts",1,5,,"./prompts-text.ts",1,8,""
1,,"./prompts-text.ts",1,8,,"./prompts-confirm.ts",1,5,""
1,,"./vite/ssr-externals.ts",2,0,,"./vite/vite.ts",15,5,""
1,,"./vite/vite.ts",15,5,,"./vite/ssr-externals.ts",2,0,""
0.9565217391304348,,"./vendor/turbo-stream-v2/flatten.ts",1,0,,"./vendor/turbo-stream-v2/unflatten.ts",1,0,""
0.9565217391304348,,"./vendor/turbo-stream-v2/unflatten.ts",1,0,,"./vendor/turbo-stream-v2/flatten.ts",1,0,""
0.9230769230769231,,"./prompts-multi-select.ts",1,5,,"./prompts-select.ts",3,6,""
0.9230769230769231,,"./prompts-select.ts",3,6,,"./prompts-multi-select.ts",1,5,""
0.8611111111111112,,"./lib/errors.ts",2,0,,"./lib/server-runtime/data.ts",7,0,""
0.8611111111111112,,"./lib/server-runtime/data.ts",7,0,,"./lib/errors.ts",2,0,""
0.75,,"./loading-indicator.ts",1,12,,"./prompts-select.ts",3,6,""
0.75,,"./prompts-confirm.ts",1,5,,"./prompts-select.ts",3,6,""
0.75,,"./prompts-select.ts",3,6,,"./loading-indicator.ts",1,12,""
0.75,,"./prompts-select.ts",3,6,,"./prompts-confirm.ts",1,5,""
0.75,,"./prompts-text.ts",1,8,,"./prompts-select.ts",3,6,""
0.6923076923076923,,"./loading-indicator.ts",1,12,,"./prompts-multi-select.ts",1,5,""
0.6923076923076923,,"./prompts-confirm.ts",1,5,,"./prompts-multi-select.ts",1,5,""
0.6923076923076923,,"./prompts-multi-select.ts",1,5,,"./loading-indicator.ts",1,12,""
0.6923076923076923,,"./prompts-multi-select.ts",1,5,,"./prompts-confirm.ts",1,5,""
0.6923076923076923,,"./prompts-text.ts",1,8,,"./prompts-multi-select.ts",1,5,""
0.676923076923077,,"./typegen/route.ts",2,0,,"./vite/styles.ts",3,22,""
0.676923076923077,,"./vite/styles.ts",3,22,,"./typegen/route.ts",2,0,""
0.6453333333333333,,"./typegen/generate.ts",5,24,,"./vite/optimize-deps-entries.ts",2,3,""
0.6453333333333333,,"./vite/optimize-deps-entries.ts",2,3,,"./typegen/generate.ts",5,24,""
0.6363636363636364,,"./loading-indicator.ts",1,12,,"./prompts-confirm.ts",1,5,""
0.5833333333333334,,"./lib/dom/ssr/fog-of-war.ts",3,5,,"./lib/router/instrumentation.ts",14,0,""
0.5833333333333334,,"./lib/router/instrumentation.ts",14,0,,"./lib/dom/ssr/fog-of-war.ts",3,5,""
0.5555555555555556,,"./copy-template.ts",2,33,,"./loading-indicator.ts",1,12,""
0.5555555555555556,,"./copy-template.ts",2,33,,"./prompts-confirm.ts",1,5,""
0.5555555555555556,,"./copy-template.ts",2,33,,"./prompts-text.ts",1,8,""
