"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"io.axoniq.axonserver.connector.impl",2,4,1,3,2,2,1.4142135623730951,10,27.272727272727273,18.636363636363637,18.636363636363637,12.213662584131276,5,1,4,2.5,2.5,2.1213203435596424,1.098901098901099,2.7210884353741496,1.9099947671376243,1.9099947671376243,1.1470596659750378,"axon-spring-boot-autoconfigure-4.12.2,axon-server-connector-4.12.2",""
"org.apache.avro",2,2,1,1,1,1,0,1.4285714285714286,10,5.714285714285714,5.714285714285714,6.0609152673132645,5,1,4,2.5,2.5,2.1213203435596424,0.4819277108433735,1.098901098901099,0.7904144048722362,0.7904144048722362,0.43626606650725697,"axon-messaging-4.12.2,axon-spring-boot-autoconfigure-4.12.2",""
"org.apache.avro.message",2,2,1,1,1,1,0,1.4285714285714286,10,5.714285714285714,5.714285714285714,6.0609152673132645,8,3,5,4,4,1.4142135623730951,0.6024096385542168,3.296703296703297,1.949556467628757,1.949556467628757,1.9051533161851244,"axon-messaging-4.12.2,axon-spring-boot-autoconfigure-4.12.2",""
"org.jobrunr.scheduling",2,3,1,2,1.5,1.5,0.7071067811865476,2.857142857142857,10,6.428571428571429,6.428571428571429,5.050762722761053,5,1,4,2.5,2.5,2.1213203435596424,0.4819277108433735,1.098901098901099,0.7904144048722362,0.7904144048722362,0.43626606650725697,"axon-messaging-4.12.2,axon-spring-boot-autoconfigure-4.12.2",""
"org.reactivestreams",2,3,1,2,1.5,1.5,0.7071067811865476,2.857142857142857,9.090909090909092,5.974025974025975,5.974025974025974,4.407938376227829,17,4,13,8.5,8.5,6.363961030678928,1.5662650602409638,2.7210884353741496,2.1436767478075565,2.1436767478075565,0.816583439629412,"axon-messaging-4.12.2,axon-server-connector-4.12.2",""
"reactor.core.publisher",2,4,2,2,2,2,0,2.857142857142857,18.181818181818183,10.51948051948052,10.51948051948052,10.83618184156008,27,9,18,13.5,13.5,6.363961030678928,2.1686746987951806,6.122448979591836,4.145561839193508,4.145561839193508,2.79574060523228,"axon-messaging-4.12.2,axon-server-connector-4.12.2",""
"AggregateEventPublisherImpl",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.12.2",""
"WeakValue",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,4.545454545454546,4.545454545454546,4.545454545454546,4.545454545454546,0,"axon-disruptor-4.12.2",""
"com.codahale.metrics",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"com.fasterxml.jackson.annotation",1,3,3,3,3,3,0,4.285714285714286,4.285714285714286,4.285714285714286,4.285714285714286,0,5,5,5,5,5,0,0.6024096385542168,0.6024096385542168,0.6024096385542168,0.6024096385542168,0,"axon-messaging-4.12.2",""
"com.fasterxml.jackson.core",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"com.fasterxml.jackson.databind.jsontype",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"com.fasterxml.jackson.databind.module",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"com.fasterxml.jackson.databind.node",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"com.fasterxml.jackson.databind.type",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"com.fasterxml.jackson.dataformat.cbor.databind",1,1,1,1,1,1,0,10,10,10,10,0,2,2,2,2,2,0,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,"axon-spring-boot-autoconfigure-4.12.2",""
"com.fasterxml.jackson.datatype.jsr310",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"com.github.kagkarlsson.scheduler.task.helper",1,2,2,2,2,2,0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"com.google.common.base",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374,0,"axon-server-connector-4.12.2",""
"com.google.gson",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.12.2",""
"com.google.protobuf",1,3,3,3,3,3,0,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,0,9,9,9,9,9,0,6.122448979591836,6.122448979591836,6.122448979591836,6.122448979591836,0,"axon-server-connector-4.12.2",""
"com.lmax.disruptor",1,1,1,1,1,1,0,100,100,100,100,0,7,7,7,7,7,0,31.81818181818182,31.81818181818182,31.81818181818182,31.81818181818182,0,"axon-disruptor-4.12.2",""
"com.lmax.disruptor.dsl",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,"axon-disruptor-4.12.2",""
"com.thoughtworks.xstream.converters",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"com.thoughtworks.xstream.converters.collections",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"com.thoughtworks.xstream.io",1,2,2,2,2,2,0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,0,4,4,4,4,4,0,0.4819277108433735,0.4819277108433735,0.4819277108433735,0.4819277108433735,0,"axon-messaging-4.12.2",""
"com.thoughtworks.xstream.io.xml",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"com.thoughtworks.xstream.mapper",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,4,4,4,4,4,0,0.4819277108433735,0.4819277108433735,0.4819277108433735,0.4819277108433735,0,"axon-messaging-4.12.2",""
"io.axoniq.axonserver.connector.admin",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.connector.command",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.connector.query",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,3,3,3,3,3,0,2.0408163265306123,2.0408163265306123,2.0408163265306123,2.0408163265306123,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.grpc",1,7,7,7,7,7,0,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,0,30,30,30,30,30,0,20.408163265306122,20.408163265306122,20.408163265306122,20.408163265306122,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.grpc.command",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,4,4,4,4,4,0,2.7210884353741496,2.7210884353741496,2.7210884353741496,2.7210884353741496,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.grpc.control",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,7,7,7,7,7,0,4.761904761904762,4.761904761904762,4.761904761904762,4.761904761904762,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.grpc.event",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,6,6,6,6,6,0,4.081632653061225,4.081632653061225,4.081632653061225,4.081632653061225,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.grpc.query",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,18,18,18,18,18,0,12.244897959183673,12.244897959183673,12.244897959183673,12.244897959183673,0,"axon-server-connector-4.12.2",""
"io.axoniq.axonserver.grpc.streams",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,3,3,3,3,3,0,2.0408163265306123,2.0408163265306123,2.0408163265306123,2.0408163265306123,0,"axon-server-connector-4.12.2",""
"io.grpc",1,4,4,4,4,4,0,36.36363636363637,36.36363636363637,36.36363636363637,36.36363636363637,0,15,15,15,15,15,0,10.204081632653061,10.204081632653061,10.204081632653061,10.204081632653061,0,"axon-server-connector-4.12.2",""
"io.grpc.netty.shaded.io.grpc.netty",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374,0,"axon-server-connector-4.12.2",""
"io.grpc.netty.shaded.io.netty.handler.ssl",1,1,1,1,1,1,0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0,1,1,1,1,1,0,0.6802721088435374,0.6802721088435374,0.6802721088435374,0.6802721088435374,0,"axon-server-connector-4.12.2",""
"io.grpc.netty.shaded.io.netty.util.internal",1,2,2,2,2,2,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,2,2,2,2,2,0,1.3605442176870748,1.3605442176870748,1.3605442176870748,1.3605442176870748,0,"axon-server-connector-4.12.2",""
"io.grpc.stub",1,3,3,3,3,3,0,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,0,6,6,6,6,6,0,4.081632653061225,4.081632653061225,4.081632653061225,4.081632653061225,0,"axon-server-connector-4.12.2",""
"io.micrometer.core.instrument",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"io.micrometer.core.instrument.simple",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"io.opentelemetry.api",1,1,1,1,1,1,0,100,100,100,100,0,1,1,1,1,1,0,20,20,20,20,0,"axon-tracing-opentelemetry-4.12.2",""
"io.opentelemetry.api.trace",1,1,1,1,1,1,0,100,100,100,100,0,3,3,3,3,3,0,60,60,60,60,0,"axon-tracing-opentelemetry-4.12.2",""
"io.opentelemetry.context",1,1,1,1,1,1,0,100,100,100,100,0,2,2,2,2,2,0,40,40,40,40,0,"axon-tracing-opentelemetry-4.12.2",""
"io.opentelemetry.context.propagation",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,80,80,80,80,0,"axon-tracing-opentelemetry-4.12.2",""
"jakarta.validation",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"javax.cache",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"javax.cache.configuration",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"javax.cache.event",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"javax.validation",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"net.sf.ehcache",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"net.sf.ehcache.event",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"nu.xom",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"org.apache.avro.generic",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,6,6,6,6,6,0,0.7228915662650602,0.7228915662650602,0.7228915662650602,0.7228915662650602,0,"axon-messaging-4.12.2",""
"org.apache.avro.io",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.apache.avro.specific",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,2,2,2,2,2,0,0.24096385542168675,0.24096385542168675,0.24096385542168675,0.24096385542168675,0,"axon-messaging-4.12.2",""
"org.apache.avro.util",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.apache.commons.lang3.tuple",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.axonframework.metrics",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.micrometer",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.authorization",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.config",1,1,1,1,1,1,0,10,10,10,10,0,2,2,2,2,2,0,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.config.annotation",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.eventsourcing",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.jdbc",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.messaging.unitofwork",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.saga",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.axonframework.spring.serialization.avro",1,1,1,1,1,1,0,10,10,10,10,0,1,1,1,1,1,0,1.098901098901099,1.098901098901099,1.098901098901099,1.098901098901099,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.dom4j",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"org.dom4j.io",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.ehcache.config",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.ehcache.core",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.ehcache.event",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,3,3,3,3,3,0,0.3614457831325301,0.3614457831325301,0.3614457831325301,0.3614457831325301,0,"axon-messaging-4.12.2",""
"org.hamcrest",1,5,5,5,5,5,0,62.5,62.5,62.5,62.5,0,27,27,27,27,27,0,31.034482758620687,31.034482758620687,31.034482758620687,31.034482758620687,0,"axon-test-4.12.2",""
"org.jobrunr.jobs.states",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.junit.jupiter.api",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.12.2",""
"org.junit.jupiter.api.extension",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.12.2",""
"org.junit.rules",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.12.2",""
"org.junit.runner",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.12.2",""
"org.junit.runners.model",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,2,2,2,2,2,0,2.2988505747126435,2.2988505747126435,2.2988505747126435,2.2988505747126435,0,"axon-test-4.12.2",""
"org.quartz",1,2,2,2,2,2,0,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,0,9,9,9,9,9,0,1.0843373493975903,1.0843373493975903,1.0843373493975903,1.0843373493975903,0,"axon-messaging-4.12.2",""
"org.quartz.impl.matchers",1,1,1,1,1,1,0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,0,1,1,1,1,1,0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0,"axon-messaging-4.12.2",""
"org.springframework.beans",1,1,1,1,1,1,0,10,10,10,10,0,2,2,2,2,2,0,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.beans.factory",1,1,1,1,1,1,0,10,10,10,10,0,4,4,4,4,4,0,4.395604395604396,4.395604395604396,4.395604395604396,4.395604395604396,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.beans.factory.config",1,2,2,2,2,2,0,20,20,20,20,0,3,3,3,3,3,0,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.beans.factory.support",1,2,2,2,2,2,0,20,20,20,20,0,2,2,2,2,2,0,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.actuate.health",1,3,3,3,3,3,0,30,30,30,30,0,4,4,4,4,4,0,4.395604395604396,4.395604395604396,4.395604395604396,4.395604395604396,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.autoconfigure",1,2,2,2,2,2,0,20,20,20,20,0,3,3,3,3,3,0,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,0,"axon-spring-boot-autoconfigure-4.12.2",""
"org.springframework.boot.autoconfigure.condition",1,2,2,2,2,2,0,20,20,20,20,0,6,6,6,6,6,0,6.593406593406594,6.593406593406594,6.593406593406594,6.593406593406594,0,"axon-spring-boot-autoconfigure-4.12.2",""
