"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"./cli.ts","cli",0,"0,0",0,"0,31,9",,0,0,0,0,1,,0,27,""
"./cli.ts","cli",1,"1,1",1,"1,32,10",,1,1,1,0,7,,0,2,""
"./copy-template.ts","copy-template",2,"6,6",2,"8,28,4",,2,2,2,2,2,,2,33,""
"./index.ts","create-react-router",2,"6,6",2,"8,28,4",,3,2,2,2,18,,0,28,""
"./loading-indicator.ts","loading-indicator",2,"6,6",2,"8,28,4",,4,2,2,2,14,,1,12,""
"./prompt.ts","prompt",2,"6,6",2,"8,28,4",,5,2,2,3,0,,1,2,""
"./prompts-confirm.ts","prompts-confirm",2,"6,6",2,"8,28,4",,6,2,2,3,7,,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",2,"6,6",2,"8,28,4",,7,2,2,3,7,,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",2,"6,6",2,"8,28,4",,8,2,2,3,0,,8,14,""
"./prompts-select.ts","prompts-select",2,"6,6",2,"8,28,4",,9,2,2,3,5,,3,6,""
"./prompts-text.ts","prompts-text",2,"6,6",2,"8,28,4",,10,2,2,3,1,,1,8,""
"./utils.ts","utils",2,"6,6",2,"8,28,4",,11,2,2,3,4,,36,28,""
"./flatRoutes.ts","flatRoutes",3,"14,14",3,"14,30,11",,12,3,3,2,19,,1,15,""
"./index.ts","react-router-fs-routes",3,"14,14",3,"14,30,11",,13,3,3,2,10,,0,5,""
"./manifest.ts","manifest",3,"14,14",3,"14,30,11",,14,3,3,2,1,,3,0,""
"./normalizeSlashes.ts","normalizeSlashes",3,"14,14",3,"14,30,11",,15,3,3,2,6,,2,3,""
"./config.ts","config",4,"23,60",4,"42,22,3",,16,4,4,3,18,,5,0,""
"./manifest.ts","manifest",5,"43,26",5,"26,23,1",,17,4,5,1,8,,2,0,""
"./routes.ts","routes",5,"26,26",5,"26,23,1",,18,4,5,3,1,,9,0,""
"./cli/commands.ts","commands",4,"21,60",4,"21,25,3",,19,4,6,3,2,,5,16,""
"./cli/detectPackageManager.ts","detectPackageManager",4,"23,60",4,"42,22,3",,20,4,4,1,0,,1,1,""
"./cli/run.ts","run",4,"21,60",4,"21,25,3",,21,4,6,1,11,,0,9,""
"./cli/useJavascript.ts","useJavascript",4,"21,60",4,"21,25,3",,22,4,6,1,7,,1,6,""
"./config/config.ts","config",4,"23,60",4,"42,22,3",,16,4,4,4,9,,17,40,""
"./config/format.ts","format",5,"26,26",5,"26,23,1",,23,4,5,2,11,,1,0,""
"./config/is-react-router-repo.ts","is-react-router-repo",5,"43,26",5,"49,23,1",,24,4,5,2,5,,2,5,""
"./config/routes.ts","routes",5,"26,26",5,"26,23,1",,18,4,5,4,4,,25,28,""
"./typegen/context.ts","context",4,"23,60",4,"42,22,3",,25,4,4,3,13,,3,0,""
"./typegen/generate.ts","generate",4,"23,60",4,"42,22,3",,26,4,4,3,1,,5,24,""
