"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.13.1/cli","cli","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.13.1/copy-template","copy-template","embeddingsFastRandomProjection","0.2323069,0.01731781,0.25895807,-0.38434154,0.20201537,-0.25890902,0.62159044,-0.12431291,-0.09285334,-0.27545363,0.49640155,0.069097534,0.01799725,0.4546485,-0.4949976,-0.22308399,-0.16694196,0.22383565,0.4523096,-0.27121192,0.14471298,0.36098307,0.06309574,-0.4986815,0.10865554,0.46904677,0.17919488,-0.070356,-3.3165977e-09,0.06924145,0.49644035,-0.15599814",""
"react-router-7.13.1/create-react-router","create-react-router","embeddingsFastRandomProjection","0.22581294,0.019088335,0.251606,-0.20697378,0.022034567,-0.22892989,0.41388693,0.035725415,-0.08004977,-0.24067779,0.29220888,0.06325871,0.008615689,0.2668021,-0.46194956,-0.075724214,-0.14708483,0.35398018,0.27172962,-0.23697673,0.11950168,0.18088776,0.054785185,-0.2798717,0.05706264,0.41355574,0.026124328,-0.08250445,-2.880432e-09,0.026728407,0.47408378,-0.15751106",""
"react-router-7.13.1/loading-indicator","loading-indicator","embeddingsFastRandomProjection","0.22874409,0.019421633,0.25602072,-0.25726852,0.074135035,-0.24686468,0.48212975,-0.000195086,-0.086611405,-0.26053068,0.35390276,0.06713444,0.011315123,0.32311064,-0.48217428,-0.11258835,-0.15901908,0.33174875,0.3266957,-0.2563423,0.13101417,0.23155633,0.06003118,-0.3536631,0.08205564,0.44682646,0.06258002,-0.074998215,-3.1401384e-09,0.0476785,0.49232492,-0.15579869",""
"react-router-7.13.1/prompt","prompt","embeddingsFastRandomProjection","0.0600909,0.20597677,0.2705199,-0.30514964,0.069543935,-0.117971435,0.5127987,-0.09532182,0.056655914,-0.12588829,0.3643878,-0.06803739,0.01562104,0.33738533,-0.3778959,-0.124373935,-0.1754134,0.22384088,0.32889503,-0.32259384,0.17285877,0.39437783,0.02877108,-0.40396875,0.104181394,0.51173073,0.21149704,-0.18478417,1.0562993e-09,0.0856691,0.5692394,-0.12466368",""
"react-router-7.13.1/prompts-confirm","prompts-confirm","embeddingsFastRandomProjection","0.03246051,0.2535346,0.28747195,-0.21119826,-0.06115483,-0.050952632,0.38225415,-0.042016953,0.1069759,-0.053530835,0.2394588,-0.110655405,0.011008566,0.22477071,-0.33429998,-0.048474595,-0.15748343,0.2695909,0.21678545,-0.30167264,0.16014546,0.33010286,0.01247114,-0.24539596,0.03943795,0.46602577,0.17123987,-0.25009176,2.580507e-09,0.03273511,0.5772016,-0.1420146",""
"react-router-7.13.1/prompts-multi-select","prompts-multi-select","embeddingsFastRandomProjection","0.04861681,0.23555335,0.28625962,-0.21197379,-0.05322243,-0.071033835,0.3914544,-0.030501753,0.090185076,-0.0746481,0.2468301,-0.09532413,0.010817104,0.23087396,-0.35151598,-0.04855983,-0.16058044,0.28483674,0.22430956,-0.30278248,0.15979965,0.3188529,0.017375406,-0.2562668,0.047126472,0.4728714,0.15622586,-0.234126,2.0707105e-09,0.037734717,0.5768169,-0.14241613",""
"react-router-7.13.1/prompts-prompt-base","prompts-prompt-base","embeddingsFastRandomProjection","0.05982855,0.24357419,0.30495661,-0.19836733,-0.08876614,-0.060169935,0.37189156,-0.023570523,0.09851632,-0.0628047,0.22831921,-0.10223195,0.0104461685,0.21415745,-0.36045876,-0.037593767,-0.1577341,0.30667025,0.20729817,-0.29944515,0.15813881,0.3099348,0.014709247,-0.21618144,0.020853579,0.4656669,0.15135275,-0.26057678,2.3197897e-09,0.013551056,0.5940598,-0.1609796",""
"react-router-7.13.1/prompts-select","prompts-select","embeddingsFastRandomProjection","0.044814155,0.24001491,0.28676972,-0.21205993,-0.055015735,-0.066422544,0.38976768,-0.033243358,0.094198085,-0.0697979,0.24540257,-0.09900818,0.010859339,0.22973315,-0.34779608,-0.048633024,-0.16003454,0.28147286,0.22283527,-0.30285174,0.16005154,0.32186043,0.016238524,-0.2541308,0.045463234,0.47178802,0.15993525,-0.2380204,2.1921704e-09,0.036691695,0.5774576,-0.1423876",""
"react-router-7.13.1/prompts-text","prompts-text","embeddingsFastRandomProjection","0.03246051,0.2535346,0.28747195,-0.21119826,-0.06115483,-0.050952632,0.38225415,-0.042016953,0.1069759,-0.053530835,0.2394588,-0.110655405,0.011008566,0.22477071,-0.33429998,-0.048474595,-0.15748343,0.2695909,0.21678545,-0.30167264,0.16014546,0.33010286,0.01247114,-0.24539596,0.03943795,0.46602577,0.17123987,-0.25009176,2.580507e-09,0.03273511,0.5772016,-0.1420146",""
