"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityKCoreDecompositionValue",11,37,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.configuration,org.axonframework.common,org.axonframework.common.infra,org.axonframework.common.annotation,org.axonframework.common.configuration,org.axonframework.test.fixture,org.axonframework.conversion,io.axoniq.framework.axonserver.connector.event,org.axonframework.modelling,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.annotation,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.configuration,org.axonframework.messaging.eventstreaming","eventsourcing,handler,eventstore,jpa,annotation,reflection,configuration,common,infra,fixture,conversion,event,modelling,commandhandling,eventhandling,replay,processing,subscribing,segmenting,pooled,token,core,unitofwork,sequencing,interception,eventstreaming",""
"communityKCoreDecompositionValue",6,14,"org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.snapshot.store,io.axoniq.framework.springboot.autoconfig,org.axonframework.common.jdbc,org.axonframework.common.tx,io.axoniq.framework.axonserver.connector.snapshot,io.axoniq.framework.axonserver.connector.api,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway","api,store,autoconfig,jdbc,tx,snapshot,errorhandling,streaming,inmemory,jpa,interception,gateway",""
"communityKCoreDecompositionValue",3,12,"org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.update,org.axonframework.update.api,org.axonframework.update.detection,org.axonframework.extension.tracing.opentelemetry,org.axonframework.common.util,org.axonframework.conversion.jackson2,io.axoniq.framework.axonserver.connector.api.command,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.util,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.reflection","inmemory,update,api,detection,opentelemetry,util,jackson2,command,query,annotation,reflection",""
"communityKCoreDecompositionValue",8,6,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.test.util,io.axoniq.framework.axonserver.connector.configuration,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.gateway","inmemory,util,configuration,interception,annotation,gateway",""
"communityKCoreDecompositionValue",2,7,"org.axonframework.update.common,org.axonframework.update.configuration,io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator.axonserver,org.axonframework.common.io,org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.messaging.tracing.attributes","common,configuration,springboot,axonserver,io,attributes",""
"communityKCoreDecompositionValue",1,7,"io.axoniq.framework.springboot.actuator,io.axoniq.framework.springboot.service.connection,org.axonframework.common.digest,org.axonframework.common.caching,org.axonframework.common.lock,org.axonframework.conversion.converter,org.axonframework.extension.metrics.micrometer.reservoir","actuator,connection,digest,caching,lock,converter,reservoir",""
"communityKCoreDecompositionValue",4,7,"org.axonframework.common.lifecycle,org.axonframework.common.property,org.axonframework.test.extension,org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.queryhandling.tracing","lifecycle,property,extension,jackson,avro,annotation,tracing",""
"communityKCoreDecompositionValue",5,10,"org.axonframework.common.function,org.axonframework.common.jpa,org.axonframework.test,org.axonframework.test.matchers,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.retry,org.axonframework.messaging.tracing","function,jpa,test,matchers,retry,tracing,correlation",""
"communityKCoreDecompositionValue",9,6,"org.axonframework.extension.metrics.micrometer,io.axoniq.framework.axonserver.connector.shared,io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.query,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.monitoring","micrometer,shared,command,query,gateway,monitoring",""
"communityKCoreDecompositionValue",10,10,"org.axonframework.modelling.entity,org.axonframework.modelling.entity.child,org.axonframework.modelling.repository,org.axonframework.modelling.configuration,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.monitoring.configuration","entity,child,repository,configuration,annotation,queryhandling",""
"communityKCoreDecompositionValue",7,8,"org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.monitoring.interception","interception,store,jdbc,jpa,transaction,timeout,reflection",""
