"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityStronglyConnectedComponentId",0,5,"org.axonframework.modelling,org.axonframework.modelling.annotation,org.axonframework.modelling.entity,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.entity.child","modelling,annotation,entity,child",""
"communityStronglyConnectedComponentId",1,1,"org.axonframework.modelling.configuration","configuration",""
"communityStronglyConnectedComponentId",2,1,"org.axonframework.modelling.repository","repository",""
"communityStronglyConnectedComponentId",3,1,"io.axoniq.framework.axonserver.connector.shared","shared",""
"communityStronglyConnectedComponentId",4,1,"io.axoniq.framework.axonserver.connector.snapshot","snapshot",""
"communityStronglyConnectedComponentId",5,1,"io.axoniq.framework.axonserver.connector.util","util",""
"communityStronglyConnectedComponentId",6,1,"io.axoniq.framework.axonserver.connector.query","query",""
"communityStronglyConnectedComponentId",7,1,"io.axoniq.framework.axonserver.connector.api","api",""
"communityStronglyConnectedComponentId",8,1,"io.axoniq.framework.axonserver.connector.api.query","query",""
"communityStronglyConnectedComponentId",9,1,"io.axoniq.framework.axonserver.connector.api.command","command",""
"communityStronglyConnectedComponentId",10,1,"io.axoniq.framework.axonserver.connector.event","event",""
"communityStronglyConnectedComponentId",11,1,"io.axoniq.framework.axonserver.connector.configuration","configuration",""
"communityStronglyConnectedComponentId",12,1,"io.axoniq.framework.axonserver.connector.command","command",""
"communityStronglyConnectedComponentId",13,1,"org.axonframework.update","update",""
"communityStronglyConnectedComponentId",14,1,"org.axonframework.update.detection","detection",""
"communityStronglyConnectedComponentId",15,1,"org.axonframework.update.common","common",""
"communityStronglyConnectedComponentId",16,1,"org.axonframework.update.api","api",""
"communityStronglyConnectedComponentId",17,1,"org.axonframework.update.configuration","configuration",""
"communityStronglyConnectedComponentId",18,1,"org.axonframework.common","common",""
"communityStronglyConnectedComponentId",19,1,"org.axonframework.common.io","io",""
"communityStronglyConnectedComponentId",20,1,"org.axonframework.common.annotation","annotation",""
"communityStronglyConnectedComponentId",21,1,"org.axonframework.common.jdbc","jdbc",""
"communityStronglyConnectedComponentId",22,1,"org.axonframework.common.util","util",""
"communityStronglyConnectedComponentId",23,1,"org.axonframework.common.property","property",""
"communityStronglyConnectedComponentId",24,1,"org.axonframework.common.caching","caching",""
"communityStronglyConnectedComponentId",25,1,"org.axonframework.common.tx","tx",""
"communityStronglyConnectedComponentId",26,1,"org.axonframework.common.digest","digest",""
"communityStronglyConnectedComponentId",27,2,"org.axonframework.common.infra,org.axonframework.common.configuration","infra,configuration",""
"communityStronglyConnectedComponentId",28,1,"org.axonframework.common.lifecycle","lifecycle",""
"communityStronglyConnectedComponentId",29,1,"org.axonframework.common.lock","lock",""
"communityStronglyConnectedComponentId",30,1,"org.axonframework.common.jpa","jpa",""
"communityStronglyConnectedComponentId",31,1,"org.axonframework.common.function","function",""
"communityStronglyConnectedComponentId",32,1,"org.axonframework.test","test",""
"communityStronglyConnectedComponentId",33,1,"org.axonframework.test.fixture","fixture",""
"communityStronglyConnectedComponentId",34,1,"org.axonframework.test.extension","extension",""
"communityStronglyConnectedComponentId",35,1,"org.axonframework.test.util","util",""
"communityStronglyConnectedComponentId",36,1,"org.axonframework.test.matchers","matchers",""
"communityStronglyConnectedComponentId",37,1,"org.axonframework.extension.tracing.opentelemetry","opentelemetry",""
"communityStronglyConnectedComponentId",38,7,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.snapshot.store,org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore","eventsourcing,annotation,reflection,store,api,handler,eventstore",""
"communityStronglyConnectedComponentId",39,1,"org.axonframework.eventsourcing.snapshot.inmemory","inmemory",""
"communityStronglyConnectedComponentId",40,1,"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",""
"communityStronglyConnectedComponentId",41,1,"org.axonframework.eventsourcing.eventstore.jpa","jpa",""
"communityStronglyConnectedComponentId",42,1,"org.axonframework.eventsourcing.configuration","configuration",""
"communityStronglyConnectedComponentId",43,1,"org.axonframework.extension.metrics.micrometer","micrometer",""
"communityStronglyConnectedComponentId",44,1,"org.axonframework.extension.metrics.micrometer.springboot","springboot",""
"communityStronglyConnectedComponentId",45,1,"org.axonframework.extension.metrics.micrometer.reservoir","reservoir",""
"communityStronglyConnectedComponentId",46,1,"org.axonframework.conversion","conversion",""
"communityStronglyConnectedComponentId",47,1,"org.axonframework.conversion.jackson","jackson",""
"communityStronglyConnectedComponentId",48,1,"org.axonframework.conversion.converter","converter",""
"communityStronglyConnectedComponentId",49,1,"org.axonframework.conversion.jackson2","jackson2",""
"communityStronglyConnectedComponentId",50,1,"org.axonframework.conversion.avro","avro",""
"communityStronglyConnectedComponentId",51,1,"org.axonframework.messaging.monitoring","monitoring",""
"communityStronglyConnectedComponentId",52,1,"org.axonframework.messaging.monitoring.interception","interception",""
"communityStronglyConnectedComponentId",53,1,"org.axonframework.messaging.monitoring.configuration","configuration",""
"communityStronglyConnectedComponentId",54,19,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.configuration.reflection","commandhandling,annotation,gateway,eventhandling,replay,conversion,token,queryhandling,core,sequencing,unitofwork,transaction,reflection",""
"communityStronglyConnectedComponentId",55,1,"org.axonframework.messaging.commandhandling.interception","interception",""
"communityStronglyConnectedComponentId",56,1,"org.axonframework.messaging.commandhandling.retry","retry",""
"communityStronglyConnectedComponentId",57,1,"org.axonframework.messaging.commandhandling.tracing","tracing",""
"communityStronglyConnectedComponentId",58,1,"org.axonframework.messaging.commandhandling.configuration","configuration",""
"communityStronglyConnectedComponentId",59,1,"org.axonframework.messaging.eventhandling.replay.annotation","annotation",""
"communityStronglyConnectedComponentId",60,1,"org.axonframework.messaging.eventhandling.interception","interception",""
"communityStronglyConnectedComponentId",61,1,"org.axonframework.messaging.eventhandling.processing","processing",""
"communityStronglyConnectedComponentId",62,1,"org.axonframework.messaging.eventhandling.processing.streaming","streaming",""
"communityStronglyConnectedComponentId",63,1,"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation",""
"communityStronglyConnectedComponentId",64,1,"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",""
"communityStronglyConnectedComponentId",65,1,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",""
"communityStronglyConnectedComponentId",66,1,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc",""
"communityStronglyConnectedComponentId",67,1,"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",""
"communityStronglyConnectedComponentId",68,4,"org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core.configuration","pooled,subscribing,configuration",""
"communityStronglyConnectedComponentId",69,1,"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",""
"communityStronglyConnectedComponentId",70,1,"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",""
"communityStronglyConnectedComponentId",71,1,"org.axonframework.messaging.eventhandling.tracing","tracing",""
"communityStronglyConnectedComponentId",72,1,"org.axonframework.messaging.eventstreaming","eventstreaming",""
"communityStronglyConnectedComponentId",73,1,"org.axonframework.messaging.queryhandling.interception","interception",""
"communityStronglyConnectedComponentId",74,1,"org.axonframework.messaging.queryhandling.gateway","gateway",""
"communityStronglyConnectedComponentId",75,1,"org.axonframework.messaging.queryhandling.tracing","tracing",""
"communityStronglyConnectedComponentId",76,1,"org.axonframework.messaging.queryhandling.configuration","configuration",""
"communityStronglyConnectedComponentId",77,1,"org.axonframework.messaging.core.reflection","reflection",""
"communityStronglyConnectedComponentId",78,1,"org.axonframework.messaging.core.interception","interception",""
"communityStronglyConnectedComponentId",79,1,"org.axonframework.messaging.core.correlation","correlation",""
"communityStronglyConnectedComponentId",80,1,"org.axonframework.messaging.core.retry","retry",""
"communityStronglyConnectedComponentId",81,1,"org.axonframework.messaging.core.unitofwork.annotation","annotation",""
"communityStronglyConnectedComponentId",82,1,"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",""
"communityStronglyConnectedComponentId",83,1,"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",""
"communityStronglyConnectedComponentId",84,1,"org.axonframework.messaging.core.timeout","timeout",""
"communityStronglyConnectedComponentId",85,1,"org.axonframework.messaging.tracing","tracing",""
"communityStronglyConnectedComponentId",86,1,"org.axonframework.messaging.tracing.attributes","attributes",""
"communityStronglyConnectedComponentId",87,1,"io.axoniq.framework.springboot","springboot",""
"communityStronglyConnectedComponentId",88,1,"io.axoniq.framework.springboot.service.connection","connection",""
"communityStronglyConnectedComponentId",89,1,"io.axoniq.framework.springboot.actuator","actuator",""
"communityStronglyConnectedComponentId",90,1,"io.axoniq.framework.springboot.actuator.axonserver","axonserver",""
"communityStronglyConnectedComponentId",91,1,"io.axoniq.framework.springboot.autoconfig","autoconfig",""
