"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"io.axoniq.framework.springboot.actuator","actuator",4,"20,59",4,"20,19,0",0.021486394163977355,12,0,0,1,8,5,2,0,""
"io.axoniq.framework.springboot.actuator.axonserver","axonserver",4,"20,59",4,"20,19,0",0.021486394163977355,13,0,0,2,7,5,2,3,""
"io.axoniq.framework.springboot.autoconfig","autoconfig",4,"20,59",4,"20,19,0",0.021486394163977355,14,0,0,6,17,5,5,135,""
"io.axoniq.framework.springboot.service.connection","connection",4,"20,59",4,"20,19,0",0.021486394163977355,15,0,0,1,15,5,5,4,""
"org.axonframework.common","common",1,"10,10",1,"36,16,2",0.07311997972594518,16,0,0,11,17,17,976,31,""
"org.axonframework.common.lifecycle","lifecycle",3,"57,95",3,"57,8,4",0.09783052554674368,17,0,0,4,9,-1,8,4,""
"org.axonframework.common.property","property",1,"62,10",1,"63,15,2",0.07311997972594518,18,0,0,4,19,15,19,15,""
"org.axonframework.common.digest","digest",1,"10,10",1,"36,16,2",0.07311997972594518,19,0,0,1,8,17,0,1,""
"org.axonframework.common.function","function",4,"20,59",4,"20,19,0",0.021486394163977355,20,0,0,5,18,-1,6,0,""
"org.axonframework.common.io","io",4,"58,59",4,"58,19,0",0.021486394163977355,21,0,0,2,18,-1,2,0,""
"org.axonframework.common.caching","caching",1,"10,10",1,"36,16,2",0.07311997972594518,22,0,0,1,19,17,22,43,""
"org.axonframework.common.infra","infra",1,"10,10",1,"36,16,2",0.07311997972594518,23,0,0,11,19,18,1363,27,""
"org.axonframework.common.jdbc","jdbc",5,"86,94",5,"86,4,6",0.07017046293427034,24,0,0,6,9,1,17,22,""
"org.axonframework.common.tx","tx",5,"86,94",5,"86,4,6",0.07017046293427034,25,0,0,6,7,1,10,6,""
"org.axonframework.common.util","util",4,"58,59",4,"58,19,0",0.021486394163977355,26,0,0,3,0,-1,6,3,""
"org.axonframework.common.jpa","jpa",4,"99,59",2,"99,19,0",0.018485109312174678,27,0,0,5,8,9,7,14,""
"org.axonframework.common.lock","lock",1,"10,10",1,"36,16,2",0.07311997972594518,28,0,0,1,2,17,17,21,""
"org.axonframework.common.annotation","annotation",2,"109,109",2,"109,27,3",0.018485109312174678,29,0,0,11,13,-1,4347,5,""
"org.axonframework.common.configuration","configuration",1,"10,10",1,"36,16,2",0.07311997972594518,23,0,0,11,1,11,3499,362,""
"org.axonframework.test","test",6,"39,74",6,"39,0,8",0.023475386088407855,30,0,0,5,9,-1,8,13,""
"org.axonframework.test.matchers","matchers",6,"39,74",6,"39,0,8",0.023475386088407855,31,0,0,5,19,3,35,47,""
"org.axonframework.test.fixture","fixture",6,"39,74",6,"39,0,8",0.023475386088407855,32,0,0,11,0,-1,134,1079,""
"org.axonframework.test.extension","extension",6,"39,74",6,"39,0,8",0.023475386088407855,33,0,0,4,4,3,5,11,""
"org.axonframework.test.util","util",3,"95,95",3,"95,8,4",0.09783052554674368,34,0,0,8,8,-1,23,164,""
"org.axonframework.conversion","conversion",7,"42,42",7,"44,9,7",0.0178710113767032,35,0,2,11,12,5,682,30,""
"org.axonframework.conversion.jackson","jackson",7,"42,42",7,"44,9,7",0.0178710113767032,36,0,2,4,0,5,5,21,""
"org.axonframework.conversion.avro","avro",7,"42,42",7,"44,9,7",0.0178710113767032,37,0,2,4,8,5,19,49,""
"org.axonframework.conversion.converter","converter",7,"42,42",7,"44,9,7",0.0178710113767032,38,0,2,1,0,5,0,7,""
"org.axonframework.conversion.jackson2","jackson2",7,"42,42",7,"44,9,7",0.0178710113767032,39,0,2,3,1,5,4,21,""
"org.axonframework.extension.metrics.micrometer","micrometer",1,"121,10",1,"121,16,2",0.07311997972594518,40,0,0,9,0,-1,19,232,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir",1,"121,10",1,"121,16,2",0.07311997972594518,41,0,0,1,17,-1,2,0,""
"org.axonframework.extension.metrics.micrometer.springboot","springboot",1,"121,10",1,"121,16,2",0.07311997972594518,42,0,0,2,16,-1,5,13,""
"io.axoniq.framework.axonserver.connector.snapshot","snapshot",0,"50,5",0,"50,28,5",0.05136197172681548,43,0,0,6,18,18,1,12,""
"io.axoniq.framework.axonserver.connector.api","api",4,"59,59",4,"59,19,0",0.021486394163977355,44,0,0,6,16,-1,36,23,""
"io.axoniq.framework.axonserver.connector.api.command","command",3,"57,95",3,"57,8,4",0.09783052554674368,45,0,0,3,13,1,3,5,""
"io.axoniq.framework.axonserver.connector.api.query","query",3,"57,95",3,"57,8,4",0.09783052554674368,46,0,0,3,0,1,3,5,""
"io.axoniq.framework.axonserver.connector.event","event",0,"5,5",0,"120,28,5",0.05136197172681548,47,0,0,11,8,-1,18,1282,""
"io.axoniq.framework.axonserver.connector.shared","shared",3,"57,95",3,"57,8,4",0.09783052554674368,48,0,0,9,7,-1,22,31,""
"io.axoniq.framework.axonserver.connector.command","command",3,"57,95",3,"57,8,4",0.09783052554674368,49,0,0,9,0,-1,5,99,""
"io.axoniq.framework.axonserver.connector.query","query",3,"95,95",3,"95,8,4",0.09783052554674368,50,0,0,9,4,9,17,215,""
"io.axoniq.framework.axonserver.connector.util","util",4,"58,59",4,"58,19,0",0.021486394163977355,51,0,0,3,5,-1,14,13,""
"io.axoniq.framework.axonserver.connector.configuration","configuration",4,"59,59",4,"59,19,0",0.021486394163977355,52,0,0,8,14,-1,9,382,""
"org.axonframework.modelling","modelling",1,"60,10",1,"60,15,2",0.07311997972594518,53,0,0,11,13,15,126,182,""
"org.axonframework.modelling.entity","entity",3,"95,95",3,"95,8,4",0.09783052554674368,53,0,0,10,8,11,119,842,""
"org.axonframework.modelling.entity.annotation","annotation",1,"62,10",1,"63,15,2",0.07311997972594518,53,0,0,11,4,18,48,896,""
"org.axonframework.modelling.entity.child","child",1,"62,10",1,"63,15,2",0.07311997972594518,53,0,0,10,0,15,89,242,""
"org.axonframework.modelling.repository","repository",1,"60,10",1,"60,15,2",0.07311997972594518,54,0,0,10,3,11,98,56,""
"org.axonframework.modelling.annotation","annotation",1,"60,10",1,"60,15,2",0.07311997972594518,53,0,0,11,15,15,13,314,""
"org.axonframework.modelling.configuration","configuration",1,"10,10",1,"36,16,2",0.07311997972594518,55,0,0,10,5,-1,36,585,""
"org.axonframework.messaging.commandhandling","commandhandling",3,"95,95",3,"95,8,4",0.09783052554674368,56,0,0,11,3,15,1148,297,""
"org.axonframework.messaging.commandhandling.interception","interception",3,"95,95",3,"95,8,4",0.09783052554674368,57,0,0,8,0,11,6,499,""
"org.axonframework.messaging.commandhandling.retry","retry",3,"95,95",3,"95,8,4",0.09783052554674368,58,0,0,5,18,15,0,168,""
"org.axonframework.messaging.commandhandling.tracing","tracing",3,"95,95",3,"95,8,4",0.09783052554674368,59,0,0,5,0,-1,7,156,""
"org.axonframework.messaging.commandhandling.gateway","gateway",3,"95,95",3,"95,8,4",0.09783052554674368,56,0,0,9,0,11,20,191,""
"org.axonframework.messaging.commandhandling.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,56,0,0,11,15,18,13,437,""
"org.axonframework.messaging.commandhandling.configuration","configuration",3,"95,95",3,"95,8,4",0.09783052554674368,60,0,0,10,0,-1,11,292,""
"org.axonframework.messaging.eventhandling","eventhandling",6,"74,74",6,"39,0,8",0.023475386088407855,56,0,0,11,7,13,3260,699,""
"org.axonframework.messaging.eventhandling.conversion","conversion",1,"10,10",1,"110,15,2",0.07311997972594518,56,0,0,11,1,-1,18,35,""
"org.axonframework.messaging.eventhandling.interception","interception",6,"74,74",6,"39,0,8",0.023475386088407855,61,0,0,7,0,-1,4,218,""
"org.axonframework.messaging.eventhandling.tracing","tracing",3,"112,95",3,"112,8,4",0.09783052554674368,62,0,0,5,9,-1,6,135,""
"org.axonframework.messaging.eventhandling.replay","replay",3,"95,95",3,"95,8,4",0.09783052554674368,56,0,0,11,3,9,57,197,""
"org.axonframework.messaging.eventhandling.replay.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,63,0,0,8,0,9,6,159,""
"org.axonframework.messaging.eventhandling.gateway","gateway",6,"74,74",6,"39,0,8",0.023475386088407855,56,0,0,8,4,-1,9,126,""
"org.axonframework.messaging.eventhandling.processing","processing",5,"86,94",5,"86,4,6",0.07017046293427034,64,0,0,11,10,9,14,222,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",5,"94,94",5,"94,4,6",0.07017046293427034,65,0,0,11,16,-1,15,913,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",5,"86,94",5,"86,4,6",0.07017046293427034,66,0,0,6,12,9,13,8,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming",0,"5,5",0,"120,28,5",0.05136197172681548,67,0,0,6,9,9,5,16,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",5,"86,94",5,"86,4,6",0.07017046293427034,68,0,0,11,3,7,117,234,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",5,"86,94",5,"86,4,6",0.07017046293427034,65,0,0,11,6,-1,65,2877,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token",0,"5,5",0,"120,28,5",0.05136197172681548,56,0,0,11,4,9,469,19,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",5,"86,94",5,"86,4,6",0.07017046293427034,69,0,0,7,1,-1,27,10,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",5,"86,94",5,"86,4,6",0.07017046293427034,70,0,0,6,0,7,3,31,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc",5,"86,94",5,"86,4,6",0.07017046293427034,71,0,0,7,0,7,13,160,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",5,"86,94",5,"86,4,6",0.07017046293427034,72,0,0,7,10,7,4,99,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation",0,"5,5",0,"120,28,5",0.05136197172681548,73,0,0,4,19,-1,1,30,""
"org.axonframework.messaging.eventhandling.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,56,0,0,11,0,13,16,642,""
"org.axonframework.messaging.eventhandling.configuration","configuration",5,"94,94",5,"94,4,6",0.07017046293427034,65,0,0,11,9,11,84,547,""
"org.axonframework.messaging.core","core",3,"95,95",3,"95,8,4",0.09783052554674368,56,0,0,11,2,13,13603,395,""
"org.axonframework.messaging.core.unitofwork","unitofwork",5,"86,94",5,"86,4,6",0.07017046293427034,56,0,0,11,11,9,12129,109,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction",5,"86,94",5,"86,4,6",0.07017046293427034,56,0,0,7,4,-1,18,32,""
"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",4,"20,59",4,"20,19,0",0.021486394163977355,74,0,0,6,1,-1,3,24,""
"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",4,"99,59",2,"99,19,0",0.018485109312174678,75,0,0,6,0,7,8,101,""
"org.axonframework.messaging.core.unitofwork.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,76,0,0,3,0,13,1,17,""
"org.axonframework.messaging.core.timeout","timeout",2,"109,109",3,"109,8,4",0.09783052554674368,77,0,0,7,14,17,9,182,""
"org.axonframework.messaging.core.conversion","conversion",1,"10,10",1,"110,15,2",0.07311997972594518,56,0,0,11,10,9,72,21,""
"org.axonframework.messaging.core.sequencing","sequencing",6,"74,74",6,"39,0,8",0.023475386088407855,56,0,0,11,5,13,24,136,""
"org.axonframework.messaging.core.correlation","correlation",1,"10,10",1,"36,16,2",0.07311997972594518,78,0,0,5,17,-1,13,82,""
"org.axonframework.messaging.core.interception","interception",1,"10,10",1,"36,16,2",0.07311997972594518,79,0,0,11,12,-1,39,1160,""
"org.axonframework.messaging.core.interception.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,56,0,0,10,18,13,21,234,""
"org.axonframework.messaging.core.retry","retry",3,"95,95",3,"95,8,4",0.09783052554674368,80,0,0,5,8,-1,23,179,""
"org.axonframework.messaging.core.reflection","reflection",2,"109,109",3,"109,8,4",0.09783052554674368,81,0,0,3,15,-1,0,44,""
"org.axonframework.messaging.core.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,56,0,0,11,3,9,509,470,""
"org.axonframework.messaging.core.configuration","configuration",1,"10,10",1,"36,16,2",0.07311997972594518,65,0,0,11,6,-1,4,2814,""
"org.axonframework.messaging.core.configuration.reflection","reflection",2,"109,109",3,"109,8,4",0.09783052554674368,56,0,0,7,12,-1,8,36,""
"org.axonframework.messaging.tracing","tracing",3,"112,95",3,"112,8,4",0.09783052554674368,82,0,0,5,4,7,136,68,""
"org.axonframework.messaging.tracing.attributes","attributes",3,"95,95",3,"95,8,4",0.09783052554674368,83,0,0,2,7,1,0,28,""
"org.axonframework.messaging.queryhandling","queryhandling",3,"95,95",3,"95,8,4",0.09783052554674368,56,0,0,10,0,-1,443,533,""
"org.axonframework.messaging.queryhandling.interception","interception",3,"95,95",3,"95,8,4",0.09783052554674368,84,0,0,6,1,9,8,491,""
"org.axonframework.messaging.queryhandling.tracing","tracing",3,"112,95",3,"112,8,4",0.09783052554674368,85,0,0,4,5,-1,6,73,""
"org.axonframework.messaging.queryhandling.gateway","gateway",3,"95,95",3,"95,8,4",0.09783052554674368,86,0,0,6,14,9,3,205,""
"org.axonframework.messaging.queryhandling.annotation","annotation",2,"109,109",3,"109,8,4",0.09783052554674368,56,0,0,10,4,9,5,407,""
"org.axonframework.messaging.queryhandling.configuration","configuration",3,"95,95",3,"95,8,4",0.09783052554674368,87,0,0,10,16,-1,11,292,""
"org.axonframework.messaging.eventstreaming","eventstreaming",0,"5,5",0,"120,28,5",0.05136197172681548,88,0,0,11,0,15,316,105,""
"org.axonframework.messaging.monitoring","monitoring",1,"121,10",1,"121,16,2",0.07311997972594518,89,0,0,9,10,-1,81,22,""
"org.axonframework.messaging.monitoring.interception","interception",1,"121,10",1,"121,16,2",0.07311997972594518,90,0,0,7,1,11,5,500,""
"org.axonframework.messaging.monitoring.configuration","configuration",1,"10,10",1,"36,16,2",0.07311997972594518,91,0,0,10,4,-1,21,439,""
