"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.actuator","actuator","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:17","axon-spring-boot-autoconfigure-4.12.0",2,0,0,0,0.1724482200175667,0.20137483082706772,0.028926610809501013,0,4,0.5967496312135644,0,0,11,15.500630476512015,8.486988513169557,0.557871614865884,0,-0.07046635325992673,"","","",0,0,0,-1.6675820350646973,17.831584930419922,""
"org.axonframework.actuator.axonserver","axonserver","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:18","axon-spring-boot-autoconfigure-4.12.0",2,3,0,0.3333333333333333,0.15108532394176008,0.15110244360902259,1.7119667262505134e-05,2,4,1,0,1,11,15.500630476512015,8.486988513169557,0,0,-0.0898143520770383,"","","",0,0,0,-1.4832438230514526,17.766157150268555,""
"org.axonframework.springboot","springboot","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:19","axon-spring-boot-autoconfigure-4.12.0",67,28,0,0.7,0.26114822510362395,0.314914202172097,0.053765977068473025,1,4,1,0,0,11,15.500630476512015,8.486988513169557,0.42540491354688287,0,-0.06819600167151374,"","","",0,0,0,-1.7935503721237183,17.483261108398438,""
"org.axonframework.springboot.service.connection","connection","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:21","axon-spring-boot-autoconfigure-4.12.0",7,8,0,0.3333333333333333,0.1506201851095772,0.15062996777658433,9.78266700712993e-06,15,4,1,0,0,11,15.500630476512015,8.486988513169557,0.16145482659865606,0,-0.07256454123278544,"","","",0,0,0,-1.2512900829315186,17.49448585510254,""
"org.axonframework.springboot.autoconfig","autoconfig","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:22","axon-spring-boot-autoconfigure-4.12.0",68,6473,0,0.17556848228450556,0.16205832129252595,0.16342105263157897,0.0013627313390530138,34,4,0.5967496312135644,0,0,11,15.500630476512015,8.486988513169557,0.5088471620521209,0,-0.03294940818800257,"","","",0,0,0,-1.4013179540634155,17.374990463256836,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:23","axon-spring-boot-autoconfigure-4.12.0",1,297,0,0.33986928104575165,0.15000000000000002,0.15000000000000002,0,0,4,0.5216475197039223,0,0,11,15.500630476512015,8.486988513169557,0.8694378785764244,0,-0.062343852093158736,"","","",0,0,0,-1.5710886716842651,16.800155639648438,""
"org.axonframework.springboot.util","util","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:24","axon-spring-boot-autoconfigure-4.12.0",20,61,0,0.8,0.16268438779280794,0.16386157357679917,0.0011771857839912303,6,4,0.5662960851818569,0,0,11,15.500630476512015,8.486988513169557,1,0,-0.0669779516549075,"","","",0,0,0,-2.20694899559021,17.52364158630371,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:25","axon-spring-boot-autoconfigure-4.12.0",1,1,0,1,0.154019440430842,0.15447368421052635,0.00045424377968433793,0.5,4,0.5216475197039223,0,0,11,15.500630476512015,8.486988513169557,0.9185652041466674,0,-0.009231814814342765,"","","",0,0,0,-1.6547638177871704,16.961523056030273,""
"org.axonframework.springboot.util.jpa","jpa","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:26","axon-spring-boot-autoconfigure-4.12.0",1,1,0,1,0.1503100925547886,0.15031498388829218,4.891333503564965e-06,0,4,1,0,0,11,15.500630476512015,8.486988513169557,0.35638957541589295,0,-0.0680181987153492,"","","",0,0,0,-2.03469181060791,17.245962142944336,""
"org.axonframework.test","test","4:0d141c0b-1e02-434d-acef-47e8a8d7cf25:5042","axon-test-4.12.0",16,13,1,0.7142857142857143,0.289539943262432,0.3296313630233061,0.0400914197608741,20,2,1,0,0,8,10.26134133094456,6.107003382159746,0.7453619188969685,0,-0.09405086234223808,"","","",0,0,0,6.751262187957764,13.040763854980469,""
