"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_90_Summary.cypher"
"org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder","AxonServerConnectionManager$Builder",0.31134672138273906,0.24166354742338025,91.03333333333333,0,0.004830917874396136,0.004262574595055414,0.0006324424158038592,0.0006324424158038592,2,8,""
"org.axonframework.axonserver.connector.TagsConfiguration","TagsConfiguration",0.3079087800274967,0.22159128148328838,0,0,0.0052571753339016765,0.0040920716112531974,0.0007921991097576183,0.0007921991097576183,3,,""
"org.axonframework.axonserver.connector.TopologyChange$1","TopologyChange$1",0.1874424913447491,0.16552069305544886,0,0,0.002486501847115658,0.001989201477692526,1.6440834209302531e-46,1.6440834209302531e-46,1,1,""
"org.axonframework.axonserver.connector.MetadataConverter","MetadataConverter",0.598570529510518,0.20697923969870535,18.666666666666668,0,0.00819835180448991,0.006004670299121539,0.006737893477816638,0.006737893477816638,4,2,""
"org.axonframework.axonserver.connector.AxonServerRegistration","AxonServerRegistration",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,,1,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Eventhandling","AxonServerConfiguration$Eventhandling",1.3637603851224203,0.24238407692633024,4,0,0.008809320829781189,0.0075062898966585575,0.002442565576016186,0.002442565576016186,4,1,""
"org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1","GrpcMessageSizeInterceptor$1",0.7712402021000455,0.3339506016156501,13,0,0.004319408922989486,0.0032744323025652947,3.095392757567351e-07,3.095392757567351e-07,2,4,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$FlowControlConfiguration","AxonServerConfiguration$FlowControlConfiguration",0.4163346276381869,0.34870088433659385,0,0,0.007459505541346973,0.006277609858172518,0.00018951099222413664,0.00018951099222413664,3,,""
"org.axonframework.axonserver.connector.AxonServerConfiguration","AxonServerConfiguration",0.5544673851621409,0.45432318774591063,68,0,0.010088093208297812,0.008799171842650102,0.006014511920232962,0.006014511920232962,7,6,""
"org.axonframework.axonserver.connector.AxonServerConnectionManager","AxonServerConnectionManager",0.3690272423227323,0.2750988092501325,113.2,0,0.007246376811594203,0.006557807069316021,0.0034990666259616093,0.0034990666259616093,7,4,""
"org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor","GrpcMessageSizeInterceptor",0.6760376271183602,0.34516956691809814,46,0,0.005541346973572037,0.004365909736753726,0.00017093844534959792,0.00017093844534959792,3,2,""
"org.axonframework.axonserver.connector.TopologyChange","TopologyChange",0.44049989817351887,0.22553920232193966,20,0,0.0034100596760443308,0.0027848820687695367,1.4832690114343793e-49,1.4832690114343793e-49,2,3,""
"org.axonframework.axonserver.connector.MetadataConverter$1","MetadataConverter$1",0.48918996672262693,0.19567546907087946,0,0,0.005458125279097147,0.004384362440628425,0.00029836283577462934,0.00029836283577462934,1,1,""
"org.axonframework.axonserver.connector.util.ExceptionConverter","ExceptionConverter",0.20098647679556572,0.18361114266169845,102.6,0,0.010187553282182439,0.007371746652625244,0.004085653688577823,0.004085653688577823,6,3,""
"org.axonframework.axonserver.connector.AxonServerException","AxonServerException",0.35957158004788803,0.24191855883430327,0,0,0.00673689765761377,0.005370843989769821,7.545868243375718e-05,7.545868243375718e-05,1,2,""
"org.axonframework.axonserver.connector.query.AxonServerNonTransientRemoteQueryHandlingException","AxonServerNonTransientRemoteQueryHandlingException",0.16164286555821603,0.1551065866019058,18.333333333333336,0,0.0071631551171193126,0.005730794733352279,7.545868243375718e-05,7.545868243375718e-05,1,2,""
"org.axonframework.axonserver.connector.query.AxonServerQueryDispatchException","AxonServerQueryDispatchException",0.16164286555821603,0.1551065866019058,0,0,0.00673689765761377,0.005370843989769821,7.545868243375718e-05,7.545868243375718e-05,1,2,""
"org.axonframework.axonserver.connector.query.AxonServerRemoteQueryHandlingException","AxonServerRemoteQueryHandlingException",0.16164286555821603,0.1551065866019058,29.33333333333332,0,0.0071631551171193126,0.005730794733352279,7.545868243375718e-05,7.545868243375718e-05,1,2,""
"org.axonframework.axonserver.connector.command.AxonServerNonTransientRemoteCommandHandlingException","AxonServerNonTransientRemoteCommandHandlingException",0.16164286555821603,0.1551065866019058,18.333333333333336,0,0.0071631551171193126,0.005730794733352279,7.545868243375718e-05,7.545868243375718e-05,1,2,""
"org.axonframework.axonserver.connector.command.AxonServerRemoteCommandHandlingException","AxonServerRemoteCommandHandlingException",0.17328573111643206,0.16021317320381145,0,0,0.0071631551171193126,0.005730794733352279,7.545868243375718e-05,7.545868243375718e-05,1,2,""
"org.axonframework.axonserver.connector.command.AxonServerCommandDispatchException","AxonServerCommandDispatchException",0.16164286555821603,0.1551065866019058,22,0,0.0071631551171193126,0.005730794733352279,7.545868243375718e-05,7.545868243375718e-05,1,1,""
"org.axonframework.axonserver.connector.AxonServerConfiguration$Eventhandling$ProcessorSettings","AxonServerConfiguration$Eventhandling$ProcessorSettings",1.3432146848266024,0.2585284639011781,12,0,0.008240977550440466,0.007157160134023275,0.0018209937068515993,0.0018209937068515993,3,1,""
"org.axonframework.axonserver.connector.util.PriorityExecutorService","PriorityExecutorService",0.2775,0.18803939008894538,3,0,0.0008525149190110827,0.0008525149190110827,1.414555560526256e-55,1.414555560526256e-55,1,2,""
"org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder","ErrorCode$ExceptionBuilder",0.17910716389554002,0.16276646650476442,0,0,0.0071631551171193126,0.005730794733352279,7.545868243375718e-05,7.545868243375718e-05,1,1,""
"org.axonframework.axonserver.connector.ManagedChannelCustomizer","ManagedChannelCustomizer",0.15300678284867236,0.15276592199612116,0,0,0.001989201477692526,0.0015223480696626478,0.0006204564047752443,0.0006204564047752443,1,,""
"org.axonframework.axonserver.connector.util.PriorityTaskSchedulers","PriorityTaskSchedulers",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,,1,""
"org.axonframework.axonserver.connector.ErrorCode","ErrorCode",0.849244403772696,0.38660943727399144,709.0333333333334,0,0.01089798238135834,0.007519181585677749,0.0025744044084980385,0.0025744044084980385,8,19,""
"org.axonframework.axonserver.connector.InstructionAckSource","InstructionAckSource",0.2775,0.1723543906810036,61,0,0.0008525149190110827,0.0008525149190110827,1.414555560526256e-55,1.414555560526256e-55,1,1,""
"org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1","GrpcMessageSizeInterceptor$1$1",0.4029169862416964,0.22121795151201717,13,0,0.004319408922989486,0.0032744323025652947,3.1009476891750554e-07,3.1009476891750554e-07,2,3,""
"org.axonframework.axonserver.connector.util.GrpcMessageSizeWarningThresholdReachedException","GrpcMessageSizeWarningThresholdReachedException",0.2608925983677085,0.19156993494882812,0,0,0.004148905939187269,0.002931454809231091,6.174100710885369e-07,6.174100710885369e-07,2,,""
"org.axonframework.axonserver.connector.util.GrpcMessageSizeExceededException","GrpcMessageSizeExceededException",0.22283934194353525,0.17500557133310965,0,0,0.003722648479681728,0.0028809124849340038,3.0898278212465364e-07,3.0898278212465364e-07,1,,""
"org.axonframework.axonserver.connector.util.Scheduler$ScheduledTask","Scheduler$ScheduledTask",0.2775,0.18803939008894538,0,0,0.0008525149190110827,0.0008525149190110827,1.414555560526256e-55,1.414555560526256e-55,1,,""
"org.axonframework.axonserver.connector.util.GrpcExceptionParser","GrpcExceptionParser",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,,1,""
