"resolved","extension","gitFileCount","fileLabels","gitFileExamples","Source Cypher File: domains/git-history/queries/statistics/List_git_files_by_resolved_label_and_extension.cypher"
true,"java",42,"Type,File,Java,ByteCode,Annotation,InternalJavaType,ConnectedInternalJavaType","test/src/main/java/org/axonframework/test/extension/ProvidedAxonTestFixture.java,messaging/src/main/java/org/axonframework/messaging/core/annotation/SequencingPolicy.java,common/src/main/java/org/axonframework/common/annotation/Internal.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventCriteriaBuilder.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventSourcedEntity.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventSourcingHandler.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventTag.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/EventTags.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/annotation/reflection/EntityCreator.java",""
true,"java",28,"Type,File,Java,ByteCode,Interface","common/src/main/java/org/axonframework/common/annotation/package-info.java,common/src/main/java/org/axonframework/common/caching/package-info.java,conversion/src/main/java/org/axonframework/conversion/package-info.java,common/src/main/java/org/axonframework/common/package-info.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/package-info.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/package-info.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/package-info.java,messaging/src/main/java/org/axonframework/common/annotation/package-info.java,messaging/src/main/java/org/axonframework/common/caching/package-info.java",""
true,"java",24,"Type,File,Java,ByteCode,ExternalType","extensions/spring/spring/src/main/java/org/axonframework/extension/spring/config/SpringAxonApplication.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/config/SpringComponentRegistry.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/config/annotation/SpringParameterResolverFactoryBean.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/messaging/unitofwork/SpringTransactionManager.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/SpringUtils.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/authorization/SecuredMessageHandlerDefinition.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/config/DefaultProcessorModuleFactory.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/config/EventProcessorDefinition.java,extensions/spring/spring/src/main/java/org/axonframework/extension/spring/config/EventProcessorSettings.java",""
true,"java",23,"Type,File,Java,ByteCode,Record,InternalJavaType,ConnectedInternalJavaType","conversion/src/main/java/org/axonframework/conversion/avro/AvroConverterConfiguration.java,conversion/src/main/java/org/axonframework/conversion/avro/AvroConverterStrategyConfiguration.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/DefaultAppendCondition.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/DefaultSourcingCondition.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/EmptyAppendTransaction.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/AggregateBasedJpaEventStorageEngineConfiguration.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/jpa/GapAwareTrackingTokenOperations.java,messaging/src/main/java/org/axonframework/messaging/commandhandling/distributed/DistributedCommandBusConfiguration.java,messaging/src/main/java/org/axonframework/messaging/core/unitofwork/UnitOfWorkConfiguration.java",""
true,"java",17,"Type,File,Java,ByteCode,Enum,InternalJavaType,ConnectedInternalJavaType","axon-server-connector/src/main/java/org/axonframework/axonserver/connector/ErrorCode.java,common/src/main/java/org/axonframework/common/configuration/OverridePolicy.java,common/src/main/java/org/axonframework/common/configuration/SearchScope.java,common/src/main/java/org/axonframework/common/lock/NullLockFactory.java,messaging/src/main/java/org/axonframework/common/lock/NullLockFactory.java,messaging/src/main/java/org/axonframework/messaging/commandhandling/UnresolvedRoutingKeyPolicy.java,messaging/src/main/java/org/axonframework/messaging/core/unitofwork/transaction/NoTransactionManager.java,messaging/src/main/java/org/axonframework/messaging/eventhandling/processing/errorhandling/PropagatingErrorHandler.java,messaging/src/main/java/org/axonframework/messaging/eventhandling/replay/ReplayStatus.java",""
true,"java",15,"Type,File,Java,ByteCode,Class,InternalJavaType","common/src/main/java/org/axonframework/common/ListUtils.java,common/src/main/java/org/axonframework/common/MemberAccessibilityCallback.java,common/src/main/java/org/axonframework/common/jdbc/Oracle11Utils.java,common/src/main/java/org/axonframework/common/lifecycle/Phase.java,extensions/spring/spring-boot-autoconfigure/src/main/java/org/axonframework/extension/springboot/autoconfig/InfrastructureAutoConfiguration.java,messaging/src/main/java/org/axonframework/common/ListUtils.java,messaging/src/main/java/org/axonframework/common/MemberAccessibilityCallback.java,messaging/src/main/java/org/axonframework/common/jdbc/Oracle11Utils.java,messaging/src/main/java/org/axonframework/messaging/queryhandling/tracing/TracingQueryBus.java",""
true,"ConfigurationEnhancer",9,"File,Java,ServiceLoader","axon-server-connector/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,eventsourcing/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,extensions/metrics/metrics-dropwizard/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,extensions/metrics/metrics-micrometer/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,messaging/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,modelling/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,update/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer,messaging/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",""
true,"factories",8,"File","extensions/spring/spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,axon-4-code-base/spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,spring-boot-autoconfigure-javax/src/main/resources/META-INF/spring.factories,spring-native/src/main/resources/META-INF/spring.factories,axon-server-spring-boot-autoconfigure/src/main/resources/META-INF/spring.factories,src/main/resources/META-INF/spring.factories,spring-boot/src/main/resources/META-INF/spring.factories",""
true,"java",8,"Type,File,Java,ByteCode,Class,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeAuthority","common/src/main/java/org/axonframework/common/AxonException.java,common/src/main/java/org/axonframework/common/StringUtils.java,messaging/src/main/java/org/axonframework/common/AxonException.java,messaging/src/main/java/org/axonframework/common/StringUtils.java,messaging/src/main/java/org/axonframework/messaging/core/Metadata.java,core/src/main/java/org/axonframework/common/AxonException.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/AxonException.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/StringUtils.java",""
true,"java",8,"Type,File,Java,ByteCode,Class,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","common/src/main/java/org/axonframework/common/ReflectionUtils.java,common/src/main/java/org/axonframework/common/TypeReflectionUtils.java,messaging/src/main/java/org/axonframework/common/ReflectionUtils.java,messaging/src/main/java/org/axonframework/common/TypeReflectionUtils.java,core/src/main/java/org/axonframework/common/ReflectionUtils.java,core/src/main/java/org/axonframework/common/TypeReflectionUtils.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/TypeReflectionUtils.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/ReflectionUtils.java",""
true,"properties",7,"File,Java,Properties","eventsourcing/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties,messaging/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties,update/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties,core/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties,axon-4-code-base/eventsourcing/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties,axon-4-code-base/messaging/src/test/resources/META-INF/maven/org.axonframework/axon-modelling/pom.properties,modelling/src/main/resources/org/axonframework/eventsourcing/eventstore/jpa/SQLErrorCode.properties",""
true,"imports",6,"File","extensions/spring/spring-boot-autoconfigure/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,extensions/metrics/metrics-dropwizard/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,extensions/metrics/metrics-micrometer/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,spring-boot-autoconfigure/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,axon-4-code-base/spring-boot-autoconfigure/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,spring-boot-autoconfigure-javax/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports",""
true,"HandlerEnhancerDefinition",5,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,stash/legacy-aggregate/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,stash/legacy-saga/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,legacy-aggregate/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,legacy-saga/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition",""
true,"java",5,"Type,File,Java,ByteCode,Interface,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeAuthority","common/src/main/java/org/axonframework/common/infra/ComponentDescriptor.java,common/src/main/java/org/axonframework/common/infra/DescribableComponent.java,eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/Position.java,messaging/src/main/java/org/axonframework/common/infra/ComponentDescriptor.java,messaging/src/main/java/org/axonframework/common/infra/DescribableComponent.java",""
true,"PropertyAccessStrategy",4,"File,Java,ServiceLoader","common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,messaging/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,core/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy,axon-4-code-base/messaging/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",""
true,"java",4,"Type,File,Java,ByteCode,Interface,GenericDeclaration,InternalJavaType","axon-server-connector/src/main/java/org/axonframework/axonserver/connector/Handlers.java,messaging/src/main/java/org/axonframework/messaging/core/Distributed.java,messaging/src/main/java/org/axonframework/messaging/queryhandling/SinkWrapper.java,axon-4-code-base/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/Handlers.java",""
true,"java",4,"Type,File,Java,ByteCode,Class,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeHub","common/src/main/java/org/axonframework/common/AxonNonTransientException.java,messaging/src/main/java/org/axonframework/common/AxonNonTransientException.java,core/src/main/java/org/axonframework/common/AxonNonTransientException.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/AxonNonTransientException.java",""
true,"java",4,"Type,File,Java,ByteCode,Annotation,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeHub","common/src/main/java/org/axonframework/common/Priority.java,messaging/src/main/java/org/axonframework/common/Priority.java,core/src/main/java/org/axonframework/common/Priority.java,axon-4-code-base/messaging/src/main/java/org/axonframework/common/Priority.java",""
true,"java",4,"Type,File,Java,ByteCode,Interface,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","messaging/src/main/java/org/axonframework/messaging/core/Context.java,messaging/src/main/java/org/axonframework/messaging/core/Message.java,messaging/src/main/java/org/axonframework/messaging/core/unitofwork/ProcessingContext.java,messaging/src/main/java/org/axonframework/messaging/core/unitofwork/ProcessingLifecycle.java",""
true,"java",3,"Type,File,Java,ByteCode,GenericDeclaration,Class,InternalJavaType","axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/UpstreamAwareStreamObserver.java,messaging/src/main/java/org/axonframework/messaging/queryhandling/MonoSinkWrapper.java,axon-4-code-base/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/UpstreamAwareStreamObserver.java",""
true,"ParameterResolverFactory",2,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.ParameterResolverFactory,test/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.ParameterResolverFactory",""
true,"java",2,"Type,File,Java,ByteCode,GenericDeclaration,Class,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeAuthority","common/src/main/java/org/axonframework/common/TypeReference.java,messaging/src/main/java/org/axonframework/common/TypeReference.java",""
true,"java",2,"Type,File,Java,ByteCode,GenericDeclaration,Record,InternalJavaType,ConnectedInternalJavaType","eventsourcing/src/main/java/org/axonframework/eventsourcing/eventstore/GenericTaggedEventMessage.java,messaging/src/main/java/org/axonframework/messaging/core/SimpleEntry.java",""
true,"java",2,"Type,File,Java,ByteCode,Record,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","messaging/src/main/java/org/axonframework/messaging/core/MessageType.java,messaging/src/main/java/org/axonframework/messaging/core/QualifiedName.java",""
true,"txt",2,"File","axon-server-connector/src/main/resources/axonserver_download.txt,axon-4-code-base/axon-server-connector/src/main/resources/axonserver_download.txt",""
true,"ContentTypeConverter",1,"File,Java,ServiceLoader","conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",""
true,"EntityChildModelDefinition",1,"File,Java,ServiceLoader","modelling/src/main/resources/META-INF/services/org.axonframework.modelling.entity.annotation.EntityChildModelDefinition",""
true,"HandlerDefinition",1,"File,Java,ServiceLoader","messaging/src/main/resources/META-INF/services/org.axonframework.messaging.core.annotation.HandlerDefinition",""
true,"java",1,"Type,File,Java,ByteCode,Interface,GenericDeclaration,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","messaging/src/main/java/org/axonframework/messaging/core/MessageStream.java",""
true,"java",1,"Type,File,Java,ByteCode,Annotation,InternalJavaType","messaging/src/main/java/org/axonframework/messaging/eventhandling/annotation/ConcludesBatch.java",""
true,"java",1,"Type,File,Java,ByteCode,Interface,InternalJavaType","messaging/src/main/java/org/axonframework/messaging/tracing/HandlerSpanFactory.java",""
true,"java",1,"Type,File,Java,ByteCode,GenericDeclaration,Class,InternalJavaType,ConnectedInternalJavaType,Mark4TopArchetypeBottleneck","modelling/src/main/java/org/axonframework/modelling/entity/annotation/AnnotatedEntityMetamodel.java",""
true,"json",1,"File,Json","src/main/resources/META-INF/spring-configuration-metadata.json",""
