"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",235613,77.65294082750529,""
"Change",215048,70.8751623173312,""
"Update",139612,46.013090851564506,""
"Java",61448,20.25192968116592,""
"ByteCode",61253,20.187661905358283,""
"Create",45325,14.938138146055934,""
"Delete",22795,7.51273820274341,""
"Member",21196,6.985742441120831,""
"Bound",18848,6.211892504729449,""
"Method",17504,5.768939219163003,""
"Parameter",13445,4.431180747351838,""
"File",12359,4.07325867285395,""
"Commit",11562,3.810584737886348,""
"ParameterizedType",7316,2.411195116967352,""
"Rename",7018,2.3129807723997917,""
"Value",5518,1.81861326618724,""
"Type",3782,1.2464652723305802,""
"Field",3692,1.216803221957827,""
"Xml",3675,1.2112003902207515,""
"Annotation",2999,0.9884054340876284,""
"WildcardType",2950,0.9722560955513515,""
"Element",2162,0.7125483656210244,""
"Constructor",2161,0.7122187872835495,""
"Json",1652,0.5444634135087569,""
"Text",1450,0.4778885893387999,""
"Class",1355,0.44657864727867164,""
"TypeVariable",1112,0.36649111127223827,""
"Lambda",986,0.324964240750384,""
"ResolvedDuplicateType",925,0.30485996216440686,""
"GenericDeclaration",905,0.2982683954149062,""
"JavaType",766,0.2524570065058764,""
"Key",739,0.24355839139405047,""
"Scalar",723,0.23828513799444992,""
"Primitive",680,0.2241132694830234,""
"Person",539,0.17764272389904356,""
"ExternalType",536,0.17665398888661846,""
"Maven",346,0.11403410476636192,""
"Array",299,0.0985439229050353,""
"Copy",298,0.09821434456756026,""
"Author",297,0.09788476623008523,""
"Interface",280,0.09228193449300964,""
"Committer",242,0.07975795766895834,""
"Property",212,0.0698706075447073,""
"Throwable",206,0.0678931375198571,""
"Directory",190,0.06261988412025654,""
"Enum",183,0.0603128357579313,""
"Object",182,0.05998325742045627,""
"GenericArrayType",166,0.05471000402085572,""
"Dependency",165,0.05438042568338069,""
"Package",145,0.04778885893387999,""
"Tag",131,0.043174762209229514,""
"ManifestEntry",120,0.03954940049700413,""
"Artifact",102,0.033616990422453516,""
"ExternalAnnotation",96,0.03163952039760331,""
"Namespace",36,0.01186482014910124,""
"PrimitiveType",31,0.010216928461726067,""
"Configuration",21,0.006921145086975724,""
"Plugin",21,0.006921145086975724,""
"jQAssistant",20,0.006591566749500689,""
"Concept",19,0.0062619884120256545,""
"Rule",19,0.0062619884120256545,""
"Attribute",18,0.00593241007455062,""
"ExecutionGoal",16,0.005273253399600551,""
"PluginExecution",16,0.005273253399600551,""
"Properties",12,0.003954940049700414,""
"ServiceLoader",11,0.003625361712225379,""
"Archive",9,0.00296620503727531,""
"Document",9,0.00296620503727531,""
"Jar",9,0.00296620503727531,""
"Manifest",9,0.00296620503727531,""
"ManifestSection",9,0.00296620503727531,""
"Pom",9,0.00296620503727531,""
"Void",9,0.00296620503727531,""
"Zip",9,0.00296620503727531,""
"Exclusion",5,0.0016478916873751723,""
"Analyze",1,0.00032957833747503443,""
"Branch",1,0.00032957833747503443,""
"Repository",1,0.00032957833747503443,""
"Task",1,0.00032957833747503443,""
