"relationshipType","nodesWithThatRelationshipType","nodesWithThatRelationshipTypePercent","Source Cypher File: Overview/Relationship_type_count.cypher"
"CONTAINS_CHANGE",87712,26.283426626233087,""
"MODIFIES",87712,26.283426626233087,""
"UPDATES",58178,17.433386472329765,""
"COMMITTED",22446,6.7260784619257095,""
"CREATES",20802,6.23344400628079,""
"HAS_PARENT",12303,3.6866677054741155,""
"DELETES",12076,3.618645794627767,""
"HAS_COMMIT",11223,3.3630392309628547,""
"HAS_FILE",5885,1.7634755300914549,""
"RENAMES",3344,1.002049647005238,""
"HAS_NEW_NAME",1770,0.5303911110045667,""
"HAS_TAG",1707,0.5115127833247431,""
"ON_COMMIT",1707,0.5115127833247431,""
"HAS_AUTHOR",1263,0.37846552158122476,""
"DEPENDS_ON",887,0.26579486749211906,""
"HAS_KEY",668,0.2001702046051133,""
"HAS_VALUE",668,0.2001702046051133,""
"CONTAINS",594,0.17799566098119357,""
"HAS_COMMITTER",370,0.11087271811959869,""
"OF_TYPE",338,0.101283726282228,""
"EXPORTS",309,0.0925937024296108,""
"REFERENCES",197,0.059032230998813356,""
"DECLARES",186,0.05573601505471719,""
"DECLARES_DEV_DEPENDENCY",169,0.050641863141114,""
"DECLARES_DEPENDENCY",161,0.048244615181771325,""
"COPIES",138,0.04135252729866114,""
"HAS_MEMBER",103,0.030864567476536937,""
"HAS_TYPE_ARGUMENT",94,0.028167663522276426,""
"DECLARES_SCRIPT",91,0.027268695537522925,""
"RETURNS",82,0.024571791583262417,""
"HAS_PARAMETER",73,0.021874887629001905,""
"COPY_OF",69,0.02067626364933057,""
"CONTAINS_VALUE",51,0.015282455740809551,""
"HAS_HEAD",47,0.014083831761138213,""
"HAS_BRANCH",46,0.01378417576622038,""
"RESOLVES_TO",41,0.012285895791631208,""
"IS_DESCRIBED_IN_NPM_PACKAGE",33,0.009888647832288534,""
"INITIALIZED_WITH",32,0.009588991837370699,""
"REQUIRES_CONCEPT",28,0.008390367857699362,""
"INCLUDES_CONCEPT",19,0.0056934639034388525,""
"USES",11,0.003296215944096178,""
"DECLARES_PEER_DEPENDENCY",8,0.0023972479593426747,""
"CALLS",6,0.001797935969507006,""
"CONTAINS_PROJECT",6,0.001797935969507006,""
"DECLARES_ENGINE",6,0.001797935969507006,""
"EXTENDS",6,0.001797935969507006,""
"HAS_ARGUMENT",6,0.001797935969507006,""
"HAS_CONFIG",6,0.001797935969507006,""
"HAS_NPM_PACKAGE",6,0.001797935969507006,""
"HAS_ROOT",6,0.001797935969507006,""
"MEMBER",6,0.001797935969507006,""
"PARENT",6,0.001797935969507006,""
"IN_REPOSITORY",5,0.0014982799745891717,""
"REFERENCED_PROJECTS",5,0.0014982799745891717,""
"CONSTRAINED_BY",4,0.0011986239796713373,""
"DECLARES_PUBLISH_CONFIG",1,0.00029965599491783433,""
