"artifactName","packageName","dependentArtifactName","dependentPackageName","forwardToBackwardBalance","numberForward","numberBackward","someForwardDependencies","backwardDependencies","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies.cypher"
"axon-messaging-5.0.1","org.axonframework.messaging.core.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core",0.9591836734693877,48,1,"Message->Message,DefaultParameterResolverFactory->Metadata,DefaultParameterResolverFactory->Message,HandlerDefinition->MessageStream,DefaultParameterResolverFactory$MessageParameterResolver->Message,MessageHandler->Message,DefaultParameterResolverFactory$MetadataParameterResolver->Message,DefaultParameterResolverFactory$MetadataParameterResolver->Metadata,AnnotatedHandlerInspector->Message","SimpleHandlerAttributes->HandlerAttributes",""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling","axon-messaging-5.0.1","org.axonframework.messaging.core",0.9428571428571428,34,1,"EventHandlerRegistry->QualifiedName,EventBus->SubscribableEventSource,EventHandlingComponent->QualifiedName,InterceptingEventBus->MessageDispatchInterceptor,DelegatingEventHandlingComponent->QualifiedName,DelegatingEventHandlingComponent->Message,DelegatingEventHandlingComponent->MessageStream$Empty,SimpleEventBus->Context$ResourceKey,GenericEventMessage->Message","SubscribableEventSource->EventMessage",""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",0.9333333333333333,29,1,"EventAppenderParameterResolverFactoryConfigurationEnhancer->ParameterResolverFactory,SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->ParameterResolver,AnnotatedEventHandlingComponent->AnnotatedHandlerInspector,AnnotatedEventHandlingComponent->AnnotationMessageTypeResolver,AnnotatedEventHandlingComponent->ParameterResolverFactory,AnnotatedEventHandlingComponent->MessageHandlingMember,AnnotatedEventHandlingComponent->HandlerDefinition,AnnotatedEventHandlingComponent->ClasspathHandlerDefinition,MethodSequencingPolicyEventHandlerDefinition->MessageHandlingMember","HandlerTypeResolver->EventHandler",""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",0.8947368421052632,18,1,"CommandDispatcherParameterResolverFactory->ParameterResolver,CommandDispatcherParameterResolverFactory->ParameterResolverFactory,MethodCommandHandlerDefinition->MessageHandlingMember,MethodCommandHandlerDefinition->HandlerEnhancerDefinition,Command->Message,CommandDispatcherParameterResolverFactoryConfigurationEnhancer->ParameterResolverFactory,MethodCommandHandlerDefinition$MethodCommandHandlingMember->MessageHandlingMember,MethodCommandHandlerDefinition$MethodCommandHandlingMember->WrappedMessageHandlingMember,CommandHandler->MessageHandler","HandlerTypeResolver->CommandHandler",""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",0.875,15,1,"QueryHandler->MessageHandler,QueryResponse->Message,QueryHandlingMember->MessageHandlingMember,Query->Message,AnnotatedQueryHandlingComponent->AnnotatedHandlerInspector,AnnotatedQueryHandlingComponent->ClasspathHandlerDefinition,AnnotatedQueryHandlingComponent->ClasspathParameterResolverFactory,AnnotatedQueryHandlingComponent->HandlerDefinition,AnnotatedQueryHandlingComponent->ParameterResolverFactory","HandlerTypeResolver->QueryHandler",""
"axon-modelling-5.0.1","org.axonframework.modelling.annotation","axon-modelling-5.0.1","org.axonframework.modelling",0.8461538461538461,12,1,"InjectEntityParameterResolverFactory->EntityIdResolver,InjectEntityParameterResolverFactory->PropertyBasedEntityIdResolver,EntityIdResolverDefinition->EntityIdResolver,AnnotationBasedEntityIdResolverDefinition->EntityIdResolver,InjectEntity->EntityIdResolver,AnnotationBasedEntityIdResolver->EntityIdResolver,AnnotationBasedEntityIdResolver->EntityIdResolutionException,AnnotationBasedEntityEvolvingComponent->EntityEvolvingComponent,AnnotationBasedEntityEvolvingComponent->StateEvolvingException","PropertyBasedEntityIdResolver->TargetEntityIdMemberMismatchException",""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.pooled","axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.configuration",0.6666666666666666,15,3,"PooledStreamingEventProcessorModule->DefaultEventHandlingComponentsConfigurer,PooledStreamingEventProcessorModule->EventProcessorConfiguration,PooledStreamingEventProcessorModule->EventProcessorModule$EventHandlingPhase,PooledStreamingEventProcessorModule->EventHandlingComponentsConfigurer$RequiredComponentPhase,PooledStreamingEventProcessorModule->EventHandlingComponentsConfigurer$CompletePhase,PooledStreamingEventProcessorModule->EventProcessorModule,PooledStreamingEventProcessorModule->EventProcessorCustomization,PooledStreamingEventProcessorModule->EventProcessorModule$CustomizationPhase,PooledStreamingEventProcessorsConfigurer->EventProcessingConfigurer","EventProcessorModule->PooledStreamingEventProcessorConfiguration,EventProcessorModule->PooledStreamingEventProcessorModule,EventProcessingConfigurer->PooledStreamingEventProcessorsConfigurer",""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.subscribing","axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.configuration",0.6666666666666666,15,3,"SubscribingEventProcessorConfiguration->EventProcessorConfiguration,SubscribingEventProcessorsConfigurer->EventProcessorModule$EventHandlingPhase,SubscribingEventProcessorsConfigurer->EventHandlingComponentsConfigurer$CompletePhase,SubscribingEventProcessorsConfigurer->EventProcessorModule,SubscribingEventProcessorsConfigurer->EventProcessorModule$CustomizationPhase,SubscribingEventProcessorsConfigurer->EventHandlingComponentsConfigurer$RequiredComponentPhase,SubscribingEventProcessorsConfigurer->EventProcessingConfigurer,SubscribingEventProcessorModule->EventProcessorModule$EventHandlingPhase,SubscribingEventProcessorModule->EventHandlingComponentsConfigurer$CompletePhase","EventProcessorModule->SubscribingEventProcessorConfiguration,EventProcessorModule->SubscribingEventProcessorModule,EventProcessingConfigurer->SubscribingEventProcessorsConfigurer",""
"axon-common-5.0.1","org.axonframework.common.configuration","axon-common-5.0.1","org.axonframework.common.infra",0.5294117647058824,13,4,"DefaultComponentRegistry$LocalConfiguration->ComponentDescriptor,Component->DescribableComponent,AbstractComponent->ComponentDescriptor,DecoratedComponent->ComponentDescriptor,Components->ComponentDescriptor,Components->DescribableComponent,DefaultComponentRegistry->ComponentDescriptor,InstantiatedComponentDefinition->ComponentDescriptor,ComponentFactory->DescribableComponent","JacksonComponentDescriptor->Component$Identifier,JacksonComponentDescriptor->Component,FilesystemStyleComponentDescriptor->Component$Identifier,FilesystemStyleComponentDescriptor->Component",""
"axon-messaging-5.0.1","org.axonframework.messaging.core.interception.annotation","axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",0.5,15,5,"MessageHandlerInterceptorMemberChain->MessageHandlingMember,NoMoreInterceptors->MessageHandlingMember,ResultParameterResolverFactory->ParameterResolver,ResultParameterResolverFactory->ParameterResolverFactory,ResultHandler->HasHandlerAttributes,MessageInterceptingMember->MessageHandlingMember,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember->WrappedMessageHandlingMember,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember->MessageHandlingMember,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember->InterceptorChainParameterResolverFactory","AnnotatedHandlerInspector->MessageInterceptingMember,AnnotatedHandlerInspector->MessageHandlerInterceptorMemberChain,AnnotatedHandlerInspector->NoMoreInterceptors,ChainedMessageHandlerInterceptorMember->MessageHandlerInterceptorMemberChain,ChainedMessageHandlerInterceptorMember->NoMoreInterceptors",""
"axon-messaging-5.0.1","org.axonframework.messaging.core.unitofwork.transaction","axon-messaging-5.0.1","org.axonframework.messaging.core.unitofwork",0.5,6,2,"NoTransactionManager->ProcessingLifecycle,TransactionManager->ProcessingLifecycle,TransactionManager->ProcessingContext,TransactionManager->ProcessingLifecycle$Phase,TransactionManager->ProcessingLifecycle$ErrorHandler,TransactionManager->ProcessingLifecycleHandlerRegistrar","TransactionalUnitOfWorkFactory->TransactionManager,TransactionalUnitOfWorkFactory->Transaction",""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.event","axon-server-connector-5.0.1","org.axonframework.axonserver.connector",0.42857142857142855,5,2,"AggregateBasedAxonServerEventStorageEngine->MetadataConverter,EventProcessorControlService->AxonServerConfiguration$Eventhandling$ProcessorSettings,EventProcessorControlService->AxonServerConfiguration$Eventhandling,EventProcessorControlService->AxonServerConnectionManager,AxonServerEventStorageEngineFactory->AxonServerConnectionManager","AxonServerConfigurationEnhancer->EventProcessorControlService,AxonServerConfigurationEnhancer->AxonServerEventStorageEngineFactory",""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector","axon-server-connector-5.0.1","org.axonframework.axonserver.connector.command",0.3333333333333333,4,2,"ErrorCode->AxonServerRemoteCommandHandlingException,ErrorCode->AxonServerCommandDispatchException,ErrorCode->AxonServerNonTransientRemoteCommandHandlingException,AxonServerConfigurationEnhancer->AxonServerCommandBusConnector","CommandConverter->MetadataConverter,AxonServerCommandBusConnector->AxonServerConfiguration",""
"axon-messaging-5.0.1","org.axonframework.messaging.core.configuration","axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.configuration",0.3333333333333333,2,1,"MessagingConfigurer->EventProcessingConfigurer,MessagingConfigurer->EventBusConfigurationDefaults","EventProcessingConfigurer->MessagingConfigurer",""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.sequencing","axon-messaging-5.0.1","org.axonframework.messaging.eventhandling",0.3333333333333333,8,4,"FullConcurrencyPolicy->EventMessage,FallbackSequencingPolicy->EventMessage,SequencingPolicy->EventMessage,HierarchicalSequencingPolicy->EventMessage,ExtractionSequencingPolicy->EventMessage,SequentialPerAggregatePolicy->EventMessage,MetadataSequencingPolicy->EventMessage,SequentialPolicy->EventMessage","SimpleEventHandlingComponent->SequentialPolicy,SimpleEventHandlingComponent->SequencingPolicy,SimpleEventHandlingComponent->SequentialPerAggregatePolicy,SimpleEventHandlingComponent->HierarchicalSequencingPolicy",""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.query","axon-server-connector-5.0.1","org.axonframework.axonserver.connector",0.2,6,4,"FlowControlledResponseSender->ErrorCode,AxonServerQueryBusConnector->AxonServerConfiguration,QueryConverter->MetadataConverter,QueryConverter->ErrorCode,AxonServerQueryBusConnector$AxonServerUpdateCallback->ErrorCode,AxonServerQueryDispatchException->ErrorCode","ErrorCode->AxonServerQueryDispatchException,ErrorCode->AxonServerRemoteQueryHandlingException,ErrorCode->AxonServerNonTransientRemoteQueryHandlingException,AxonServerConfigurationEnhancer->AxonServerQueryBusConnector",""
"axon-modelling-5.0.1","org.axonframework.modelling.entity.annotation","axon-modelling-5.0.1","org.axonframework.modelling.annotation",0.2,3,2,"AnnotatedEntityIdResolverDefinition->EntityIdResolverDefinition,AnnotatedEntityIdResolverDefinition->AnnotationBasedEntityIdResolver,AnnotatedEntityMetamodel->AnnotationBasedEntityEvolvingComponent","EntityIdResolverDefinition->AnnotatedEntityMetamodel,AnnotationBasedEntityIdResolverDefinition->AnnotatedEntityMetamodel",""
"axon-messaging-5.0.1","org.axonframework.messaging.core.unitofwork","axon-messaging-5.0.1","org.axonframework.messaging.core",0.15789473684210525,11,8,"SimpleUnitOfWorkFactory->ApplicationContext,TransactionalUnitOfWorkFactory->Context$ResourceKey,ProcessingContext->ApplicationContext,ProcessingContext->Context,ProcessingContext->Context$ResourceKey,LegacyMessageSupportingContext->Message,LegacyMessageSupportingContext->Context$ResourceKey,UnitOfWork$UnitOfWorkProcessingContext->Context$ResourceKey,UnitOfWork$UnitOfWorkProcessingContext->ApplicationContext","MessageDispatchInterceptor->ProcessingContext,DefaultMessageDispatchInterceptorChain->ProcessingContext,Message->ProcessingContext,MessageHandlerInterceptor->ProcessingContext,MessageHandlerInterceptorChain->ProcessingContext,DefaultMessageDispatchInterceptorChain$InterceptingDispatcher->ProcessingContext,MessageDispatchInterceptorChain->ProcessingContext,SubscribableEventSource->ProcessingContext",""
"axon-modelling-5.0.1","org.axonframework.modelling.entity.child","axon-modelling-5.0.1","org.axonframework.modelling.entity",0.14285714285714285,8,6,"ListEntityChildMetamodel$Builder->EntityMetamodel,AbstractEntityChildMetamodel$Builder->EntityMetamodel,ListEntityChildMetamodel->EntityMetamodel,SingleEntityChildMetamodel$Builder->EntityMetamodel,SingleEntityChildMetamodel->EntityMetamodel,EntityChildMetamodel->EntityMetamodel,AbstractEntityChildMetamodel->ChildEntityNotFoundException,AbstractEntityChildMetamodel->EntityMetamodel","PolymorphicEntityMetamodelBuilder->EntityChildMetamodel,ConcreteEntityMetamodel->EntityChildMetamodel,ConcreteEntityMetamodel->ChildAmbiguityException,ConcreteEntityMetamodel$Builder->EntityChildMetamodel,EntityMetamodelBuilder->EntityChildMetamodel,PolymorphicEntityMetamodel$Builder->EntityChildMetamodel",""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.util","axon-server-connector-5.0.1","org.axonframework.axonserver.connector",0,2,2,"GrpcExceptionParser->ErrorCode,ExceptionConverter->ErrorCode","ErrorCode->ExceptionConverter,AxonServerConnectionManager$Builder->GrpcMessageSizeInterceptor",""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation.reflection","axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation",0,1,1,"AnnotationBasedEventSourcedEntityFactoryDefinition->EventSourcedEntityFactoryDefinition","EventSourcedEntity->AnnotationBasedEventSourcedEntityFactoryDefinition",""
