"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.13.2/cli","cli","embeddingsNode2Vec","-0.015575107,0.0053440905,0.015594472,0.011703459,0.01101375,-0.0132770715,0.0049813637,0.009033711,0.0042534666,-0.015211541,-0.003338857,-0.011244252,0.007135085,0.0033763521,-0.009509388,0.009864782,-0.009757353,0.013016461,-0.014715412,0.015295266,0.009134592,0.0031871994,0.008242108,0.008611552,0.012690615,0.013829458,-0.0040045218,-0.0069069876,-0.0048107402,-0.0095262965,0.011078301,-0.010127409",""
"react-router-7.13.2/copy-template","copy-template","embeddingsNode2Vec","-1.8374698,-0.36831972,0.025349604,0.27167708,-0.057811845,-0.090201885,-0.29997158,-0.0021362912,-0.21091649,2.2302353,-0.20627414,-0.31208792,0.23904364,0.4918597,0.15079406,0.15116943,0.13795698,0.028635627,0.48448706,0.18026303,-0.52312726,-0.17971084,-0.10534172,0.017691486,-0.27223182,0.14916669,0.12211174,-0.017430983,0.24269877,-0.23235552,-0.057208627,-0.2068028",""
"react-router-7.13.2/create-react-router","create-react-router","embeddingsNode2Vec","-2.3680687,-0.4735314,0.06367965,0.3283745,-0.09374722,-0.17863998,-0.3644782,0.008725394,-0.24244581,2.8923051,-0.28160793,-0.39301172,0.28523916,0.6605197,0.23210703,0.25083926,0.16760662,-0.006686697,0.6467641,0.12129364,-0.7036667,-0.18435876,-0.116560444,0.057008047,-0.3681887,0.24135944,0.0798127,-0.016823323,0.2702976,-0.24652258,-0.090143025,-0.19440445",""
"react-router-7.13.2/loading-indicator","loading-indicator","embeddingsNode2Vec","-2.002236,-0.3821701,0.046888232,0.29643533,-0.073986694,-0.09423829,-0.3097369,0.013278451,-0.23804028,2.3813105,-0.2285159,-0.35500282,0.22667716,0.5719086,0.1686763,0.15102609,0.112328224,0.014671208,0.538115,0.20705125,-0.5291375,-0.23905383,-0.080647334,0.0024561994,-0.32658884,0.14743337,0.12896253,-0.029050132,0.25455356,-0.26880127,-0.0730562,-0.22822762",""
"react-router-7.13.2/prompt","prompt","embeddingsNode2Vec","-2.2426026,-0.46445578,0.033042114,0.32252622,-0.08296093,-0.11492113,-0.3487288,-0.005147494,-0.27119297,2.7946908,-0.26314792,-0.38296342,0.2687261,0.633449,0.17279938,0.1649901,0.14320919,0.023152916,0.580569,0.21571018,-0.64375037,-0.2309885,-0.1156625,0.026115725,-0.34726796,0.20151141,0.13442409,-0.013606844,0.26004502,-0.28615203,-0.07336739,-0.24714735",""
"react-router-7.13.2/prompts-confirm","prompts-confirm","embeddingsNode2Vec","-2.3161213,-0.49989602,0.101790644,0.3935238,-0.02994624,-0.19506623,-0.308556,0.009884473,-0.15523167,2.8165672,-0.25598836,-0.39470625,0.17572019,0.75281304,0.24974209,0.197686,0.087639056,-0.011601526,0.6675739,0.1896715,-0.65898615,-0.36762393,-0.006813736,0.005020341,-0.46496108,0.24585006,0.12438976,0.056069106,0.40415597,-0.3501204,-0.21100093,-0.19434282",""
"react-router-7.13.2/prompts-multi-select","prompts-multi-select","embeddingsNode2Vec","-2.228452,-0.48807597,0.03734311,0.34086776,-0.0883165,-0.20522617,-0.3451175,0.0461632,-0.17702177,2.842773,-0.2664848,-0.42779985,0.19729146,0.74509674,0.31525576,0.22825685,0.14585295,-0.04148051,0.7271781,0.12588984,-0.6727187,-0.3310942,-0.037564423,0.034195114,-0.4601864,0.23200575,0.13079111,0.032352373,0.34445673,-0.31078643,-0.17014009,-0.17140704",""
"react-router-7.13.2/prompts-prompt-base","prompts-prompt-base","embeddingsNode2Vec","-2.4940264,-0.48669085,0.19575985,0.393485,-0.08516627,-0.12637158,-0.35291442,0.0762313,-0.18864344,2.9382627,-0.2836769,-0.46422344,0.19439007,0.6905674,0.20963551,0.27510512,0.15178034,0.093454555,0.6266023,0.19960175,-0.5781912,-0.35157952,-0.1180716,-0.010673672,-0.4711028,0.22538665,0.1023375,-0.021700652,0.2871433,-0.3365219,-0.1564592,-0.15822029",""
"react-router-7.13.2/prompts-select","prompts-select","embeddingsNode2Vec","-2.2688332,-0.48999006,0.0367368,0.36725858,-0.08835193,-0.20153597,-0.33493024,-0.014960165,-0.19923197,2.8390498,-0.26428998,-0.403837,0.23007563,0.72408605,0.2386174,0.1740874,0.094266556,-0.05004246,0.6944153,0.19094895,-0.6817201,-0.33129027,0.008883199,-0.0046437206,-0.43861675,0.267317,0.16090727,0.014794248,0.38736194,-0.35128614,-0.1725653,-0.22729318",""
"react-router-7.13.2/prompts-text","prompts-text","embeddingsNode2Vec","-2.2405431,-0.47966415,0.045041963,0.39007103,-0.10609142,-0.18457815,-0.33309984,0.0063364026,-0.17521878,2.8619049,-0.2521761,-0.44339296,0.20578822,0.73693156,0.23073994,0.17470662,0.1000586,-0.011176519,0.6905415,0.19994879,-0.6712123,-0.36060393,0.024438463,-0.025279269,-0.45892107,0.26128003,0.20261407,0.025742516,0.4234231,-0.3599974,-0.19240223,-0.23553194",""
"react-router-7.13.2/utils","utils","embeddingsNode2Vec","-2.4546235,-0.4334204,0.2917576,0.44365868,-0.079377376,-0.054325365,-0.27134293,0.029467374,-0.23724096,2.9137235,-0.31335953,-0.41743365,0.19108069,0.75526404,0.033682194,0.10912335,-0.01845277,0.14308244,0.45329776,0.3193458,-0.5625281,-0.40828833,-0.05554797,-0.13439803,-0.46432298,0.285533,0.11760316,0.019942388,0.34397146,-0.48096555,-0.23736675,-0.22409283",""
"react-router-7.13.2/binaryTypes","binaryTypes","embeddingsNode2Vec","-1.8595064,-1.0233771,-0.86829543,-0.27051574,0.6214443,0.23475167,-0.76358795,0.8959575,-0.07356249,1.1544777,-0.4625167,-0.2548654,-0.41094506,0.3690085,1.1762134,0.50697553,0.96351683,0.53293455,0.70223224,0.9483828,0.11342791,-1.029005,-0.9944674,0.8440575,-0.15450619,-0.8158702,-0.12850823,0.30578557,-0.82970744,-0.036957506,0.4706249,0.22946028",""
"react-router-7.13.2/react-router-architect","react-router-architect","embeddingsNode2Vec","-2.150882,-1.1918505,-1.0837337,-0.33985463,0.6406565,0.29003537,-0.8762319,1.0225145,-0.01255507,1.1858975,-0.5151168,-0.2842109,-0.5208034,0.36780772,1.3454534,0.56684476,1.091061,0.5653934,0.814676,1.0673413,0.17604886,-1.0765041,-1.0708157,0.9466418,-0.1810405,-0.8744254,-0.1424818,0.34456044,-0.8764625,-0.06032002,0.5369108,0.1845949",""
"react-router-7.13.2/server","server","embeddingsNode2Vec","-2.2022977,-1.2373139,-0.8409212,-0.29607064,0.75477666,0.30368334,-0.79679954,1.1145369,0.101097435,1.3390874,-0.59916794,-0.1676498,-0.5508934,0.5426271,1.2767966,0.5484498,0.94225127,0.6107255,0.7294479,1.0150357,0.11207888,-1.0945104,-1.1487128,0.8949386,-0.33413604,-0.7294812,-0.30979896,0.33129504,-0.8920808,-0.22740518,0.33959234,0.30596986",""
"react-router-7.13.2/arcTableSessionStorage","arcTableSessionStorage","embeddingsNode2Vec","-1.038074,-0.5992327,-0.5331638,-0.15228209,0.37819058,0.17591235,-0.47202492,0.56935173,-0.15357034,0.8559436,-0.35490757,-0.15523611,-0.15092048,0.21796808,0.65762883,0.33726415,0.6553879,0.38713223,0.36758798,0.6347994,0.06355409,-0.6519031,-0.6876803,0.49116987,-0.00038887956,-0.56775403,-0.068503335,0.17156178,-0.59262973,0.039913002,0.3577764,0.14144868",""
"react-router-7.13.2/react-router-express","react-router-express","embeddingsNode2Vec","-1.7241522,-0.6047189,0.7216996,1.2360761,0.93399787,-0.7874884,0.2166475,-0.69586897,-0.9208756,1.5470233,0.089991,0.35635456,0.5620704,1.0242053,0.2917854,0.22179167,-0.13473213,-0.6576903,1.6564307,0.51880324,0.214021,-1.5985084,-0.66916215,0.44550774,-0.0030087696,-0.7609913,0.8257991,-1.5517956,-0.43937078,-0.8243862,0.3706576,-0.12551846",""
"react-router-7.13.2/server","server","embeddingsNode2Vec","-1.6289443,-0.578768,0.8529695,1.2732471,0.8893723,-0.8017835,0.2201044,-0.60066223,-0.89851916,1.4887704,0.043765903,0.31705162,0.5760098,1.0347943,0.28587613,0.2910376,-0.13390146,-0.65410745,1.6545246,0.539774,0.2918249,-1.6855177,-0.7108901,0.38103572,-0.0011659447,-0.7774221,0.8419836,-1.6138568,-0.49798477,-0.8818452,0.31815508,-0.051876634",""
"react-router-7.13.2/react-router-node","react-router-node","embeddingsNode2Vec","-1.7814896,0.51039183,-0.14978904,0.42187393,0.9508966,-0.42580426,0.24809077,-0.48869467,-1.4107931,1.2717483,-0.38025236,-0.32321215,-0.34635448,1.2571013,0.7487682,-0.6340982,0.14102206,-0.0041157124,1.0387439,0.49936926,-1.134017,-1.0801165,-0.19941692,1.0610181,0.3164586,-1.3716391,0.31887817,0.8240303,-0.47688222,1.3025866,0.4075314,-0.0575513",""
"react-router-7.13.2/server","server","embeddingsNode2Vec","-1.8705279,0.5324507,-0.35828933,0.32172534,0.88443345,-0.2820777,0.18453981,-0.4104654,-1.4226148,1.3731346,-0.41662508,-0.46004513,-0.34252,1.2009189,0.7969426,-0.59692365,0.28382996,0.04535788,0.9431166,0.5498667,-1.055489,-1.0210273,-0.17364106,1.0939796,0.3175743,-1.4112084,0.26344076,0.937445,-0.49641946,1.3755662,0.5060517,-0.11545485",""
"react-router-7.13.2/stream","stream","embeddingsNode2Vec","-1.0349468,0.2141272,-0.23885275,0.23641635,0.7161096,-0.23728734,0.093325816,-0.29026735,-1.03715,0.96808267,-0.2586101,-0.17004967,-0.07286743,0.74445826,0.4514535,-0.2880288,0.26999834,0.11688888,0.59195244,0.46207038,-0.6531852,-0.71945447,-0.29085737,0.7560986,0.36326718,-1.0119689,0.22044979,0.37979147,-0.4819997,0.8808241,0.47791627,-0.03702538",""
"react-router-7.13.2/fileStorage","fileStorage","embeddingsNode2Vec","-0.79524493,0.13867663,-0.19036846,0.2011516,0.58371925,-0.20907138,0.068750046,-0.21601856,-0.825441,0.7860109,-0.21511744,-0.141933,-0.028669504,0.58087003,0.34056753,-0.21653526,0.21921036,0.12049911,0.44645938,0.38206378,-0.4894682,-0.5603746,-0.22322929,0.61251855,0.31393912,-0.7920876,0.16798288,0.2860338,-0.40218127,0.6989473,0.38659927,-0.0058214874",""
"react-router-7.13.2/config","config","embeddingsNode2Vec","-1.6890309,0.10825419,-0.30444846,-0.4735784,0.8205328,0.09221296,-0.32797354,0.56897986,-0.009557119,-0.4639355,0.6889803,0.22702917,-0.36805844,0.7503434,0.3188048,-0.8167778,-0.3191789,-0.16171114,0.31533748,-0.1433793,-0.6563269,-0.21688187,-0.49432197,0.111527905,-0.34806716,-0.45104948,-0.37800437,-0.5034106,-0.059802223,0.15177508,0.09051348,-0.5019955",""
"react-router-7.13.2/manifest","manifest","embeddingsNode2Vec","-1.3042133,-0.20164323,0.19419278,0.1443556,0.43097875,0.03375871,0.11223752,0.35032994,0.15571764,-0.16420752,0.05014519,0.025478065,-0.047097266,0.56529003,0.30413866,-0.36531317,-0.24644327,-0.21946563,0.0920563,0.2150602,-0.39770958,-0.11188682,-0.41479337,0.15312876,-0.2757888,0.05393242,0.045010306,-0.7032942,0.08365975,-0.12743898,-0.34126884,-0.4078922",""
"react-router-7.13.2/routes","routes","embeddingsNode2Vec","-1.5373355,-0.2586987,0.34998468,0.12687328,0.5074811,0.052968215,0.1891443,0.45811275,0.21543084,-0.07391697,0.32068446,0.28338483,-0.4993718,0.9800236,0.51046336,-0.6366717,-0.59468627,-0.43895918,0.06829049,0.28720126,-0.7641252,-0.09288871,-0.5745159,0.24834527,-0.45975387,0.14620768,-0.029282004,-0.92215,0.09495087,-0.27573082,-0.68968457,-0.6545159",""
"react-router-7.13.2/commands","commands","embeddingsNode2Vec","-1.8725504,-0.025837235,0.13005796,-0.03769667,0.53526485,0.19388199,0.08840619,0.20760038,-0.26497468,-0.49997824,0.4648016,-0.22065236,-0.43497843,0.5987334,0.467602,-0.3782392,-0.18272613,-0.4070323,-0.2232603,-0.18857148,-0.20614304,-0.3925281,-1.1160895,0.36068904,-0.513036,-0.6079097,-0.06720017,-0.757857,-0.4538177,0.046290737,0.014070795,-0.8806997",""
"react-router-7.13.2/detectPackageManager","detectPackageManager","embeddingsNode2Vec","-1.1205271,0.14139742,-0.34615,-0.37883508,0.74794763,-0.061726294,-0.2862684,0.43321356,-0.14165325,-0.26036185,0.7181999,0.22419155,-0.40840575,0.49947804,0.24846,-0.6959371,-0.27343595,-0.15364182,0.30107427,-0.045843672,-0.70738846,-0.16671495,-0.33662724,0.18733342,-0.22408874,-0.33249918,-0.3035955,-0.28281993,-0.10376733,0.25990894,0.0779438,-0.36269295",""
"react-router-7.13.2/run","run","embeddingsNode2Vec","-1.8403995,0.030221704,0.20456749,-0.04428908,0.47870728,0.25287655,0.094140574,0.14383024,-0.25605834,-0.53149754,0.44948307,-0.31521544,-0.53778106,0.5361037,0.50381833,-0.21986696,-0.1530493,-0.36861354,-0.2877632,-0.27603263,-0.021215374,-0.48927745,-1.1802127,0.41690496,-0.6061563,-0.7569251,-0.0857915,-0.63812095,-0.55286133,0.005677127,0.06893907,-0.88170785",""
"react-router-7.13.2/useJavascript","useJavascript","embeddingsNode2Vec","-1.5783052,0.020724017,0.10590477,-0.026810324,0.35085404,0.14986518,0.07554061,0.21197747,-0.28223172,-0.34421146,0.41401207,-0.31629986,-0.43261576,0.40481043,0.43366137,-0.21538459,-0.037754208,-0.28877646,-0.30365992,-0.18791926,-0.0045046983,-0.42144638,-1.0017756,0.35573077,-0.4571866,-0.7140708,-0.09328393,-0.5656293,-0.5149639,0.093544066,0.12129284,-0.7787655",""
"react-router-7.13.2/config","config","embeddingsNode2Vec","-1.7688565,0.26352033,-0.10511902,-0.35371622,1.2031814,-0.015353399,-0.24709055,0.75555694,-0.017575145,-0.27354413,0.65040994,0.09711471,-0.24796893,0.5690958,0.2895546,-0.5506815,-0.28954244,0.003460196,0.2559606,-0.051962018,-0.7902969,-0.20006812,-0.61116326,0.13419594,-0.5747471,-0.31441554,-0.31667897,-0.50940806,-0.082352206,0.11617027,-0.06415133,-0.74736184",""
"react-router-7.13.2/format","format","embeddingsNode2Vec","-1.5568831,-0.123193264,0.22570112,0.12691075,0.6035856,-0.021275684,0.10511375,0.44306338,0.20690088,-0.13936776,0.2514441,0.12276433,-0.50318974,0.75717974,0.478206,-0.5355936,-0.5463173,-0.25548026,0.018923033,0.23362291,-0.6210975,-0.17425059,-0.6720947,0.2828288,-0.5430503,0.028675314,-0.17356102,-0.7207799,0.06067254,-0.29681265,-0.5797632,-0.65791583",""
