"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.13.2/cli","cli","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.13.2/copy-template","copy-template","embeddingsFastRandomProjection","0.4122246,-0.5260587,0.21139139,-0.12547097,-0.06580133,-0.24152236,0.07990387,-0.28044888,-0.078627594,-0.33026436,-0.07716284,-0.7544805,0.513423,0.53563714,-0.18308009,0.21844684,0.22402711,-0.031595744,0.3247606,-0.16325033,0.28909022,-0.20268437,0.40710723,-0.51719195,0.13957146,0.22497705,-0.46983582,-0.0048595294,0.1488745,-0.04098564,0.5190939,-0.042955205",""
"react-router-7.13.2/create-react-router","create-react-router","embeddingsFastRandomProjection","0.45115855,-0.38881612,0.20818307,-0.14864187,-0.07349669,-0.23666097,0.07336912,-0.30764967,-0.08873062,-0.19200005,-0.09624063,-0.65613204,0.37794468,0.41750008,-0.044975653,0.069963515,0.21905452,-0.020967906,0.187367,-0.18404867,0.14234824,-0.052970156,0.2640302,-0.38545364,0.15200332,0.2334945,-0.34400335,-0.0067349905,-0.0075531304,-0.04180033,0.41084456,-0.04720087",""
"react-router-7.13.2/loading-indicator","loading-indicator","embeddingsFastRandomProjection","0.4499081,-0.44145012,0.21099114,-0.14540352,-0.07238338,-0.24096093,0.07792924,-0.30312204,-0.08750507,-0.2392299,-0.09247457,-0.7022886,0.42963248,0.46386498,-0.088279225,0.11438158,0.22280876,-0.025000297,0.23422839,-0.1815146,0.19181478,-0.10012889,0.311088,-0.43203688,0.15225166,0.2364847,-0.39148158,-0.0063345283,0.040896118,-0.042808786,0.45808643,-0.04639376",""
"react-router-7.13.2/prompt","prompt","embeddingsFastRandomProjection","0.46028343,-0.49343055,0.23428315,-0.17843501,0.06805274,-0.25189394,0.050955445,-0.16087128,-0.15441053,-0.2663112,-0.14975043,-0.7337074,0.48611027,0.38867393,-0.06785038,0.1935049,0.24160346,-0.022270879,0.26313347,-0.09763916,0.34879702,-0.083008535,0.30945387,-0.48246604,0.19041541,0.13752082,-0.45672664,-0.0029701449,0.15817401,0.19060098,0.38132855,-0.13304627",""
"react-router-7.13.2/prompts-confirm","prompts-confirm","embeddingsFastRandomProjection","0.42475644,-0.3985607,0.2461219,-0.1845626,0.13069162,-0.25379527,0.027164564,-0.108912386,-0.17492157,-0.18713278,-0.16999649,-0.61544967,0.39567,0.24881947,0.010723174,0.17857029,0.24901259,-0.012598464,0.1859105,-0.050452914,0.3242755,0.0016851574,0.23828937,-0.42232457,0.19237836,0.070724756,-0.37951112,-0.0018920283,0.1325669,0.28982487,0.21578944,-0.16324614",""
"react-router-7.13.2/prompts-multi-select","prompts-multi-select","embeddingsFastRandomProjection","0.4393564,-0.4030118,0.24396484,-0.18513836,0.107617594,-0.25454953,0.033764176,-0.13453987,-0.16827337,-0.18806377,-0.16511613,-0.6323505,0.39902174,0.2727318,0.008103117,0.161464,0.24795488,-0.013741959,0.18639946,-0.069152966,0.3046018,-0.0007084608,0.23985176,-0.42061234,0.19228566,0.09347965,-0.3803494,-0.002604601,0.11325643,0.25420445,0.24589641,-0.15224122",""
"react-router-7.13.2/prompts-prompt-base","prompts-prompt-base","embeddingsFastRandomProjection","0.42728135,-0.3947115,0.26941234,-0.18322825,0.11901933,-0.27787203,0.029625148,-0.14624888,-0.17052716,-0.18429968,-0.166295,-0.61573446,0.3916584,0.25579387,0.010599151,0.19461341,0.2724654,-0.012691893,0.18304636,-0.058881167,0.31052542,0.0020605773,0.2618662,-0.44281986,0.19051352,0.080032796,-0.3748132,-0.0023535208,0.12111206,0.27135992,0.19931385,-0.15664701",""
"react-router-7.13.2/prompts-select","prompts-select","embeddingsFastRandomProjection","0.43640646,-0.40242755,0.24469046,-0.18516406,0.11299351,-0.2546145,0.032264575,-0.12881655,-0.16994765,-0.18812366,-0.16638559,-0.6291408,0.39868703,0.26759672,0.0086077005,0.1656425,0.24843095,-0.013486114,0.18655075,-0.06493835,0.30946833,-0.00026769936,0.23982318,-0.42149556,0.1924666,0.08834852,-0.38059023,-0.0024430826,0.11787191,0.2625898,0.23928633,-0.15490967",""
"react-router-7.13.2/prompts-text","prompts-text","embeddingsFastRandomProjection","0.42475644,-0.3985607,0.2461219,-0.1845626,0.13069162,-0.25379527,0.027164564,-0.108912386,-0.17492157,-0.18713278,-0.16999649,-0.61544967,0.39567,0.24881947,0.010723174,0.17857029,0.24901259,-0.012598464,0.1859105,-0.050452914,0.3242755,0.0016851574,0.23828937,-0.42232457,0.19237836,0.070724756,-0.37951112,-0.0018920283,0.1325669,0.28982487,0.21578944,-0.16324614",""
