"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.17.0/cli","cli","embeddingsNode2Vec","0.00939569,-0.0051563717,0.013938235,0.01364272,0.002302512,0.009936341,-0.0062489584,0.014883794,0.014548075,-0.009899866,-0.009765285,-0.014317353,-0.002302676,-0.01380486,0.0058710407,0.011198221,-0.015571359,-0.014376659,0.008408012,-0.01525303,-0.012390105,-0.012900821,-0.002735516,-0.011678169,0.011078145,-0.01556511,0.00044466776,0.013072742,-0.0045270226,-0.006785482,-0.0052387402,-0.015185314",""
"react-router-7.17.0/cli","cli","embeddingsNode2Vec","-0.008982592,0.008433188,0.006827486,-0.015220315,-0.0048364205,0.010292034,-0.0067127496,0.008643456,-0.007983078,-0.0048986794,-0.008803818,0.010093508,-0.0022978908,-0.012641656,-0.0037316263,0.004528506,-0.0073995874,0.007524567,0.004282059,0.011467983,-0.013248632,0.013952013,0.0007706377,0.008874843,0.013932503,-0.009395686,-0.0065177907,-0.009447796,0.006360538,-0.015273177,0.0028231146,-0.01159857",""
"react-router-7.17.0/copy-template","copy-template","embeddingsNode2Vec","-1.8304805,-0.00036153314,0.44546175,-0.5669947,0.13065556,0.39234817,-0.5334265,0.48798287,-0.17014942,-1.2706168,-0.60125345,0.49575335,0.08466952,-0.442657,0.08326968,0.062160958,-0.71242976,0.12699804,-0.15427206,-0.45700136,0.011125967,-0.24473716,-0.40525422,-0.66371316,-0.4541627,0.7128124,0.059671883,0.23423263,0.03030912,0.38428393,0.19380847,0.053954594",""
"react-router-7.17.0/create-react-router","create-react-router","embeddingsNode2Vec","-2.44065,-0.0314257,0.6374126,-0.6619682,0.06585903,0.5174483,-0.7845088,0.63751787,-0.29937115,-1.7046402,-0.82947356,0.64094293,0.12180342,-0.6190326,0.08547072,0.1380516,-0.9707574,0.14400885,-0.21002984,-0.5242495,0.03269432,-0.2831843,-0.50918275,-0.8149609,-0.60717505,0.90225786,0.13155499,0.3354608,0.04339422,0.4944474,0.30652034,0.046513684",""
"react-router-7.17.0/loading-indicator","loading-indicator","embeddingsNode2Vec","-2.0296283,-0.037085626,0.4734894,-0.6151329,0.10122592,0.4466404,-0.64607066,0.55703115,-0.2065823,-1.486317,-0.7206712,0.5741304,0.10289439,-0.5066414,0.07380989,0.12017857,-0.7928493,0.13659683,-0.16782254,-0.45248964,-0.004781332,-0.25959316,-0.4631782,-0.747596,-0.5259416,0.80829966,0.073398486,0.241534,-0.0068854447,0.4418525,0.286456,0.0906469",""
"react-router-7.17.0/prompt","prompt","embeddingsNode2Vec","-2.305367,-0.048928082,0.58618045,-0.65781325,0.07082288,0.5063173,-0.7418892,0.60512996,-0.24465586,-1.626152,-0.79458076,0.61269546,0.11321566,-0.60848945,0.057301138,0.1702509,-0.8922377,0.15578173,-0.19071287,-0.4910969,0.026779875,-0.2721633,-0.5013721,-0.7978728,-0.5842533,0.86024374,0.064187676,0.29778746,-8.764742e-05,0.47368884,0.2876688,0.083458945",""
"react-router-7.17.0/prompts-confirm","prompts-confirm","embeddingsNode2Vec","-2.3036864,-0.038731452,0.55431443,-0.6751099,0.12248748,0.55588114,-0.7715775,0.57674754,-0.26221406,-1.7183822,-0.8574292,0.6115603,0.14480008,-0.6428683,0.076258525,0.06831713,-0.9079853,0.19326222,-0.11728296,-0.4229781,-0.017905746,-0.39591768,-0.5636374,-0.8540723,-0.6408038,0.9598098,0.14813107,0.32468677,0.026161171,0.49769038,0.3600402,0.23484676",""
"react-router-7.17.0/prompts-multi-select","prompts-multi-select","embeddingsNode2Vec","-2.3133283,-0.021553703,0.56336933,-0.7046089,0.10072199,0.54828584,-0.7653843,0.62817913,-0.30270374,-1.7591615,-0.80809677,0.6626076,0.13978504,-0.6090644,0.10151377,0.14215054,-1.0183609,0.16532733,-0.22228526,-0.5306646,0.04960382,-0.41734302,-0.5434498,-0.93152905,-0.6057292,0.9964075,0.16060264,0.32661518,0.02739057,0.53749716,0.31619164,0.105213225",""
"react-router-7.17.0/prompts-prompt-base","prompts-prompt-base","embeddingsNode2Vec","-2.5327725,-0.12881956,0.65256035,-0.5336188,-0.10579847,0.56223696,-0.9314022,0.5588548,-0.30368,-1.8723732,-0.9957762,0.60909534,0.21763022,-0.71489555,0.044175044,0.24633072,-0.98519284,0.11067829,-0.17217402,-0.3051461,-0.018940112,-0.22760758,-0.4752846,-0.7618847,-0.58205384,0.91386807,0.15455726,0.29575,-0.038600583,0.40406346,0.46439886,0.20316179",""
"react-router-7.17.0/prompts-select","prompts-select","embeddingsNode2Vec","-2.2733376,0.03137289,0.5494735,-0.7345461,0.15029085,0.5430507,-0.7296961,0.6278613,-0.28644553,-1.6677104,-0.83792126,0.6430496,0.09322662,-0.5709269,0.13155976,0.096632905,-0.95406747,0.16252364,-0.18968472,-0.5265132,0.03487763,-0.42894125,-0.60250384,-0.94748247,-0.68858725,0.98726314,0.16411448,0.3609946,0.010555384,0.58158195,0.3059788,0.11389425",""
