"codeUnitName","shortCodeUnitName","projectName","pageToArticleRankSign","pageToArticleRankDifferenceZScore","pageToArticleRankDifference","pageRank","articleRank","Source Cypher File: domains/archetypes/queries/AnomalyDetectionPotentialImbalancedRoles.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.16.0/source/react-router-7.16.0/packages/react-router-dev/config/routes.ts","routes","react-router-dev",1,6.634097868731753,2.4358106382631215,4.53204662593712,2.0962359876739987,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.16.0/source/react-router-7.16.0/packages/react-router-dev/routes.ts","routes","react-router-dev",1,5.597695435828249,2.0724413761519305,4.067520809655857,1.9950794335039266,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.16.0/source/react-router-7.16.0/packages/react-router/index.ts","react-router","react-router",1,4.107527125234568,1.5499789211720305,8.262568626816217,6.712589705644186,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.16.0/source/react-router-7.16.0/packages/react-router-dev/config/config.ts","config","react-router-dev",1,2.668132010871521,1.0453178706115178,1.7959419151352183,0.7506240445237004,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.16.0/source/react-router-7.16.0/packages/react-router/index-react-server.ts","react-router","react-router",1,2.5741787374348104,1.0123772574309937,5.37301481141475,4.360637553983756,""
