"artifactName","packageName","dependentArtifactName","dependentPackageName","forwardToBackwardBalance","numberForward","numberBackward","someForwardDependencies","backwardDependencies","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies.cypher"
"axon-messaging-5.0.0","org.axonframework.messaging.core.annotation","axon-messaging-5.0.0","org.axonframework.messaging.core",0.9591836734693877,48,1,"MultiHandlerDefinition->MessageStream,DefaultParameterResolverFactory->Message,DefaultParameterResolverFactory->Metadata,DefaultParameterResolverFactory$MessageParameterResolver->Message,PayloadParameterResolver->Message,MessageIdentifierParameterResolverFactory$MessageIdentifierParameterResolver->Message,MessageStreamResolverUtils->MessageStream$Single,MessageStreamResolverUtils->MessageTypeResolver,MessageStreamResolverUtils->GenericMessage","SimpleHandlerAttributes->HandlerAttributes",""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling","axon-messaging-5.0.0","org.axonframework.messaging.core",0.9428571428571428,34,1,"EventHandler->MessageHandler,EventHandler->MessageStream$Empty,EventHandler->Message,TerminalEventMessage->MessageType,EventHandlingComponent->QualifiedName,SimpleEventHandlingComponent->MessageType,SimpleEventHandlingComponent->Message,SimpleEventHandlingComponent->MessageStream,SimpleEventHandlingComponent->MessageStream$Empty","SubscribableEventSource->EventMessage",""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.annotation","axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",0.9310344827586207,28,1,"EventAppenderParameterResolverFactory->ParameterResolver,EventAppenderParameterResolverFactory->ParameterResolverFactory,MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember->MessageHandlingMember,MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember->WrappedMessageHandlingMember,MethodSequencingPolicyEventHandlerDefinition$SequencingPolicyEventMessageHandlingMember->UnsupportedHandlerException,SequenceNumberParameterResolverFactory->AbstractAnnotatedParameterResolverFactory,SequenceNumberParameterResolverFactory->ParameterResolver,EventHandler->MessageHandler,SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->ParameterResolver","HandlerTypeResolver->EventHandler",""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.annotation","axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",0.8888888888888888,17,1,"AnnotatedCommandHandlingComponent->ClasspathHandlerDefinition,AnnotatedCommandHandlingComponent->AnnotatedHandlerInspector,AnnotatedCommandHandlingComponent->MessageHandlingMember,AnnotatedCommandHandlingComponent->ClasspathParameterResolverFactory,AnnotatedCommandHandlingComponent->ParameterResolverFactory,AnnotatedCommandHandlingComponent->HandlerDefinition,MethodCommandHandlerDefinition->HandlerEnhancerDefinition,MethodCommandHandlerDefinition->MessageHandlingMember,CommandDispatcherParameterResolverFactory->ParameterResolver","HandlerTypeResolver->CommandHandler",""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.annotation","axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",0.875,15,1,"Query->Message,MethodQueryHandlerDefinition$MethodQueryHandlingMember->MessageHandlingMember,MethodQueryHandlerDefinition$MethodQueryHandlingMember->WrappedMessageHandlingMember,MethodQueryHandlerDefinition$MethodQueryHandlingMember->UnsupportedHandlerException,QueryResponse->Message,MethodQueryHandlerDefinition->HandlerEnhancerDefinition,MethodQueryHandlerDefinition->MessageHandlingMember,AnnotatedQueryHandlingComponent->HandlerDefinition,AnnotatedQueryHandlingComponent->MessageHandlingMember","HandlerTypeResolver->QueryHandler",""
"axon-modelling-5.0.0","org.axonframework.modelling.annotation","axon-modelling-5.0.0","org.axonframework.modelling",0.8461538461538461,12,1,"InjectEntityParameterResolverFactory->EntityIdResolver,InjectEntityParameterResolverFactory->PropertyBasedEntityIdResolver,AnnotationBasedEntityIdResolver->EntityIdResolver,AnnotationBasedEntityIdResolver->EntityIdResolutionException,EntityIdResolverDefinition->EntityIdResolver,InjectEntityParameterResolver->StateManager,InjectEntityParameterResolver->EntityIdResolutionException,InjectEntityParameterResolver->EntityIdResolver,AnnotationBasedEntityIdResolverDefinition->EntityIdResolver","PropertyBasedEntityIdResolver->TargetEntityIdMemberMismatchException",""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.pooled","axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.configuration",0.6666666666666666,15,3,"PooledStreamingEventProcessorsConfigurer->EventProcessorModule$CustomizationPhase,PooledStreamingEventProcessorsConfigurer->EventProcessingConfigurer,PooledStreamingEventProcessorsConfigurer->EventHandlingComponentsConfigurer$RequiredComponentPhase,PooledStreamingEventProcessorsConfigurer->EventProcessorModule,PooledStreamingEventProcessorsConfigurer->EventProcessorModule$EventHandlingPhase,PooledStreamingEventProcessorsConfigurer->EventHandlingComponentsConfigurer$CompletePhase,PooledStreamingEventProcessorModule->DefaultEventHandlingComponentsConfigurer,PooledStreamingEventProcessorModule->EventProcessorConfiguration,PooledStreamingEventProcessorModule->EventProcessorModule$CustomizationPhase","EventProcessingConfigurer->PooledStreamingEventProcessorsConfigurer,EventProcessorModule->PooledStreamingEventProcessorModule,EventProcessorModule->PooledStreamingEventProcessorConfiguration",""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.subscribing","axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.configuration",0.6666666666666666,15,3,"SubscribingEventProcessorModule->DefaultEventHandlingComponentsConfigurer,SubscribingEventProcessorModule->EventHandlingComponentsConfigurer$CompletePhase,SubscribingEventProcessorModule->EventProcessorConfiguration,SubscribingEventProcessorModule->EventProcessorModule$CustomizationPhase,SubscribingEventProcessorModule->EventProcessorCustomization,SubscribingEventProcessorModule->EventHandlingComponentsConfigurer$RequiredComponentPhase,SubscribingEventProcessorModule->EventProcessorModule,SubscribingEventProcessorModule->EventProcessorModule$EventHandlingPhase,SubscribingEventProcessorsConfigurer->EventProcessorModule$EventHandlingPhase","EventProcessingConfigurer->SubscribingEventProcessorsConfigurer,EventProcessorModule->SubscribingEventProcessorModule,EventProcessorModule->SubscribingEventProcessorConfiguration",""
"axon-common-5.0.0","org.axonframework.common.configuration","axon-common-5.0.0","org.axonframework.common.infra",0.5294117647058824,13,4,"DefaultComponentRegistry->ComponentDescriptor,Configuration->DescribableComponent,DefaultComponentRegistry$LocalConfiguration->ComponentDescriptor,InstantiatedComponentDefinition->ComponentDescriptor,LazyInitializedComponentDefinition->ComponentDescriptor,DecoratedComponent->ComponentDescriptor,Component->DescribableComponent,AbstractComponent->ComponentDescriptor,ComponentFactory->DescribableComponent","FilesystemStyleComponentDescriptor->Component$Identifier,FilesystemStyleComponentDescriptor->Component,JacksonComponentDescriptor->Component,JacksonComponentDescriptor->Component$Identifier",""
"axon-messaging-5.0.0","org.axonframework.messaging.core.interception.annotation","axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",0.5,15,5,"ResultParameterResolverFactory$ExceptionResultParameterResolver->ParameterResolver,ResultParameterResolverFactory->ParameterResolverFactory,ResultParameterResolverFactory->ParameterResolver,MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember->WrappedMessageHandlingMember,MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember->MessageHandlingMember,MessageInterceptingMember->MessageHandlingMember,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember->WrappedMessageHandlingMember,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember->InterceptorChainParameterResolverFactory,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember->MessageHandlingMember","AnnotatedHandlerInspector->NoMoreInterceptors,AnnotatedHandlerInspector->MessageInterceptingMember,AnnotatedHandlerInspector->MessageHandlerInterceptorMemberChain,ChainedMessageHandlerInterceptorMember->NoMoreInterceptors,ChainedMessageHandlerInterceptorMember->MessageHandlerInterceptorMemberChain",""
