"artifactName","dependentArtifactName","dependentPackages","dependentArtifactPackages","packageUsagePercentage","dependentFullQualifiedPackageNames","dependentPackageNames","Source Cypher File: Internal_Dependencies/How_many_packages_compared_to_all_existing_are_used_by_dependent_artifacts.cypher"
"axon-tracing-opentelemetry-5.0.0","axon-messaging-5.0.0",2,57,0.03508771929824561,"org.axonframework.messaging.tracing,org.axonframework.messaging.core","tracing,core",""
"axon-tracing-opentelemetry-5.0.0","axon-common-5.0.0",1,13,0.07692307692307693,"org.axonframework.common","common",""
"axon-metrics-micrometer-5.0.0","axon-messaging-5.0.0",6,57,0.10526315789473684,"org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.monitoring,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling,org.axonframework.messaging.commandhandling","processing,monitoring,queryhandling,core,eventhandling,commandhandling",""
"axon-test-5.0.0","axon-messaging-5.0.0",8,57,0.14035087719298245,"org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.monitoring","annotation,unitofwork,commandhandling,eventhandling,core,token,eventstreaming,monitoring",""
"axon-server-connector-5.0.0","axon-eventsourcing-5.0.0",1,7,0.14285714285714285,"org.axonframework.eventsourcing.eventstore","eventstore",""
"axon-server-connector-5.0.0","axon-modelling-5.0.0",1,7,0.14285714285714285,"org.axonframework.modelling","modelling",""
"axon-test-5.0.0","axon-eventsourcing-5.0.0",1,7,0.14285714285714285,"org.axonframework.eventsourcing.eventstore","eventstore",""
"axon-metrics-micrometer-5.0.0","axon-common-5.0.0",2,13,0.15384615384615385,"org.axonframework.common,org.axonframework.common.configuration","common,configuration",""
"axon-update-5.0.0","axon-common-5.0.0",2,13,0.15384615384615385,"org.axonframework.common.annotation,org.axonframework.common.configuration","annotation,configuration",""
"axon-spring-boot-autoconfigure-5.0.0","axon-test-5.0.0",1,5,0.2,"org.axonframework.test.server","server",""
"axon-spring-boot-autoconfigure-5.0.0","axon-server-connector-5.0.0",1,5,0.2,"org.axonframework.axonserver.connector","connector",""
"axon-modelling-5.0.0","axon-messaging-5.0.0",13,57,0.22807017543859648,"org.axonframework.messaging.eventhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.core.conversion,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.annotation,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core.configuration,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.core.interception.annotation","eventhandling,annotation,conversion,commandhandling,core,unitofwork,configuration,reflection",""
"axon-conversion-5.0.0","axon-common-5.0.0",3,13,0.23076923076923078,"org.axonframework.common,org.axonframework.common.infra,org.axonframework.common.annotation","common,infra,annotation",""
"axon-modelling-5.0.0","axon-conversion-5.0.0",1,4,0.25,"org.axonframework.conversion","conversion",""
"axon-conversion-5.0.0","axon-conversion-5.0.0",1,4,0.25,"org.axonframework.conversion","conversion",""
"axon-eventsourcing-5.0.0","axon-conversion-5.0.0",1,4,0.25,"org.axonframework.conversion","conversion",""
"axon-spring-boot-autoconfigure-5.0.0","axon-messaging-5.0.0",15,57,0.2631578947368421,"org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.conversion,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core.interception,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.core.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.core","timeout,correlation,conversion,eventhandling,interception,distributed,annotation,queryhandling,commandhandling,transaction,jpa,store,core",""
"axon-server-connector-5.0.0","axon-messaging-5.0.0",16,57,0.2807017543859649,"org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.core.conversion","unitofwork,commandhandling,distributed,core,store,streaming,subscribing,eventhandling,token,conversion,segmenting,processing,eventstreaming,queryhandling",""
