"codeUnitName","shortCodeUnitName","projectName","betweenness","localClusteringCoefficient","degree","incomingDependencies","outgoingDependencies","Source Cypher File: domains/archetypes/queries/AnomalyDetectionFragileStructuralBridges.cypher"
"org.axonframework.messaging.core","core","axon-messaging-5.1.1",1184.1666666666665,0.1479835953520164,13998,13603,395,""
"org.axonframework.messaging.core.unitofwork","unitofwork","axon-messaging-5.1.1",392.6666666666667,0.16170634920634921,12238,12129,109,""
