"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.extension.metrics.micrometer","micrometer","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:20","axon-metrics-micrometer-5.0.0",18,202,0,0.4166666666666667,0.15000000000000002,0.15000000000000002,0,0,-1,0,1,0,19,0,0,0,0,-0.05257503052009582,"","","",0,0,0,-2.9854929447174072,3.7101190090179443,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:21","axon-metrics-micrometer-5.0.0",2,0,0,0,0.17117711905928468,0.17318181818181821,0.0020046991225335375,0,-1,0,1,0,19,0,0,0,0,-2.578297235011906e-05,"","","",0,0,0,-2.902008056640625,3.656299591064453,""
"org.axonframework.extension.springboot","springboot","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1022","axon-spring-boot-autoconfigure-5.0.0",31,21,1,0.6666666666666666,0.18699515791790472,0.18797872340425534,0.0009835654863506182,0,2,1,0,0,10,8.344207547605038,3.3689514534082265,0.059007151268022764,0,-0.08700331421437213,"","","",0,0,0,-6.736819744110107,2.355703353881836,""
"org.axonframework.extension.springboot.service.connection","connection","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1024","axon-spring-boot-autoconfigure-5.0.0",5,6,2,0,0.1505285022559701,0.15054255319148938,1.4050935519288599e-05,1,-1,0,1,0,19,0,0,0,0,-0.014248050869830886,"","","",0,0,0,-6.5383830070495605,2.7428395748138428,""
"org.axonframework.extension.springboot.actuator","actuator","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1025","axon-spring-boot-autoconfigure-5.0.0",2,0,1,0,0.17323027300047442,0.20229127659574472,0.029061003595270307,0,2,0.42252690159503403,0,0,10,8.344207547605038,3.3689514534082265,0.636332069408836,0,-0.02364037971400551,"","","",0,0,0,-6.559627532958984,2.2421905994415283,""
"org.axonframework.extension.springboot.actuator.axonserver","axonserver","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1026","axon-spring-boot-autoconfigure-5.0.0",2,3,1,0.3333333333333333,0.1536995157917905,0.15379787234042555,9.835654863504795e-05,26,2,1,0,0,10,8.344207547605038,3.3689514534082265,0.16413476924296713,0,-0.09804117433169252,"","","",0,0,0,-6.642792224884033,2.215338706970215,""
"org.axonframework.extension.springboot.autoconfig","autoconfig","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1027","axon-spring-boot-autoconfigure-5.0.0",42,605,1,0.19080459770114944,0.15000000000000002,0.15000000000000002,0,0,2,0.42252690159503403,0,0,10,8.344207547605038,3.3689514534082265,0.3928568667224353,0,-0.04784973601503162,"","","",0,0,0,-6.704988479614258,2.078099250793457,""
"org.axonframework.extension.springboot.util","util","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1028","axon-spring-boot-autoconfigure-5.0.0",9,7,1,0,0.15105700451194015,0.15108510638297876,2.8101871038604953e-05,0,2,1,0,1,10,8.344207547605038,3.3689514534082265,0,0,-0.0662710290692054,"","","",0,0,0,-7.048585891723633,2.4994282722473145,""
"org.axonframework.extension.springboot.util.jpa","jpa","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:1029","axon-spring-boot-autoconfigure-5.0.0",1,1,1,1,0.15105700451194015,0.15108510638297876,2.8101871038604953e-05,0,2,1,0,0,10,8.344207547605038,3.3689514534082265,0,0,-0.06909300642106397,"","","",0,0,0,-7.194504737854004,2.129577159881592,""
"org.axonframework.common","common","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4217","axon-common-5.0.0",833,31,3,0.14774774774774774,5.732229941160213,10.752701366010337,5.020471424850124,0,7,1,0,0,8,4.605276504997164,2.452783654036466,0.36338361512632056,1,0.041484284026182205,"pageRank","pageToArticleRankDifference","articleRank",-0.21912596243570887,-0.17965655349168602,-0.16057465580802052,-1.2233096361160278,2.6641688346862793,""
"org.axonframework.common.io","io","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4218","axon-common-5.0.0",2,0,3,0,0.2007170630389551,0.37754922528108265,0.17683216224212756,0,-1,0,1,0,19,0,0,0,0,-0.01975254188438358,"","","",0,0,0,-2.092608690261841,6.159511566162109,""
"org.axonframework.common.annotation","annotation","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4219","axon-common-5.0.0",1826,3,4,0.17496229260935142,1.0860916000891037,1.8377532512493233,0.7516616511602197,21.233333333333334,0,0.6308278737537087,0,0,6,7.784142182674259,2.91766557751968,1,1,0.032446663208604454,"pageRank","pageToArticleRankDifference","articleRank",-0.20387404700139222,-0.1400039017253342,-0.12223615725806716,-1.3934754133224487,3.026820421218872,""
"org.axonframework.common.jdbc","jdbc","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4220","axon-common-5.0.0",20,9,5,0.7,0.1914721360926175,0.19319658840792373,0.001724452315306213,0.25,4,0.875100362782588,0,0,7,4.774290025234222,3.299273442876126,1,0,-0.023843462234744817,"","","",0,0,0,0.21084226667881012,5.553750514984131,""
"org.axonframework.common.util","util","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4221","axon-common-5.0.0",12,3,3,0.06666666666666667,0.2374489237539452,0.2655237988749892,0.028074875121044035,84,-1,0,1,0,19,0,0,0,0,-0.023887868839196247,"","","",0,0,0,-4.462911128997803,0.9405741691589355,""
"org.axonframework.common.property","property","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4222","axon-common-5.0.0",19,15,3,0.6666666666666666,0.17061809339137216,0.1774965516566635,0.006878458265291348,0,9,0.6290576422853343,0,0,39,6.110976963303983,3.0963533473535416,0.6683117371267868,0,-0.07406784133765176,"","","",0,0,0,-2.6287288665771484,-0.3626120388507843,""
"org.axonframework.common.caching","caching","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4223","axon-common-5.0.0",22,43,3,0,0.15000000000000002,0.15000000000000002,0,0,-1,0,1,0,19,0,0,0,0,-0.07147924686677914,"","","",0,0,0,-1.625030755996704,3.264907121658325,""
"org.axonframework.common.digest","digest","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4224","axon-common-5.0.0",0,1,3,0,0.15000000000000002,0.15000000000000002,0,0,-1,0,1,0,19,0,0,0,0,-0.07145853831263765,"","","",0,0,0,-1.8106848001480103,3.478627920150757,""
"org.axonframework.common.infra","infra","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4225","axon-common-5.0.0",1212,27,0,0.15609756097560976,0.5611044202328559,0.8224159956455643,0.26131157541270844,40.78333333333334,9,0.7005428305020667,0,0,39,6.110976963303983,3.0963533473535416,0.6967284854439869,0,-0.09549741355885294,"","","",0,0,0,-2.584136486053467,1.9327298402786255,""
"org.axonframework.common.lifecycle","lifecycle","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4226","axon-common-5.0.0",8,4,3,0.5,0.22869201283877305,0.26016012425250373,0.03146811141373068,1.3333333333333333,-1,0,1,0,19,0,0,0,0,-0.07571649350176146,"","","",0,0,0,-4.779795169830322,0.6541220545768738,""
"org.axonframework.common.lock","lock","4:c0326d3a-6064-40a6-b5f0-e8e4e2665ab8:4227","axon-common-5.0.0",17,21,3,0,0.15000000000000002,0.15000000000000002,0,0,-1,0,1,0,19,0,0,0,0,-0.07363012595222368,"","","",0,0,0,-1.8395367860794067,3.212493419647217,""
