"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"./cli.ts","cli",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,2,""
"./copy-template.ts","copy-template",0.15205645161290324,0.15205304228519162,1,0,0.007751937984496124,0.007751937984496124,8.376837038212623e-19,8.280382381470436e-19,2,33,""
"./index.ts","create-react-router",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.0937389705166783e-18,0,28,""
"./loading-indicator.ts","loading-indicator",0.15102822580645164,0.15102652114259582,0,0,0.007751937984496124,0.007751937984496124,8.376837038212623e-19,8.280382381470436e-19,1,12,""
"./prompt.ts","prompt",0.15925403225806453,0.15923869028336227,5,0,0.007751937984496124,0.007751937984496124,8.376837038212623e-19,1.4028052024859354e-18,1,2,""
"./prompts-confirm.ts","prompts-confirm",0.1793292842741936,0.17900296419323572,0,0,0.011627906976744186,0.010335917312661497,1.0743944299376456e-18,1.2527612582706285e-18,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",0.1719969632056452,0.17175222314492677,3,0,0.011627906976744186,0.010335917312661497,1.0743944299376456e-18,1.4867463910111834e-18,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",0.5134926547830707,0.5123873411734321,0,0,0.03746770025839793,0.031007751937984496,4.017115979571205e-18,8.280382381470436e-19,8,14,""
"./prompts-select.ts","prompts-select",0.17577874716281933,0.17549530772623365,1,0,0.01937984496124031,0.01744186046511628,2.2130785739861e-18,1.2527612582706285e-18,3,6,""
"./prompts-text.ts","prompts-text",0.1793292842741936,0.17900296419323572,0,0,0.011627906976744186,0.010335917312661497,1.0743944299376456e-18,1.2527612582706285e-18,1,8,""
"./utils.ts","utils",1.225160153493399,1.208695921682819,0,0,0.06976744186046512,0.06976744186046512,7.831752649499878e-18,0,36,28,""
"./binaryTypes.ts","binaryTypes",0.17692163238697864,0.16697265121337673,0,0,0.011627906976744186,0.010335917312661497,8.650688102997754e-34,0,1,0,""
"./index.ts","react-router-architect",0.3922946914828076,0.30275386092039025,1,0,0.007751937984496124,0.007751937984496124,8.650688102997754e-34,1.8292458549551547e-34,3,0,""
"./server.ts","server",0.31672524388019324,0.2050235054666664,1,0,0.007751937984496124,0.007751937984496124,8.650688102997754e-34,1.8292458549551547e-34,3,22,""
"./__tests__/server-test.ts","server-test",,,,,,,,,0,1,""
"./sessions/arcTableSessionStorage.ts","arcTableSessionStorage",0.31672524388019324,0.2050235054666664,0,0,0.011627906976744186,0.010335917312661497,8.650688102997754e-34,0,1,6,""
"./index.ts","react-router-express",0.9997042353362876,0.3367221747558337,0,0,0.007751937984496124,0.007751937984496124,1.6499878126140125e-39,1.7445047902633235e-40,3,0,""
"./server.ts","server",0.9997042353362876,0.2278405864236812,0,0,0.007751937984496124,0.007751937984496124,1.6499878126140125e-39,1.7445047902633235e-40,3,20,""
"./index.ts","react-router-node",0.31549017314027217,0.30148994215798863,2,0,0.007751937984496124,0.007751937984496124,1.6499878126140125e-39,6.0827120901599306e-31,2,0,""
"./server.ts","server",0.19469444119487192,0.1795342540855122,0,0,0.007751937984496124,0.007751937984496124,1.9177172556208825e-30,1.7445047902633235e-40,2,3,""
"./stream.ts","stream",0.32877776477948756,0.2681370163420488,0,0,0.011627906976744186,0.010335917312661497,1.9177172556208825e-30,0,4,15,""
"./sessions/fileStorage.ts","fileStorage",0.19469444119487192,0.1795342540855122,0,0,0.011627906976744186,0.010335917312661497,1.9177172556208825e-30,0,1,9,""
"./config.ts","config",1.3488623797991672,0.6451378963872584,9,0,0.0516795865633075,0.046511627906976744,2.6402101555449337e-09,7.243563090205724e-10,5,0,""
"./manifest.ts","manifest",0.15074874795645918,0.15073725691078274,0,0,0.023901808785529718,0.019933554817275746,2.388336530971898e-09,0,2,0,""
"./routes.ts","routes",4.067520809655857,1.9950794335039266,0,0,0.06653746770025838,0.058409951325040566,1.763889795195706e-10,6.52293059260927e-10,9,0,""
"./cli/commands.ts","commands",0.2775,0.2698605371900827,39,2.139999999999999,0.007751937984496124,0.007751937984496124,1.6499878126140125e-39,2.4416645166491615e-09,5,16,""
"./cli/detectPackageManager.ts","detectPackageManager",0.19993388045938723,0.1706123142600329,0,0,0.050387596899224806,0.04678848283499446,2.518736245730355e-10,0,1,1,""
"./cli/run.ts","run",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.7445047902633235e-40,0,9,""
"./cli/useJavascript.ts","useJavascript",0.1631041666666667,0.1624783073599073,0,0,0.011627906976744186,0.010335917312661497,6.245474247590388e-10,0,1,6,""
