"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-conversion-5.0.3","axon-conversion-5.0.3","embeddingsFastRandomProjection","0.006894512,-0.26783824,-0.69576097,0.5537723,-0.25474262,-0.2520529,-0.6277696,0.27374807,0.4675236,-0.13581622,-0.9927254,0.6647613,-0.037849486,-0.559189,-0.19062573,0.5326954",""
"axon-messaging-5.0.3","axon-messaging-5.0.3","embeddingsFastRandomProjection","0.0051185824,-0.22950633,-0.72160006,0.47026318,-0.21913144,-0.2199325,-0.66373587,0.23386505,0.52859807,-0.12504901,-0.9878595,0.56980485,0.10240914,-0.4815664,-0.16398662,0.45891613",""
"axon-spring-boot-autoconfigure-5.0.3","axon-spring-boot-autoconfigure-5.0.3","embeddingsFastRandomProjection","0.006944622,-0.27582833,-0.72082955,0.5635479,-0.25766754,-0.2578539,-0.6539364,0.2768653,0.4934214,-0.14347789,-1.0312994,0.6784025,-0.02045778,-0.5698434,-0.19570342,0.54166377",""
"axon-metrics-micrometer-5.0.3","axon-metrics-micrometer-5.0.3","embeddingsFastRandomProjection","0.0067557814,-0.2621394,-0.68438315,0.5404578,-0.24981967,-0.24647313,-0.6156986,0.26735067,0.4611274,-0.1342018,-0.97404265,0.65083206,-0.032325625,-0.5471694,-0.18571389,0.5205796",""
"axon-test-5.0.3","axon-test-5.0.3","embeddingsFastRandomProjection","0.0069750836,-0.27061212,-0.69458485,0.5537738,-0.25683933,-0.25315773,-0.6246028,0.27188796,0.46797663,-0.13715193,-0.9918347,0.66657126,-0.037334055,-0.5595624,-0.19164082,0.53202075",""
"axon-eventsourcing-5.0.3","axon-eventsourcing-5.0.3","embeddingsFastRandomProjection","0.0069301156,-0.26473075,-0.71289504,0.5593612,-0.25758362,-0.25470483,-0.63797,0.283078,0.4748345,-0.14154223,-1.0118428,0.67667633,-0.037588634,-0.5715859,-0.18762308,0.54471296",""
"axon-server-connector-5.0.3","axon-server-connector-5.0.3","embeddingsFastRandomProjection","0.006935185,-0.27330023,-0.7043812,0.56165195,-0.2553085,-0.24979046,-0.63700604,0.27917522,0.4716267,-0.13537653,-0.99968827,0.6714133,-0.03886365,-0.56314933,-0.19173646,0.5359009",""
"axon-tracing-opentelemetry-5.0.3","axon-tracing-opentelemetry-5.0.3","embeddingsFastRandomProjection","0.0063145086,-0.24766645,-0.6671578,0.5140623,-0.23659958,-0.23334236,-0.6013947,0.25678942,0.45231423,-0.12838766,-0.9421207,0.6194476,-0.016848877,-0.5215433,-0.17509267,0.4964463",""
"axon-modelling-5.0.3","axon-modelling-5.0.3","embeddingsFastRandomProjection","0.007075412,-0.27785224,-0.70684314,0.56469,-0.26057735,-0.25574327,-0.63749576,0.27665508,0.47681648,-0.13823988,-1.0081184,0.67752767,-0.03700138,-0.5676286,-0.19574057,0.5394738",""
"axon-update-5.0.3","axon-update-5.0.3","embeddingsFastRandomProjection","0.0053988057,-0.26004833,-0.66851234,0.43788666,-0.24103034,-0.25093737,-0.62193894,0.16011079,0.5507319,-0.1251852,-0.96879077,0.536938,0.15771714,-0.4421408,-0.19727191,0.41644692",""
"axon-common-5.0.3","axon-common-5.0.3","embeddingsFastRandomProjection","0.006307772,-0.24416117,-0.70079815,0.5379283,-0.23430298,-0.2302601,-0.6337572,0.2859246,0.4586321,-0.13078041,-0.975515,0.64387333,-0.033102766,-0.54638636,-0.17053033,0.52249247",""
