"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"org.axonframework.messaging.core.annotation","annotation","centralityBetweenness",1193.6666666666665,""
"org.axonframework.messaging.core","core","centralityBetweenness",1028.4999999999998,""
"org.axonframework.messaging.core.conversion","conversion","centralityBetweenness",432.41666666666674,""
"org.axonframework.messaging.core.sequencing","sequencing","centralityBetweenness",415.99999999999994,""
"org.axonframework.messaging.core.unitofwork","unitofwork","centralityBetweenness",375.78333333333336,""
"org.axonframework.axonserver.connector","connector","centralityBetweenness",335,""
"org.axonframework.messaging.commandhandling.annotation","annotation","centralityBetweenness",222.58333333333331,""
"org.axonframework.messaging.eventhandling.configuration","configuration","centralityBetweenness",191.33333333333331,""
"org.axonframework.axonserver.connector.event","event","centralityBetweenness",183,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction","centralityBetweenness",172.4,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing","centralityBetweenness",160.66666666666666,""
"org.axonframework.messaging.eventhandling.annotation","annotation","centralityBetweenness",154.99999999999997,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","centralityBetweenness",131.66666666666666,""
"org.axonframework.messaging.queryhandling.annotation","annotation","centralityBetweenness",129.8333333333333,""
"org.axonframework.eventsourcing.annotation","annotation","centralityBetweenness",112.83333333333331,""
"org.axonframework.messaging.core.configuration","configuration","centralityBetweenness",112.5,""
"org.axonframework.modelling.annotation","annotation","centralityBetweenness",106.83333333333333,""
"org.axonframework.common.configuration","configuration","centralityBetweenness",103,""
"org.axonframework.common.tx","tx","centralityBetweenness",89.45,""
"org.axonframework.common.util","util","centralityBetweenness",88,""
"org.axonframework.extension.springboot.autoconfig","autoconfig","centralityBetweenness",84,""
"org.axonframework.modelling","modelling","centralityBetweenness",82.5,""
"org.axonframework.eventsourcing.eventstore","eventstore","centralityBetweenness",80,""
"org.axonframework.messaging.queryhandling","queryhandling","centralityBetweenness",77.41666666666666,""
"org.axonframework.messaging.eventhandling.conversion","conversion","centralityBetweenness",64.25,""
