"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core","core",0.4344706989096468,0.10798164075144819,12499,341,""
"org.axonframework.common","common",0.43150517744109007,0,977,31,""
"org.axonframework.messaging.core.unitofwork","unitofwork",0.3892245775131193,0.08393990363622,11625,108,""
"org.axonframework.common.annotation","annotation",0.33983939432680044,0.024738527512950418,2579,3,""
"org.axonframework.common.infra","infra",0.3015997590417366,0.03673475739934924,1378,27,""
"org.axonframework.messaging.eventhandling","eventhandling",0.25312515439065303,0.11789314406040216,3012,471,""
"org.axonframework.common.configuration","configuration",0.20924589400257598,0.06252025354051735,3727,283,""
"org.axonframework.messaging.commandhandling","commandhandling",0.17664046518786478,0.09587389134645637,1497,297,""
"org.axonframework.messaging.core.annotation","annotation",0.14505110381486916,0.10146449220724581,512,467,""
"org.axonframework.messaging.core.conversion","conversion",0.12362366120986806,0.06830407286213949,70,21,""
"org.axonframework.conversion","conversion",0.11549335734686253,0.04202947632890483,468,21,""
"org.axonframework.messaging.queryhandling","queryhandling",0.09602878907950958,0.13076048149679836,688,533,""
"org.axonframework.messaging.eventhandling.conversion","conversion",0.09519551399735492,0.06499483238718118,19,35,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token",0.08975441170579637,0.05626839470369319,425,19,""
"org.axonframework.messaging.eventstreaming","eventstreaming",0.062240088029391294,0.0916191707736384,293,105,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.06213769425361748,0.13333895247824112,224,716,""
"org.axonframework.messaging.monitoring","monitoring",0.06038358243954454,0.059774005965723756,81,22,""
"org.axonframework.modelling","modelling",0.053629759987470445,0.12115697756943059,125,182,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",0.0520625181888712,0.1309293723035386,86,194,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction",0.049072179310307294,0.04383535481368141,18,32,""
"org.axonframework.messaging.eventhandling.processing","processing",0.0456530703543654,0.12623247086723136,13,98,""
"org.axonframework.messaging.core.sequencing","sequencing",0.0442344574607589,0.1367007914372644,24,136,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",0.04073176482509929,0.05518355025736398,28,10,""
"org.axonframework.messaging.core.interception.annotation","annotation",0.03817941140963721,0.09976076798545873,21,234,""
"org.axonframework.modelling.repository","repository",0.036640731647072794,0.08925256732148928,79,56,""
"org.axonframework.common.tx","tx",0.03554024913357168,0.02034506225930571,10,6,""
"org.axonframework.axonserver.connector","connector",0.03493633655829519,0.11532798767444778,60,344,""
"org.axonframework.messaging.eventhandling.configuration","configuration",0.034731015480568804,0.1640508708547659,84,422,""
"org.axonframework.messaging.core.interception","interception",0.03471560149726026,0.15233067673835185,42,1160,""
"org.axonframework.messaging.core.configuration.reflection","reflection",0.03418899102148662,0.0450506500238308,8,36,""
"org.axonframework.modelling.annotation","annotation",0.0321808905877861,0.12281466462626031,13,308,""
"org.axonframework.common.util","util",0.03086626264295643,0.0005135855458077118,12,3,""
"org.axonframework.messaging.commandhandling.annotation","annotation",0.02964271438190349,0.1513794617264844,13,437,""
"org.axonframework.modelling.entity","entity",0.02928029723119079,0.0952443551137727,115,800,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",0.027252131183358137,0.04203773122548143,13,8,""
