"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.18.1/react-router-node","react-router-node","embeddingsFastRandomProjection","0,0.33317363,-0.00094853714,-0.0011856714,0.28867513,0.00023713429,0,-0.00023713429,0.0011856714,0.28867513,-0.33317363,0,-0.00023713429,-0.28962368,-0.044498503,-0.00094853714,0,-0.28867513,-0.28772658,0.044498503,-0.62184876,0.33435935,0.33246225,0,0.28867513,0.28938654,-0.288438,0,0.00023713429,0,-0.62256026,0.33341077",""
"react-router-7.18.1/server","server","embeddingsFastRandomProjection","0,0.33317366,-0.00094853714,-0.0011856714,0.28867516,0.00023713429,0,-0.00023713429,0.0011856714,0.28867516,-0.33317366,0,-0.00023713429,-0.2896237,-0.044498503,-0.00094853714,0,-0.28867516,-0.2877266,0.044498503,-0.6218488,0.33435935,0.33246225,0,0.28867516,0.28938657,-0.28843802,0,0.00023713429,0,-0.62256026,0.3334108",""
"react-router-7.18.1/stream","stream","embeddingsFastRandomProjection","0,0.33317366,-0.0009485371,-0.0011856713,0.28867513,0.00023713427,0,-0.00023713427,0.0011856713,0.28867513,-0.33317366,0,-0.00023713427,-0.28962368,-0.044498533,-0.0009485371,0,-0.28867513,-0.28772658,0.044498533,-0.6218488,0.33435932,0.33246225,0,0.28867513,0.28938654,-0.288438,0,0.00023713427,0,-0.62256014,0.33341077",""
"react-router-7.18.1/fileStorage","fileStorage","embeddingsFastRandomProjection","0,0.33317366,-0.0009485371,-0.0011856713,0.28867513,0.00023713427,0,-0.00023713427,0.0011856713,0.28867513,-0.33317366,0,-0.00023713427,-0.28962368,-0.044498533,-0.0009485371,0,-0.28867513,-0.28772658,0.044498533,-0.6218488,0.33435932,0.33246225,0,0.28867513,0.28938654,-0.288438,0,0.00023713427,0,-0.62256014,0.33341077",""
"react-router-7.18.1/cli","cli","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.18.1/copy-template","copy-template","embeddingsFastRandomProjection","0.52434886,0.43440405,-0.10206775,-0.28996724,-0.08078107,-0.048344363,-0.21179724,-0.18263713,-0.11406244,-0.10011914,0.23875642,-0.14459184,-0.07749292,0.19794086,-0.10178451,0.4522756,-0.039666854,-0.07644808,-0.30894852,0.29576677,-0.013802379,-0.19679633,-0.50495297,0.32310772,0.799571,0.4598044,0.23681584,0.0007918328,0.058330268,0.4455042,0.47878984,0.16916668",""
"react-router-7.18.1/create-react-router","create-react-router","embeddingsFastRandomProjection","0.33306473,0.36546403,-0.07557704,-0.12168011,-0.06390808,-0.039863147,-0.16413136,-0.13433006,-0.08790436,-0.11612432,0.22151256,-0.108018085,-0.05809315,0.151593,-0.11569387,0.27863467,-0.029591752,-0.06455803,-0.19820397,0.2600758,-0.07425684,-0.1842793,-0.31784785,0.24815316,0.53759587,0.24857825,0.1165494,0.064635396,0.007397726,0.30110574,0.39811617,0.12550199",""
"react-router-7.18.1/loading-indicator","loading-indicator","embeddingsFastRandomProjection","0.390703,0.39148128,-0.08455959,-0.16960953,-0.06998267,-0.04396707,-0.18157569,-0.15104955,-0.09735324,-0.11216231,0.2295011,-0.12090961,-0.06457404,0.16793033,-0.11297749,0.32946512,-0.033373617,-0.069645524,-0.23598698,0.27414244,-0.063325524,-0.19017728,-0.37376937,0.27511474,0.6197146,0.31186146,0.14890903,0.052394897,0.023752436,0.3508683,0.42868298,0.14089517",""
"react-router-7.18.1/prompt","prompt","embeddingsFastRandomProjection","0.4069416,0.5062104,-0.12360461,-0.14655069,-0.111488655,-0.02214934,-0.2454167,-0.17979515,-0.1314873,-0.17239717,0.31855392,-0.024846783,-0.10893517,0.24438703,-0.2434268,0.36329114,-0.023963202,-0.101813465,-0.19219989,0.36005366,-0.04280567,-0.23786011,-0.39511567,0.25026485,0.7049657,0.31127363,0.23340595,0.03494431,-0.084011704,0.33692414,0.40059954,0.03951623",""
"react-router-7.18.1/prompts-confirm","prompts-confirm","embeddingsFastRandomProjection","0.2854825,0.5127166,-0.12691467,-0.029299302,-0.12291791,-0.006182719,-0.2497828,-0.16211963,-0.13285412,-0.20686609,0.34671408,0.053021133,-0.11992082,0.25512445,-0.3151438,0.26308137,-0.012285722,-0.11293198,-0.10363871,0.37286866,-0.073578015,-0.24530643,-0.27925006,0.18682551,0.5728148,0.17767452,0.1977151,0.069695085,-0.16765442,0.2420777,0.3214997,-0.046027284",""
