"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",105272,51.377006456776684,""
"TS",94208,45.97732563530681,""
"Type",88325,43.10618298592979,""
"Change",85539,41.74650196924368,""
"Update",56742,27.69239779210448,""
"NotIdentified",54205,26.454238876335403,""
"Create",16953,8.273751714242488,""
"Declared",11511,5.617834954441413,""
"Commit",10676,5.210321081888327,""
"Primitive",9113,4.44751367733686,""
"Delete",8922,4.354297929243879,""
"File",6558,3.200570031381009,""
"Union",5600,2.7330271692183055,""
"Json",4107,2.0043826042820676,""
"Literal",3619,1.76621880810733,""
"Value",3121,1.5231746062732734,""
"Rename",2850,1.3909156129057447,""
"ObjectMember",2025,0.9882821460119765,""
"Object",1961,0.9570475497923386,""
"Key",1928,0.940942211116588,""
"Scalar",1670,0.8150277451061733,""
"Person",1651,0.8057549743534682,""
"Author",1290,0.6295723300520739,""
"NPM",1228,0.5993138149642998,""
"Tag",1213,0.5919932064753222,""
"Parameter",1168,0.5700313810083895,""
"Function",1065,0.5197632027174098,""
"ExternalDeclaration",1012,0.4938970527230223,""
"Dependency",881,0.42996373858595127,""
"Property",614,0.2996569074821499,""
"FunctionParameter",479,0.2337714310813515,""
"Committer",361,0.17618264430139433,""
"TypeAlias",335,0.1634935895871665,""
"Variable",265,0.12933074997193766,""
"TypeParameter",233,0.11371345186211879,""
"Script",224,0.10932108676873223,""
"Local",212,0.10346459997755014,""
"ExternalModule",178,0.08687122073586757,""
"TypeParameterReference",177,0.08638318016993572,""
"Intersection",169,0.082478855642481,""
"Module",158,0.07711040941723077,""
"Interface",145,0.07076588206011684,""
"Method",121,0.05905290847775267,""
"Directory",117,0.057100746214025305,""
"Call",100,0.04880405659318403,""
"Member",95,0.04636385376352482,""
"Complex",88,0.04294756980200194,""
"Copy",72,0.0351389207470925,""
"Array",66,0.03221067735150146,""
"Package",62,0.030258515087774097,""
"Tuple",48,0.023425947164728334,""
"Engine",31,0.015129257543887048,""
"Null",23,0.011224933016432327,""
"jQAssistant",20,0.009760811318636806,""
"Concept",19,0.009272770752704966,""
"Rule",19,0.009272770752704966,""
"Scan",13,0.006344527357113924,""
"Class",12,0.0058564867911820835,""
"Repository",12,0.0058564867911820835,""
"AccessorProperty",11,0.005368446225250243,""
"Constructor",11,0.005368446225250243,""
"Getter",11,0.005368446225250243,""
"Project",11,0.005368446225250243,""
"BugTracker",9,0.004392365093386563,""
"EnumMember",9,0.004392365093386563,""
"Export",5,0.0024402028296592014,""
"Binary",3,0.0014641216977955209,""
"Enum",3,0.0014641216977955209,""
"Overrides",2,0.0009760811318636805,""
"TestEnvironment",2,0.0009760811318636805,""
"TestRelated",2,0.0009760811318636805,""
"Analyze",1,0.00048804056593184026,""
"Branch",1,0.00048804056593184026,""
"Setter",1,0.00048804056593184026,""
"Task",1,0.00048804056593184026,""
