"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.17.0/react-router","react-router",0.5230557476844581,0.347160882914482,378,13,""
"react-router-7.17.0/utils","utils",0.4457417202454483,0.1190808654922868,183,3,""
"react-router-7.17.0/react-router","react-router",0.3156968701671942,0.17266694615746325,109,4,""
"react-router-7.17.0/history","history",0.2875382233912873,0.05530181801553464,40,0,""
"react-router-7.17.0/router","router",0.2754875972961384,0.17716129415224763,53,1,""
"react-router-7.17.0/entry","entry",0.21180513455455988,0.15201461839615632,13,0,""
"react-router-7.17.0/routeModules","routeModules",0.19349985283638954,0.17059597254712747,27,6,""
"react-router-7.17.0/data","data",0.18048622781966497,0.1539500055184331,7,0,""
"react-router-7.17.0/build","build",0.12090025330620395,0.09589416715757222,11,0,""
"react-router-7.17.0/mode","mode",0.11916732570534877,0.05530181801553464,5,0,""
"react-router-7.17.0/instrumentation","instrumentation",0.10359468728523895,0.22076632129028298,14,0,""
"react-router-7.17.0/dev","dev",0.09671304539454642,0,4,3,""
"react-router-7.17.0/actions","actions",0.09472610171680552,0,3,0,""
"react-router-7.17.0/headers","headers",0.09472610171680552,0.16479720196582426,3,1,""
"react-router-7.17.0/urls","urls",0.09472610171680552,0.15522409825947914,3,0,""
"react-router-7.17.0/dom-export","dom-export",0.08291486444134596,0.09665164928927483,19,0,""
"react-router-7.17.0/links","links",0.0796312451898278,0.05530181801553464,6,0,""
"react-router-7.17.0/cookies","cookies",0.07585790845575364,0.09183793066793525,19,6,""
"react-router-7.17.0/fog-of-war","fog-of-war",0.07472498554430407,0.20480936471265446,4,5,""
"react-router-7.17.0/future","future",0.07472498554430407,0,3,0,""
"react-router-7.17.0/routes","routes",0.06853080273375174,0.20796750446544482,4,9,""
"react-router-7.17.0/errors","errors",0.06677177280129998,0.1484068232318024,5,0,""
"react-router-7.17.0/server","server",0.06517935434883539,0.26439768052123813,40,17,""
"react-router-7.17.0/react-router","react-router",0.06465907416285668,0.05985160002376621,9,4,""
"react-router-7.17.0/server","server",0.06004600280548633,0.35960310039236343,4,0,""
"react-router-7.17.0/cookieStorage","cookieStorage",0.05496053552584043,0.0988199146240481,2,2,""
"react-router-7.17.0/href","href",0.05496053552584043,0.003924603038724204,2,0,""
"react-router-7.17.0/memoryStorage","memoryStorage",0.05496053552584043,0.09079958358470748,2,1,""
"react-router-7.17.0/context","context",0.043032755802862796,0.161957139586157,11,10,""
"react-router-7.17.0/route-data","route-data",0.04149855149472262,0.07773384341671793,6,0,""
"react-router-7.17.0/entry","entry",0.038020240296952904,0.08300588530278101,1,0,""
"react-router-7.17.0/routeMatching","routeMatching",0.038020240296952904,0.10967500022811705,2,0,""
"react-router-7.17.0/serverHandoff","serverHandoff",0.038020240296952904,0.022646964829442725,2,0,""
"react-router-7.17.0/single-fetch","single-fetch",0.038020240296952904,0.27193779283944564,5,4,""
"react-router-7.17.0/register","register",0.03711968702743088,0,1,0,""
"react-router-7.17.0/dom","dom",0.03670474524735115,0.132830292135092,6,0,""
"react-router-7.17.0/errors","errors",0.03670474524735115,0.10242935194298101,1,0,""
