"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.test.fixture.AxonTestPhase$Then","AxonTestPhase$Then","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:24","axon-test-5.0.2",18,5,0,0.2679738562091503,0.4125443822811548,1.135356961576211,0.7228125792950562,386.33333333333326,35,0.4272637120894779,0,0,21,6.290205550612882,2.534843477686601,0.5593779111745604,0,-0.001611623521244887,"","","",0,0,0,8.061600685119629,15.246672630310059,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing","AxonTestPhase$Then$Nothing","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:25","axon-test-5.0.2",7,2,0,0.5,0.29408314566263977,0.5695084504400877,0.2754253047774479,0,-1,0,1,0,323,0,0,0,0,-0.023127098276157276,"","","",0,0,0,8.110294342041016,13.754739761352539,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Event","AxonTestPhase$Then$Event","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:26","axon-test-5.0.2",5,2,0,0.6666666666666666,0.2931471509288378,0.5948498981074003,0.3017027471785625,0,35,0.3997649737456525,0,0,21,6.290205550612882,2.534843477686601,0.4949526424667264,0,-0.04937894988466812,"","","",0,0,0,8.059416770935059,15.406370162963867,""
"org.axonframework.test.fixture.AxonTestPhase$When$Nothing","AxonTestPhase$When$Nothing","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:27","axon-test-5.0.2",4,3,0,0.6,0.20034351200727787,0.2536810447970735,0.05333753278979561,20,36,1,0,0,7,6.275854699313641,3.1387212771390165,0.26361194834107954,0,-0.025330541752333402,"","","",0,0,0,8.132083892822266,13.974027633666992,""
"org.axonframework.test.fixture.AxonTestPhase$When","AxonTestPhase$When","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:28","axon-test-5.0.2",12,5,0,0.2967032967032967,0.3271228551028998,0.7649748145175084,0.4378519594146086,138.83333333333331,36,1,0,0,7,6.275854699313641,3.1387212771390165,0.5133022167596716,0,-0.0308186096921218,"","","",0,0,0,8.103569030761719,13.804220199584961,""
"org.axonframework.test.fixture.AxonTestPhase$When$Event","AxonTestPhase$When$Event","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:29","axon-test-5.0.2",4,3,0,0.6,0.2659364868429797,0.43346725331332986,0.16753076647035015,0,36,1,0,1,7,6.275854699313641,3.1387212771390165,0,0,-0.02893496337810536,"","","",0,0,0,8.064018249511719,13.878984451293945,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Message","AxonTestPhase$Then$Message","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:31","axon-test-5.0.2",8,3,0,0.4666666666666667,0.4028818446638009,1.268976423120741,0.86609457845694,67,35,0.628120815131779,0,0,21,6.290205550612882,2.534843477686601,0.36773133846682526,0,-0.013612432716387068,"","","",0,0,0,8.104970932006836,15.712576866149902,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Command","AxonTestPhase$Then$Command","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:32","axon-test-5.0.2",5,3,0,0.5238095238095238,0.27555623056822615,0.5342842737357549,0.2587280431675288,262.08333333333337,35,0.44199469954900006,0,0,21,6.290205550612882,2.534843477686601,0.45852402989819774,0,-0.06534347927675238,"","","",0,0,0,8.20142936706543,15.781938552856445,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:58","axon-test-5.0.2",1,2,0,0.3333333333333333,0.18846202914412255,0.22438074527724686,0.03591871613312431,31.333333333333332,-1,0,1,0,323,0,0,0,0,-0.04011012854973195,"","","",0,0,0,7.356535911560059,15.529111862182617,""
"org.axonframework.test.fixture.AxonTestPhase$When$Command","AxonTestPhase$When$Command","4:64a4ccb8-3e1b-40b5-bb73-36b05075508e:74","axon-test-5.0.2",4,3,0,0.6,0.2234596469822709,0.3214925728388965,0.0980329258566256,4,36,0.6995050942946338,0,0,7,6.275854699313641,3.1387212771390165,0.7138146649196114,0,-0.04414689054270937,"","","",0,0,0,8.098857879638672,13.926444053649902,""
