"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-messaging-5.1.1","axon-messaging-5.1.1","embeddingsHashGNN","1.2247449159622192,1.2247449159622192,1.530931144952774,-0.3061862289905548,-0.9185586869716644,0,0.9185586869716644,-1.2247449159622192,-0.9185586869716644,1.2247449159622192,0.3061862289905548,0,-0.9185586869716644,0.3061862289905548,1.2247449159622192,0.6123724579811096,0,0,0,-0.6123724579811096,0.9185586869716644,1.530931144952774,0,0.6123724579811096,0.6123724579811096,0,0.9185586869716644,-0.9185586869716644,-1.530931144952774,0.6123724579811096,-1.2247449159622192,0.6123724579811096",""
"axon-update-5.1.1","axon-update-5.1.1","embeddingsHashGNN","0,1.530931144952774,1.2247449159622192,0.3061862289905548,-0.3061862289905548,0,0.3061862289905548,-0.6123724579811096,-0.6123724579811096,1.8371173739433289,0.6123724579811096,-0.3061862289905548,-0.3061862289905548,0.9185586869716644,0.6123724579811096,0.3061862289905548,-0.6123724579811096,0,0.3061862289905548,0,0.3061862289905548,0.6123724579811096,-0.3061862289905548,0,0.3061862289905548,0,1.530931144952774,-0.9185586869716644,-0.6123724579811096,0,-0.6123724579811096,0.9185586869716644",""
"axon-server-connector-5.1.1","axon-server-connector-5.1.1","embeddingsHashGNN","0.6123724579811096,0.9185586869716644,0.9185586869716644,-0.3061862289905548,-1.530931144952774,-0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0.9185586869716644,0.6123724579811096,0.3061862289905548,-0.9185586869716644,0.3061862289905548,0.3061862289905548,0.3061862289905548,0,0.3061862289905548,-0.3061862289905548,-0.3061862289905548,0.6123724579811096,1.2247449159622192,0.6123724579811096,0.6123724579811096,0.3061862289905548,0,0.9185586869716644,-0.3061862289905548,-1.530931144952774,0.3061862289905548,-0.9185586869716644,0.6123724579811096",""
"axon-conversion-5.1.1","axon-conversion-5.1.1","embeddingsHashGNN","0.9185586869716644,0.9185586869716644,1.2247449159622192,-0.3061862289905548,-1.2247449159622192,-0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0.9185586869716644,0.6123724579811096,0.3061862289905548,-1.2247449159622192,0,0.6123724579811096,0.3061862289905548,0.3061862289905548,0.3061862289905548,0,-0.3061862289905548,0.6123724579811096,1.2247449159622192,0.6123724579811096,0.6123724579811096,0.3061862289905548,0.3061862289905548,0.9185586869716644,-0.3061862289905548,-1.530931144952774,0.3061862289905548,-0.9185586869716644,0.3061862289905548",""
"axon-common-5.1.1","axon-common-5.1.1","embeddingsHashGNN","0.9185586869716644,1.530931144952774,0.9185586869716644,-0.3061862289905548,-0.6123724579811096,0,0.9185586869716644,-1.2247449159622192,-0.6123724579811096,1.8371173739433289,0.6123724579811096,-0.3061862289905548,-0.6123724579811096,0.6123724579811096,0.6123724579811096,0,-0.6123724579811096,0.3061862289905548,0,0,0.6123724579811096,0.9185586869716644,-0.6123724579811096,0.3061862289905548,0.3061862289905548,-0.3061862289905548,1.530931144952774,-1.2247449159622192,-1.2247449159622192,0,-1.2247449159622192,0.6123724579811096",""
"axon-eventsourcing-5.1.1","axon-eventsourcing-5.1.1","embeddingsHashGNN","0.6123724579811096,0.9185586869716644,0.9185586869716644,-0.3061862289905548,-1.530931144952774,-0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0.9185586869716644,0.6123724579811096,0.3061862289905548,-0.9185586869716644,0.3061862289905548,0.3061862289905548,0.3061862289905548,0,0.3061862289905548,-0.3061862289905548,-0.3061862289905548,0.6123724579811096,1.2247449159622192,0.6123724579811096,0.6123724579811096,0.3061862289905548,0,0.9185586869716644,-0.3061862289905548,-1.530931144952774,0.3061862289905548,-0.9185586869716644,0.6123724579811096",""
"axon-tracing-opentelemetry-5.1.1","axon-tracing-opentelemetry-5.1.1","embeddingsHashGNN","0,0.9185586869716644,0.9185586869716644,0,-0.6123724579811096,0.3061862289905548,1.2247449159622192,-1.2247449159622192,-0.9185586869716644,1.2247449159622192,0.6123724579811096,-0.3061862289905548,-0.3061862289905548,0.3061862289905548,0.6123724579811096,0.3061862289905548,-0.6123724579811096,0,-0.9185586869716644,-0.3061862289905548,0.6123724579811096,1.2247449159622192,0.3061862289905548,-0.3061862289905548,-0.3061862289905548,-0.3061862289905548,1.2247449159622192,-0.6123724579811096,-1.2247449159622192,-0.3061862289905548,-1.530931144952774,0.9185586869716644",""
"axon-test-5.1.1","axon-test-5.1.1","embeddingsHashGNN","0.6123724579811096,0.9185586869716644,0.6123724579811096,0,-0.9185586869716644,-0.3061862289905548,0.6123724579811096,-0.9185586869716644,-0.3061862289905548,1.2247449159622192,0.9185586869716644,0.3061862289905548,-0.6123724579811096,0.3061862289905548,0.3061862289905548,0.3061862289905548,-0.3061862289905548,0.6123724579811096,-0.3061862289905548,0,0.6123724579811096,0.9185586869716644,0.6123724579811096,0,0,0,1.2247449159622192,-0.3061862289905548,-1.530931144952774,0,-0.9185586869716644,0.6123724579811096",""
"axon-modelling-5.1.1","axon-modelling-5.1.1","embeddingsHashGNN","0.6123724579811096,0.9185586869716644,0.9185586869716644,-0.3061862289905548,-1.530931144952774,-0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.3061862289905548,0.9185586869716644,0.6123724579811096,0.3061862289905548,-0.9185586869716644,0.3061862289905548,0.3061862289905548,0.3061862289905548,0,0.3061862289905548,-0.3061862289905548,-0.3061862289905548,0.6123724579811096,1.2247449159622192,0.6123724579811096,0.6123724579811096,0.3061862289905548,0,0.9185586869716644,-0.3061862289905548,-1.530931144952774,0.3061862289905548,-0.9185586869716644,0.6123724579811096",""
"axon-metrics-micrometer-5.1.1","axon-metrics-micrometer-5.1.1","embeddingsHashGNN","0.6123724579811096,0.6123724579811096,1.2247449159622192,0,-0.6123724579811096,0.3061862289905548,0.3061862289905548,-0.9185586869716644,-0.6123724579811096,1.8371173739433289,1.530931144952774,0,-0.3061862289905548,0.6123724579811096,0,0.3061862289905548,-0.6123724579811096,0.6123724579811096,-0.3061862289905548,-0.6123724579811096,0.6123724579811096,0.9185586869716644,0.3061862289905548,0.6123724579811096,0.3061862289905548,-0.6123724579811096,1.8371173739433289,-0.3061862289905548,-1.2247449159622192,0,-0.9185586869716644,0.3061862289905548",""
"axoniq-spring-boot-autoconfigure-5.1.1","axoniq-spring-boot-autoconfigure-5.1.1","embeddingsHashGNN","0.3061862289905548,0.9185586869716644,0.9185586869716644,-0.3061862289905548,-1.2247449159622192,0.3061862289905548,0.3061862289905548,-0.6123724579811096,-0.3061862289905548,1.2247449159622192,0.9185586869716644,0.3061862289905548,-0.9185586869716644,0.3061862289905548,0.3061862289905548,0.3061862289905548,-0.3061862289905548,0.3061862289905548,-0.6123724579811096,-0.6123724579811096,0.6123724579811096,1.2247449159622192,0.6123724579811096,0.9185586869716644,0.3061862289905548,-0.3061862289905548,1.530931144952774,-0.3061862289905548,-1.530931144952774,0.3061862289905548,-1.2247449159622192,0.3061862289905548",""
