"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.actuator","actuator",0,"4,109",0,"4,24,6",,0,0,1,5,2,0,""
"org.axonframework.actuator.axonserver","axonserver",0,"4,109",0,"4,24,6",,0,0,2,8,2,3,""
"org.axonframework.springboot","springboot",0,"4,109",0,"4,24,6",,0,0,5,5,67,28,""
"org.axonframework.springboot.service.connection","connection",0,"12,109",0,"12,24,6",,0,1,2,7,7,8,""
"org.axonframework.springboot.autoconfig","autoconfig",0,"4,109",0,"4,24,6",,0,0,11,2,68,6473,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",0,"4,109",0,"4,24,6",,0,0,9,3,1,297,""
"org.axonframework.springboot.util","util",0,"4,109",0,"4,24,6",,0,0,5,17,20,61,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",0,"4,109",0,"4,24,6",,0,0,2,12,1,1,""
"org.axonframework.springboot.util.jpa","jpa",0,"4,109",0,"4,24,6",,0,0,2,11,1,1,""
"org.axonframework.test","test",1,"15,39",1,"15,3,7",,0,0,7,9,16,13,""
"org.axonframework.test.deadline","deadline",1,"15,39",1,"15,3,7",,0,0,7,2,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",1,"15,39",1,"15,3,7",,0,0,5,4,9,38,""
"org.axonframework.test.server","server",0,"12,109",0,"12,24,6",,0,1,2,2,3,2,""
"org.axonframework.test.saga","saga",1,"15,39",1,"15,3,7",,0,0,9,0,43,1419,""
"org.axonframework.test.utils","utils",1,"15,39",1,"15,3,7",,0,0,5,7,8,70,""
"org.axonframework.test.aggregate","aggregate",1,"15,39",1,"15,3,7",,0,0,11,6,31,2210,""
"org.axonframework.test.matchers","matchers",1,"15,39",1,"15,3,7",,0,0,7,7,61,51,""
"org.axonframework.eventsourcing","eventsourcing",2,"38,27",2,"38,0,4",,0,0,11,7,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",2,"38,27",2,"38,0,4",,0,0,9,0,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",3,"19,61",3,"61,12,5",,0,0,11,1,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",3,"61,61",3,"61,12,5",,0,0,3,0,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",3,"22,61",3,"22,12,5",,0,0,9,0,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",3,"22,61",3,"22,12,5",,0,0,5,5,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",3,"19,61",3,"61,12,5",,0,0,10,3,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",3,"19,61",3,"61,12,5",,0,0,10,0,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",3,"61,61",3,"61,12,5",,0,0,9,12,29,17,""
"org.axonframework.config","config",3,"61,61",3,"61,12,5",,0,0,11,15,428,10010,""
"org.axonframework.modelling.command","command",2,"27,27",2,"38,0,4",,0,0,11,10,276,847,""
"org.axonframework.modelling.command.inspection","inspection",2,"27,27",2,"38,0,4",,0,0,11,0,82,793,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",2,"27,27",2,"38,0,4",,0,0,7,18,2,164,""
"org.axonframework.modelling.saga","saga",4,"34,49",4,"34,19,8",,0,0,9,4,263,432,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",1,"15,39",1,"15,3,7",,0,0,4,2,5,15,""
