"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",14,6,"org.axonframework.actuator,org.axonframework.common,org.axonframework.common.transaction,org.axonframework.eventhandling.interceptors,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.axonserver.connector.event.util","actuator,common,transaction,interceptors,checker,util",""
"communityMaximumKCutId",8,7,"org.axonframework.actuator.axonserver,org.axonframework.test.saga,org.axonframework.eventsourcing.snapshotting,org.axonframework.commandhandling.distributed,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.messaging.timeout","axonserver,saga,snapshotting,distributed,legacyjpa,jpa,timeout",""
"communityMaximumKCutId",0,20,"org.axonframework.springboot,org.axonframework.test.utils,org.axonframework.test.aggregate,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.modelling.saga.repository,org.axonframework.common.annotation,org.axonframework.common.legacyjpa,org.axonframework.deadline.annotation,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.quartz,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.updates,org.axonframework.axonserver.connector.query.subscription","springboot,utils,aggregate,statements,jpa,repository,annotation,legacyjpa,dbscheduler,quartz,async,deadletter,gateway,pooled,scheduling,inmemory,jdbc,updates,subscription",""
"communityMaximumKCutId",3,3,"org.axonframework.springboot.service.connection,org.axonframework.serialization,org.axonframework.tracing","connection,serialization,tracing",""
"communityMaximumKCutId",6,4,"org.axonframework.springboot.autoconfig,org.axonframework.modelling.saga.repository.inmemory,org.axonframework.disruptor.commandhandling,org.axonframework.messaging.interceptors.legacyvalidation","autoconfig,inmemory,commandhandling,legacyvalidation",""
"communityMaximumKCutId",2,8,"org.axonframework.springboot.autoconfig.legacyjpa,org.axonframework.test.server,org.axonframework.modelling.saga.repository.jpa,org.axonframework.common.stream,org.axonframework.messaging.unitofwork,org.axonframework.serialization.json,org.axonframework.updates.detection,org.axonframework.axonserver.connector.query","legacyjpa,server,jpa,stream,unitofwork,json,detection,query",""
"communityMaximumKCutId",18,7,"org.axonframework.springboot.util,org.axonframework.test.eventscheduler,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.common.lock,org.axonframework.messaging,org.axonframework.queryhandling.registration,org.axonframework.serialization.converters","util,eventscheduler,jdbc,lock,messaging,registration,converters",""
"communityMaximumKCutId",12,4,"org.axonframework.springboot.util.legacyjpa,org.axonframework.modelling.saga,org.axonframework.messaging.interceptors,org.axonframework.axonserver.connector.heartbeat.source","legacyjpa,saga,interceptors,source",""
"communityMaximumKCutId",16,4,"org.axonframework.springboot.util.jpa,org.axonframework.common.digest,org.axonframework.eventhandling,org.axonframework.updates.configuration","jpa,digest,eventhandling,configuration",""
"communityMaximumKCutId",4,9,"org.axonframework.test,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga.repository.legacyjpa,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.tokenstore,org.axonframework.axonserver.connector.heartbeat","test,inmemory,inspection,legacyjpa,callbacks,commandfilter,dbscheduler,tokenstore,heartbeat",""
"communityMaximumKCutId",1,11,"org.axonframework.test.deadline,org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.common.jpa,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.updates.api,org.axonframework.util,org.axonframework.axonserver.connector.util","deadline,eventsourcing,jdbc,legacyjpa,jpa,jobrunr,quartz,api,util",""
"communityMaximumKCutId",7,7,"org.axonframework.test.matchers,org.axonframework.modelling.command,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.messaging.responsetypes,org.axonframework.queryhandling.annotation,org.axonframework.serialization.avro,org.axonframework.axonserver.connector.event.axon","matchers,command,jpa,responsetypes,annotation,avro,axon",""
