"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityLabelPropagationId",0,4,"org.axonframework.actuator.axonserver.AxonServerStatusAggregator,org.axonframework.actuator.HealthStatus,org.axonframework.actuator.axonserver.AxonServerHealthIndicator,org.axonframework.springboot.autoconfig.AxonServerActuatorAutoConfiguration","AxonServerStatusAggregator,HealthStatus,AxonServerHealthIndicator,AxonServerActuatorAutoConfiguration",""
"communityLabelPropagationId",1,105,"org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.springboot.TokenStoreProperties,org.axonframework.config.TagsConfiguration,org.axonframework.config.Configuration,org.axonframework.common.transaction.TransactionManager,org.axonframework.springboot.util.DeadLetterQueueProviderConfigurerModule,org.axonframework.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore$Builder,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.springboot.util.jpa.ContainerManagedEntityManagerProvider,org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.config.ConfigurerModule,org.axonframework.deadline.DeadlineManager,org.axonframework.deadline.DeadlineManagerSpanFactory,org.axonframework.config.ConfigurationScopeAwareProvider,org.axonframework.eventhandling.gateway.EventGateway,org.axonframework.commandhandling.gateway.CommandGateway,org.axonframework.messaging.MessageDispatchInterceptorSupport,org.axonframework.springboot.autoconfig.TransactionAutoConfiguration,org.axonframework.springboot.autoconfig.NoOpTransactionAutoConfiguration,org.axonframework.messaging.interceptors.CorrelationDataInterceptor,org.axonframework.eventsourcing.Snapshotter,org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.eventsourcing.SnapshotterSpanFactory,org.axonframework.config.Configurer,org.axonframework.axonserver.connector.event.axon.EventProcessorInfoConfiguration,org.axonframework.axonserver.connector.TopologyChangeListener,org.axonframework.modelling.command.RepositorySpanFactory,org.axonframework.common.transaction.NoTransactionManager,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder,org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.serialization.upcasting.event.EventUpcaster,org.axonframework.modelling.saga.ResourceInjector,org.axonframework.config.ModuleConfiguration,org.axonframework.lifecycle.Lifecycle,org.axonframework.config.DefaultConfigurer,org.axonframework.lifecycle.Lifecycle$LifecycleRegistry,org.axonframework.common.Assert,org.axonframework.test.server.AxonServerContainerUtils,org.axonframework.common.lock.LockFactory,org.axonframework.monitoring.MessageMonitor,org.axonframework.config.MessageHandlerRegistrar,org.axonframework.deadline.SimpleDeadlineManager$Builder,org.axonframework.messaging.ScopeAwareProvider,org.axonframework.lifecycle.LifecycleHandlerInvocationException,org.axonframework.util.HandlerTypeResolver,org.axonframework.serialization.upcasting.event.EventUpcasterChain,org.axonframework.config.MessageMonitorFactoryBuilder,org.axonframework.config.ConfigurationParameterResolverFactory,org.axonframework.config.DefaultConfigurer$1,org.axonframework.config.Component,org.axonframework.config.DefaultConfigurer$LifecycleState,org.axonframework.config.LifecycleHandler,org.axonframework.config.DefaultConfigurer$ConfigurationImpl,org.axonframework.config.MessageMonitorFactory,org.axonframework.config.ConfigurationResourceInjector,org.axonframework.config.AggregateConfiguration,org.axonframework.config.AxonIQConsoleModule,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.lifecycle.StartHandler,org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration,org.axonframework.config.LifecycleOperations,org.axonframework.config.LifecycleHandlerInspector$1,org.axonframework.lifecycle.ShutdownHandler,org.axonframework.config.AggregateConfigurer,org.axonframework.common.lock.NullLockFactory,org.axonframework.messaging.Distributed,org.axonframework.modelling.command.inspection.AggregateMetaModelFactory,org.axonframework.modelling.saga.repository.NoResourceInjector,org.axonframework.config.Configuration$1,org.axonframework.util.MavenArtifactVersionResolver,org.axonframework.lifecycle.Lifecycle$LifecycleHandler,org.axonframework.messaging.ScopeAware,org.axonframework.config.SagaConfigurer,org.axonframework.config.SagaConfigurer$SagaConfigurationImpl,org.axonframework.modelling.saga.EndSaga,org.axonframework.messaging.annotation.HasHandlerAttributes,org.axonframework.modelling.saga.StartSaga,org.axonframework.commandhandling.CommandHandler,org.axonframework.eventhandling.AllowReplay,org.axonframework.messaging.interceptors.ResultHandler,org.axonframework.queryhandling.QueryHandler,org.axonframework.common.transaction.Transaction,org.axonframework.common.transaction.NoTransactionManager$1,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.legacyjpa.SimpleEntityManagerProvider,org.axonframework.eventhandling.DisallowReplay,org.axonframework.messaging.annotation.MessageHandlerTimeout,org.axonframework.messaging.correlation.MultiCorrelationDataProvider,org.axonframework.messaging.interceptors.TransactionManagingInterceptor,org.axonframework.monitoring.MultiMessageMonitor$1,org.axonframework.monitoring.MultiMessageMonitor,org.axonframework.serialization.MavenArtifactRevisionResolver,org.axonframework.axonserver.connector.ConnectionManager,org.axonframework.axonserver.connector.util.Scheduler$ScheduledTask,org.axonframework.axonserver.connector.util.Scheduler,org.axonframework.axonserver.connector.heartbeat.HeartbeatSource,org.axonframework.axonserver.connector.heartbeat.source.GrpcHeartbeatSource,org.axonframework.axonserver.connector.heartbeat.connection.checker.ActiveGrpcChannelChecker,org.axonframework.axonserver.connector.heartbeat.HeartbeatConfiguration,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor$DefaultScheduler,org.axonframework.axonserver.connector.ServerConnectorConfigurerModule","AxonServerConnectionManager,TokenStoreProperties,TagsConfiguration,Configuration,TransactionManager,DeadLetterQueueProviderConfigurerModule,JpaAutoConfiguration,JpaSagaStore$Builder,EntityManagerProvider,ContainerManagedEntityManagerProvider,ManagedChannelCustomizer,ConfigurerModule,DeadlineManager,DeadlineManagerSpanFactory,ConfigurationScopeAwareProvider,EventGateway,CommandGateway,MessageDispatchInterceptorSupport,TransactionAutoConfiguration,NoOpTransactionAutoConfiguration,CorrelationDataInterceptor,Snapshotter,CorrelationDataProvider,SnapshotterSpanFactory,Configurer,EventProcessorInfoConfiguration,TopologyChangeListener,RepositorySpanFactory,NoTransactionManager,AxonJobRunrAutoConfiguration,JobRunrDeadlineManager,JobRunrDeadlineManager$Builder,InfraConfiguration,EventUpcaster,ResourceInjector,ModuleConfiguration,Lifecycle,DefaultConfigurer,Lifecycle$LifecycleRegistry,Assert,AxonServerContainerUtils,LockFactory,MessageMonitor,MessageHandlerRegistrar,SimpleDeadlineManager$Builder,ScopeAwareProvider,LifecycleHandlerInvocationException,HandlerTypeResolver,EventUpcasterChain,MessageMonitorFactoryBuilder,ConfigurationParameterResolverFactory,DefaultConfigurer$1,Component,DefaultConfigurer$LifecycleState,LifecycleHandler,DefaultConfigurer$ConfigurationImpl,MessageMonitorFactory,ConfigurationResourceInjector,AggregateConfiguration,AxonIQConsoleModule,LifecycleHandlerInspector,StartHandler,LifecycleHandlerInspector$LifecycleRegistration,LifecycleOperations,LifecycleHandlerInspector$1,ShutdownHandler,AggregateConfigurer,NullLockFactory,Distributed,AggregateMetaModelFactory,NoResourceInjector,Configuration$1,MavenArtifactVersionResolver,Lifecycle$LifecycleHandler,ScopeAware,SagaConfigurer,SagaConfigurer$SagaConfigurationImpl,EndSaga,HasHandlerAttributes,StartSaga,CommandHandler,AllowReplay,ResultHandler,QueryHandler,Transaction,NoTransactionManager$1,SimpleEntityManagerProvider,DisallowReplay,MessageHandlerTimeout,MultiCorrelationDataProvider,TransactionManagingInterceptor,MultiMessageMonitor$1,MultiMessageMonitor,MavenArtifactRevisionResolver,ConnectionManager,Scheduler$ScheduledTask,Scheduler,HeartbeatSource,GrpcHeartbeatSource,ActiveGrpcChannelChecker,HeartbeatConfiguration,HeartbeatMonitor,HeartbeatMonitor$DefaultScheduler,ServerConnectorConfigurerModule",""
"communityLabelPropagationId",2,2,"org.axonframework.springboot.DistributedCommandBusProperties,org.axonframework.springboot.DistributedCommandBusProperties$SpringCloudProperties","DistributedCommandBusProperties,DistributedCommandBusProperties$SpringCloudProperties",""
"communityLabelPropagationId",3,2,"org.axonframework.springboot.DistributedCommandBusProperties$JGroupsProperties,org.axonframework.springboot.DistributedCommandBusProperties$JGroupsProperties$Gossip","DistributedCommandBusProperties$JGroupsProperties,DistributedCommandBusProperties$JGroupsProperties$Gossip",""
"communityLabelPropagationId",4,19,"org.axonframework.springboot.service.connection.PropertiesAxonServerConnectionDetails,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.springboot.service.connection.AxonServerConnectionDetails,org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory,org.axonframework.springboot.TagsConfigurationProperties,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.axonserver.connector.event.axon.PersistentStreamScheduledExecutorBuilder,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceDefinition,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceFactory,org.axonframework.axonserver.connector.AxonServerConfiguration$PersistentStreamSettings,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration,org.axonframework.axonserver.connector.AxonServerConfiguration$FlowControlConfiguration,org.axonframework.axonserver.connector.AxonServerConfiguration$HeartbeatConfiguration,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder,org.axonframework.axonserver.connector.AxonServerConfiguration$EventStoreConfiguration,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver","PropertiesAxonServerConnectionDetails,AxonServerConfiguration,AxonServerConnectionDetails,AxonServerDockerComposeConnectionDetailsFactory,TagsConfigurationProperties,AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration,AxonServerConnectionManager$Builder,AxonServerAutoConfiguration,PersistentStreamScheduledExecutorBuilder,PersistentStreamMessageSourceDefinition,PersistentStreamMessageSourceFactory,AxonServerConfiguration$PersistentStreamSettings,PersistentStreamMessageSourceRegistrar,AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration,AxonServerConfiguration$FlowControlConfiguration,AxonServerConfiguration$HeartbeatConfiguration,AxonServerConfiguration$Builder,AxonServerConfiguration$EventStoreConfiguration,FlowControllingStreamObserver",""
"communityLabelPropagationId",5,3,"org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,org.axonframework.test.server.AxonServerContainer,org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory","AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails,AxonServerContainer,AxonServerTestContainerConnectionDetailsFactory",""
"communityLabelPropagationId",6,17,"org.axonframework.springboot.TracingProperties$CommandBusProperties,org.axonframework.springboot.TracingProperties$SagaManagerProperties,org.axonframework.springboot.TracingProperties$EventProcessorProperties,org.axonframework.springboot.autoconfig.AxonTracingAutoConfiguration,org.axonframework.tracing.attributes.MessageTypeSpanAttributesProvider,org.axonframework.tracing.attributes.MessageIdSpanAttributesProvider,org.axonframework.tracing.SpanAttributesProvider,org.axonframework.tracing.attributes.MessageNameSpanAttributesProvider,org.axonframework.tracing.attributes.PayloadTypeSpanAttributesProvider,org.axonframework.tracing.attributes.AggregateIdentifierSpanAttributesProvider,org.axonframework.tracing.attributes.MetadataSpanAttributesProvider,org.axonframework.springboot.TracingProperties,org.axonframework.springboot.TracingProperties$QueryBusProperties,org.axonframework.springboot.TracingProperties$DeadlineManagerProperties,org.axonframework.springboot.TracingProperties$SnapshotterProperties,org.axonframework.springboot.TracingProperties$AttributeProviders,org.axonframework.springboot.TracingProperties$RepositoryProperties","TracingProperties$CommandBusProperties,TracingProperties$SagaManagerProperties,TracingProperties$EventProcessorProperties,AxonTracingAutoConfiguration,MessageTypeSpanAttributesProvider,MessageIdSpanAttributesProvider,SpanAttributesProvider,MessageNameSpanAttributesProvider,PayloadTypeSpanAttributesProvider,AggregateIdentifierSpanAttributesProvider,MetadataSpanAttributesProvider,TracingProperties,TracingProperties$QueryBusProperties,TracingProperties$DeadlineManagerProperties,TracingProperties$SnapshotterProperties,TracingProperties$AttributeProviders,TracingProperties$RepositoryProperties",""
"communityLabelPropagationId",7,5,"org.axonframework.springboot.MetricsProperties$Micrometer,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.MetricsProperties,org.axonframework.springboot.autoconfig.MetricsAutoConfiguration,org.axonframework.springboot.MetricsProperties$AutoConfiguration","MetricsProperties$Micrometer,MicrometerMetricsAutoConfiguration,MetricsProperties,MetricsAutoConfiguration,MetricsProperties$AutoConfiguration",""
"communityLabelPropagationId",8,26,"org.axonframework.springboot.SerializerProperties,org.axonframework.springboot.SerializerProperties$SerializerType,org.axonframework.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.springboot.EventProcessorProperties,org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean,org.axonframework.springboot.autoconfig.AxonAutoConfiguration$1,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$Builder,org.axonframework.eventhandling.EventBusSpanFactory,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$Builder,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder,org.axonframework.common.AxonThreadFactory,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.eventhandling.SimpleEventBus,org.axonframework.config.SubscribableMessageSourceDefinition,org.axonframework.springboot.EventProcessorProperties$DlqCache,org.axonframework.springboot.EventProcessorProperties$Dlq,org.axonframework.springboot.EventProcessorProperties$Mode,org.axonframework.springboot.EventProcessorProperties$ProcessorSettings,org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.serialization.upcasting.event.NoOpEventUpcaster,org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder,org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$AxonServerEventStoreConfiguration","SerializerProperties,SerializerProperties$SerializerType,AxonAutoConfiguration,EventProcessorProperties,ConditionalOnMissingQualifiedBean,AxonAutoConfiguration$1,AxonServerEventStoreFactory,AxonServerEventStoreFactory$Builder,EventBusSpanFactory,AxonServerEventStore$Builder,EmbeddedEventStore$Builder,AxonThreadFactory,SimpleEventBus$Builder,SimpleEventBus,SubscribableMessageSourceDefinition,EventProcessorProperties$DlqCache,EventProcessorProperties$Dlq,EventProcessorProperties$Mode,EventProcessorProperties$ProcessorSettings,ObjectMapperAutoConfiguration,CBORMapperAutoConfiguration,NoOpEventUpcaster,AbstractEventStore$Builder,AbstractEventBus$Builder,AxonServerEventStoreFactory$AxonServerEventStoreConfiguration",""
"communityLabelPropagationId",9,8,"org.axonframework.springboot.TimeoutProperties$MessageHandlerTimeoutProperties,org.axonframework.messaging.timeout.TaskTimeoutSettings,org.axonframework.messaging.timeout.HandlerTimeoutConfiguration,org.axonframework.springboot.autoconfig.AxonTimeoutAutoConfiguration,org.axonframework.messaging.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,org.axonframework.springboot.TimeoutProperties,org.axonframework.springboot.TimeoutProperties$TransactionTimeoutProperties","TimeoutProperties$MessageHandlerTimeoutProperties,TaskTimeoutSettings,HandlerTimeoutConfiguration,AxonTimeoutAutoConfiguration,HandlerTimeoutHandlerEnhancerDefinition,AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,TimeoutProperties,TimeoutProperties$TransactionTimeoutProperties",""
